Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
32,44.917,172,148,+9:05,,Baronti Alessandro,148,Cantina Tollo - Alexia Alluminio,9:05 9:05,0,1999
25,44.917,45,149,+9:05,,Lotz Marc,149,Rabobank ProTeam,",, 9:05",0,1999
26,44.835,19,150,+9:06,,Napolitano Massimiliano,150,Mercatone Uno - Bianchi,9:06 9:06,0,1999
28,44.835,137,151,+9:06,,Vasseur C\xe9dric,151,Credit agricole,",, 9:06",0,1999
30,44.835,25,152,+9:06,,Hundertmarck Kai,152,Team Telekom,",, 9:06",0,1999
29,44.835,119,153,+9:06,,Vidal Jos\xe9 Angel,153,Kelme - Costa Blanca,",, 9:06",0,1999
24,44.835,82,154,+9:06,,De Waele Fabian,154,Lotto - Mobistar,",, 9:06",0,1999
29,44.835,65,155,+9:06,,Goubert Stephane,155,Polti,",, 9:06",0,1999
29,44.753,12,156,+9:07,,Artunghi Marco,156,Mercatone Uno - Bianchi,9:07 9:07,0,1999
24,44.753,194,157,+9:07,,Da Cruz Carlos,157,BigMat - Auber 93,",, 9:07",0,1999
28,44.672,105,158,+9:08,,Piccoli Mariano,158,Lampre - Daikin - Colnago,9:08 9:08,0,1999
30,44.672,35,159,+9:08,,Lanfranchi Paolo,159,Mapei - Quickstep,",, 9:08",0,1999
27,44.59,27,160,+9:09,,Schaffrath Jan,160,Team Telekom,9:09 9:09,0,1999
28,44.59,197,161,+9:09,,Rault Dominique,161,BigMat - Auber 93,",, 9:09",0,1999
33,44.50899999999999,18,162,+9:10,,Konishev Dimitri,162,Mercatone Uno - Bianchi,9:10 9:10,0,1999
27,44.50899999999999,196,163,+9:10,,Lebreton Lylian,163,BigMat - Auber 93,",, 9:10",0,1999
30,44.50899999999999,4,164,+9:10,,Farazijn Peter,164,Cofidis,",, 9:10",0,1999
33,45.083,107,165,+9:12,,Spruch Zbigniew,165,Lampre - Daikin - Colnago,9:03 9:03,0,1999
31,43.95,128,166,+9:17,,Indurain Prudencio,166,Vitalicio Seguros - Grupo Generali,9:17 9:17,0,1999
25,43.95,134,167,+9:17,,Hinault S\xe9bastien,167,Credit agricole,",, 9:17",0,1999
28,43.95,191,168,+9:17,,Auger Ludovic,168,BigMat - Auber 93,",, 9:17",0,1999
31,43.95,15,169,+9:17,,Coppolillo Michele,169,Mercatone Uno - Bianchi,",, 9:17",0,1999
34,43.871,67,170,+9:18,,Pellicioli Oscar,170,Polti,9:18 9:18,0,1999
31,43.871,109,171,+9:18,,Verstrepen Johan,171,Lampre - Daikin - Colnago,",, 9:18",0,1999
28,43.792,144,172,+9:19,,Huser Rolf,172,Festina - Lotus,9:19 9:19,0,1999
24,43.714,116,173,+9:20,,Otxoa Javier,173,Kelme - Costa Blanca,9:20 9:20,0,1999
30,43.636,13,174,+9:21,,Barbero Sergio,174,Mercatone Uno - Bianchi,9:21 9:21,0,1999
25,43.636,177,175,+9:21,,Mazzanti Luca,175,Cantina Tollo - Alexia Alluminio,",, 9:21",0,1999
23,43.403999999999996,174,176,+9:24,,Di Biase Moreno,176,Cantina Tollo - Alexia Alluminio,9:24 9:24,0,1999
26,43.099,114,177,+9:28,,De Los Angeles Juan Jos\xe9,177,Kelme - Costa Blanca,9:28 9:28,0,1999
23,43.023,7,178,+9:29,,Loder Thierry,178,Cofidis,9:29 9:29,0,1999
25,42.797,115,179,+9:32,,Gomez Jose Javier,179,Kelme - Costa Blanca,9:32 9:32,0,1999
29,42.28,178,180,+9:39,,Minali Nicola,180,Cantina Tollo - Alexia Alluminio,9:39 9:39,0,1999
29,,96,6,+5:04:36,100.0,Kirsipuu Jaan,1,Casino - AG2R,4:56:18 4:56:18,1,1999
27,,39,45,+5:04:57,70.0,Steels Tom,2,Mapei - Quickstep,",, ,,",1,1999
28,,21,34,+5:04:54,50.0,Zabel Erik,3,Team Telekom,",, ,,",1,1999
25,,136,8,+5:04:40,40.0,O'Grady Stuart,4,Credit agricole,",, ,,",1,1999
36,,66,120,+5:05:14,32.0,Martinello Silvio,5,Polti,",, ,,",1,1999
21,,153,122,+5:05:15,26.0,Casper Jimmy,6,La Fran\xe7aise des Jeux,",, ,,",1,1999
29,,178,179,+5:05:57,22.0,Minali Nicola,7,Cantina Tollo - Alexia Alluminio,",, ,,",1,1999
26,,185,12,+5:04:42,18.0,Hincapie George,8,US Postal Service,",, ,,",1,1999
30,,131,22,+5:04:48,14.0,Simon Fran\xe7ois,9,Credit agricole,",, ,,",1,1999
28,,148,4,+5:04:35,10.0,Moreau Christophe,10,Festina - Lotus,",, ,,",1,1999
24,,194,156,+5:05:25,8.0,Da Cruz Carlos,11,BigMat - Auber 93,",, ,,",1,1999
31,,193,123,+5:05:15,6.0,Capelle Christophe,12,BigMat - Auber 93,",, ,,",1,1999
23,,199,138,+5:05:20,4.0,Sweet Jay,13,BigMat - Auber 93,",, ,,",1,1999
23,,174,175,+5:05:42,2.0,Di Biase Moreno,14,Cantina Tollo - Alexia Alluminio,",, ,,",1,1999
25,,134,166,+5:05:35,1.0,Hinault S\xe9bastien,15,Credit agricole,",, ,,",1,1999
27,,47,98,+5:05:08,,van Bon L\xe9on,16,Rabobank ProTeam,",, ,,",1,1999
27,,122,85,+5:05:06,,Aggiano Elio,17,Vitalicio Seguros - Grupo Generali,",, ,,",1,1999
24,,127,69,+5:05:02,,Horrillo Pedro,18,Vitalicio Seguros - Grupo Generali,",, ,,",1,1999
27,,46,116,+5:05:13,,McEwen Robbie,19,Rabobank ProTeam,",, ,,",1,1999
26,,179,103,+5:05:09,,Mondini Gianpaolo,20,Cantina Tollo - Alexia Alluminio,",, ,,",1,1999
31,,109,170,+5:05:36,,Verstrepen Johan,21,Lampre - Daikin - Colnago,",, ,,",1,1999
24,,132,31,+5:04:53,,B\xe4ckstedt Magnus,22,Credit agricole,",, ,,",1,1999
26,,92,87,+5:05:07,,Barthe St\xe9phane,23,Casino - AG2R,",, ,,",1,1999
24,,82,153,+5:05:24,,De Waele Fabian,24,Lotto - Mobistar,",, ,,",1,1999
30,,157,51,+5:04:58,,Michaelsen Lars,25,La Fran\xe7aise des Jeux,",, ,,",1,1999
30,,108,117,+5:05:14,,Svorada Jan,26,Lampre - Daikin - Colnago,",, ,,",1,1999
25,,177,174,+5:05:39,,Mazzanti Luca,27,Cantina Tollo - Alexia Alluminio,",, ,,",1,1999
31,,142,11,+5:04:41,,Brochard Laurent,28,Festina - Lotus,",, ,,",1,1999
32,,71,100,+5:05:08,,Cipollini Mario,29,Saeco - Cannondale,",, ,,",1,1999
31,,94,73,+5:05:04,,Chanteur Pascal,30,Casino - AG2R,",, ,,",1,1999
32,,84,41,+5:04:56,,Durand Jacky,31,Lotto - Mobistar,",, ,,",1,1999
28,,155,35,+5:04:55,,Heulot Stephane,32,La Fran\xe7aise des Jeux,",, ,,",1,1999
29,,12,155,+5:05:25,,Artunghi Marco,33,Mercatone Uno - Bianchi,",, ,,",1,1999
29,,51,3,+5:04:31,,Olano Abraham,34,O.N.C.E. - Deutsche Bank,",, ,,",1,1999
28,,137,150,+5:05:24,,Vasseur C\xe9dric,35,Credit agricole,",, ,,",1,1999
33,,107,164,+5:05:30,,Spruch Zbigniew,36,Lampre - Daikin - Colnago,",, ,,",1,1999
27,,139,61,+5:05:00,,Voigt Jens,37,Credit agricole,",, ,,",1,1999
28,,42,26,+5:04:49,,Dekker Erik,38,Rabobank ProTeam,",, ,,",1,1999
28,,144,171,+5:05:37,,Huser Rolf,39,Festina - Lotus,",, ,,",1,1999
27,,41,145,+5:05:22,,Boogerd Michael,40,Rabobank ProTeam,",, ,,",1,1999
27,,1,23,+5:04:48,,Julich Bobby,41,Cofidis,",, ,,",1,1999
27,,181,1*,+5:04:20,,Armstrong Lance,42*,US Postal Service,",, ,,",1,1999
25,,99,30,+5:04:52,,Salmon Benoit,43,Casino - AG2R,",, ,,",1,1999
25,,56,55,+5:04:58,,Perez Luis,44,O.N.C.E. - Deutsche Bank,",, ,,",1,1999
26,,77,27,+5:04:51,,Savoldelli Paolo,45,Saeco - Cannondale,",, ,,",1,1999
25,,9,137,+5:05:18,,Rinero Christophe,46,Cofidis,",, ,,",1,1999
28,,117,114,+5:05:13,,Pascual Javier,47,Kelme - Costa Blanca,",, ,,",1,1999
23,,188,15,+5:04:43,,Vande Velde Christian,48,US Postal Service,",, ,,",1,1999
26,,37,67,+5:05:01,,Merckx Axel,49,Mapei - Quickstep,",, ,,",1,1999
25,,68,95,+5:05:07,,Sacchi Fabio,50,Polti,",, ,,",1,1999
26,,121,18,+5:04:46,,Casero Angel Luis,51,Vitalicio Seguros - Grupo Generali,",, ,,",1,1999
31,,128,165,+5:05:35,,Indurain Prudencio,52,Vitalicio Seguros - Grupo Generali,",, ,,",1,1999
30,,25,151,+5:05:24,,Hundertmarck Kai,53,Team Telekom,",, ,,",1,1999
28,,75,142,+5:05:21,,Fagnini Gian-matteo,54,Saeco - Cannondale,",, ,,",1,1999
30,,48,38,+5:04:55,,Wauters Marc,55,Rabobank ProTeam,",, ,,",1,1999
25,,55,10,+5:04:41,,Gonzalez Santos,56,O.N.C.E. - Deutsche Bank,",, ,,",1,1999
29,,76,62,+5:05:01,,Meier Armin,57,Saeco - Cannondale,",, ,,",1,1999
26,,89,113,+5:05:12,,Wuyts Peter,58,Lotto - Mobistar,",, ,,",1,1999
30,,44,28,+5:04:52,,Jonker Patrick,59,Rabobank ProTeam,",, ,,",1,1999
34,,103,29,+5:04:52,,Dierckxsens Ludo,60,Lampre - Daikin - Colnago,",, ,,",1,1999
25,,45,148,+5:05:23,,Lotz Marc,61,Rabobank ProTeam,",, ,,",1,1999
25,,158,75,+5:05:04,,Morin Anthony,62,La Fran\xe7aise des Jeux,",, ,,",1,1999
27,,62,63,+5:05:01,,Brasi Rossano,63,Polti,",, ,,",1,1999
26,,19,149,+5:05:24,,Napolitano Massimiliano,64,Mercatone Uno - Bianchi,",, ,,",1,1999
30,,74,16,+5:04:43,,Dufaux Laurent,65,Saeco - Cannondale,",, ,,",1,1999
25,,11,105,+5:05:10,,Garzelli Stefano,66,Mercatone Uno - Bianchi,",, ,,",1,1999
27,,95,134,+5:05:17,,Gougot Fabrice,67,Casino - AG2R,",, ,,",1,1999
30,,156,57,+5:04:59,,Mengin Christophe,68,La Fran\xe7aise des Jeux,",, ,,",1,1999
25,,53,43,+5:04:56,,Etxebarria David,69,O.N.C.E. - Deutsche Bank,",, ,,",1,1999
30,,161,2,+5:04:27,,Z\xfclle Alex,70,Banesto,",, ,,",1,1999
28,,167,56,+5:04:58,,Odriozola Jon,71,Banesto,",, ,,",1,1999
34,,78,132,+5:05:16,,Scirea Mario,72,Saeco - Cannondale,",, ,,",1,1999
24,,73,66,+5:05:01,,Commesso Salvatore,73,Saeco - Cannondale,",, ,,",1,1999
27,,198,101,+5:05:08,,Sivakov Alexei,74,BigMat - Auber 93,",, ,,",1,1999
25,,152,74,+5:05:04,,Bassons Christophe,75,La Fran\xe7aise des Jeux,",, ,,",1,1999
28,,163,79,+5:05:04,,Beltran Manuel,76,Banesto,",, ,,",1,1999
32,,22,53,+5:04:58,,Bolts Udo,77,Team Telekom,",, ,,",1,1999
36,,192,96,+5:05:08,,Bourguignon Thierry,78,BigMat - Auber 93,",, ,,",1,1999
29,,69,111,+5:05:11,,Virenque Richard,79,Polti,",, ,,",1,1999
31,,111,109,+5:05:11,,Escartin Fernando,80,Kelme - Costa Blanca,",, ,,",1,1999
25,,91,9,+5:04:41,,Vinokourov Alexandre,81,Casino - AG2R,",, ,,",1,1999
30,,61,93,+5:05:07,,Gotti Ivan,82,Polti,",, ,,",1,1999
25,,138,40,+5:04:56,,Vogels Henk,83,Credit agricole,",, ,,",1,1999
31,,63,141,+5:05:21,,Cattai Stefano,84,Polti,",, ,,",1,1999
28,,29,17,+5:04:44,,Wesemann Steffen,85,Team Telekom,",, ,,",1,1999
29,,119,152,+5:05:24,,Vidal Jos\xe9 Angel,86,Kelme - Costa Blanca,",, ,,",1,1999
25,,166,133,+5:05:16,,Navas David,87,Banesto,",, ,,",1,1999
