Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
28,,148,83.0,+0:25,,Teklehaimanot Daniel,101,Team Dimension Data,",, 0:18",,1,2017
29,,12,103.0,+0:28,,B\xe9rard Julien,102,AG2R La Mondiale,",, 0:18",,1,2017
29,,146,104.0,+0:28,,Janse van Rensburg Jacques,103,Team Dimension Data,",, 0:18",,1,2017
32,,22,105.0,+0:28,,Cataldo Dario,104,Astana Pro Team,",, 0:18",,1,2017
23,,175,106.0,+0:28,,Henao Sebasti\xe1n,105,Team Sky,",, 0:18",,1,2017
29,,213,107.0,+0:28,,Busato Matteo,106,Wilier Triestina - Selle Italia,",, 0:18",,1,2017
27,,219,84.0,+0:27,,Zhupa Eugert,107,Wilier Triestina - Selle Italia,",, 0:18",,1,2017
39,,6,108.0,+0:28,,Pellizotti Franco,108,Bahrain Merida Pro Cycling Team,",, 0:18",,1,2017
27,,67,109.0,+0:28,,Slagter Tom-Jelte,109,Cannondale-Drapac Pro Cycling Team,",, 0:18",,1,2017
31,,183,110.0,+0:28,,Geschke Simon,110,Team Sunweb,",, 0:18",,1,2017
30,,75,111.0,+0:28,,Paterski Maciej,111,CCC Sprandi Polkowice,",, 0:18",,1,2017
30,,29,112.0,+0:28,,Zeits Andrey,112,Astana Pro Team,",, 0:18",,1,2017
26,,144,113.0,+0:28,,Fraile Omar,113,Team Dimension Data,",, 0:18",,1,2017
38,,167,114.0,+0:28,,Tankink Bram,114,Team LottoNL-Jumbo,",, 0:18",,1,2017
36,,189,115.0,+0:28,,ten Dam Laurens,115,Team Sunweb,",, 0:18",,1,2017
26,,71,116.0,+0:28,,Hirt Jan,116,CCC Sprandi Polkowice,",, 0:18",,1,2017
22,,206,117.0,+0:28,,Mohoric Matej,117,UAE Team Emirates,",, 0:18",,1,2017
33,,88,118.0,+0:28,,Roy J\xe9r\xe9my,118,FDJ,",, 0:18",,1,2017
21,,78,119.0,+0:28,,Schlegel Michal,119,CCC Sprandi Polkowice,",, 0:18",,1,2017
34,,136,120.0,+0:28,,Keisse Iljo,120,Quick-Step Floors,",, 0:18",,1,2017
27,,23,121.0,+0:28,,Bilbao Pello,121,Astana Pro Team,",, 0:18",,1,2017
34,,86,122.0,+0:28,,Morabito Steve,122,FDJ,",, 0:18",,1,2017
23,,122,123.0,+0:28,,Edmondson Alexander,123,ORICA-Scott,",, 0:18",,1,2017
36,,95,124.0,+0:28,,Lagutin Sergey,124,Gazprom-RusVelo,",, 0:18",,1,2017
35,,211,125.0,+0:44,,Pozzato Filippo,125,Wilier Triestina - Selle Italia,0:34 0:34,,1,2017
25,,48,126.0,+0:44,,Teuns Dylan,126,BMC Racing Team,",, 0:34",,1,2017
29,,198,127.0,+0:44,,Stetina Peter,127,Trek - Segafredo,",, 0:34",,1,2017
36,,15,128.0,+0:44,,Dupont Hubert,128,AG2R La Mondiale,",, 0:34",,1,2017
25,,93,129.0,+0:44,,Foliforov Alexander,129,Gazprom-RusVelo,",, 0:34",,1,2017
29,,16,130.0,+0:44,,Gastauer Ben,130,AG2R La Mondiale,",, 0:34",,1,2017
28,,164,131.0,+0:44,,Castelijns Twan,131,Team LottoNL-Jumbo,",, 0:34",,1,2017
22,,218,132.0,+0:44,,Rodr\xedguez Cristian,132,Wilier Triestina - Selle Italia,",, 0:34",,1,2017
34,,91,133.0,+0:44,,Firsanov Sergey,133,Gazprom-RusVelo,",, 0:34",,1,2017
33,,204,134.0,+1:03,,Marcato Marco,134,UAE Team Emirates,0:53 0:53,,1,2017
34,,9,135.0,+1:19,,Visconti Giovanni,135,Bahrain Merida Pro Cycling Team,1:09 1:09,,1,2017
26,,149,136.0,+1:19,,Van Zyl Johann,136,Team Dimension Data,",, 1:09",,1,2017
23,,33,137.0,+1:19,,Andreetta Simone,137,Bardiani - CSF,",, 1:09",,1,2017
30,,3,138.0,+1:19,,Boaro Manuele,138,Bahrain Merida Pro Cycling Team,",, 1:09",,1,2017
23,,212,139.0,+1:19,,Amezqueta Julen,139,Wilier Triestina - Selle Italia,",, 1:09",,1,2017
25,,124,140.0,+1:19,,Hepburn Michael,140,ORICA-Scott,",, 1:09",,1,2017
27,,35,141.0,+1:19,,Boem Nicola,141,Bardiani - CSF,",, 1:09",,1,2017
25,,37,142.0,+1:19,,Maestri Mirco,142,Bardiani - CSF,",, 1:09",,1,2017
22,,36,143.0,+1:19,,Ciccone Giulio,143,Bardiani - CSF,",, 1:09",,1,2017
27,,87,144.0,+1:19,,Reichenbach Sebastien,144,FDJ,",, 1:09",,1,2017
30,,115,145.0,+1:19,,De La Parte V\xedctor,145,Movistar Team,",, 1:09",,1,2017
34,,165,146.0,+1:19,,Clement Stef,146,Team LottoNL-Jumbo,",, 1:09",,1,2017
35,,89,147.0,+1:19,,Vaugrenard Benoit,147,FDJ,",, 1:09",,1,2017
30,,44,148.0,+1:19,,Hermans Ben,148,BMC Racing Team,",, 1:09",,1,2017
32,,5,149.0,+1:19,,Moreno Javier,149,Bahrain Merida Pro Cycling Team,",, 1:09",,1,2017
25,,193,150.0,+1:19,,Bernard Julien,150,Trek - Segafredo,",, 1:09",,1,2017
40,,159,151.0,+1:19,,Vicioso \xc1ngel,151,Team Katusha - Alpecin,",, 1:09",,1,2017
21,,38,152.0,+1:19,,Rota Lorenzo,152,Bardiani - CSF,",, 1:09",,1,2017
21,,217,153.0,+1:19,,Martinez Daniel Felipe,153,Wilier Triestina - Selle Italia,",, 1:09",,1,2017
39,,28,154.0,+1:19,,Tiralongo Paolo,154,Astana Pro Team,",, 1:09",,1,2017
34,,142,155.0,+1:19,,Anton Igor,155,Team Dimension Data,",, 1:09",,1,2017
22,,62,156.0,+1:19,,Carthy Hugh,156,Cannondale-Drapac Pro Cycling Team,",, 1:09",,1,2017
37,,127,157.0,+1:19,,Plaza Rub\xe9n,157,ORICA-Scott,",, 1:09",,1,2017
25,,214,158.0,+1:19,,Fonzi Giuseppe,158,Wilier Triestina - Selle Italia,",, 1:09",,1,2017
30,,132,159.0,+1:19,,Capecchi Eros,159,Quick-Step Floors,",, 1:09",,1,2017
34,,168,160.0,+1:19,,Van den Broeck Jurgen,160,Team LottoNL-Jumbo,",, 1:09",,1,2017
31,,77,161.0,+1:19,,Samoilau Branislau,161,CCC Sprandi Polkowice,",, 1:09",,1,2017
33,,94,162.0,+1:19,,Kozonchuk Dmitry,162,Gazprom-RusVelo,",, 1:09",,1,2017
31,,116,163.0,+1:19,,Herrada Jos\xe9,163,Movistar Team,",, 1:09",,1,2017
29,,17,164.0,+1:19,,Geniez Alexandre,164,AG2R La Mondiale,",, 1:09",,1,2017
25,,63,165.0,+1:19,,Dombrowski Joe,165,Cannondale-Drapac Pro Cycling Team,",, 1:09",,1,2017
24,,129,166.0,+1:19,,Verona Carlos,166,ORICA-Scott,",, 1:09",,1,2017
33,,172,167.0,+1:19,,Deignan Philip,167,Team Sky,",, 1:09",,1,2017
35,,176,168.0,+1:19,,Kiryienka Vasil,168,Team Sky,",, 1:09",,1,2017
25,,24,169.0,+1:19,,Bizhigitov Zhandos,169,Astana Pro Team,",, 1:09",,1,2017
29,,117,170.0,+1:19,,Izagirre Gorka,170,Movistar Team,",, 1:09",,1,2017
35,,119,171.0,+1:19,,Sutherland Rory,171,Movistar Team,",, 1:09",,1,2017
35,,195,172.0,+1:19,,Hern\xe1ndez Jes\xfas,172,Trek - Segafredo,",, 1:09",,1,2017
25,,102,173.0,+1:19,,de Bie Sean,173,Lotto Soudal,",, 1:09",,1,2017
22,,158,174.0,+1:19,,Mamykin Matvey,174,Team Katusha - Alpecin,",, 1:09",,1,2017
34,,138,175.0,+1:19,,Richeze Ariel Maximiliano,175,Quick-Step Floors,",, 1:09",,1,2017
31,,188,176.0,+1:19,,Stamsnijder Tom,176,Team Sunweb,",, 1:09",,1,2017
29,,166,177.0,+1:19,,Keizer Martijn,177,Team LottoNL-Jumbo,",, 1:09",,1,2017
24,,186,178.0,+1:19,,Lunke Sindre Skj\xf8stad,178,Team Sunweb,",, 1:09",,1,2017
20,,32,179.0,+1:19,,Albanese Vincenzo,179,Bardiani - CSF,",, 1:09",,1,2017
35,,157,180.0,+1:19,,Losada Alberto,180,Team Katusha - Alpecin,",, 1:09",,1,2017
27,,79,181.0,+1:19,,Tratnik Jan,181,CCC Sprandi Polkowice,",, 1:09",,1,2017
29,,52,182.0,+1:31,,Benedetti Cesare,182,BORA - hansgrohe,1:21 1:21,,1,2017
25,,98,183.0,+2:28,,Shalunov Evgeny,183,Gazprom-RusVelo,2:18 2:18,,1,2017
25,,163,184.0,+2:42,,Campenaerts Victor,184,Team LottoNL-Jumbo,2:32 2:32,,1,2017
29,,65,185.0,+2:59,,Howes Alex,185,Cannondale-Drapac Pro Cycling Team,2:49 2:49,,1,2017
28,,126,186.0,+2:59,,Mezgec Luka,186,ORICA-Scott,",, 2:49",,1,2017
33,,72,187.0,+2:59,,Bialoblocki Marcin,187,CCC Sprandi Polkowice,",, 2:49",,1,2017
26,,215,188.0,+2:59,,Koshevoy Ilia,188,Wilier Triestina - Selle Italia,",, 2:49",,1,2017
28,,139,189.0,+2:59,,Serry Pieter,189,Quick-Step Floors,",, 2:49",,1,2017
39,,128,190.0,+2:59,,Tuft Svein,190,ORICA-Scott,",, 2:49",,1,2017
26,,43,191.0,+3:56,,Dillier Silvan,191,BMC Racing Team,3:46 3:46,,1,2017
21,,197,192.0,+5:31,,Pedersen Mads,192,Trek - Segafredo,5:21 5:21,,1,2017
30,,104,193.0,+8:03,,De Clercq Bart,193,Lotto Soudal,7:53 7:53,,1,2017
28,,57,194.0,+9:40,,Pelucchi Matteo,194,BORA - hansgrohe,9:30 9:30,,1,2017
25,,47,195.0,+9:58,,Senni Manuel,195,BMC Racing Team,9:48 9:48,,1,2017
26,,39,,+ -5:13:25,,Ruffoni Nicola,DNS,Bardiani - CSF,-5:13:35 -5:13:35,,1,2017
30,,31,,+ -5:13:25,,Pirazzi Stefano,DNS,Bardiani - CSF,",, -5:13:35",,1,2017
34,,100,1.0,+0:00,80.0,Greipel Andr\xe9,1,Lotto Soudal,6:05:18 6:05:18,100.0,2,2017
34,,203,4.0,+0:08,50.0,Ferrari Roberto,2,UAE Team Emirates,",, ,,",40.0,2,2017
25,,199,5.0,+0:10,35.0,Stuyven Jasper,3,Trek - Segafredo,",, ,,",20.0,2,2017
22,,135,9.0,+0:14,25.0,Gaviria Fernando,4,Quick-Step Floors,",, ,,",12.0,2,2017
26,,147,7.0,+0:14,18.0,Sbaragli Kristian,5,Team Dimension Data,",, ,,",4.0,2,2017
27,,162,10.0,+0:14,15.0,Battaglin Enrico,6,Team LottoNL-Jumbo,",, ,,",,2,2017
22,,145,8.0,+0:14,12.0,Gibbons Ryan,7,Team Dimension Data,",, ,,",,2,2017
30,,179,11.0,+0:14,10.0,Thomas Geraint,8,Team Sky,",, ,,",,2,2017
22,,123,3.0,+0:08,8.0,Ewan Caleb,9,ORICA-Scott,",, ,,",,2,2017
30,,201,12.0,+0:14,6.0,Costa Rui,10,UAE Team Emirates,",, ,,",,2,2017
33,,19,20.0,+0:14,5.0,Montaguti Matteo,11,AG2R La Mondiale,",, ,,",,2,2017
25,,68,25.0,+0:14,4.0,Villella Davide,12,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
32,,1,13.0,+0:14,3.0,Nibali Vincenzo,13,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
34,,138,110.0,+1:23,2.0,Richeze Ariel Maximiliano,14,Quick-Step Floors,",, ,,",,2,2017
25,,58,2.0,+0:04,1.0,P\xf6stlberger Lukas,15,BORA - hansgrohe,",, ,,",,2,2017
34,,11,18.0,+0:14,,Pozzovivo Domenico,16,AG2R La Mondiale,",, ,,",,2,2017
28,,126,139.0,+3:03,,Mezgec Luka,17,ORICA-Scott,",, ,,",,2,2017
23,,122,66.0,+0:32,,Edmondson Alexander,18,ORICA-Scott,",, ,,",,2,2017
24,,121,17.0,+0:14,,Yates Adam,19,ORICA-Scott,",, ,,",,2,2017
27,,111,16.0,+0:14,,Quintana Nairo,20,Movistar Team,",, ,,",,2,2017
30,,66,27.0,+0:14,,Koren Kristijan,21,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
30,,76,14.0,+0:14,,Ponzi Simone,22,CCC Sprandi Polkowice,",, ,,",,2,2017
28,,178,19.0,+0:14,,Rosa Diego,23,Team Sky,",, ,,",,2,2017
32,,169,56.0,+0:27,,van Emden Jos,24,Team LottoNL-Jumbo,",, ,,",,2,2017
29,,161,57.0,+0:27,,Kruijswijk Steven,25,Team LottoNL-Jumbo,",, ,,",,2,2017
34,,8,29.0,+0:14,,Siutsou Kanstantsin,26,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
23,,7,30.0,+0:14,,Pibernik Luka,27,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
27,,177,28.0,+0:14,,Puccio Salvatore,28,Team Sky,",, ,,",,2,2017
27,,46,26.0,+0:14,,Rosskopf Joey,29,BMC Racing Team,",, ,,",,2,2017
27,,171,31.0,+0:14,,Landa Mikel,30,Team Sky,",, ,,",,2,2017
26,,181,23.0,+0:14,,Dumoulin Tom,31,Team Sunweb,",, ,,",,2,2017
30,,191,35.0,+0:14,,Mollema Bauke,32,Trek - Segafredo,",, ,,",,2,2017
31,,118,21.0,+0:14,,Rojas Jos\xe9 Joaqu\xedn,33,Movistar Team,",, ,,",,2,2017
33,,27,22.0,+0:14,,Sanchez Luis Leon,34,Astana Pro Team,",, ,,",,2,2017
23,,137,42.0,+0:14,,Martinelli Davide,35,Quick-Step Floors,",, ,,",,2,2017
28,,41,32.0,+0:14,,van Garderen Tejay,36,BMC Racing Team,",, ,,",,2,2017
29,,205,15.0,+0:14,,Modolo Sacha,37,UAE Team Emirates,",, ,,",,2,2017
34,,82,65.0,+0:32,,Bonnet William,38,FDJ,",, ,,",,2,2017
25,,13,39.0,+0:14,,Bidard Fran\xe7ois,39,AG2R La Mondiale,",, ,,",,2,2017
26,,185,58.0,+0:27,,Kelderman Wilco,40,Team Sunweb,",, ,,",,2,2017
26,,81,38.0,+0:14,,Pinot Thibaut,41,FDJ,",, ,,",,2,2017
33,,107,59.0,+0:27,,Marczynski Tomasz,42,Lotto Soudal,",, ,,",,2,2017
26,,187,33.0,+0:14,,Preidler Georg,43,Team Sunweb,",, ,,",,2,2017
25,,54,34.0,+0:14,,Konrad Patrick,44,BORA - hansgrohe,",, ,,",,2,2017
33,,134,45.0,+0:14,,Devenyns Dries,45,Quick-Step Floors,",, ,,",,2,2017
24,,131,24.0,+0:14,,Jungels Bob,46,Quick-Step Floors,",, ,,",,2,2017
30,,112,40.0,+0:14,,Amador Andrey,47,Movistar Team,",, ,,",,2,2017
24,,64,41.0,+0:14,,Formolo Davide,48,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
37,,45,70.0,+0:32,,Quinziato Manuel,49,BMC Racing Team,",, ,,",,2,2017
38,,167,73.0,+0:32,,Tankink Bram,50,Team LottoNL-Jumbo,",, ,,",,2,2017
35,,4,68.0,+0:32,,Gasparotto Enrico,51,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
39,,6,71.0,+0:32,,Pellizotti Franco,52,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
27,,85,67.0,+0:32,,Molard Rudy,53,FDJ,",, ,,",,2,2017
29,,16,96.0,+0:48,,Gastauer Ben,54,AG2R La Mondiale,",, ,,",,2,2017
26,,42,36.0,+0:14,,Dennis Rohan,55,BMC Racing Team,",, ,,",,2,2017
34,,109,46.0,+0:14,,Monfort Maxime,56,Lotto Soudal,",, ,,",,2,2017
24,,202,50.0,+0:14,,Conti Valerio,57,UAE Team Emirates,",, ,,",,2,2017
32,,22,72.0,+0:32,,Cataldo Dario,58,Astana Pro Team,",, ,,",,2,2017
22,,206,75.0,+0:32,,Mohoric Matej,59,UAE Team Emirates,",, ,,",,2,2017
26,,71,76.0,+0:32,,Hirt Jan,60,CCC Sprandi Polkowice,",, ,,",,2,2017
24,,208,43.0,+0:14,,Petilli Simone,61,UAE Team Emirates,",, ,,",,2,2017
37,,101,51.0,+0:14,,Bak Lars Ytting,62,Lotto Soudal,",, ,,",,2,2017
26,,143,49.0,+0:14,,Berhane Natnael,63,Team Dimension Data,",, ,,",,2,2017
28,,184,69.0,+0:32,,Haga Chad,64,Team Sunweb,",, ,,",,2,2017
35,,92,6.0,+0:12,,Brutt Pavel,65,Gazprom-RusVelo,",, ,,",,2,2017
31,,183,77.0,+0:32,,Geschke Simon,66,Team Sunweb,",, ,,",,2,2017
33,,174,60.0,+0:27,,Go\u0142a\u015b Micha\u0142,67,Team Sky,",, ,,",,2,2017
30,,26,52.0,+0:14,,Kangert Tanel,68,Astana Pro Team,",, ,,",,2,2017
30,,61,74.0,+0:32,,Rolland Pierre,69,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
21,,133,55.0,+0:14,,De Plus Laurens,70,Quick-Step Floors,",, ,,",,2,2017
30,,69,61.0,+0:27,,Woods Michael,71,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
24,,14,53.0,+0:14,,Chevrier Cl\xe9ment,72,AG2R La Mondiale,",, ,,",,2,2017
29,,146,78.0,+0:32,,Janse van Rensburg Jacques,73,Team Dimension Data,",, ,,",,2,2017
29,,12,79.0,+0:32,,B\xe9rard Julien,74,AG2R La Mondiale,",, ,,",,2,2017
30,,115,111.0,+1:23,,De La Parte V\xedctor,75,Movistar Team,",, ,,",,2,2017
