Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
35,,74,95.0,+1:35,,Fischer Murilo Antonio,114,FDJ,",, 1:09",,2,2015
25,,32,99.0,+1:46,,Barbin Enrico,115,Bardiani - CSF Pro Team,",, 1:09",,2,2015
30,,123,109.0,+2:06,,Bisolti Alessandro,116,Nippo - Vini Fantini,",, 1:09",,2,2015
29,,174,128.0,+3:22,,Kochetkov Pavel,117,Team Katusha,",, 1:09",,2,2015
24,,36,101.0,+1:46,,Colbrelli Sonny,118,Bardiani - CSF Pro Team,",, 1:09",,2,2015
29,,17,115.0,+2:12,,Stortoni Simone,119,Androni Giocattoli - Sidermec,",, 1:09",,2,2015
29,,101,149.0,+4:40,,Arm\xe9e Sander,120,Lotto Soudal,",, 1:09",,2,2015
25,,91,113.0,+2:08,,Ulissi Diego,121,Lampre - Merida,",, 1:09",,2,2015
28,,23,85.0,+1:22,,Kangert Tanel,122,Astana Pro Team,",, 1:09",,2,2015
21,,49,94.0,+1:34,,Zabel Rick,123,BMC Racing Team,",, 1:09",,2,2015
35,,206,130.0,+3:33,,Paulinho S\xe9rgio,124,Tinkoff - Saxo,",, 1:09",,2,2015
23,,92,114.0,+2:08,,Grmay Tsgabu,125,Lampre - Merida,",, 1:09",,2,2015
22,,219,145.0,+4:27,,Watson Calvin,126,Trek Factory Racing,1:21 1:21,,2,2015
30,,218,103.0,+1:50,,Vandewalle Kristof,127,Trek Factory Racing,",, 1:21",,2,2015
24,,46,97.0,+1:46,,Dillier Silvan,128,BMC Racing Team,",, 1:21",,2,2015
30,,145,116.0,+2:13,,Finetto Mauro,129,Southeast,",, 1:21",,2,2015
32,,92,119.0,+2:23,,Ferrari Roberto,130,Lampre - Merida,1:24 1:24,,2,2015
27,,2,142.0,+4:14,,B\xe9rard Julien,131,AG2R La Mondiale,1:28 1:28,,2,2015
34,,5,118.0,+2:16,,Dupont Hubert,132,AG2R La Mondiale,",, 1:28",,2,2015
27,,132,117.0,+2:15,,Bewley Sam,133,Orica GreenEDGE,0:00 0:00,,2,2015
34,,192,156.0,+4:59,,Eisel Bernhard,134,Team Sky,1:50 1:50,,2,2015
25,,56,121.0,+2:38,,Owsian Lukasz,135,CCC Sprandi Polkowice,1:53 1:53,,2,2015
40,,209,129.0,+3:26,,Tosatto Matteo,136,Tinkoff - Saxo,1:59 1:59,,2,2015
23,,153,141.0,+4:13,,Brown Nathan,137,Team Cannondale - Garmin,2:48 2:48,,2,2015
26,,72,147.0,+4:36,,Courteille Arnaud,138,FDJ,",, 2:48",,2,2015
22,,69,125.0,+3:07,,Vakoc Petr,139,Etixx - Quick Step,",, 2:48",,2,2015
26,,64,150.0,+4:42,,de la Cruz David,140,Etixx - Quick Step,3:15 3:15,,2,2015
27,,128,139.0,+4:12,,Malaguti Alessandro,141,Nippo - Vini Fantini,",, 3:15",,2,2015
30,,157,144.0,+4:25,,Marangoni Alan,142,Team Cannondale - Garmin,",, 3:15",,2,2015
24,,135,143.0,+4:15,,Durbridge Luke,143,Orica GreenEDGE,",, 3:15",,2,2015
29,,152,138.0,+4:08,,Acevedo Janier Alexis,144,Team Cannondale - Garmin,",, 3:15",,2,2015
32,,189,134.0,+3:51,,Wagner Robert,145,Team LottoNL-Jumbo,",, 3:15",,2,2015
23,,188,135.0,+3:51,,van der Lijke Nick,146,Team LottoNL-Jumbo,",, 3:15",,2,2015
32,,65,174.0,+6:43,,Keisse Iljo,147,Etixx - Quick Step,",, 3:15",,2,2015
35,,81,131.0,+3:40,,Chavanel Sylvain,148,IAM Cycling,",, 3:15",,2,2015
22,,35,136.0,+3:52,,Chirico Luca,149,Bardiani - CSF Pro Team,",, 3:15",,2,2015
23,,129,140.0,+4:12,,Stacchiotti Riccardo,150,Nippo - Vini Fantini,",, 3:15",,2,2015
28,,164,137.0,+4:04,,Fairly Caleb,151,Team Giant - Alpecin,",, 3:15",,2,2015
31,,163,171.0,+5:53,,de Backer Bert,152,Team Giant - Alpecin,3:20 3:20,,2,2015
35,,87,167.0,+5:41,,Pineau J\xe9rome,153,IAM Cycling,3:45 3:45,,2,2015
30,,76,163.0,+5:33,,Pineau C\xe9dric,154,FDJ,",, 3:45",,2,2015
26,,144,148.0,+4:37,,Favilli Elia,155,Southeast,",, 3:45",,2,2015
21,,109,152.0,+4:49,,Vervaeke Louis,156,Lotto Soudal,3:59 3:59,,2,2015
29,,169,176.0,+7:00,,Stamsnijder Tom,157,Team Giant - Alpecin,4:33 4:33,,2,2015
37,,187,158.0,+5:09,,Tjallingii Maarten,158,Team LottoNL-Jumbo,",, 4:33",,2,2015
27,,167,177.0,+7:06,,Ji Cheng,159,Team Giant - Alpecin,",, 4:33",,2,2015
25,,173,175.0,+6:46,,Chernetski Sergei,160,Team Katusha,",, 4:33",,2,2015
28,,78,155.0,+4:59,,Roux Anthony,161,FDJ,",, 4:33",,2,2015
30,,16,165.0,+5:36,,Gatto Oscar,162,Androni Giocattoli - Sidermec,",, 4:33",,2,2015
23,,159,164.0,+5:36,,Villella Davide,163,Team Cannondale - Garmin,4:43 4:43,,2,2015
28,,29,154.0,+4:56,,Zeits Andrey,164,Astana Pro Team,",, 4:43",,2,2015
23,,122,166.0,+5:40,,Berlato Giacomo,165,Nippo - Vini Fantini,",, 4:43",,2,2015
37,,9,160.0,+5:31,,Nocentini Rinaldo,166,AG2R La Mondiale,",, 4:43",,2,2015
24,,7,162.0,+5:31,,Houle Hugo,167,AG2R La Mondiale,",, 4:43",,2,2015
31,,8,161.0,+5:31,,Montaguti Matteo,168,AG2R La Mondiale,",, 4:43",,2,2015
26,,18,168.0,+5:46,,Tvetcov Serghei,169,Androni Giocattoli - Sidermec,",, 4:43",,2,2015
22,,126,170.0,+5:52,,Grosu Eduard Michael,170,Nippo - Vini Fantini,",, 4:43",,2,2015
32,,183,159.0,+5:19,,Flens Rick,171,Team LottoNL-Jumbo,",, 4:43",,2,2015
26,,117,157.0,+5:04,,Lobato Juan Jos\xe9,172,Movistar Team,",, 4:43",,2,2015
25,,204,153.0,+4:50,,Juul-Jensen Christopher,173,Tinkoff - Saxo,",, 4:43",,2,2015
34,,139,151.0,+4:43,,Weening Pieter,174,Orica GreenEDGE,",, 4:43",,2,2015
37,,155,169.0,+5:51,,Danielson Thomas,175,Team Cannondale - Garmin,4:58 4:58,,2,2015
21,,47,172.0,+6:41,,K\xfcng Stefan,176,BMC Racing Team,6:16 6:16,,2,2015
24,,4,183.0,+9:02,,Domont Axel,177,AG2R La Mondiale,",, 6:16",,2,2015
25,,149,178.0,+7:09,,Zhupa Eugert,178,Southeast,",, 6:16",,2,2015
30,,15,180.0,+7:51,,Frapporti Marco,179,Androni Giocattoli - Sidermec,",, 6:16",,2,2015
24,,178,173.0,+6:43,,Vorobyev Anton,180,Team Katusha,",, 6:16",,2,2015
25,,186,179.0,+7:23,,Lindeman Bert-Jan,181,Team LottoNL-Jumbo,6:41 6:41,,2,2015
35,,102,181.0,+8:11,,Bak Lars Ytting,182,Lotto Soudal,7:42 7:42,,2,2015
27,,55,182.0,+8:37,,Mihaylov Nikolay,183,CCC Sprandi Polkowice,",, 7:42",,2,2015
30,,172,184.0,+10:44,,Belkov Maxim,184,Team Katusha,",, 7:42",,2,2015
22,,118,188.0,+13:26,,Quintana Dayer,185,Movistar Team,10:19 10:19,,2,2015
25,,34,185.0,+11:57,,Boem Nicola,186,Bardiani - CSF Pro Team,10:36 10:36,,2,2015
34,,79,190.0,+13:29,,Veikkanen Jussi,187,FDJ,11:41 11:41,,2,2015
31,,84,186.0,+12:06,,Haussler Heinrich,188,IAM Cycling,",, 11:41",,2,2015
23,,137,187.0,+12:39,,Hepburn Michael,189,Orica GreenEDGE,12:39 12:39,,2,2015
31,,14,191.0,+13:42,,Dall'Antonia Tiziano,190,Androni Giocattoli - Sidermec,",, 12:39",,2,2015
26,,214,189.0,+13:27,,Coledan Marco,191,Trek Factory Racing,12:42 12:42,,2,2015
29,,85,193.0,+14:37,,Kluge Roger,192,IAM Cycling,14:03 14:03,,2,2015
33,,89,192.0,+14:28,,Saramotins Aleksejs,193,IAM Cycling,",, 14:03",,2,2015
26,,86,194.0,+16:48,,Pelucchi Matteo,194,IAM Cycling,",, 14:03",,2,2015
22,,127,195.0,+25:49,,Ishibashi Manabu,195,Nippo - Vini Fantini,20:11 20:11,,2,2015
26,,68,,+ -4:32:44,,Serry Pieter,DNF,Etixx - Quick Step,0:00 0:00,,2,2015
24,,131,1.0,+0:00,80.0,Matthews Michael,1,Orica GreenEDGE,3:33:53 3:33:53,16.0,3,2015
25,,215,21.0,+0:33,50.0,Felline Fabio,2,Trek Factory Racing,",, ,,",8.0,3,2015
32,,41,14.0,+0:25,35.0,Gilbert Philippe,3,BMC Racing Team,",, ,,",4.0,3,2015
34,,175,57.0,+1:46,25.0,Lagutin Sergey,4,Team Katusha,",, ,,",2.0,3,2015
37,,28,8.0,+0:23,18.0,Tiralongo Paolo,5,Astana Pro Team,",, ,,",1.0,3,2015
38,,171,29.0,+0:37,15.0,Paolini Luca,6,Team Katusha,",, ,,",,3,2015
30,,146,46.0,+1:02,12.0,Gavazzi Francesco,7,Southeast,",, ,,",,3,2015
25,,33,39.0,+0:47,10.0,Battaglin Enrico,8,Bardiani - CSF Pro Team,",, ,,",,3,2015
31,,27,11.0,+0:23,8.0,Sanchez Luis Leon,9,Astana Pro Team,",, ,,",,3,2015
25,,147,45.0,+1:02,6.0,Monsalve Yonathan,10,Southeast,",, ,,",,3,2015
29,,52,42.0,+0:55,5.0,Bole Grega,11,CCC Sprandi Polkowice,",, ,,",,3,2015
24,,21,9.0,+0:23,4.0,Aru Fabio,12,Astana Pro Team,",, ,,",,3,2015
31,,8,74.0,+5:41,3.0,Montaguti Matteo,13,AG2R La Mondiale,",, ,,",,3,2015
26,,144,71.0,+4:47,2.0,Favilli Elia,14,Southeast,",, ,,",,3,2015
24,,46,58.0,+1:54,1.0,Dillier Silvan,15,BMC Racing Team,",, ,,",,3,2015
22,,156,47.0,+1:03,,Formolo Davide,16,Team Cannondale - Garmin,",, ,,",,3,2015
28,,112,18.0,+0:31,,Amador Andrey,17,Movistar Team,",, ,,",,3,2015
23,,159,75.0,+5:46,,Villella Davide,18,Team Cannondale - Garmin,",, ,,",,3,2015
32,,201,6.0,+0:17,,Contador Alberto,19,Tinkoff - Saxo,",, ,,",,3,2015
26,,26,10.0,+0:23,,Rosa Diego,20,Astana Pro Team,",, ,,",,3,2015
34,,136,3.0,+0:10,,Gerrans Simon,21,Orica GreenEDGE,",, ,,",,3,2015
23,,97,62.0,+2:18,,Polanc Jan,22,Lampre - Merida,",, ,,",,3,2015
28,,23,53.0,+1:32,,Kangert Tanel,23,Astana Pro Team,",, ,,",,3,2015
29,,205,5.0,+0:17,,Kreuziger Roman,24,Tinkoff - Saxo,",, ,,",,3,2015
27,,45,22.0,+0:35,,Caruso Damiano,25,BMC Racing Team,",, ,,",,3,2015
30,,22,12.0,+0:23,,Cataldo Dario,26,Astana Pro Team,",, ,,",,3,2015
25,,133,4.0,+0:10,,Chaves Johan Esteban,27,Orica GreenEDGE,",, ,,",,3,2015
30,,154,48.0,+1:03,,Cardoso Andr\xe9,28,Team Cannondale - Garmin,",, ,,",,3,2015
32,,198,31.0,+0:37,,Siutsou Kanstantsin,29,Team Sky,",, ,,",,3,2015
35,,207,7.0,+0:17,,Rogers Michael,30,Tinkoff - Saxo,",, ,,",,3,2015
28,,29,73.0,+5:06,,Zeits Andrey,31,Astana Pro Team,",, ,,",,3,2015
25,,179,35.0,+0:37,,Zakarin Ilnur,32,Team Katusha,",, ,,",,3,2015
27,,42,55.0,+1:44,,Atapuma John Darwin,33,BMC Racing Team,",, ,,",,3,2015
32,,100,36.0,+0:39,,Van den Broeck Jurgen,34,Lotto Soudal,",, ,,",,3,2015
30,,191,30.0,+0:37,,Porte Richie,35,Team Sky,",, ,,",,3,2015
27,,181,38.0,+0:46,,Kruijswijk Steven,36,Team LottoNL-Jumbo,",, ,,",,3,2015
32,,113,41.0,+0:50,,Anton Igor,37,Movistar Team,",, ,,",,3,2015
27,,71,26.0,+0:36,,Geniez Alexandre,38,FDJ,",, ,,",,3,2015
32,,83,23.0,+0:35,,Clement Stef,39,IAM Cycling,",, ,,",,3,2015
28,,134,2.0,+0:06,,Clarke Simon,40,Orica GreenEDGE,",, ,,",,3,2015
31,,43,24.0,+0:35,,Bookwalter Brent,41,BMC Racing Team,",, ,,",,3,2015
28,,61,15.0,+0:29,,Uran Rigoberto,42,Etixx - Quick Step,",, ,,",,3,2015
26,,116,17.0,+0:31,,Izagirre Ion,43,Movistar Team,",, ,,",,3,2015
31,,177,34.0,+0:37,,Trofimov Yuri,44,Team Katusha,",, ,,",,3,2015
25,,3,44.0,+0:58,,Betancur Carlos,45,AG2R La Mondiale,",, ,,",,3,2015
25,,88,56.0,+1:44,,Reichenbach Sebastien,46,IAM Cycling,",, ,,",,3,2015
24,,31,40.0,+0:47,,Bongiorno Francesco Manuel,47,Bardiani - CSF Pro Team,",, ,,",,3,2015
28,,37,59.0,+1:56,,Pirazzi Stefano,48,Bardiani - CSF Pro Team,",, ,,",,3,2015
32,,107,37.0,+0:39,,Monfort Maxime,49,Lotto Soudal,",, ,,",,3,2015
30,,196,33.0,+0:37,,Nieve Mikel,50,Team Sky,",, ,,",,3,2015
27,,195,32.0,+0:37,,K\xf6nig Leopold,51,Team Sky,",, ,,",,3,2015
32,,119,19.0,+0:31,,Visconti Giovanni,52,Movistar Team,",, ,,",,3,2015
25,,24,13.0,+0:23,,Landa Mikel,53,Astana Pro Team,",, ,,",,3,2015
33,,121,51.0,+1:07,,Cunego Damiano,54,Nippo - Vini Fantini,",, ,,",,3,2015
30,,145,67.0,+2:23,,Finetto Mauro,55,Southeast,",, ,,",,3,2015
29,,174,69.0,+3:32,,Kochetkov Pavel,56,Team Katusha,",, ,,",,3,2015
33,,48,25.0,+0:35,,Moinard Ama\xebl,57,BMC Racing Team,",, ,,",,3,2015
23,,92,64.0,+2:18,,Grmay Tsgabu,58,Lampre - Merida,",, ,,",,3,2015
29,,111,20.0,+0:31,,Intxausti Be\xf1at,59,Movistar Team,",, ,,",,3,2015
26,,64,72.0,+4:52,,de la Cruz David,60,Etixx - Quick Step,",, ,,",,3,2015
34,,105,68.0,+3:07,,Hansen Adam,61,Lotto Soudal,",, ,,",,3,2015
34,,75,27.0,+0:36,,Mourey Francis,62,FDJ,",, ,,",,3,2015
34,,151,49.0,+1:03,,Hesjedal Ryder,63,Team Cannondale - Garmin,",, ,,",,3,2015
25,,158,50.0,+1:03,,Slagter Tom-Jelte,64,Team Cannondale - Garmin,",, ,,",,3,2015
29,,17,66.0,+2:22,,Stortoni Simone,65,Androni Giocattoli - Sidermec,",, ,,",,3,2015
23,,73,28.0,+0:36,,Elissonde Kenny,66,FDJ,",, ,,",,3,2015
28,,63,16.0,+0:29,,Bouet Maxime,67,Etixx - Quick Step,",, ,,",,3,2015
25,,91,65.0,+2:18,,Ulissi Diego,68,Lampre - Merida,",, ,,",,3,2015
35,,96,63.0,+2:18,,Niemiec Przemyslaw,69,Lampre - Merida,",, ,,",,3,2015
25,,39,60.0,+1:56,,Zardini Edoardo,70,Bardiani - CSF Pro Team,",, ,,",,3,2015
28,,51,43.0,+0:55,,Paterski Maciej,71,CCC Sprandi Polkowice,",, ,,",,3,2015
29,,58,61.0,+2:04,,Samoilau Branislau,72,CCC Sprandi Polkowice,",, ,,",,3,2015
37,,202,52.0,+1:22,,Basso Ivan,73,Tinkoff - Saxo,",, ,,",,3,2015
24,,115,54.0,+1:40,,Herrada Jes\xfas,74,Movistar Team,",, ,,",,3,2015
34,,139,77.0,+8:11,,Weening Pieter,75,Orica GreenEDGE,3:18 3:18,,3,2015
28,,203,70.0,+4:25,,Boaro Manuele,76,Tinkoff - Saxo,4:08 4:08,,3,2015
35,,206,76.0,+7:51,,Paulinho S\xe9rgio,77,Tinkoff - Saxo,",, 4:08",,3,2015
29,,101,90.0,+13:25,,Arm\xe9e Sander,78,Lotto Soudal,8:35 8:35,,3,2015
31,,44,78.0,+9:10,,Burghardt Marcus,79,BMC Racing Team,",, 8:35",,3,2015
29,,141,79.0,+9:37,,Belletti Manuel,80,Southeast,",, 8:35",,3,2015
27,,55,109.0,+17:22,,Mihaylov Nikolay,81,CCC Sprandi Polkowice,",, 8:35",,3,2015
