Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
23,,5,39.0,+0:14,,Schachmann Maximilian,38,Quick-Step Floors,",, 0:04",,1,2017
23,,32,40.0,+0:14,,Bettiol Alberto,39,Cannondale-Drapac Pro Cycling Team,",, 0:04",,1,2017
34,,54,41.0,+0:14,,de Kort Koen,40,Trek - Segafredo,",, 0:04",,1,2017
30,,57,42.0,+0:14,,Reijnen Kiel,41,Trek - Segafredo,",, 0:04",,1,2017
26,,124,43.0,+0:14,,Kamyshev Arman,42,Astana Pro Team,",, 0:04",,1,2017
28,,106,44.0,+0:14,,Laengen Vegard Stake,43,UAE Team Emirates,",, 0:04",,1,2017
25,,35,45.0,+0:14,,Craddock Lawson,44,Cannondale-Drapac Pro Cycling Team,",, 0:04",,1,2017
37,,56,46.0,+0:14,,Irizar Markel,45,Trek - Segafredo,",, 0:04",,1,2017
27,,7,47.0,+0:14,,Trentin Matteo,46,Quick-Step Floors,",, 0:04",,1,2017
38,,87,48.0,+0:14,,Pate Danny,47,Rally Cycling,",, 0:04",,1,2017
23,,83,49.0,+0:14,,De Vos Adam,48,Rally Cycling,",, 0:04",,1,2017
22,,3,50.0,+0:14,,Mas Enric,49,Quick-Step Floors,",, 0:04",,1,2017
28,,155,51.0,+0:14,,Peron Andrea,50,Team Novo Nordisk,",, 0:04",,1,2017
33,,75,52.0,+0:14,,Mat\xe9 Luis \xc1ngel,51,"Cofidis, Solutions Cr\xe9dits",",, 0:04",,1,2017
28,,131,53.0,+0:14,,King Benjamin,52,Team Dimension Data,",, 0:04",,1,2017
23,,12,54.0,+0:14,,Bohli Tom,53,BMC Racing Team,",, 0:04",,1,2017
40,,58,55.0,+0:14,,Zubeldia Haimar,54,Trek - Segafredo,",, 0:04",,1,2017
28,,167,56.0,+0:14,,Tvetcov Serghei,55,Jelly Belly p/b Maxxis,",, 0:04",,1,2017
26,,36,57.0,+0:14,,Phinney Taylor,56,Cannondale-Drapac Pro Cycling Team,",, 0:04",,1,2017
22,,102,58.0,+0:14,,Consonni Simone,57,UAE Team Emirates,",, 0:04",,1,2017
23,,67,59.0,+0:14,,Tolhoek Antwan,58,Team LottoNL-Jumbo,",, 0:04",,1,2017
38,,14,60.0,+0:14,,Elmiger Martin,59,BMC Racing Team,",, 0:04",,1,2017
31,,142,61.0,+0:14,,Acevedo Janier Alexis,60,UnitedHealthcare Pro Cycling Team,",, 0:04",,1,2017
23,,144,62.0,+0:14,,Eaton Daniel,61,UnitedHealthcare Pro Cycling Team,",, 0:04",,1,2017
22,,95,63.0,+0:14,,Geoghegan Hart Tao,62,Team Sky,",, 0:04",,1,2017
29,,77,64.0,+0:14,,Soupe Geoffrey,63,"Cofidis, Solutions Cr\xe9dits",",, 0:04",,1,2017
27,,96,65.0,+0:14,,Kennaugh Peter,64,Team Sky,",, 0:04",,1,2017
23,,108,66.0,+0:14,,Zurlo Federico,65,UAE Team Emirates,",, 0:04",,1,2017
22,,115,67.0,+0:14,,Hofstede Lennard,66,Team Sunweb,",, 0:04",,1,2017
25,,64,68.0,+0:14,,De Tier Floris,67,Team LottoNL-Jumbo,",, 0:04",,1,2017
32,,157,69.0,+0:14,,Verschoor Martijn,68,Team Novo Nordisk,",, 0:04",,1,2017
30,,76,70.0,+0:14,,Rossetto Stephane,69,"Cofidis, Solutions Cr\xe9dits",",, 0:04",,1,2017
21,,114,71.0,+0:14,,Hamilton Chris,70,Team Sunweb,",, 0:04",,1,2017
25,,136,72.0,+0:14,,Morton Lachlan,71,Team Dimension Data,",, 0:04",,1,2017
23,,22,73.0,+0:14,,Ba\u0161ka Erik,72,BORA - hansgrohe,",, 0:04",,1,2017
26,,163,74.0,+0:14,,Berry Joshua,73,Jelly Belly p/b Maxxis,",, 0:04",,1,2017
33,,154,75.0,+0:14,,Megias Javier,74,Team Novo Nordisk,",, 0:04",,1,2017
27,,138,76.0,+0:14,,Thwaites Scott,75,Team Dimension Data,",, 0:04",,1,2017
24,,24,77.0,+0:14,,Kol\xe1\u0159 Michael,76,BORA - hansgrohe,",, 0:04",,1,2017
31,,113,78.0,+0:14,,Fr\xf6hlinger Johannes,77,Team Sunweb,",, 0:04",,1,2017
32,,121,79.0,+0:14,,Breschel Matti,78,Astana Pro Team,",, 0:04",,1,2017
27,,65,80.0,+0:14,,Lindeman Bert-Jan,79,Team LottoNL-Jumbo,",, 0:04",,1,2017
29,,71,81.0,+0:14,,Edet Nicolas,80,"Cofidis, Solutions Cr\xe9dits",",, 0:04",,1,2017
36,,97,82.0,+0:14,,Lopez David,81,Team Sky,",, 0:04",,1,2017
24,,132,83.0,+0:14,,Dougall Nick,82,Team Dimension Data,",, 0:04",,1,2017
23,,18,84.0,+0:14,,Scotson Miles,83,BMC Racing Team,",, 0:04",,1,2017
27,,84,85.0,+0:14,,Huffman Evan,84,Rally Cycling,",, 0:04",,1,2017
22,,46,86.0,+0:14,,Restrepo Jhonatan,85,Team Katusha - Alpecin,",, 0:04",,1,2017
29,,103,87.0,+0:14,,Durasek Kristijan,86,UAE Team Emirates,",, 0:04",,1,2017
25,,148,88.0,+0:14,,Putt Tanner,87,UnitedHealthcare Pro Cycling Team,",, 0:04",,1,2017
29,,72,89.0,+0:14,,Bagot Yoann,88,"Cofidis, Solutions Cr\xe9dits",",, 0:04",,1,2017
26,,92,90.0,+0:14,,Boswell Ian,89,Team Sky,",, 0:04",,1,2017
25,,37,91.0,+0:14,,Skuji\u0146\u0161 Toms,90,Cannondale-Drapac Pro Cycling Team,",, 0:04",,1,2017
31,,6,92.0,+0:14,,Stybar Zdenek,91,Quick-Step Floors,",, 0:04",,1,2017
26,,145,93.0,+0:14,,Jaramillo Daniel Alexander,92,UnitedHealthcare Pro Cycling Team,",, 0:04",,1,2017
32,,143,5.0,+0:09,,Clarke Jonathan,93,UnitedHealthcare Pro Cycling Team,",, 0:04",,1,2017
30,,166,94.0,+0:14,,Shelden Taylor,94,Jelly Belly p/b Maxxis,",, 0:04",,1,2017
22,,68,95.0,+0:14,,Vermeulen Alexey,95,Team LottoNL-Jumbo,",, 0:04",,1,2017
25,,164,96.0,+0:14,,Cheyne Jordan,96,Jelly Belly p/b Maxxis,",, 0:04",,1,2017
22,,53,97.0,+0:14,,Daniel Gregory,97,Trek - Segafredo,",, 0:04",,1,2017
23,,63,98.0,+0:14,,Bouwman Koen,98,Team LottoNL-Jumbo,",, 0:04",,1,2017
25,,152,99.0,+0:14,,Henttala Joonas,99,Team Novo Nordisk,",, 0:04",,1,2017
21,,162,100.0,+0:14,,Bennett Sean,100,Jelly Belly p/b Maxxis,",, 0:04",,1,2017
23,,43,101.0,+0:14,,Mathis Marco,101,Team Katusha - Alpecin,",, 0:04",,1,2017
25,,128,102.0,+0:14,,Zakharov Artyom,102,Astana Pro Team,",, 0:04",,1,2017
22,,86,103.0,+0:14,,Kuss Sepp,103,Rally Cycling,",, 0:04",,1,2017
28,,153,104.0,+0:14,,Lozano David,104,Team Novo Nordisk,",, 0:04",,1,2017
26,,165,105.0,+0:14,,Rathe Jacob,105,Jelly Belly p/b Maxxis,",, 0:04",,1,2017
28,,107,106.0,+0:14,,Mirza Yousef Mohamed,106,UAE Team Emirates,",, 0:04",,1,2017
23,,125,107.0,+0:14,,Korsaeth Truls,107,Astana Pro Team,",, 0:04",,1,2017
37,,112,108.0,+0:14,,Curvers Roy,108,Team Sunweb,",, 0:04",,1,2017
22,,74,109.0,+0:34,,Le Turnier Mathias,109,"Cofidis, Solutions Cr\xe9dits",0:24 0:24,,1,2017
20,,104,110.0,+0:36,,Ganna Filippo,110,UAE Team Emirates,0:26 0:26,,1,2017
32,,23,111.0,+0:36,,Bodnar Maciej,111,BORA - hansgrohe,",, 0:26",,1,2017
23,,45,112.0,+0:38,,Politt Nils,112,Team Katusha - Alpecin,0:28 0:28,,1,2017
22,,126,113.0,+0:40,,Minali Riccardo,113,Astana Pro Team,0:30 0:30,,1,2017
23,,168,114.0,+0:43,,Wolfe Ben,114,Jelly Belly p/b Maxxis,",, 0:30",,1,2017
28,,28,115.0,+0:45,,Sagan Juraj,115,BORA - hansgrohe,0:35 0:35,,1,2017
28,,88,116.0,+0:45,,Young Eric,116,Rally Cycling,",, 0:35",,1,2017
32,,2,117.0,+1:00,,Bauer Jack,117,Quick-Step Floors,0:50 0:50,,1,2017
24,,94,118.0,+1:05,,Doull Owain,118,Team Sky,0:55 0:55,,1,2017
35,,158,119.0,+1:09,,Williams Christopher,119,Team Novo Nordisk,0:59 0:59,,1,2017
25,,123,120.0,+1:09,,Fominykh Daniil,120,Astana Pro Team,",, 0:59",,1,2017
32,,134,121.0,+1:12,,Farrar Tyler,121,Team Dimension Data,1:02 1:02,,1,2017
24,,118,122.0,+1:15,,Teunissen Mike,122,Team Sunweb,1:05 1:05,,1,2017
30,,127,123.0,+1:22,,Tleubayev Ruslan,123,Astana Pro Team,1:12 1:12,,1,2017
27,,101,124.0,+1:22,,Guardini Andrea,124,UAE Team Emirates,",, 1:12",,1,2017
23,,93,125.0,+1:24,,Dibben Jonathan,125,Team Sky,1:14 1:14,,1,2017
23,,47,126.0,+1:29,,W\xfcrtz Schmidt Mads,126,Team Katusha - Alpecin,1:19 1:19,,1,2017
32,,8,127.0,+1:29,,Velits Martin,127,Quick-Step Floors,",, 1:19",,1,2017
34,,137,128.0,+1:33,,Renshaw Mark,128,Team Dimension Data,1:23 1:23,,1,2017
36,,133,129.0,+2:15,,Eisel Bernhard,129,Team Dimension Data,2:05 2:05,,1,2017
23,,98,130.0,+2:15,,van Poppel Danny,130,Team Sky,",, 2:05",,1,2017
23,,156,131.0,+2:33,,Planet Charles,131,Team Novo Nordisk,",, 2:05",,1,2017
30,,151,132.0,+2:40,,Gioux Romain,132,Team Novo Nordisk,2:30 2:30,,1,2017
22,,111,133.0,+3:27,,Andersen S\xf8ren Kragh,133,Team Sunweb,3:17 3:17,,1,2017
25,,34,134.0,+3:27,,Canty Brendan,134,Cannondale-Drapac Pro Cycling Team,",, 3:17",,1,2017
29,,73,135.0,+4:07,,Bonnafond Guillaume,135,"Cofidis, Solutions Cr\xe9dits",3:57 3:57,,1,2017
28,,52,,+ -3:45:25,,Coledan Marco,DNS,Trek - Segafredo,-3:45:35 -3:45:35,,1,2017
27,,25,1.0,+0:00,35.0,Majka Rafa\u0142,1,BORA - hansgrohe,3:43:46 3:43:46,40.0,2,2017
27,,62,2.0,+0:02,20.0,Bennett George,2,Team LottoNL-Jumbo,",, ,,",15.0,2,2017
26,,92,3.0,+0:14,12.0,Boswell Ian,3,Team Sky,0:07 0:07,6.0,2,2017
25,,136,4.0,+0:16,9.0,Morton Lachlan,4,Team Dimension Data,",, 0:07",,2,2017
30,,61,5.0,+0:48,7.0,Gesink Robert,5,Team LottoNL-Jumbo,0:37 0:37,,2,2017
33,,11,6.0,+0:48,5.0,Bookwalter Brent,6,BMC Racing Team,",, 0:37",,2,2017
22,,95,12.0,+0:48,3.0,Geoghegan Hart Tao,7,Team Sky,",, 0:37",,2,2017
21,,116,7.0,+0:48,2.0,Oomen Sam,8,Team Sunweb,",, 0:37",,2,2017
22,,3,11.0,+0:48,1.0,Mas Enric,9,Quick-Step Floors,",, 0:37",,2,2017
28,,31,8.0,+0:48,,Talansky Andrew,10,Cannondale-Drapac Pro Cycling Team,",, 0:37",,2,2017
23,,5,9.0,+0:48,,Schachmann Maximilian,11,Quick-Step Floors,",, 0:37",,2,2017
28,,106,10.0,+0:48,,Laengen Vegard Stake,12,UAE Team Emirates,",, 0:37",,2,2017
40,,58,13.0,+0:53,,Zubeldia Haimar,13,Trek - Segafredo,0:42 0:42,,2,2017
29,,71,15.0,+0:55,,Edet Nicolas,14,"Cofidis, Solutions Cr\xe9dits",0:44 0:44,,2,2017
33,,75,14.0,+0:55,,Mat\xe9 Luis \xc1ngel,15,"Cofidis, Solutions Cr\xe9dits",",, 0:44",,2,2017
28,,167,16.0,+0:58,,Tvetcov Serghei,16,Jelly Belly p/b Maxxis,0:47 0:47,,2,2017
31,,142,17.0,+1:02,,Acevedo Janier Alexis,17,UnitedHealthcare Pro Cycling Team,0:51 0:51,,2,2017
36,,97,18.0,+1:11,,Lopez David,18,Team Sky,1:00 1:00,,2,2017
39,,16,19.0,+1:25,,S\xe1nchez Samuel,19,BMC Racing Team,1:14 1:14,,2,2017
22,,46,20.0,+1:25,,Restrepo Jhonatan,20,Team Katusha - Alpecin,",, 1:14",,2,2017
30,,17,21.0,+3:11,,Schar Michael,21,BMC Racing Team,3:00 3:00,,2,2017
23,,83,22.0,+3:48,,De Vos Adam,22,Rally Cycling,3:37 3:37,,2,2017
27,,138,23.0,+4:42,,Thwaites Scott,23,Team Dimension Data,4:31 4:31,,2,2017
40,,141,24.0,+4:43,,Henderson Gregory,24,UnitedHealthcare Pro Cycling Team,4:36 4:36,,2,2017
24,,26,27.0,+4:47,,McCarthy Jay,25,BORA - hansgrohe,",, 4:36",,2,2017
33,,154,30.0,+4:47,,Megias Javier,26,Team Novo Nordisk,",, 4:36",,2,2017
27,,27,26.0,+4:47,,Poljanski Pawel,27,BORA - hansgrohe,",, 4:36",,2,2017
31,,42,28.0,+4:47,,Machado Tiago,28,Team Katusha - Alpecin,",, 4:36",,2,2017
30,,76,29.0,+4:47,,Rossetto Stephane,29,"Cofidis, Solutions Cr\xe9dits",",, 4:36",,2,2017
28,,131,25.0,+4:45,,King Benjamin,30,Team Dimension Data,",, 4:36",,2,2017
25,,34,34.0,+8:00,,Canty Brendan,31,Cannondale-Drapac Pro Cycling Team,",, 4:36",,2,2017
27,,96,31.0,+5:11,,Kennaugh Peter,32,Team Sky,5:00 5:00,,2,2017
25,,33,32.0,+5:31,,Brown Nathan,33,Cannondale-Drapac Pro Cycling Team,5:20 5:20,,2,2017
27,,7,33.0,+5:53,,Trentin Matteo,34,Quick-Step Floors,5:42 5:42,,2,2017
32,,81,36.0,+11:06,,Britton Rob,35,Rally Cycling,10:55 10:55,,2,2017
22,,86,38.0,+11:06,,Kuss Sepp,36,Rally Cycling,",, 10:55",,2,2017
27,,84,37.0,+11:06,,Huffman Evan,37,Rally Cycling,",, 10:55",,2,2017
27,,21,35.0,+10:56,,Sagan Peter,38,BORA - hansgrohe,",, 10:55",,2,2017
25,,64,42.0,+12:45,,De Tier Floris,39,Team LottoNL-Jumbo,12:34 12:34,,2,2017
24,,66,39.0,+12:45,,Olivier Daan,40,Team LottoNL-Jumbo,",, 12:34",,2,2017
32,,121,44.0,+12:45,,Breschel Matti,41,Astana Pro Team,",, 12:34",,2,2017
23,,32,41.0,+12:45,,Bettiol Alberto,42,Cannondale-Drapac Pro Cycling Team,",, 12:34",,2,2017
26,,82,40.0,+12:45,,Dal-cin Matteo,43,Rally Cycling,",, 12:34",,2,2017
29,,72,45.0,+12:45,,Bagot Yoann,44,"Cofidis, Solutions Cr\xe9dits",",, 12:34",,2,2017
29,,73,53.0,+16:38,,Bonnafond Guillaume,45,"Cofidis, Solutions Cr\xe9dits",",, 12:34",,2,2017
32,,2,48.0,+13:31,,Bauer Jack,46,Quick-Step Floors,",, 12:34",,2,2017
23,,45,47.0,+13:09,,Politt Nils,47,Team Katusha - Alpecin,",, 12:34",,2,2017
23,,144,43.0,+12:45,,Eaton Daniel,48,UnitedHealthcare Pro Cycling Team,",, 12:34",,2,2017
26,,145,46.0,+13:03,,Jaramillo Daniel Alexander,49,UnitedHealthcare Pro Cycling Team,12:52 12:52,,2,2017
29,,77,49.0,+15:21,,Soupe Geoffrey,50,"Cofidis, Solutions Cr\xe9dits",15:10 15:10,,2,2017
23,,18,50.0,+15:21,,Scotson Miles,51,BMC Racing Team,",, 15:10",,2,2017
22,,55,51.0,+16:04,,Guerreiro Ruben,52,Trek - Segafredo,15:53 15:53,,2,2017
25,,128,52.0,+16:25,,Zakharov Artyom,53,Astana Pro Team,16:14 16:14,,2,2017
22,,68,76.0,+17:56,,Vermeulen Alexey,54,Team LottoNL-Jumbo,17:45 17:45,,2,2017
37,,112,78.0,+17:56,,Curvers Roy,55,Team Sunweb,",, 17:45",,2,2017
23,,48,56.0,+17:52,,Zabel Rick,56,Team Katusha - Alpecin,",, 17:45",,2,2017
23,,156,90.0,+20:15,,Planet Charles,57,Team Novo Nordisk,",, 17:45",,2,2017
26,,163,71.0,+17:56,,Berry Joshua,58,Jelly Belly p/b Maxxis,",, 17:45",,2,2017
28,,153,79.0,+17:56,,Lozano David,59,Team Novo Nordisk,",, 17:45",,2,2017
37,,56,66.0,+17:56,,Irizar Markel,60,Trek - Segafredo,",, 17:45",,2,2017
22,,85,57.0,+17:52,,Joyce Colin,61,Rally Cycling,",, 17:45",,2,2017
30,,57,65.0,+17:56,,Reijnen Kiel,62,Trek - Segafredo,",, 17:45",,2,2017
28,,155,68.0,+17:56,,Peron Andrea,63,Team Novo Nordisk,",, 17:45",,2,2017
25,,15,54.0,+17:51,,Gerts Floris,64,BMC Racing Team,",, 17:45",,2,2017
28,,122,64.0,+17:56,,de Vreese Laurens,65,Astana Pro Team,",, 17:45",,2,2017
23,,63,80.0,+17:56,,Bouwman Koen,66,Team LottoNL-Jumbo,",, 17:45",,2,2017
23,,98,89.0,+19:57,,van Poppel Danny,67,Team Sky,",, 17:45",,2,2017
25,,148,62.0,+17:55,,Putt Tanner,68,UnitedHealthcare Pro Cycling Team,",, 17:45",,2,2017
29,,41,59.0,+17:52,,Kristoff Alexander,69,Team Katusha - Alpecin,",, 17:45",,2,2017
28,,135,58.0,+17:52,,Janse van Rensburg Reinardt,70,Team Dimension Data,",, 17:45",,2,2017
24,,132,77.0,+17:56,,Dougall Nick,71,Team Dimension Data,",, 17:45",,2,2017
32,,44,63.0,+17:56,,M\xf8rk\xf8v Michael,72,Team Katusha - Alpecin,",, 17:45",,2,2017
23,,12,69.0,+17:56,,Bohli Tom,73,BMC Racing Team,",, 17:45",,2,2017
24,,94,85.0,+18:47,,Doull Owain,74,Team Sky,",, 17:45",,2,2017
23,,93,88.0,+19:06,,Dibben Jonathan,75,Team Sky,",, 17:45",,2,2017
32,,143,55.0,+17:51,,Clarke Jonathan,76,UnitedHealthcare Pro Cycling Team,",, 17:45",,2,2017
25,,146,67.0,+17:56,,Mannion Gavin,77,UnitedHealthcare Pro Cycling Team,",, 17:45",,2,2017
23,,67,72.0,+17:56,,Tolhoek Antwan,78,Team LottoNL-Jumbo,",, 17:45",,2,2017
24,,118,87.0,+18:57,,Teunissen Mike,79,Team Sunweb,",, 17:45",,2,2017
22,,115,75.0,+17:56,,Hofstede Lennard,80,Team Sunweb,",, 17:45",,2,2017
21,,162,82.0,+17:56,,Bennett Sean,81,Jelly Belly p/b Maxxis,",, 17:45",,2,2017
31,,6,61.0,+17:53,,Stybar Zdenek,82,Quick-Step Floors,",, 17:45",,2,2017
22,,74,84.0,+18:16,,Le Turnier Mathias,83,"Cofidis, Solutions Cr\xe9dits",",, 17:45",,2,2017
25,,123,86.0,+18:51,,Fominykh Daniil,84,Astana Pro Team,",, 17:45",,2,2017
26,,124,70.0,+17:56,,Kamyshev Arman,85,Astana Pro Team,",, 17:45",,2,2017
29,,103,81.0,+17:56,,Durasek Kristijan,86,UAE Team Emirates,",, 17:45",,2,2017
22,,102,74.0,+17:56,,Consonni Simone,87,UAE Team Emirates,",, 17:45",,2,2017
28,,147,60.0,+17:52,,McCabe Travis,88,UnitedHealthcare Pro Cycling Team,",, 17:45",,2,2017
38,,87,73.0,+17:56,,Pate Danny,89,Rally Cycling,",, 17:45",,2,2017
23,,125,83.0,+17:56,,Korsaeth Truls,90,Astana Pro Team,",, 17:45",,2,2017
36,,133,130.0,+22:58,,Eisel Bernhard,91,Team Dimension Data,20:46 20:46,,2,2017
32,,4,99.0,+20:57,,Sabatini Fabio,92,Quick-Step Floors,",, 20:46",,2,2017
25,,35,100.0,+20:57,,Craddock Lawson,93,Cannondale-Drapac Pro Cycling Team,",, 20:46",,2,2017
30,,13,93.0,+20:53,,Drucker Jean-Pierre,94,BMC Racing Team,",, 20:46",,2,2017
30,,78,94.0,+20:53,,van Genechten Jonas,95,"Cofidis, Solutions Cr\xe9dits",",, 20:46",,2,2017
35,,158,123.0,+21:52,,Williams Christopher,96,Team Novo Nordisk,",, 20:46",,2,2017
23,,108,103.0,+20:57,,Zurlo Federico,97,UAE Team Emirates,",, 20:46",,2,2017
38,,14,102.0,+20:57,,Elmiger Martin,98,BMC Racing Team,",, 20:46",,2,2017
23,,43,111.0,+20:57,,Mathis Marco,99,Team Katusha - Alpecin,",, 20:46",,2,2017
27,,101,125.0,+22:05,,Guardini Andrea,100,UAE Team Emirates,",, 20:46",,2,2017
23,,47,127.0,+22:12,,W\xfcrtz Schmidt Mads,101,Team Katusha - Alpecin,",, 20:46",,2,2017
28,,105,95.0,+20:53,,Kump Marko,102,UAE Team Emirates,",, 20:46",,2,2017
23,,22,106.0,+20:57,,Ba\u0161ka Erik,103,BORA - hansgrohe,",, 20:46",,2,2017
27,,65,107.0,+20:57,,Lindeman Bert-Jan,104,Team LottoNL-Jumbo,",, 20:46",,2,2017
29,,1,91.0,+20:43,,Kittel Marcel,105,Quick-Step Floors,",, 20:46",,2,2017
28,,51,96.0,+20:53,,Degenkolb John,106,Trek - Segafredo,",, 20:46",,2,2017
28,,107,114.0,+20:57,,Mirza Yousef Mohamed,107,UAE Team Emirates,",, 20:46",,2,2017
28,,91,92.0,+20:49,,Viviani Elia,108,Team Sky,",, 20:46",,2,2017
26,,36,105.0,+20:57,,Phinney Taylor,109,Cannondale-Drapac Pro Cycling Team,",, 20:46",,2,2017
32,,8,128.0,+22:12,,Velits Martin,110,Quick-Step Floors,",, 20:46",,2,2017
30,,151,131.0,+23:23,,Gioux Romain,111,Team Novo Nordisk,",, 20:46",,2,2017
22,,126,120.0,+21:23,,Minali Riccardo,112,Astana Pro Team,",, 20:46",,2,2017
25,,152,113.0,+20:57,,Henttala Joonas,113,Team Novo Nordisk,",, 20:46",,2,2017
28,,117,97.0,+20:53,,Sinkeldam Ramon,114,Team Sunweb,",, 20:46",,2,2017
20,,104,118.0,+21:19,,Ganna Filippo,115,UAE Team Emirates,",, 20:46",,2,2017
32,,157,108.0,+20:57,,Verschoor Martijn,116,Team Novo Nordisk,",, 20:46",,2,2017
24,,24,109.0,+20:57,,Kol\xe1\u0159 Michael,117,BORA - hansgrohe,",, 20:46",,2,2017
32,,23,119.0,+21:19,,Bodnar Maciej,118,BORA - hansgrohe,",, 20:46",,2,2017
25,,161,101.0,+20:57,,Castillo Ulises Alfredo,119,Jelly Belly p/b Maxxis,",, 20:46",,2,2017
32,,134,124.0,+21:55,,Farrar Tyler,120,Team Dimension Data,",, 20:46",,2,2017
26,,165,117.0,+20:57,,Rathe Jacob,121,Jelly Belly p/b Maxxis,",, 20:46",,2,2017
34,,54,104.0,+20:57,,de Kort Koen,122,Trek - Segafredo,",, 20:46",,2,2017
22,,53,115.0,+20:57,,Daniel Gregory,123,Trek - Segafredo,",, 20:46",,2,2017
30,,127,126.0,+22:05,,Tleubayev Ruslan,124,Astana Pro Team,",, 20:46",,2,2017
31,,113,112.0,+20:57,,Fr\xf6hlinger Johannes,125,Team Sunweb,",, 20:46",,2,2017
25,,164,116.0,+20:57,,Cheyne Jordan,126,Jelly Belly p/b Maxxis,",, 20:46",,2,2017
28,,28,122.0,+21:28,,Sagan Juraj,127,BORA - hansgrohe,",, 20:46",,2,2017
21,,114,110.0,+20:57,,Hamilton Chris,128,Team Sunweb,",, 20:46",,2,2017
34,,137,129.0,+22:16,,Renshaw Mark,129,Team Dimension Data,",, 20:46",,2,2017
26,,38,98.0,+20:53,,Wippert Wouter,130,Cannondale-Drapac Pro Cycling Team,",, 20:46",,2,2017
