Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
23,122,,,96.0,5.0,Coquard Bryan,5,Team Europcar,,7,2015,-
29,116,,,63.0,6.0,Štybar Zdeněk,6,Etixx - Quick Step,,7,2015,-
30,68,,,58.0,8.0,Van Avermaet Greg,7,BMC Racing Team,,7,2015,▲1
28,96,,,50.0,14.0,Kristoff Alexander,8,Team Katusha,,7,2015,▲6
31,126,,,46.0,9.0,Quéméneur Perrig,9,Team Europcar,,7,2015,-
28,211,,,45.0,10.0,Boasson Hagen Edvald,10,MTN - Qhubeka,,7,2015,-
27,71,,,44.0,11.0,Gallopin Tony,11,Lotto Soudal,,7,2015,-
30,31,,,40.0,12.0,Froome Chris,12,Team Sky,,7,2015,-
36,91,,,34.0,13.0,Rodríguez Joaquim,13,Team Katusha,,7,2015,-
35,83,,,28.0,15.0,Curvers Roy,14,Team Giant - Alpecin,,7,2015,▲1
23,24,,,26.0,38.0,Démare Arnaud,15,FDJ,,7,2015,▲23
25,153,,,26.0,25.0,Cimolai Davide,16,Lampre - Merida,,7,2015,▲9
26,219,,,26.0,34.0,Teklehaimanot Daniel,17,MTN - Qhubeka,,7,2015,▲17
32,115,,,23.0,26.0,Renshaw Mark,18,Etixx - Quick Step,,7,2015,▲8
27,19,,,22.0,16.0,Vuillermoz Alexis,19,AG2R La Mondiale,,7,2015,▼3
26,61,,,21.0,17.0,van Garderen Tejay,20,BMC Racing Team,,7,2015,▼3
25,63,,,20.0,18.0,Dennis Rohan,21,BMC Racing Team,,7,2015,▼3
28,208,,,20.0,20.0,Périchon Pierre-Luc,22,Bretagne - Séché Environnement,,7,2015,▼2
31,174,,,20.0,,Maté Luis Ángel,23,"Cofidis, Solutions Crédits",,7,2015,-
28,73,,,20.0,21.0,De Gendt Thomas,24,Lotto Soudal,,7,2015,▼3
30,192,,,20.0,19.0,Bárta Jan,25,Bora - Argon 18,,7,2015,▼6
25,179,,,20.0,22.0,Vanbilsen Kenneth,26,"Cofidis, Solutions Crédits",,7,2015,▼4
28,167,,,19.0,23.0,Martin Dan,27,Team Cannondale - Garmin,,7,2015,▼4
27,178,,,18.0,31.0,Soupe Geoffrey,28,"Cofidis, Solutions Crédits",,7,2015,▲3
26,206,,,18.0,24.0,Fonseca Armindo,29,Bretagne - Séché Environnement,,7,2015,▼5
32,184,,,17.0,27.0,Clement Stef,30,IAM Cycling,,7,2015,▼3
26,202,,,17.0,28.0,Brun Frederic,31,Bretagne - Séché Environnement,,7,2015,▼3
29,205,,,17.0,,Feillu Brice,32,Bretagne - Séché Environnement,,7,2015,-
29,131,,,16.0,29.0,Gesink Robert,33,Team LottoNL-Jumbo,,7,2015,▼4
28,64,,,16.0,30.0,Oss Daniel,34,BMC Racing Team,,7,2015,▼4
27,93,,,16.0,37.0,Guarnieri Jacopo,35,Team Katusha,,7,2015,▲2
30,1,,,15.0,32.0,Nibali Vincenzo,36,Astana Pro Team,,7,2015,▼4
25,203,,,15.0,,Delaplace Anthony,37,Bretagne - Séché Environnement,,7,2015,-
32,9,,,15.0,33.0,Westra Lieuwe,38,Astana Pro Team,,7,2015,▼5
35,59,,,14.0,35.0,Valverde Alejandro,39,Movistar Team,,7,2015,▼4
26,215,,,14.0,65.0,Janse van Rensburg Reinardt,40,MTN - Qhubeka,,7,2015,▲25
23,82,,,13.0,36.0,Barguil Warren,41,Team Giant - Alpecin,,7,2015,▼5
27,154,,,13.0,,Đurasek Kristijan,42,Lampre - Merida,,7,2015,-
31,213,,,12.0,,Farrar Tyler,43,MTN - Qhubeka,,7,2015,-
30,138,,,11.0,40.0,van Emden Jos,44,Team LottoNL-Jumbo,,7,2015,▼4
22,109,,,11.0,39.0,Yates Simon,45,Orica GreenEDGE,,7,2015,▼6
28,118,,,10.0,41.0,Urán Rigoberto,46,Etixx - Quick Step,,7,2015,▼5
28,53,,,10.0,43.0,Castroviejo Jonathan,47,Movistar Team,,7,2015,▼4
25,111,,,10.0,42.0,Kwiatkowski Michał,48,Etixx - Quick Step,,7,2015,▼6
32,41,,,9.0,44.0,Contador Alberto,49,Tinkoff - Saxo,,7,2015,▼5
29,39,,,9.0,45.0,Thomas Geraint,50,Team Sky,,7,2015,▼5
25,51,,,9.0,47.0,Quintana Nairo,51,Movistar Team,,7,2015,▼4
25,182,,,9.0,48.0,Brändle Matthias,52,IAM Cycling,,7,2015,▼4
28,141,,,9.0,46.0,Mollema Bauke,53,Trek Factory Racing,,7,2015,▼7
29,177,,,8.0,50.0,Simon Julien,54,"Cofidis, Solutions Crédits",,7,2015,▼4
27,58,,,8.0,49.0,Malori Adriano,55,Movistar Team,,7,2015,▼6
33,78,,,8.0,56.0,Sieberg Marcel,56,Lotto Soudal,,7,2015,-
29,44,,,7.0,51.0,Kreuziger Roman,57,Tinkoff - Saxo,,7,2015,▼6
27,57,,,7.0,52.0,Izagirre Gorka,58,Movistar Team,,7,2015,▼6
25,117,,,7.0,53.0,Trentin Matteo,59,Etixx - Quick Step,,7,2015,▼6
25,74,,,7.0,57.0,Debusschere Jens,60,Lotto Soudal,,7,2015,▼3
24,193,,,7.0,,Bennett Sam,61,Bora - Argon 18,,7,2015,-
24,132,,,7.0,54.0,Kelderman Wilco,62,Team LottoNL-Jumbo,,7,2015,▼8
27,168,,,6.0,,Navardauskas Ramūnas,63,Team Cannondale - Garmin,,7,2015,-
31,113,,,6.0,55.0,Gołaś Michał,64,Etixx - Quick Step,,7,2015,▼9
34,212,,,6.0,58.0,Cummings Steve,65,MTN - Qhubeka,,7,2015,▼7
36,129,,,6.0,59.0,Voeckler Thomas,66,Team Europcar,,7,2015,▼7
28,165,,,5.0,60.0,Koren Kristijan,67,Team Cannondale - Garmin,,7,2015,▼7
24,128,,,5.0,62.0,Tulik Angelo,68,Team Europcar,,7,2015,▼6
27,195,,,5.0,61.0,Dempster Zak,69,Bora - Argon 18,,7,2015,▼8
30,209,,,4.0,,Vachon Florian,70,Bretagne - Séché Environnement,,7,2015,-
31,36,,,4.0,64.0,Roche Nicolas,71,Team Sky,,7,2015,▼7
26,88,,,4.0,,Sinkeldam Ramon,72,Team Giant - Alpecin,,7,2015,-
32,84,,,4.0,63.0,de Kort Koen,73,Team Giant - Alpecin,,7,2015,▼10
26,142,,,4.0,66.0,Arredondo Julián David,74,Trek Factory Racing,,7,2015,▼8
26,188,,,3.0,67.0,Pantano Jarlinson,75,IAM Cycling,,7,2015,▼8
26,54,,,3.0,68.0,Dowsett Alex,76,Movistar Team,,7,2015,▼8
34,43,,,2.0,69.0,Bennati Daniele,77,Tinkoff - Saxo,,7,2015,▼8
27,125,,,2.0,71.0,Nauleau Bryan,78,Team Europcar,,7,2015,▼7
26,139,,,2.0,70.0,Vanmarcke Sep,79,Team LottoNL-Jumbo,,7,2015,▼9
28,67,,,1.0,72.0,Schär Michael,80,BMC Racing Team,,7,2015,▼8
26,32,,,1.0,74.0,Kennaugh Peter,81,Team Sky,,7,2015,▼7
22,147,,,1.0,75.0,Jungels Bob,82,Trek Factory Racing,,7,2015,▼7
29,56,,,1.0,76.0,Herrada José,83,Movistar Team,,7,2015,▼7
25,37,,,1.0,73.0,Rowe Luke,84,Team Sky,,7,2015,▼11
25,47,,,213.0,2.0,Sagan Peter,1,Tinkoff - Saxo,,8,2015,▲1
32,75,,,210.0,1.0,Greipel André,2,Lotto Soudal,,8,2015,▼1
30,112,,,159.0,3.0,Cavendish Mark,3,Etixx - Quick Step,,8,2015,-
26,81,,,158.0,4.0,Degenkolb John,4,Team Giant - Alpecin,,8,2015,-
23,122,,,102.0,5.0,Coquard Bryan,5,Team Europcar,,8,2015,-
30,68,,,73.0,7.0,Van Avermaet Greg,6,BMC Racing Team,,8,2015,▲1
29,116,,,63.0,6.0,Štybar Zdeněk,7,Etixx - Quick Step,,8,2015,▼1
27,71,,,61.0,11.0,Gallopin Tony,8,Lotto Soudal,,8,2015,▲3
27,19,,,52.0,19.0,Vuillermoz Alexis,9,AG2R La Mondiale,,8,2015,▲10
30,31,,,51.0,12.0,Froome Chris,10,Team Sky,,8,2015,▲2
28,96,,,50.0,8.0,Kristoff Alexander,11,Team Katusha,,8,2015,▼3
31,126,,,46.0,9.0,Quéméneur Perrig,12,Team Europcar,,8,2015,▼3
28,211,,,45.0,10.0,Boasson Hagen Edvald,13,MTN - Qhubeka,,8,2015,▼3
28,167,,,44.0,27.0,Martin Dan,14,Team Cannondale - Garmin,,8,2015,▲13
28,208,,,40.0,22.0,Périchon Pierre-Luc,15,Bretagne - Séché Environnement,,8,2015,▲7
36,91,,,39.0,13.0,Rodríguez Joaquim,16,Team Katusha,,8,2015,▼3
35,59,,,36.0,39.0,Valverde Alejandro,17,Movistar Team,,8,2015,▲22
35,83,,,33.0,14.0,Curvers Roy,18,Team Giant - Alpecin,,8,2015,▼4
26,61,,,28.0,20.0,van Garderen Tejay,19,BMC Racing Team,,8,2015,▲1
23,24,,,26.0,15.0,Démare Arnaud,20,FDJ,,8,2015,▼5
26,219,,,26.0,17.0,Teklehaimanot Daniel,21,MTN - Qhubeka,,8,2015,▼4
25,153,,,26.0,16.0,Cimolai Davide,22,Lampre - Merida,,8,2015,▼6
32,115,,,23.0,18.0,Renshaw Mark,23,Etixx - Quick Step,,8,2015,▼5
28,73,,,22.0,24.0,De Gendt Thomas,24,Lotto Soudal,,8,2015,-
25,63,,,20.0,21.0,Dennis Rohan,25,BMC Racing Team,,8,2015,▼4
30,192,,,20.0,25.0,Bárta Jan,26,Bora - Argon 18,,8,2015,▼1
31,174,,,20.0,23.0,Maté Luis Ángel,27,"Cofidis, Solutions Crédits",,8,2015,▼4
25,179,,,20.0,26.0,Vanbilsen Kenneth,28,"Cofidis, Solutions Crédits",,8,2015,▼2
28,141,,,18.0,53.0,Mollema Bauke,29,Trek Factory Racing,,8,2015,▲24
27,178,,,18.0,28.0,Soupe Geoffrey,30,"Cofidis, Solutions Crédits",,8,2015,▼2
26,206,,,18.0,29.0,Fonseca Armindo,31,Bretagne - Séché Environnement,,8,2015,▼2
26,202,,,18.0,31.0,Brun Frederic,32,Bretagne - Séché Environnement,,8,2015,▼1
23,82,,,17.0,41.0,Barguil Warren,33,Team Giant - Alpecin,,8,2015,▲8
34,196,,,17.0,,Huzarski Bartosz,34,Bora - Argon 18,,8,2015,-
32,184,,,17.0,30.0,Clement Stef,35,IAM Cycling,,8,2015,▼5
29,205,,,17.0,32.0,Feillu Brice,36,Bretagne - Séché Environnement,,8,2015,▼4
29,131,,,16.0,33.0,Gesink Robert,37,Team LottoNL-Jumbo,,8,2015,▼4
28,64,,,16.0,34.0,Oss Daniel,38,BMC Racing Team,,8,2015,▼4
27,93,,,16.0,35.0,Guarnieri Jacopo,39,Team Katusha,,8,2015,▼4
30,1,,,15.0,36.0,Nibali Vincenzo,40,Astana Pro Team,,8,2015,▼4
36,183,,,15.0,,Chavanel Sylvain,41,IAM Cycling,,8,2015,-
25,203,,,15.0,37.0,Delaplace Anthony,42,Bretagne - Séché Environnement,,8,2015,▼5
32,9,,,15.0,38.0,Westra Lieuwe,43,Astana Pro Team,,8,2015,▼5
26,215,,,14.0,40.0,Janse van Rensburg Reinardt,44,MTN - Qhubeka,,8,2015,▼4
32,84,,,13.0,73.0,de Kort Koen,45,Team Giant - Alpecin,,8,2015,▲28
22,108,,,13.0,,Yates Adam,46,Orica GreenEDGE,,8,2015,-
27,127,,,13.0,,Sicard Romain,47,Team Europcar,,8,2015,-
27,154,,,13.0,42.0,Đurasek Kristijan,48,Lampre - Merida,,8,2015,▼6
28,118,,,12.0,46.0,Urán Rigoberto,49,Etixx - Quick Step,,8,2015,▼3
32,41,,,12.0,49.0,Contador Alberto,50,Tinkoff - Saxo,,8,2015,▼1
31,213,,,12.0,43.0,Farrar Tyler,51,MTN - Qhubeka,,8,2015,▼8
22,109,,,11.0,45.0,Yates Simon,52,Orica GreenEDGE,,8,2015,▼7
30,138,,,11.0,44.0,van Emden Jos,53,Team LottoNL-Jumbo,,8,2015,▼9
25,111,,,10.0,48.0,Kwiatkowski Michał,54,Etixx - Quick Step,,8,2015,▼6
28,53,,,10.0,47.0,Castroviejo Jonathan,55,Movistar Team,,8,2015,▼8
26,142,,,10.0,74.0,Arredondo Julián David,56,Trek Factory Racing,,8,2015,▲18
29,39,,,9.0,50.0,Thomas Geraint,57,Team Sky,,8,2015,▼7
25,51,,,9.0,51.0,Quintana Nairo,58,Movistar Team,,8,2015,▼7
24,128,,,9.0,68.0,Tulik Angelo,59,Team Europcar,,8,2015,▲9
25,182,,,9.0,52.0,Brändle Matthias,60,IAM Cycling,,8,2015,▼8
33,78,,,8.0,56.0,Sieberg Marcel,61,Lotto Soudal,,8,2015,▼5
29,177,,,8.0,54.0,Simon Julien,62,"Cofidis, Solutions Crédits",,8,2015,▼8
27,58,,,8.0,55.0,Malori Adriano,63,Movistar Team,,8,2015,▼8
29,44,,,7.0,57.0,Kreuziger Roman,64,Tinkoff - Saxo,,8,2015,▼7
27,57,,,7.0,58.0,Izagirre Gorka,65,Movistar Team,,8,2015,▼7
25,117,,,7.0,59.0,Trentin Matteo,66,Etixx - Quick Step,,8,2015,▼7
24,132,,,7.0,62.0,Kelderman Wilco,67,Team LottoNL-Jumbo,,8,2015,▼5
25,74,,,7.0,60.0,Debusschere Jens,68,Lotto Soudal,,8,2015,▼8
24,193,,,7.0,61.0,Bennett Sam,69,Bora - Argon 18,,8,2015,▼8
31,113,,,6.0,64.0,Gołaś Michał,70,Etixx - Quick Step,,8,2015,▼6
27,168,,,6.0,63.0,Navardauskas Ramūnas,71,Team Cannondale - Garmin,,8,2015,▼8
34,212,,,6.0,65.0,Cummings Steve,72,MTN - Qhubeka,,8,2015,▼7
36,129,,,6.0,66.0,Voeckler Thomas,73,Team Europcar,,8,2015,▼7
28,165,,,5.0,67.0,Koren Kristijan,74,Team Cannondale - Garmin,,8,2015,▼7
27,195,,,5.0,69.0,Dempster Zak,75,Bora - Argon 18,,8,2015,▼6
26,88,,,4.0,72.0,Sinkeldam Ramon,76,Team Giant - Alpecin,,8,2015,▼4
31,36,,,4.0,71.0,Roche Nicolas,77,Team Sky,,8,2015,▼6
30,209,,,4.0,70.0,Vachon Florian,78,Bretagne - Séché Environnement,,8,2015,▼8
28,121,,,3.0,,Rolland Pierre,79,Team Europcar,,8,2015,-
26,188,,,3.0,75.0,Pantano Jarlinson,80,IAM Cycling,,8,2015,▼5
26,54,,,3.0,76.0,Dowsett Alex,81,Movistar Team,,8,2015,▼5
26,139,,,2.0,79.0,Vanmarcke Sep,82,Team LottoNL-Jumbo,,8,2015,▼3
34,43,,,2.0,77.0,Bennati Daniele,83,Tinkoff - Saxo,,8,2015,▼6
27,125,,,2.0,78.0,Nauleau Bryan,84,Team Europcar,,8,2015,▼6
28,67,,,1.0,80.0,Schär Michael,85,BMC Racing Team,,8,2015,▼5
25,37,,,1.0,84.0,Rowe Luke,86,Team Sky,,8,2015,▼2
22,147,,,1.0,82.0,Jungels Bob,87,Trek Factory Racing,,8,2015,▼5
29,56,,,1.0,83.0,Herrada José,88,Movistar Team,,8,2015,▼5
26,32,,,1.0,81.0,Kennaugh Peter,89,Team Sky,,8,2015,▼8
25,47,4.0,+0:38,,1.0,Sagan Peter,1,Tinkoff - Saxo,31:34:50 31:34:50,9,2015,-
25,51,9.0,+1:59,,3.0,Quintana Nairo,2,Movistar Team,1:21 1:21,9,2015,▲1
23,82,14.0,+2:43,,2.0,Barguil Warren,3,Team Giant - Alpecin,2:05 2:05,9,2015,▼1
24,12,21.0,+4:38,,4.0,Bardet Romain,4,AG2R La Mondiale,4:00 4:00,9,2015,-
25,21,29.0,+8:05,,5.0,Pinot Thibaut,5,FDJ,7:27 7:27,9,2015,-
24,201,38.0,+12:25,,6.0,Sepúlveda Eduardo,6,Bretagne - Séché Environnement,11:47 11:47,9,2015,-
25,111,39.0,+15:18,,9.0,Kwiatkowski Michał,7,Etixx - Quick Step,14:40 14:40,9,2015,▲2
22,108,46.0,+17:45,,7.0,Yates Adam,8,Orica GreenEDGE,17:07 17:07,9,2015,▼1
22,109,49.0,+18:29,,8.0,Yates Simon,9,Orica GreenEDGE,17:51 17:51,9,2015,▼1
22,173,50.0,+19:41,,10.0,Laporte Christophe,10,"Cofidis, Solutions Crédits",19:03 19:03,9,2015,-
22,176,74.0,+25:42,,13.0,Sénéchal Florian,11,"Cofidis, Solutions Crédits",25:04 25:04,9,2015,▲2
23,122,75.0,+25:57,,12.0,Coquard Bryan,12,Team Europcar,25:19 25:19,9,2015,-
25,63,77.0,+26:29,,15.0,Dennis Rohan,13,BMC Racing Team,25:51 25:51,9,2015,▲2
23,24,79.0,+26:51,,11.0,Démare Arnaud,14,FDJ,26:13 26:13,9,2015,▼3
25,87,83.0,+27:22,,14.0,Preidler Georg,15,Team Giant - Alpecin,26:44 26:44,9,2015,▼1
23,49,99.0,+31:02,,16.0,Valgren Michael,16,Tinkoff - Saxo,30:24 30:24,9,2015,-
24,132,106.0,+32:34,,18.0,Kelderman Wilco,17,Team LottoNL-Jumbo,31:56 31:56,9,2015,▲1
24,128,111.0,+34:10,,17.0,Tulik Angelo,18,Team Europcar,33:32 33:32,9,2015,▼1
24,79,112.0,+34:22,,19.0,Wellens Tim,19,Lotto Soudal,33:44 33:44,9,2015,-
25,37,132.0,+39:31,,20.0,Rowe Luke,20,Team Sky,35:17 35:17,9,2015,-
22,147,137.0,+41:56,,22.0,Jungels Bob,21,Trek Factory Racing,41:18 41:18,9,2015,▲1
24,103,138.0,+42:34,,21.0,Durbridge Luke,22,Orica GreenEDGE,41:56 41:56,9,2015,▼1
25,179,152.0,+48:39,,23.0,Vanbilsen Kenneth,23,"Cofidis, Solutions Crédits",48:01 48:01,9,2015,-
23,169,160.0,+51:41,,24.0,van Baarle Dylan,24,Team Cannondale - Garmin,51:03 51:03,9,2015,-
21,216,165.0,+52:23,,25.0,Kudus Merhawi,25,MTN - Qhubeka,51:45 51:45,9,2015,-
24,94,169.0,+53:16,,26.0,Haller Marco,26,Team Katusha,52:38 52:38,9,2015,-
23,217,173.0,+54:27,,27.0,Meintjes Louis,27,MTN - Qhubeka,53:49 53:49,9,2015,-
22,194,174.0,+54:54,,28.0,Buchmann Emanuel,28,Bora - Argon 18,54:16 54:16,9,2015,-
24,193,177.0,+1:00:45,,29.0,Bennett Sam,29,Bora - Argon 18,1:00:07 1:00:07,9,2015,-
24,105,185.0,+1:16:10,,30.0,Matthews Michael,30,Orica GreenEDGE,1:15:32 1:15:32,9,2015,-
32,75,,,225.0,2.0,Greipel André,1,Lotto Soudal,,10,2015,▲1
25,47,,,222.0,1.0,Sagan Peter,2,Tinkoff - Saxo,,10,2015,▼1
30,112,,,172.0,3.0,Cavendish Mark,3,Etixx - Quick Step,,10,2015,-
26,81,,,169.0,4.0,Degenkolb John,4,Team Giant - Alpecin,,10,2015,-
23,122,,,108.0,5.0,Coquard Bryan,5,Team Europcar,,10,2015,-
30,31,,,81.0,10.0,Froome Chris,6,Team Sky,,10,2015,▲4
30,68,,,73.0,6.0,Van Avermaet Greg,7,BMC Racing Team,,10,2015,▼1
27,71,,,70.0,8.0,Gallopin Tony,8,Lotto Soudal,,10,2015,-
29,116,,,63.0,7.0,Štybar Zdeněk,9,Etixx - Quick Step,,10,2015,▼2
35,59,,,53.0,17.0,Valverde Alejandro,10,Movistar Team,,10,2015,▲7
27,19,,,52.0,9.0,Vuillermoz Alexis,11,AG2R La Mondiale,,10,2015,▼2
28,96,,,50.0,11.0,Kristoff Alexander,12,Team Katusha,,10,2015,▼1
31,126,,,46.0,12.0,Quéméneur Perrig,13,Team Europcar,,10,2015,▼1
28,211,,,45.0,13.0,Boasson Hagen Edvald,14,MTN - Qhubeka,,10,2015,▼1
28,167,,,44.0,14.0,Martin Dan,15,Team Cannondale - Garmin,,10,2015,▼1
28,208,,,40.0,15.0,Périchon Pierre-Luc,16,Bretagne - Séché Environnement,,10,2015,▼1
36,91,,,39.0,16.0,Rodríguez Joaquim,17,Team Katusha,,10,2015,▼1
35,83,,,37.0,18.0,Curvers Roy,18,Team Giant - Alpecin,,10,2015,-
25,179,,,37.0,28.0,Vanbilsen Kenneth,19,"Cofidis, Solutions Crédits",,10,2015,▲9
26,61,,,35.0,19.0,van Garderen Tejay,20,BMC Racing Team,,10,2015,▼1
29,131,,,35.0,37.0,Gesink Robert,21,Team LottoNL-Jumbo,,10,2015,▲16
25,51,,,31.0,58.0,Quintana Nairo,22,Movistar Team,,10,2015,▲36
32,115,,,31.0,23.0,Renshaw Mark,23,Etixx - Quick Step,,10,2015,-
23,24,,,27.0,20.0,Démare Arnaud,24,FDJ,,10,2015,▼4
22,108,,,26.0,46.0,Yates Adam,25,Orica GreenEDGE,,10,2015,▲21
26,219,,,26.0,21.0,Teklehaimanot Daniel,26,MTN - Qhubeka,,10,2015,▼5
25,153,,,26.0,22.0,Cimolai Davide,27,Lampre - Merida,,10,2015,▼5
27,178,,,25.0,30.0,Soupe Geoffrey,28,"Cofidis, Solutions Crédits",,10,2015,▲2
30,35,,,25.0,,Porte Richie,29,Team Sky,,10,2015,-
29,39,,,24.0,57.0,Thomas Geraint,30,Team Sky,,10,2015,▲27
28,73,,,22.0,24.0,De Gendt Thomas,31,Lotto Soudal,,10,2015,▼7
25,63,,,20.0,25.0,Dennis Rohan,32,BMC Racing Team,,10,2015,▼7
30,192,,,20.0,26.0,Bárta Jan,33,Bora - Argon 18,,10,2015,▼7
36,204,,,20.0,,Fédrigo Pierrick,34,Bretagne - Séché Environnement,,10,2015,-
31,174,,,20.0,27.0,Maté Luis Ángel,35,"Cofidis, Solutions Crédits",,10,2015,▼8
23,82,,,19.0,33.0,Barguil Warren,36,Team Giant - Alpecin,,10,2015,▼3
32,41,,,18.0,49.0,Contador Alberto,37,Tinkoff - Saxo,,10,2015,▲12
28,141,,,18.0,29.0,Mollema Bauke,38,Trek Factory Racing,,10,2015,▼9
32,84,,,18.0,45.0,de Kort Koen,39,Team Giant - Alpecin,,10,2015,▲6
26,206,,,18.0,31.0,Fonseca Armindo,40,Bretagne - Séché Environnement,,10,2015,▼9
26,202,,,18.0,32.0,Brun Frederic,41,Bretagne - Séché Environnement,,10,2015,▼9
34,196,,,17.0,34.0,Huzarski Bartosz,42,Bora - Argon 18,,10,2015,▼8
29,205,,,17.0,36.0,Feillu Brice,43,Bretagne - Séché Environnement,,10,2015,▼7
32,184,,,17.0,35.0,Clement Stef,44,IAM Cycling,,10,2015,▼9
25,74,,,17.0,68.0,Debusschere Jens,45,Lotto Soudal,,10,2015,▲23
28,64,,,16.0,38.0,Oss Daniel,46,BMC Racing Team,,10,2015,▼8
27,93,,,16.0,39.0,Guarnieri Jacopo,47,Team Katusha,,10,2015,▼8
30,1,,,15.0,40.0,Nibali Vincenzo,48,Astana Pro Team,,10,2015,▼8
36,183,,,15.0,41.0,Chavanel Sylvain,49,IAM Cycling,,10,2015,▼8
25,203,,,15.0,42.0,Delaplace Anthony,50,Bretagne - Séché Environnement,,10,2015,▼8
32,9,,,15.0,43.0,Westra Lieuwe,51,Astana Pro Team,,10,2015,▼8
28,121,,,14.0,80.0,Rolland Pierre,52,Team Europcar,,10,2015,▲28
26,215,,,14.0,44.0,Janse van Rensburg Reinardt,53,MTN - Qhubeka,,10,2015,▼9
27,127,,,13.0,47.0,Sicard Romain,54,Team Europcar,,10,2015,▼7
27,154,,,13.0,48.0,Đurasek Kristijan,55,Lampre - Merida,,10,2015,▼7
28,118,,,12.0,50.0,Urán Rigoberto,56,Etixx - Quick Step,,10,2015,▼6
31,213,,,12.0,51.0,Farrar Tyler,57,MTN - Qhubeka,,10,2015,▼6
22,109,,,11.0,52.0,Yates Simon,58,Orica GreenEDGE,,10,2015,▼6
30,138,,,11.0,53.0,van Emden Jos,59,Team LottoNL-Jumbo,,10,2015,▼6
33,78,,,11.0,61.0,Sieberg Marcel,60,Lotto Soudal,,10,2015,▲1
24,128,,,11.0,59.0,Tulik Angelo,61,Team Europcar,,10,2015,▼2
28,53,,,10.0,55.0,Castroviejo Jonathan,62,Movistar Team,,10,2015,▼7
25,111,,,10.0,54.0,Kwiatkowski Michał,63,Etixx - Quick Step,,10,2015,▼9
26,142,,,10.0,56.0,Arredondo Julián David,64,Trek Factory Racing,,10,2015,▼8
25,182,,,9.0,60.0,Brändle Matthias,65,IAM Cycling,,10,2015,▼5
29,177,,,8.0,62.0,Simon Julien,66,"Cofidis, Solutions Crédits",,10,2015,▼4
27,58,,,8.0,63.0,Malori Adriano,67,Movistar Team,,10,2015,▼4
29,44,,,7.0,64.0,Kreuziger Roman,68,Tinkoff - Saxo,,10,2015,▼4
27,57,,,7.0,65.0,Izagirre Gorka,69,Movistar Team,,10,2015,▼4
24,132,,,7.0,67.0,Kelderman Wilco,70,Team LottoNL-Jumbo,,10,2015,▼3
25,117,,,7.0,66.0,Trentin Matteo,71,Etixx - Quick Step,,10,2015,▼5
24,193,,,7.0,69.0,Bennett Sam,72,Bora - Argon 18,,10,2015,▼3
31,113,,,6.0,70.0,Gołaś Michał,73,Etixx - Quick Step,,10,2015,▼3
27,168,,,6.0,71.0,Navardauskas Ramūnas,74,Team Cannondale - Garmin,,10,2015,▼3
36,129,,,6.0,73.0,Voeckler Thomas,75,Team Europcar,,10,2015,▼2
34,212,,,6.0,72.0,Cummings Steve,76,MTN - Qhubeka,,10,2015,▼4
28,165,,,5.0,74.0,Koren Kristijan,77,Team Cannondale - Garmin,,10,2015,▼3
28,159,,,5.0,,Valls Rafael,78,Lampre - Merida,,10,2015,-
27,195,,,5.0,75.0,Dempster Zak,79,Bora - Argon 18,,10,2015,▼4
30,3,,,4.0,,Fuglsang Jakob,80,Astana Pro Team,,10,2015,-
31,36,,,4.0,77.0,Roche Nicolas,81,Team Sky,,10,2015,▼4
26,88,,,4.0,76.0,Sinkeldam Ramon,82,Team Giant - Alpecin,,10,2015,▼6
30,209,,,4.0,78.0,Vachon Florian,83,Bretagne - Séché Environnement,,10,2015,▼5
26,188,,,3.0,79.0,Pantano Jarlinson,84,IAM Cycling,,10,2015,▼5
31,218,,,3.0,,Pauwels Serge,85,MTN - Qhubeka,,10,2015,-
26,54,,,3.0,81.0,Dowsett Alex,86,Movistar Team,,10,2015,▼5
26,139,,,2.0,82.0,Vanmarcke Sep,87,Team LottoNL-Jumbo,,10,2015,▼5
34,43,,,2.0,83.0,Bennati Daniele,88,Tinkoff - Saxo,,10,2015,▼5
27,125,,,2.0,84.0,Nauleau Bryan,89,Team Europcar,,10,2015,▼5
28,67,,,1.0,85.0,Schär Michael,90,BMC Racing Team,,10,2015,▼5
22,147,,,1.0,87.0,Jungels Bob,91,Trek Factory Racing,,10,2015,▼4
29,56,,,1.0,88.0,Herrada José,92,Movistar Team,,10,2015,▼4
25,37,,,1.0,86.0,Rowe Luke,93,Team Sky,,10,2015,▼7
26,32,,,1.0,89.0,Kennaugh Peter,94,Team Sky,,10,2015,▼5
25,47,,,239.0,2.0,Sagan Peter,1,Tinkoff - Saxo,,11,2015,▲1
32,75,,,232.0,1.0,Greipel André,2,Lotto Soudal,,11,2015,▼1
26,81,,,184.0,4.0,Degenkolb John,3,Team Giant - Alpecin,,11,2015,▲1
30,112,,,172.0,3.0,Cavendish Mark,4,Etixx - Quick Step,,11,2015,▼1
23,122,,,108.0,5.0,Coquard Bryan,5,Team Europcar,,11,2015,-
30,31,,,88.0,6.0,Froome Chris,6,Team Sky,,11,2015,-
30,68,,,81.0,7.0,Van Avermaet Greg,7,BMC Racing Team,,11,2015,-
29,116,,,76.0,9.0,Štybar Zdeněk,8,Etixx - Quick Step,,11,2015,▲1
27,71,,,70.0,8.0,Gallopin Tony,9,Lotto Soudal,,11,2015,▼1
