Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
34,44.335,,+0:00,,Rasch Gabriel,49,Team Garmin - Cerv\xe9lo,0:16 0:16,0,2011
33,44.335,,+0:00,,Hoste Leif,50,Team Katusha,",, 0:16",0,2011
23,44.335,,+0:00,,Smukulis Gatis,51,HTC - High Road,",, 0:16",0,2011
20,44.335,,+0:00,,Fenn Andrew,52,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 0:16",0,2011
37,44.335,,+0:00,,O'Grady Stuart,53,Leopard Trek,",, 0:16",0,2011
24,44.335,,+0:00,,Stauff Andreas,54,Quickstep Cycling Team,",, 0:16",0,2011
35,44.335,,+0:00,,Arvesen Kurt-Asle,55,Sky Procycling,",, 0:16",0,2011
26,44.335,,+0:00,,Gatto Oscar,56,Farnese Vini-Neri-Sottoli,",, 0:16",0,2011
32,44.335,,+0:00,,Tankink Bram,57,Rabobank Cycling Team,",, 0:16",0,2011
21,44.335,,+0:00,,Alberio Tomas,58,Geox-TMC Transformers,",, 0:16",0,2011
37,44.335,,+0:00,,Hondo Danilo,59,Lampre - ISD,",, 0:16",0,2011
24,44.335,,+0:00,,Debusschere Maxim,60,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 0:16",0,2011
25,44.118,,+0:00,,Trusov Nikolay,61,Team Katusha,0:17 0:17,0,2011
20,44.118,,+0:00,,Bennett Sam,62,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 0:17",0,2011
25,44.118,,+0:00,,Neirynck Stijn,63,Topsport Vlaanderen - Mercator,",, 0:17",0,2011
26,44.118,,+0:00,,Weylandt Wouter,64,Leopard Trek,",, 0:17",0,2011
30,44.118,,+0:00,,Mori Manuele,65,Lampre - ISD,",, 0:17",0,2011
21,44.118,,+0:00,,Meyer Travis,66,Team Garmin - Cerv\xe9lo,",, 0:17",0,2011
26,44.118,,+0:00,,Nordhaug Lars Petter,67,Sky Procycling,",, 0:17",0,2011
26,44.118,,+0:00,,Ricci Davide,68,Farnese Vini-Neri-Sottoli,",, 0:17",0,2011
29,44.118,,+0:00,,Van Impe Kevin,69,Quickstep Cycling Team,",, 0:17",0,2011
22,44.118,,+0:00,,Joseph Gregory,70,Topsport Vlaanderen - Mercator,",, 0:17",0,2011
24,44.118,,+0:00,,Clarke Simon,71,Pro Team Astana,",, 0:17",0,2011
37,44.118,,+0:00,,Hammond Roger,72,Team Garmin - Cerv\xe9lo,",, 0:17",0,2011
26,43.902,,+0:00,,Vigano Davide,73,Leopard Trek,0:18 0:18,0,2011
22,43.902,,+0:00,,van Staeyen Michael,74,Topsport Vlaanderen - Mercator,",, 0:18",0,2011
22,43.902,,+0:00,,Claeys Kevin,75,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 0:18",0,2011
23,43.902,,+0:00,,Boeckmans Kris,76,Topsport Vlaanderen - Mercator,",, 0:18",0,2011
29,43.902,,+0:00,,Lorenzetto Mirco,77,Pro Team Astana,",, 0:18",0,2011
27,43.902,,+0:00,,Flens Rick,78,Rabobank Cycling Team,",, 0:18",0,2011
32,43.68899999999999,,+0:00,,Casar Sandy,79,FDJ,0:19 0:19,0,2011
22,43.68899999999999,,+0:00,,van Zandbeek Ronan,80,Skil - Shimano,",, 0:19",0,2011
24,43.68899999999999,,+0:00,,Schar Michael,81,BMC Racing Team,",, 0:19",0,2011
27,43.68899999999999,,+0:00,,Grivko Andrei,82,Pro Team Astana,",, 0:19",0,2011
27,43.68899999999999,,+0:00,,Failli Francesco,83,Farnese Vini-Neri-Sottoli,",, 0:19",0,2011
29,43.478,,+0:00,,Pozzato Filippo,84,Team Katusha,0:20 0:20,0,2011
24,43.478,,+0:00,,Offredo Yoann,85,FDJ,",, 0:20",0,2011
40,43.478,,+0:00,,Eeckhout Niko,86,,",, 0:20",0,2011
23,43.478,,+0:00,,Kristoff Alexander,87,BMC Racing Team,",, 0:20",0,2011
32,43.269,,+0:00,,Gourov Maxim,88,Pro Team Astana,0:21 0:21,0,2011
25,43.269,,+0:00,,Cassidy Mark,89,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 0:21",0,2011
28,43.269,,+0:00,,van Hummel Kenny,90,Skil - Shimano,",, 0:21",0,2011
21,43.269,,+0:00,,Ratto Daniele,91,Geox-TMC Transformers,",, 0:21",0,2011
21,43.269,,+0:00,,Mcnally Mark,92,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 0:21",0,2011
35,43.269,,+0:00,,Kroon Karsten,93,BMC Racing Team,",, 0:21",0,2011
22,43.269,,+0:00,,Kump Marko,94,Geox-TMC Transformers,",, 0:21",0,2011
25,43.062,,+0:00,,Wyss Danilo,95,BMC Racing Team,0:22 0:22,0,2011
24,43.062,,+0:00,,Klemme Dominic,96,Leopard Trek,",, 0:22",0,2011
31,43.062,,+0:00,,Florencio Xavier,97,Geox-TMC Transformers,",, 0:22",0,2011
22,43.062,,+0:00,,Robert Fr\xe9derique,98,Quickstep Cycling Team,",, 0:22",0,2011
31,43.062,,+0:00,,Bak Lars Ytting,99,HTC - High Road,",, 0:22",0,2011
28,43.062,,+0:00,,de Kort Koen,100,Skil - Shimano,",, 0:22",0,2011
23,43.062,,+0:00,,Malori Adriano,101,Lampre - ISD,",, 0:22",0,2011
23,43.062,,+0:00,,Galimzyanov Denis,102,Team Katusha,",, 0:22",0,2011
30,42.857,,+0:00,,Chicchi Francesco,103,Quickstep Cycling Team,0:23 0:23,0,2011
26,42.857,,+0:00,,Bandiera Marco,104,Quickstep Cycling Team,",, 0:23",0,2011
21,42.857,,+0:00,,Guardini Andrea,105,Farnese Vini-Neri-Sottoli,",, 0:23",0,2011
39,42.857,,+0:00,,Guesdon Fr\xe9d\xe9ric,106,FDJ,",, 0:23",0,2011
27,42.653999999999996,,+0:00,,Burghardt Marcus,107,BMC Racing Team,0:24 0:24,0,2011
26,42.653999999999996,,+0:00,,Kondrut Vitaliy,108,Lampre - ISD,",, 0:24",0,2011
31,42.653999999999996,,+0:00,,Kuchynski Aliaksandr,109,Team Katusha,",, 0:24",0,2011
34,42.653999999999996,,+0:00,,Paolini Luca,110,Team Katusha,",, 0:24",0,2011
29,42.653999999999996,,+0:00,,Steurs Geert,111,Topsport Vlaanderen - Mercator,",, 0:24",0,2011
29,42.453,,+0:00,,Caccia Diego,112,Farnese Vini-Neri-Sottoli,0:25 0:25,0,2011
25,42.453,,+0:00,,Krivtsov Dmytro,113,Lampre - ISD,",, 0:25",0,2011
28,42.453,,+0:00,,Van Hecke Preben,114,Topsport Vlaanderen - Mercator,",, 0:25",0,2011
24,42.453,,+0:00,,Sulzberger Wesley,115,FDJ,",, 0:25",0,2011
25,42.254,,+0:00,,Ignatyev Mikhail,116,Team Katusha,0:26 0:26,0,2011
22,42.056000000000004,,+0:00,,Pelucchi Matteo,117,Geox-TMC Transformers,0:27 0:27,0,2011
27,41.86,,+0:00,,Bono Matteo,118,Lampre - ISD,0:28 0:28,0,2011
33,41.667,,+0:00,,Giordani Leonardo,119,Farnese Vini-Neri-Sottoli,0:29 0:29,0,2011
26,41.667,,+0:00,,Iglinskiy Valentin,120,Pro Team Astana,",, 0:29",0,2011
26,41.284,,+0:00,,Kozonchuk Dmitry,121,Geox-TMC Transformers,0:31 0:31,0,2011
23,40.541,,+0:00,,Reimer Martin,122,Skil - Shimano,0:35 0:35,0,2011
28,40.541,,+0:00,,Guti\xe9rrez David,123,Geox-TMC Transformers,",, 0:35",0,2011
24,39.823,,+0:00,,Corti Marco,124,Geox-TMC Transformers,0:39 0:39,0,2011
31,39.301,,+0:00,,Brown Graeme,125,Rabobank Cycling Team,0:42 0:42,0,2011
25,34.615,,+0:00,,Cavendish Mark,126,HTC - High Road,1:13 1:13,0,2011
30,,,+0:00,20.0,Boonen Tom,1,Quickstep Cycling Team,2:59:29 2:59:29,1,2011
26,,,+0:00,12.0,Haussler Heinrich,2,Team Garmin - Cerv\xe9lo,",, ,,",1,2011
28,,,+0:00,7.0,Renshaw Mark,3,HTC - High Road,",, ,,",1,2011
30,,,+0:00,5.0,Bennati Daniele,4,Leopard Trek,",, ,,",1,2011
31,,,+0:00,4.0,Brown Graeme,5,Rabobank Cycling Team,",, ,,",1,2011
33,,,+0:00,3.0,Flecha Juan Antonio,6,Sky Procycling,",, ,,",1,2011
28,,,+0:00,2.0,Rollin Dominique,7,FDJ,",, ,,",1,2011
37,,,+0:00,1.0,Hammond Roger,8,Team Garmin - Cerv\xe9lo,",, ,,",1,2011
35,,,+0:00,,Klier Andreas,9,Team Garmin - Cerv\xe9lo,",, ,,",1,2011
37,,,+0:00,,O'Grady Stuart,10,Leopard Trek,",, ,,",1,2011
27,,,+0:00,,Burghardt Marcus,11,BMC Racing Team,",, ,,",1,2011
36,,,+0:00,,Hunt Jeremy,12,Sky Procycling,",, ,,",1,2011
29,,,+0:00,,Cancellara Fabian,13,Leopard Trek,",, ,,",1,2011
34,,,+0:00,,Rasch Gabriel,14,Team Garmin - Cerv\xe9lo,",, ,,",1,2011
30,,,+0:00,,Steegmans Gert,15,Quickstep Cycling Team,0:10 0:10,1,2011
29,,,+0:00,,Eisel Bernhard,16,HTC - High Road,0:22 0:22,1,2011
24,,,+0:00,,Maes Nikolas,17,Quickstep Cycling Team,0:39 0:39,1,2011
30,,,+0:00,,Vansummeren Johan,18,Team Garmin - Cerv\xe9lo,",, 0:39",1,2011
25,,,+0:00,,Neirynck Stijn,19,Topsport Vlaanderen - Mercator,5:01 5:01,1,2011
23,,,+0:00,,Galimzyanov Denis,20,Team Katusha,",, 5:01",1,2011
25,,,+0:00,,Trusov Nikolay,21,Team Katusha,",, 5:01",1,2011
26,,,+0:00,,Vandenbergh Stijn,22,Team Katusha,",, 5:01",1,2011
28,,,+0:00,,de Kort Koen,23,Skil - Shimano,",, 5:01",1,2011
25,,,+0:00,,Kluge Roger,24,Skil - Shimano,",, 5:01",1,2011
23,,,+0:00,,Gretsch Patrick,25,HTC - High Road,",, 5:01",1,2011
33,,,+0:00,,Tjallingii Maarten,26,Rabobank Cycling Team,",, 5:01",1,2011
31,,,+0:00,,Bak Lars Ytting,27,HTC - High Road,",, 5:01",1,2011
27,,,+0:00,,Flens Rick,28,Rabobank Cycling Team,",, 5:01",1,2011
29,,,+0:00,,Pozzato Filippo,29,Team Katusha,",, 5:01",1,2011
37,,,+0:00,,Hondo Danilo,30,Lampre - ISD,",, 5:01",1,2011
30,,,+0:00,,Wiggins Bradley,31,Sky Procycling,",, 5:01",1,2011
24,,,+0:00,,Offredo Yoann,32,FDJ,",, 5:01",1,2011
23,,,+0:00,,Stannard Ian,33,Sky Procycling,",, 5:01",1,2011
25,,,+0:00,,Stamsnijder Tom,34,Leopard Trek,",, 5:01",1,2011
34,,,+0:00,,Paolini Luca,35,Team Katusha,",, 5:01",1,2011
24,,,+0:00,,Clarke Simon,36,Pro Team Astana,",, 5:01",1,2011
28,,,+0:00,,Wynants Maarten,37,Rabobank Cycling Team,",, 5:01",1,2011
29,,,+0:00,,Lorenzetto Mirco,38,Pro Team Astana,",, 5:01",1,2011
26,,,+0:00,,Vigano Davide,39,Leopard Trek,",, 5:01",1,2011
25,,,+0:00,,Boom Lars,40,Rabobank Cycling Team,",, 5:01",1,2011
24,,,+0:00,,Stauff Andreas,41,Quickstep Cycling Team,",, 5:01",1,2011
27,,,+0:00,,Failli Francesco,42,Farnese Vini-Neri-Sottoli,12:30 12:30,1,2011
30,,,+0:00,,Sinkewitz Patrik,43,Farnese Vini-Neri-Sottoli,",, 12:30",1,2011
26,,,+0:00,,Ricci Davide,44,Farnese Vini-Neri-Sottoli,",, 12:30",1,2011
29,,,+0:00,,Caccia Diego,45,Farnese Vini-Neri-Sottoli,",, 12:30",1,2011
21,,,+0:00,,Guardini Andrea,46,Farnese Vini-Neri-Sottoli,",, 12:30",1,2011
26,,,+0:00,,Bandiera Marco,47,Quickstep Cycling Team,",, 12:30",1,2011
30,,,+0:00,,Chicchi Francesco,48,Quickstep Cycling Team,",, 12:30",1,2011
25,,,+0:00,,Krivtsov Dmytro,49,Lampre - ISD,",, 12:30",1,2011
28,,,+0:00,,Visconti Giovanni,50,Farnese Vini-Neri-Sottoli,",, 12:30",1,2011
26,,,+0:00,,Gatto Oscar,51,Farnese Vini-Neri-Sottoli,",, 12:30",1,2011
31,,,+0:00,,Florencio Xavier,52,Geox-TMC Transformers,",, 12:30",1,2011
35,,,+0:00,,Arvesen Kurt-Asle,53,Sky Procycling,",, 12:30",1,2011
27,,,+0:00,,Bos Theo,54,Rabobank Cycling Team,",, 12:30",1,2011
22,,,+0:00,,van Staeyen Michael,55,Topsport Vlaanderen - Mercator,",, 12:30",1,2011
22,,,+0:00,,Pelucchi Matteo,56,Geox-TMC Transformers,",, 12:30",1,2011
26,,,+0:00,,Nordhaug Lars Petter,57,Sky Procycling,",, 12:30",1,2011
31,,,+0:00,,Kuchynski Aliaksandr,58,Team Katusha,",, 12:30",1,2011
24,,,+0:00,,Debusschere Maxim,59,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 12:30",1,2011
23,,,+0:00,,Smukulis Gatis,60,HTC - High Road,",, 12:30",1,2011
32,,,+0:00,,Gourov Maxim,61,Pro Team Astana,",, 12:30",1,2011
25,,,+0:00,,Van Avermaet Greg,62,BMC Racing Team,",, 12:30",1,2011
22,,,+0:00,,Robert Fr\xe9derique,63,Quickstep Cycling Team,",, 12:30",1,2011
26,,,+0:00,,Weylandt Wouter,64,Leopard Trek,",, 12:30",1,2011
25,,,+0:00,,Bole Grega,65,Lampre - ISD,",, 12:30",1,2011
40,,,+0:00,,Eeckhout Niko,66,,",, 12:30",1,2011
30,,,+0:00,,Mori Manuele,67,Lampre - ISD,",, 12:30",1,2011
28,,,+0:00,,van Hummel Kenny,68,Skil - Shimano,",, 12:30",1,2011
27,,,+0:00,,Grivko Andrei,69,Pro Team Astana,",, 12:30",1,2011
24,,,+0:00,,Geschke Simon,70,Skil - Shimano,",, 12:30",1,2011
25,,,+0:00,,Timmer Albert,71,Skil - Shimano,",, 12:30",1,2011
23,,,+0:00,,Kristoff Alexander,72,BMC Racing Team,",, 12:30",1,2011
33,,,+0:00,,Giordani Leonardo,73,Farnese Vini-Neri-Sottoli,",, 12:30",1,2011
24,,,+0:00,,Schar Michael,74,BMC Racing Team,",, 12:30",1,2011
25,,,+0:00,,Wyss Danilo,75,BMC Racing Team,",, 12:30",1,2011
21,,,+0:00,,Mcnally Mark,76,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 12:30",1,2011
26,,,+0:00,,Ladagnous Matthieu,77,FDJ,",, 12:30",1,2011
28,,,+0:00,,Bonnet William,78,FDJ,",, 12:30",1,2011
39,,,+0:00,,Guesdon Fr\xe9d\xe9ric,79,FDJ,",, 12:30",1,2011
25,,,+0:00,,Brammeier Matthew,80,HTC - High Road,",, 12:30",1,2011
25,,,+0:00,,Cavendish Mark,81,HTC - High Road,",, 12:30",1,2011
33,,,+0:00,,Hoste Leif,82,Team Katusha,",, 12:30",1,2011
29,,,+0:00,,Vaitkus Tomas,83,Pro Team Astana,",, 12:30",1,2011
20,,,+0:00,,Fenn Andrew,84,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 12:30",1,2011
32,,,+0:00,,Downing Russell,85,Sky Procycling,",, 12:30",1,2011
26,,,+0:00,,Veelers Tom,86,Skil - Shimano,",, 12:30",1,2011
26,,,+0:00,,Murphy John,87,BMC Racing Team,",, 12:30",1,2011
35,,,+0:00,,Kroon Karsten,88,BMC Racing Team,",, 12:30",1,2011
22,,,+0:00,,Dowsett Alex,89,Sky Procycling,",, 12:30",1,2011
30,,,+0:00,,Lloyd Daniel,90,Team Garmin - Cerv\xe9lo,",, 12:30",1,2011
21,,,+0:00,,Bobridge Jack,91,Team Garmin - Cerv\xe9lo,",, 12:30",1,2011
23,,,+0:00,,van Winden Dennis,92,Rabobank Cycling Team,",, 12:30",1,2011
32,,,+0:00,,Tankink Bram,93,Rabobank Cycling Team,",, 12:30",1,2011
22,,,+0:00,,Kump Marko,94,Geox-TMC Transformers,",, 12:30",1,2011
21,,,+0:00,,Meyer Travis,95,Team Garmin - Cerv\xe9lo,",, 12:30",1,2011
24,,,+0:00,,Klemme Dominic,96,Leopard Trek,",, 12:30",1,2011
22,,,+0:00,,Ghyselinck Jan,97,HTC - High Road,14:49 14:49,1,2011
26,,,+0:00,,Iglinskiy Valentin,98,Pro Team Astana,",, 14:49",1,2011
25,,,+0:00,,Ignatyev Mikhail,99,Team Katusha,",, 14:49",1,2011
25,,,+0:00,,Bagdonas Gediminas,100,,",, 14:49",1,2011
31,,,+0:00,,Quinziato Manuel,101,BMC Racing Team,",, 14:49",1,2011
27,,,+0:00,,Bono Matteo,102,Lampre - ISD,",, 14:49",1,2011
23,,,+0:00,,Kangert Tanel,103,Pro Team Astana,",, 14:49",1,2011
22,,,+0:00,,Joseph Gregory,104,Topsport Vlaanderen - Mercator,17:35 17:35,1,2011
22,,,+0:00,,Serry Pieter,105,Topsport Vlaanderen - Mercator,",, 17:35",1,2011
29,,,+0:00,,Posthuma Joost,106,Leopard Trek,",, 17:35",1,2011
22,,,+0:00,,van Zandbeek Ronan,107,Skil - Shimano,",, 17:35",1,2011
29,,,+0:00,,Steurs Geert,108,Topsport Vlaanderen - Mercator,",, 17:35",1,2011
32,,,+0:00,,Casar Sandy,109,FDJ,",, 17:35",1,2011
26,,,+0:00,,Kondrut Vitaliy,110,Lampre - ISD,",, 17:35",1,2011
22,,,+0:00,,Claeys Kevin,111,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 17:35",1,2011
20,,,+0:00,,Bennett Sam,112,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 17:35",1,2011
21,,,+0:00,,Wallays Jelle,113,Topsport Vlaanderen - Mercator,",, 17:35",1,2011
28,,,+0:00,,Guti\xe9rrez David,114,Geox-TMC Transformers,",, 17:35",1,2011
30,,,+0:00,,Geslin Anthony,115,FDJ,",, 17:35",1,2011
28,,,+0:00,,Van Hecke Preben,116,Topsport Vlaanderen - Mercator,",, 17:35",1,2011
24,,,+0:00,,Corti Marco,117,Geox-TMC Transformers,",, 17:35",1,2011
21,,,+0:00,,Alberio Tomas,118,Geox-TMC Transformers,",, 17:35",1,2011
21,,,+0:00,,Ratto Daniele,119,Geox-TMC Transformers,",, 17:35",1,2011
23,,,+0:00,,Malori Adriano,120,Lampre - ISD,",, 17:35",1,2011
26,,,+0:00,,Kozonchuk Dmitry,121,Geox-TMC Transformers,",, 17:35",1,2011
29,,,+0:00,,Van Impe Kevin,122,Quickstep Cycling Team,",, 17:35",1,2011
25,,,+0:00,,Cassidy Mark,123,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, 17:35",1,2011
23,,,+0:00,,Boeckmans Kris,124,Topsport Vlaanderen - Mercator,",, 17:35",1,2011
23,,,+0:00,,Reimer Martin,DNF,Skil - Shimano,-2:59:29 -2:59:29,1,2011
24,,,+0:00,,Sulzberger Wesley,DNS,FDJ,",, -2:59:29",1,2011
26,,,+0:00,20.0,Haussler Heinrich,1,Team Garmin - Cerv\xe9lo,3:04:03 3:04:03,2,2011
30,,,+0:00,12.0,Bennati Daniele,2,Leopard Trek,",, ,,",2,2011
23,,,+0:00,7.0,Galimzyanov Denis,3,Team Katusha,",, ,,",2,2011
27,,,+0:00,5.0,Bos Theo,4,Rabobank Cycling Team,",, ,,",2,2011
25,,,+0:00,4.0,Kluge Roger,5,Skil - Shimano,",, ,,",2,2011
30,,,+0:00,3.0,Boonen Tom,6,Quickstep Cycling Team,",, ,,",2,2011
29,,,+0:00,2.0,Lorenzetto Mirco,7,Pro Team Astana,",, ,,",2,2011
37,,,+0:00,1.0,Hondo Danilo,8,Lampre - ISD,",, ,,",2,2011
30,,,+0:00,,Steegmans Gert,9,Quickstep Cycling Team,",, ,,",2,2011
26,,,+0:00,,Weylandt Wouter,10,Leopard Trek,",, ,,",2,2011
22,,,+0:00,,Pelucchi Matteo,11,Geox-TMC Transformers,",, ,,",2,2011
25,,,+0:00,,Cavendish Mark,12,HTC - High Road,",, ,,",2,2011
37,,,+0:00,,Hammond Roger,13,Team Garmin - Cerv\xe9lo,",, ,,",2,2011
28,,,+0:00,,Renshaw Mark,14,HTC - High Road,",, ,,",2,2011
30,,,+0:00,,Chicchi Francesco,15,Quickstep Cycling Team,",, ,,",2,2011
25,,,+0:00,,Van Avermaet Greg,16,BMC Racing Team,",, ,,",2,2011
22,,,+0:00,,van Staeyen Michael,17,Topsport Vlaanderen - Mercator,",, ,,",2,2011
32,,,+0:00,,Downing Russell,18,Sky Procycling,",, ,,",2,2011
22,,,+0:00,,Robert Fr\xe9derique,19,Quickstep Cycling Team,",, ,,",2,2011
25,,,+0:00,,Bagdonas Gediminas,20,,",, ,,",2,2011
29,,,+0:00,,Eisel Bernhard,21,HTC - High Road,",, ,,",2,2011
22,,,+0:00,,Claeys Kevin,22,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, ,,",2,2011
25,,,+0:00,,Trusov Nikolay,23,Team Katusha,",, ,,",2,2011
28,,,+0:00,,Rollin Dominique,24,FDJ,",, ,,",2,2011
26,,,+0:00,,Murphy John,25,BMC Racing Team,",, ,,",2,2011
23,,,+0:00,,Stannard Ian,26,Sky Procycling,",, ,,",2,2011
29,,,+0:00,,Vaitkus Tomas,27,Pro Team Astana,",, ,,",2,2011
20,,,+0:00,,Bennett Sam,28,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, ,,",2,2011
22,,,+0:00,,Kump Marko,29,Geox-TMC Transformers,",, ,,",2,2011
23,,,+0:00,,Kristoff Alexander,30,BMC Racing Team,",, ,,",2,2011
36,,,+0:00,,Hunt Jeremy,31,Sky Procycling,",, ,,",2,2011
26,,,+0:00,,Iglinskiy Valentin,32,Pro Team Astana,",, ,,",2,2011
20,,,+0:00,,Fenn Andrew,33,An Post-M.Donnelly-Grant Thornton-Sean Kelly Team,",, ,,",2,2011
35,,,+0:00,,Klier Andreas,34,Team Garmin - Cerv\xe9lo,",, ,,",2,2011
26,,,+0:00,,Veelers Tom,35,Skil - Shimano,",, ,,",2,2011
23,,,+0:00,,Boeckmans Kris,36,Topsport Vlaanderen - Mercator,",, ,,",2,2011
21,,,+0:00,,Guardini Andrea,37,Farnese Vini-Neri-Sottoli,",, ,,",2,2011
24,,,+0:00,,Offredo Yoann,38,FDJ,",, ,,",2,2011
37,,,+0:00,,O'Grady Stuart,39,Leopard Trek,",, ,,",2,2011
28,,,+0:00,,van Hummel Kenny,40,Skil - Shimano,",, ,,",2,2011
33,,,+0:00,,Flecha Juan Antonio,41,Sky Procycling,",, ,,",2,2011
25,,,+0:00,,Neirynck Stijn,42,Topsport Vlaanderen - Mercator,",, ,,",2,2011
25,,,+0:00,,Krivtsov Dmytro,43,Lampre - ISD,",, ,,",2,2011
26,,,+0:00,,Vigano Davide,44,Leopard Trek,",, ,,",2,2011
