Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
23,,41,68.0,+1:01,,Kelderman Wilco,20,Belkin-Pro Cycling Team,",, ,,",,2,2014
23,,212,173.0,+4:09,,Alafaci Eugenio,21,Trek Factory Racing,0:03 0:03,,2,2014
26,,217,148.0,+2:18,,van Poppel Boy,22,Trek Factory Racing,",, 0:03",,2,2014
27,,157,180.0,+4:36,,Docker Mitchell,23,Orica GreenEDGE,",, 0:03",,2,2014
25,,169,135.0,+1:51,,Thurau Bjorn,24,Team Europcar,",, 0:03",,2,2014
24,,205,22.0,+0:26,,Poljanski Pawel,25,Tinkoff - Saxo,",, 0:03",,2,2014
27,,88,104.0,+1:21,,Pichon Laurent,26,FDJ.fr,",, 0:03",,2,2014
23,,176,62.0,+0:59,,Preidler Georg,27,Team Giant - Shimano,",, 0:03",,2,2014
33,,6,37.0,+0:41,,Bozic Borut,28,Astana Pro Team,",, 0:03",,2,2014
34,,1,38.0,+0:41,,Scarponi Michele,29,Astana Pro Team,",, 0:03",,2,2014
24,,121,57.0,+0:58,,Quintana Nairo,30,Movistar Team,",, 0:03",,2,2014
32,,100,111.0,+1:23,,Cunego Damiano,31,Lampre - Merida,",, 0:03",,2,2014
32,,128,132.0,+1:45,,Ventoso Francisco,32,Movistar Team,",, 0:03",,2,2014
27,,141,7.0,+0:08,,Uran Rigoberto,33,Omega Pharma - Quick-Step,",, 0:03",,2,2014
29,,201,23.0,+0:26,,Roche Nicolas,34,Tinkoff - Saxo,",, 0:03",,2,2014
23,,3,39.0,+0:41,,Aru Fabio,35,Astana Pro Team,",, 0:03",,2,2014
31,,111,127.0,+1:37,,Monfort Maxime,36,Lotto Belisol,",, 0:03",,2,2014
25,,119,177.0,+4:21,,Vanendert Dennis,37,Lotto Belisol,",, 0:03",,2,2014
25,,175,63.0,+0:59,,Mezgec Luka,38,Team Giant - Shimano,",, 0:03",,2,2014
26,,142,8.0,+0:08,,Brambilla Gianluca,39,Omega Pharma - Quick-Step,",, 0:03",,2,2014
26,,129,58.0,+0:58,,Malori Adriano,40,Movistar Team,",, 0:03",,2,2014
23,,174,64.0,+0:59,,Ludvigsson Tobias,41,Team Giant - Shimano,",, 0:03",,2,2014
30,,18,69.0,+1:01,,Montaguti Matteo,42,AG2R La Mondiale,",, 0:03",,2,2014
25,,76,118.0,+1:26,,Pantano Jarlinson,43,Team Colombia,",, 0:03",,2,2014
40,,146,10.0,+0:08,,Petacchi Alessandro,44,Omega Pharma - Quick-Step,",, 0:03",,2,2014
31,,218,75.0,+1:03,,Beppu Fumiyuki,45,Trek Factory Racing,",, 0:03",,2,2014
25,,148,9.0,+0:08,,Serry Pieter,46,Omega Pharma - Quick-Step,",, 0:03",,2,2014
27,,31,89.0,+1:10,,Pirazzi Stefano,47,Bardiani - CSF Pro Team,",, 0:03",,2,2014
27,,211,76.0,+1:03,,Ki\u0161erlovski Robert,48,Trek Factory Racing,",, 0:03",,2,2014
29,,162,136.0,+1:51,,Arashiro Yukiya,49,Team Europcar,",, 0:03",,2,2014
29,,137,82.0,+1:04,,Finetto Mauro,50,Neri Sottoli,",, 0:03",,2,2014
25,,28,97.0,+1:17,,Rosa Diego,51,Androni Giocattoli - Venezuela,",, 0:03",,2,2014
29,,191,32.0,+0:38,,Cataldo Dario,52,Team Sky,",, 0:03",,2,2014
31,,198,33.0,+0:38,,Siutsou Kanstantsin,53,Team Sky,",, 0:03",,2,2014
20,,195,34.0,+0:38,,Henao Sebasti\xe1n,54,Team Sky,",, 0:03",,2,2014
28,,59,13.0,+0:10,,Wyss Danilo,55,BMC Racing Team,",, 0:03",,2,2014
37,,51,14.0,+0:10,,Evans Cadel,56,BMC Racing Team,",, 0:03",,2,2014
26,,165,137.0,+1:51,,Malacarne Davide,57,Team Europcar,",, 0:03",,2,2014
24,,214,77.0,+1:03,,Felline Fabio,58,Trek Factory Racing,",, 0:03",,2,2014
24,,203,25.0,+0:26,,Majka Rafa\u0142,59,Tinkoff - Saxo,",, 0:03",,2,2014
30,,145,11.0,+0:08,,Pauwels Serge,60,Omega Pharma - Quick-Step,",, 0:03",,2,2014
34,,209,24.0,+0:26,,Rogers Michael,61,Tinkoff - Saxo,",, 0:03",,2,2014
25,,114,188.0,+5:28,,Dockx Gert,62,Lotto Belisol,",, 0:03",,2,2014
34,,112,128.0,+1:37,,Bak Lars Ytting,63,Lotto Belisol,",, 0:03",,2,2014
36,,21,98.0,+1:17,,Pellizotti Franco,64,Androni Giocattoli - Venezuela,",, 0:03",,2,2014
23,,118,129.0,+1:37,,Wellens Tim,65,Lotto Belisol,",, 0:03",,2,2014
30,,151,3.0,+0:03,,Santaromita Ivan,66,Orica GreenEDGE,",, 0:03",,2,2014
27,,56,15.0,+0:10,,Oss Daniel,67,BMC Racing Team,",, 0:03",,2,2014
23,,152,2.0,+0:03,,Durbridge Luke,68,Orica GreenEDGE,",, 0:03",,2,2014
34,,154,19.0,+0:25,,Lancaster Brett,69,Orica GreenEDGE,",, 0:03",,2,2014
25,,213,78.0,+1:03,,Arredondo Juli\xe1n David,70,Trek Factory Racing,",, 0:03",,2,2014
27,,122,59.0,+0:58,,Amador Andrey,71,Movistar Team,",, 0:03",,2,2014
34,,106,112.0,+1:23,,Niemiec Przemyslaw,72,Lampre - Merida,",, 0:03",,2,2014
21,,24,99.0,+1:17,,Godoy Yonder,73,Androni Giocattoli - Venezuela,",, 0:03",,2,2014
32,,5,40.0,+0:41,,Gasparotto Enrico,74,Astana Pro Team,",, 0:03",,2,2014
21,,208,26.0,+0:26,,McCarthy Jay,75,Tinkoff - Saxo,",, 0:03",,2,2014
24,,109,113.0,+1:23,,Ulissi Diego,76,Lampre - Merida,",, 0:03",,2,2014
30,,172,160.0,+3:24,,de Backer Bert,77,Team Giant - Shimano,",, 0:03",,2,2014
22,,107,114.0,+1:23,,Polanc Jan,78,Lampre - Merida,",, 0:03",,2,2014
34,,57,49.0,+0:55,,Quinziato Manuel,79,BMC Racing Team,",, 0:03",,2,2014
26,,127,60.0,+0:58,,Izagirre Gorka,80,Movistar Team,",, 0:03",,2,2014
24,,197,35.0,+0:38,,Puccio Salvatore,81,Team Sky,",, 0:03",,2,2014
23,,66,51.0,+0:56,,Moser Moreno,82,Cannondale,",, 0:03",,2,2014
31,,55,16.0,+0:10,,Morabito Steve,83,BMC Racing Team,",, 0:03",,2,2014
27,,14,70.0,+1:01,,Bouet Maxime,84,AG2R La Mondiale,",, 0:03",,2,2014
33,,99,162.0,+3:29,,Wegmann Fabian,85,Garmin Sharp,",, 0:03",,2,2014
24,,149,12.0,+0:08,,Vermote Julien,86,Omega Pharma - Quick-Step,",, 0:03",,2,2014
24,,138,83.0,+1:04,,Monsalve Yonathan,87,Neri Sottoli,",, 0:03",,2,2014
29,,47,181.0,+4:36,,Tanner David,88,Belkin-Pro Cycling Team,",, 0:03",,2,2014
37,,158,4.0,+0:03,,Tuft Svein,89,Orica GreenEDGE,",, 0:03",,2,2014
31,,144,46.0,+0:44,,Keisse Iljo,90,Omega Pharma - Quick-Step,",, 0:03",,2,2014
26,,147,20.0,+0:25,,Poels Wout,91,Omega Pharma - Quick-Step,",, 0:03",,2,2014
26,,46,84.0,+1:04,,Kruijswijk Steven,92,Belkin-Pro Cycling Team,",, 0:03",,2,2014
29,,92,193.0,+6:00,,Cardoso Andr\xe9,93,Garmin Sharp,",, 0:03",,2,2014
26,,45,169.0,+3:55,,Keizer Martijn,94,Belkin-Pro Cycling Team,",, 0:03",,2,2014
30,,4,41.0,+0:41,,Brajkovi\u010d Janez,95,Astana Pro Team,",, 0:03",,2,2014
24,,32,91.0,+1:10,,Battaglin Enrico,96,Bardiani - CSF Pro Team,",, 0:03",,2,2014
35,,204,172.0,+4:04,,Petrov Evgeni,97,Tinkoff - Saxo,",, 0:03",,2,2014
29,,79,144.0,+2:00,,Rubiano Miguel Angel,98,Team Colombia,",, 0:03",,2,2014
29,,62,53.0,+0:56,,Gatto Oscar,99,Cannondale,",, 0:03",,2,2014
36,,61,52.0,+0:56,,Basso Ivan,100,Cannondale,",, 0:03",,2,2014
23,,34,90.0,+1:10,,Bongiorno Francesco Manuel,101,Bardiani - CSF Pro Team,",, 0:03",,2,2014
26,,206,27.0,+0:26,,Rovny Ivan,102,Tinkoff - Saxo,",, 0:03",,2,2014
36,,58,17.0,+0:10,,S\xe1nchez Samuel,103,BMC Racing Team,",, 0:03",,2,2014
27,,71,119.0,+1:26,,Duarte Fabio,104,Team Colombia,",, 0:03",,2,2014
40,,215,79.0,+1:03,,Hondo Danilo,105,Trek Factory Racing,",, 0:03",,2,2014
27,,9,42.0,+0:41,,Zeits Andrey,106,Astana Pro Team,",, 0:03",,2,2014
30,,102,185.0,+5:11,,Bono Matteo,107,Lampre - Merida,",, 0:03",,2,2014
27,,17,71.0,+1:01,,Gretsch Patrick,108,AG2R La Mondiale,",, 0:03",,2,2014
36,,8,43.0,+0:41,,Tiralongo Paolo,109,Astana Pro Team,",, 0:03",,2,2014
24,,7,44.0,+0:41,,Landa Mikel,110,Astana Pro Team,",, 0:03",,2,2014
33,,87,105.0,+1:21,,Mourey Francis,111,FDJ.fr,",, 0:03",,2,2014
33,,166,139.0,+1:51,,Mederel Maxime,112,Team Europcar,",, 0:03",,2,2014
34,,181,122.0,+1:36,,Rodr\xedguez Joaquim,113,Team Katusha,",, 0:03",,2,2014
23,,103,147.0,+2:16,,Cattaneo Mattia,114,Lampre - Merida,",, 0:03",,2,2014
24,,67,54.0,+0:56,,Ratto Daniele,115,Cannondale,",, 0:03",,2,2014
31,,184,123.0,+1:36,,Gusev Vladimir,116,Team Katusha,",, 0:03",,2,2014
33,,16,72.0,+1:01,,Dupont Hubert,117,AG2R La Mondiale,",, 0:03",,2,2014
22,,63,55.0,+0:56,,Koch Michel,118,Cannondale,",, 0:03",,2,2014
27,,143,21.0,+0:25,,De Gendt Thomas,119,Omega Pharma - Quick-Step,",, 0:03",,2,2014
27,,72,159.0,+3:22,,Torres Rodolfo Andres,120,Team Colombia,",, 0:03",,2,2014
29,,182,146.0,+2:12,,Belkov Maxim,121,Team Katusha,",, 0:03",,2,2014
24,,33,92.0,+1:10,,Boem Nicola,122,Bardiani - CSF Pro Team,",, 0:03",,2,2014
30,,193,36.0,+0:38,,Deignan Philip,123,Team Sky,",, 0:03",,2,2014
24,,53,18.0,+0:12,,Eijssen Yannick,124,BMC Racing Team,",, 0:03",,2,2014
31,,43,145.0,+2:11,,Flens Rick,125,Belkin-Pro Cycling Team,",, 0:03",,2,2014
29,,23,143.0,+1:56,,Frapporti Marco,126,Androni Giocattoli - Venezuela,",, 0:03",,2,2014
33,,91,163.0,+3:29,,Hesjedal Ryder,127,Garmin Sharp,",, 0:03",,2,2014
29,,179,152.0,+2:36,,Veelers Tom,128,Team Giant - Shimano,",, 0:03",,2,2014
28,,178,115.0,+1:23,,Timmer Albert,129,Team Giant - Shimano,",, 0:03",,2,2014
26,,131,85.0,+1:04,,Rabottini Matteo,130,Neri Sottoli,",, 0:03",,2,2014
31,,189,186.0,+5:18,,Vorganov Eduard,131,Team Katusha,",, 0:03",,2,2014
31,,11,73.0,+1:01,,Pozzovivo Domenico,132,AG2R La Mondiale,",, 0:03",,2,2014
26,,85,106.0,+1:21,,Geniez Alexandre,133,FDJ.fr,",, 0:03",,2,2014
23,,86,107.0,+1:21,,Le Bon Johan,134,FDJ.fr,",, 0:03",,2,2014
23,,44,86.0,+1:04,,Goos Marc,135,Belkin-Pro Cycling Team,",, 0:03",,2,2014
33,,159,5.0,+0:03,,Weening Pieter,136,Orica GreenEDGE,",, 0:03",,2,2014
33,,64,102.0,+1:19,,Longo Borghini Paolo,137,Cannondale,",, 0:03",,2,2014
26,,13,175.0,+4:18,,B\xe9rard Julien,138,AG2R La Mondiale,",, 0:03",,2,2014
25,,19,74.0,+1:01,,Vuillermoz Alexis,139,AG2R La Mondiale,",, 0:03",,2,2014
27,,161,141.0,+1:51,,Rolland Pierre,140,Team Europcar,",, 0:03",,2,2014
26,,168,142.0,+1:51,,Sicard Romain,141,Team Europcar,",, 0:03",,2,2014
27,,139,166.0,+3:41,,Ponzi Simone,142,Neri Sottoli,",, 0:03",,2,2014
29,,207,28.0,+0:26,,S\xf8rensen Chris Anker,143,Tinkoff - Saxo,",, 0:03",,2,2014
24,,39,93.0,+1:10,,Zardini Edoardo,144,Bardiani - CSF Pro Team,",, 0:03",,2,2014
23,,163,183.0,+4:48,,Tulik Angelo,145,Team Europcar,",, 0:03",,2,2014
25,,96,194.0,+6:00,,Haas Nathan,146,Garmin Sharp,",, 0:03",,2,2014
28,,173,65.0,+0:59,,Geschke Simon,147,Team Giant - Shimano,",, 0:03",,2,2014
29,,27,100.0,+1:17,,Rodriguez Jackson,148,Androni Giocattoli - Venezuela,",, 0:03",,2,2014
22,,68,133.0,+1:45,,Villella Davide,149,Cannondale,",, 0:03",,2,2014
29,,93,164.0,+3:29,,Dekker Thomas,150,Garmin Sharp,",, 0:03",,2,2014
32,,185,167.0,+3:44,,Losada Alberto,151,Team Katusha,",, 0:03",,2,2014
37,,187,124.0,+1:36,,Paolini Luca,152,Team Katusha,",, 0:03",,2,2014
27,,124,61.0,+0:58,,Capecchi Eros,153,Movistar Team,",, 0:03",,2,2014
25,,35,94.0,+1:10,,Canola Marco,154,Bardiani - CSF Pro Team,",, 0:03",,2,2014
29,,2,45.0,+0:41,,Agnoli Valerio,155,Astana Pro Team,",, 0:03",,2,2014
23,,15,158.0,+3:14,,Domont Axel,156,AG2R La Mondiale,",, 0:03",,2,2014
32,,135,151.0,+2:31,,Colli Daniele,157,Neri Sottoli,",, 0:03",,2,2014
24,,202,29.0,+0:26,,Juul-Jensen Christopher,158,Tinkoff - Saxo,",, 0:03",,2,2014
33,,89,108.0,+1:21,,Veikkanen Jussi,159,FDJ.fr,",, 0:03",,2,2014
30,,52,154.0,+2:47,,Bookwalter Brent,160,BMC Racing Team,",, 0:03",,2,2014
33,,105,116.0,+1:23,,Mori Manuele,161,Lampre - Merida,",, 0:03",,2,2014
33,,183,187.0,+5:18,,Caruso Giampaolo,162,Team Katusha,",, 0:03",,2,2014
21,,98,165.0,+3:29,,van Baarle Dylan,163,Garmin Sharp,",, 0:03",,2,2014
28,,126,120.0,+1:32,,Herrada Jos\xe9,164,Movistar Team,",, 0:03",,2,2014
30,,74,182.0,+4:40,,Chalapud Robinson,165,Team Colombia,",, 0:03",,2,2014
28,,116,176.0,+4:19,,Arm\xe9e Sander,166,Lotto Belisol,",, 0:03",,2,2014
32,,115,130.0,+1:37,,Hansen Adam,167,Lotto Belisol,",, 0:03",,2,2014
26,,219,80.0,+1:03,,Zoidl Riccardo,168,Trek Factory Racing,",, 0:03",,2,2014
31,,123,174.0,+4:15,,Anton Igor,169,Movistar Team,",, 0:03",,2,2014
37,,188,125.0,+1:36,,Vicioso \xc1ngel,170,Team Katusha,",, 0:03",,2,2014
33,,194,170.0,+4:03,,Eisel Bernhard,171,Team Sky,",, 0:03",,2,2014
32,,186,126.0,+1:36,,Moreno Daniel,172,Team Katusha,",, 0:03",,2,2014
24,,37,95.0,+1:10,,Barbin Enrico,173,Bardiani - CSF Pro Team,",, 0:03",,2,2014
25,,101,117.0,+1:23,,Anacona Winner,174,Lampre - Merida,",, 0:03",,2,2014
29,,196,171.0,+4:03,,Sutton Chris,175,Team Sky,",, 0:03",,2,2014
36,,48,81.0,+1:03,,Tjallingii Maarten,176,Belkin-Pro Cycling Team,",, 0:03",,2,2014
27,,54,155.0,+2:47,,Hermans Ben,177,BMC Racing Team,",, 0:03",,2,2014
26,,156,6.0,+0:03,,Meyer Cameron,178,Orica GreenEDGE,",, 0:03",,2,2014
29,,113,189.0,+5:35,,Dehaes Kenny,179,Lotto Belisol,",, 0:03",,2,2014
25,,83,178.0,+4:26,,Courteille Arnaud,180,FDJ.fr,",, 0:03",,2,2014
30,,25,101.0,+1:17,,Hoogerland Johnny,181,Androni Giocattoli - Venezuela,",, 0:03",,2,2014
34,,84,157.0,+3:02,,Fischer Murilo Antonio,182,FDJ.fr,",, 0:03",,2,2014
31,,82,179.0,+4:26,,Chavanel S\xe9bastien,183,FDJ.fr,",, 0:03",,2,2014
22,,136,131.0,+1:40,,Fedi Andrea,184,Neri Sottoli,0:42 0:42,,2,2014
29,,49,140.0,+1:51,,van Emden Jos,185,Belkin-Pro Cycling Team,0:50 0:50,,2,2014
24,,78,190.0,+5:35,,Romero Jeffry,186,Team Colombia,0:58 0:58,,2,2014
29,,65,138.0,+1:51,,Marangoni Alan,187,Cannondale,",, 0:58",,2,2014
30,,167,153.0,+2:46,,Quemeneur Perrig,188,Team Europcar,",, 0:58",,2,2014
24,,132,149.0,+2:20,,Cecchinel Giorgio,189,Neri Sottoli,1:19 1:19,,2,2014
28,,77,156.0,+2:56,,Quintero Carlos,190,Team Colombia,1:33 1:33,,2,2014
29,,26,168.0,+3:45,,Bandiera Marco,191,Androni Giocattoli - Venezuela,1:57 1:57,,2,2014
27,,125,191.0,+5:49,,Castroviejo Jonathan,192,Movistar Team,2:44 2:44,,2,2014
28,,177,195.0,+7:10,,Stamsnijder Tom,193,Team Giant - Shimano,3:10 3:10,,2,2014
22,,153,192.0,+5:55,,Hepburn Michael,194,Orica GreenEDGE,",, 3:10",,2,2014
23,,133,196.0,+9:44,,Carretero Ramon,195,Neri Sottoli,3:42 3:42,,2,2014
33,,29,184.0,+4:59,,Sella Emanuele,196,Androni Giocattoli - Venezuela,3:45 3:45,,2,2014
32,,95,,+ -5:37:54,,Fern\xe1ndez Koldo,DNS,Garmin Sharp,",, 3:45",,2,2014
26,,171,22.0,+0:36,80.0,Kittel Marcel,1,Team Giant - Shimano,4:28:43 4:28:43,16.0,3,2014
26,,199,20.0,+0:29,50.0,Swift Ben,2,Team Sky,",, ,,",8.0,3,2014
25,,69,35.0,+0:49,35.0,Viviani Elia,3,Cannondale,",, ,,",4.0,3,2014
24,,12,47.0,+0:58,25.0,Appollonio Davide,4,AG2R La Mondiale,",, ,,",2.0,3,2014
23,,81,68.0,+1:12,18.0,Bouhanni Nacer,5,FDJ.fr,",, ,,",1.0,3,2014
26,,192,21.0,+0:35,15.0,Boasson Hagen Edvald,6,Team Sky,",, ,,",,3,2014
31,,104,84.0,+1:20,12.0,Ferrari Roberto,7,Lampre - Merida,",, ,,",,3,2014
24,,73,92.0,+1:23,10.0,Avila Edwin,8,Team Colombia,",, ,,",,3,2014
25,,216,46.0,+0:56,8.0,Nizzolo Giacomo,9,Trek Factory Racing,",, ,,",,3,2014
29,,94,152.0,+3:26,6.0,Farrar Tyler,10,Garmin Sharp,",, ,,",,3,2014
33,,134,48.0,+1:01,5.0,Chicchi Francesco,11,Neri Sottoli,",, ,,",,3,2014
28,,22,141.0,+2:28,4.0,Belletti Manuel,12,Androni Giocattoli - Venezuela,",, ,,",,3,2014
26,,164,120.0,+1:48,3.0,Hurel Tony,13,Team Europcar,",, ,,",,3,2014
23,,38,53.0,+1:07,2.0,Ruffoni Nicola,14,Bardiani - CSF Pro Team,",, ,,",,3,2014
29,,113,181.0,+5:35,1.0,Dehaes Kenny,15,Lotto Belisol,",, ,,",,3,2014
23,,155,1.0,+0:00,,Matthews Michael,16,Orica GreenEDGE,",, ,,",,3,2014
40,,146,2.0,+0:08,,Petacchi Alessandro,17,Omega Pharma - Quick-Step,",, ,,",,3,2014
32,,135,143.0,+2:31,,Colli Daniele,18,Neri Sottoli,",, ,,",,3,2014
31,,111,111.0,+1:37,,Monfort Maxime,19,Lotto Belisol,",, ,,",,3,2014
34,,75,93.0,+1:23,,Duque Leonardo,20,Team Colombia,",, ,,",,3,2014
27,,211,49.0,+1:03,,Ki\u0161erlovski Robert,21,Trek Factory Racing,",, ,,",,3,2014
24,,203,19.0,+0:26,,Majka Rafa\u0142,22,Tinkoff - Saxo,",, ,,",,3,2014
34,,1,32.0,+0:41,,Scarponi Michele,23,Astana Pro Team,",, ,,",,3,2014
27,,56,3.0,+0:10,,Oss Daniel,24,BMC Racing Team,",, ,,",,3,2014
25,,169,125.0,+1:51,,Thurau Bjorn,25,Team Europcar,",, ,,",,3,2014
34,,154,18.0,+0:25,,Lancaster Brett,26,Orica GreenEDGE,",, ,,",,3,2014
29,,179,144.0,+2:36,,Veelers Tom,27,Team Giant - Shimano,",, ,,",,3,2014
29,,2,34.0,+0:41,,Agnoli Valerio,28,Astana Pro Team,",, ,,",,3,2014
24,,214,51.0,+1:03,,Felline Fabio,29,Trek Factory Racing,",, ,,",,3,2014
31,,218,50.0,+1:03,,Beppu Fumiyuki,30,Trek Factory Racing,",, ,,",,3,2014
23,,36,54.0,+1:07,,Colbrelli Sonny,31,Bardiani - CSF Pro Team,",, ,,",,3,2014
33,,6,33.0,+0:41,,Bozic Borut,32,Astana Pro Team,",, ,,",,3,2014
23,,152,4.0,+0:14,,Durbridge Luke,33,Orica GreenEDGE,0:11 0:11,,3,2014
30,,151,5.0,+0:14,,Santaromita Ivan,34,Orica GreenEDGE,",, 0:11",,3,2014
24,,121,59.0,+1:09,,Quintana Nairo,35,Movistar Team,",, 0:11",,3,2014
30,,145,10.0,+0:19,,Pauwels Serge,36,Omega Pharma - Quick-Step,",, 0:11",,3,2014
27,,141,8.0,+0:19,,Uran Rigoberto,37,Omega Pharma - Quick-Step,",, 0:11",,3,2014
23,,3,41.0,+0:52,,Aru Fabio,38,Astana Pro Team,",, 0:11",,3,2014
29,,49,131.0,+2:02,,van Emden Jos,39,Belkin-Pro Cycling Team,",, 0:11",,3,2014
23,,41,69.0,+1:12,,Kelderman Wilco,40,Belkin-Pro Cycling Team,",, 0:11",,3,2014
34,,209,26.0,+0:37,,Rogers Michael,41,Tinkoff - Saxo,",, 0:11",,3,2014
32,,128,127.0,+1:56,,Ventoso Francisco,42,Movistar Team,",, 0:11",,3,2014
24,,78,183.0,+5:46,,Romero Jeffry,43,Team Colombia,",, 0:11",,3,2014
25,,148,9.0,+0:19,,Serry Pieter,44,Omega Pharma - Quick-Step,",, 0:11",,3,2014
31,,198,36.0,+0:49,,Siutsou Kanstantsin,45,Team Sky,",, 0:11",,3,2014
26,,127,60.0,+1:09,,Izagirre Gorka,46,Movistar Team,",, 0:11",,3,2014
24,,205,25.0,+0:37,,Poljanski Pawel,47,Tinkoff - Saxo,",, 0:11",,3,2014
20,,195,37.0,+0:49,,Henao Sebasti\xe1n,48,Team Sky,",, 0:11",,3,2014
36,,21,96.0,+1:28,,Pellizotti Franco,49,Androni Giocattoli - Venezuela,",, 0:11",,3,2014
26,,46,79.0,+1:15,,Kruijswijk Steven,50,Belkin-Pro Cycling Team,",, 0:11",,3,2014
28,,59,13.0,+0:21,,Wyss Danilo,51,BMC Racing Team,",, 0:11",,3,2014
36,,61,55.0,+1:07,,Basso Ivan,52,Cannondale,",, 0:11",,3,2014
37,,51,14.0,+0:21,,Evans Cadel,53,BMC Racing Team,",, 0:11",,3,2014
22,,63,56.0,+1:07,,Koch Michel,54,Cannondale,",, 0:11",,3,2014
32,,100,106.0,+1:34,,Cunego Damiano,55,Lampre - Merida,",, 0:11",,3,2014
24,,109,107.0,+1:34,,Ulissi Diego,56,Lampre - Merida,",, 0:11",,3,2014
25,,28,95.0,+1:28,,Rosa Diego,57,Androni Giocattoli - Venezuela,",, 0:11",,3,2014
31,,82,171.0,+4:37,,Chavanel S\xe9bastien,58,FDJ.fr,",, 0:11",,3,2014
27,,31,85.0,+1:21,,Pirazzi Stefano,59,Bardiani - CSF Pro Team,",, 0:11",,3,2014
29,,27,97.0,+1:28,,Rodriguez Jackson,60,Androni Giocattoli - Venezuela,",, 0:11",,3,2014
23,,163,174.0,+4:59,,Tulik Angelo,61,Team Europcar,",, 0:11",,3,2014
24,,33,87.0,+1:21,,Boem Nicola,62,Bardiani - CSF Pro Team,",, 0:11",,3,2014
29,,92,185.0,+6:11,,Cardoso Andr\xe9,63,Garmin Sharp,",, 0:11",,3,2014
34,,57,52.0,+1:06,,Quinziato Manuel,64,BMC Racing Team,",, 0:11",,3,2014
36,,58,16.0,+0:21,,S\xe1nchez Samuel,65,BMC Racing Team,",, 0:11",,3,2014
26,,165,129.0,+2:02,,Malacarne Davide,66,Team Europcar,",, 0:11",,3,2014
27,,17,72.0,+1:12,,Gretsch Patrick,67,AG2R La Mondiale,",, 0:11",,3,2014
25,,213,76.0,+1:14,,Arredondo Juli\xe1n David,68,Trek Factory Racing,",, 0:11",,3,2014
22,,107,108.0,+1:34,,Polanc Jan,69,Lampre - Merida,",, 0:11",,3,2014
27,,88,101.0,+1:32,,Pichon Laurent,70,FDJ.fr,",, 0:11",,3,2014
28,,77,149.0,+3:07,,Quintero Carlos,71,Team Colombia,",, 0:11",,3,2014
24,,32,86.0,+1:21,,Battaglin Enrico,72,Bardiani - CSF Pro Team,",, 0:11",,3,2014
24,,67,57.0,+1:07,,Ratto Daniele,73,Cannondale,",, 0:11",,3,2014
37,,158,6.0,+0:14,,Tuft Svein,74,Orica GreenEDGE,",, 0:11",,3,2014
29,,162,130.0,+2:02,,Arashiro Yukiya,75,Team Europcar,",, 0:11",,3,2014
36,,48,67.0,+1:11,,Tjallingii Maarten,76,Belkin-Pro Cycling Team,",, 0:11",,3,2014
33,,159,7.0,+0:14,,Weening Pieter,77,Orica GreenEDGE,",, 0:11",,3,2014
26,,142,11.0,+0:19,,Brambilla Gianluca,78,Omega Pharma - Quick-Step,",, 0:11",,3,2014
40,,215,77.0,+1:14,,Hondo Danilo,79,Trek Factory Racing,",, 0:11",,3,2014
24,,149,12.0,+0:19,,Vermote Julien,80,Omega Pharma - Quick-Step,",, 0:11",,3,2014
