Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
32,,46,93.0,+12:08,,Schillinger Andreas,93,Bora - Argon 18,",, 11:53",,1,2016
32,,87,94.0,+12:08,,Wagner Robert,94,Team LottoNL-Jumbo,",, 11:53",,1,2016
25,,121,95.0,+12:08,,Asselman Jesper,95,Roompot - Oranje Peloton,",, 11:53",,1,2016
26,,174,96.0,+12:08,,Hasnaoui Maher,96,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 11:53",,1,2016
28,,44,97.0,+12:08,,Pfingsten Christoph,97,Bora - Argon 18,",, 11:53",,1,2016
27,,42,98.0,+12:08,,Archbold Shane,98,Bora - Argon 18,",, 11:53",,1,2016
20,,124,99.0,+12:08,,Looij Andre,99,Roompot - Oranje Peloton,",, 11:53",,1,2016
31,,171,100.0,+12:08,,Santaromita Ivan,100,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 11:53",,1,2016
25,,164,101.0,+12:08,,Koep Thomas,101,St\xf6lting Service Group,",, 11:53",,1,2016
30,,134,102.0,+12:08,,Costa M\xe1rio,102,Lampre - Merida,",, 11:53",,1,2016
26,,147,103.0,+12:08,,Stepniak Grzegorz,103,CCC Sprandi Polkowice,",, 11:53",,1,2016
27,,82,104.0,+12:08,,Castelijns Twan,104,Team LottoNL-Jumbo,",, 11:53",,1,2016
31,,132,105.0,+12:08,,Arashiro Yukiya,105,Lampre - Merida,",, 11:53",,1,2016
25,,115,106.0,+12:08,,Houle Hugo,106,AG2R La Mondiale,",, 11:53",,1,2016
22,,137,107.0,+12:08,,Pibernik Luka,107,Lampre - Merida,",, 11:53",,1,2016
26,,133,108.0,+12:08,,Cimolai Davide,108,Lampre - Merida,",, 11:53",,1,2016
27,,55,109.0,+12:08,,Jarrier Benoit,109,Fortuneo - Vital Concept,",, 11:53",,1,2016
27,,98,110.0,+12:08,,Thurau Bjorn,110,Wanty - Groupe Gobert,",, 11:53",,1,2016
44,,141,111.0,+12:08,,Rebellin Davide,111,CCC Sprandi Polkowice,",, 11:53",,1,2016
29,,146,112.0,+12:08,,Ponzi Simone,112,CCC Sprandi Polkowice,",, 11:53",,1,2016
27,,151,113.0,+12:08,,Canola Marco,113,UnitedHealthcare Pro Cycling Team,",, 11:53",,1,2016
21,,105,114.0,+12:08,,Lowndes Jason,114,Drapac Professional Cycling,",, 11:53",,1,2016
26,,16,115.0,+12:08,,Reguigui Youcef,115,Team Dimension Data,",, 11:53",,1,2016
34,,158,116.0,+12:08,,White Bradley,116,UnitedHealthcare Pro Cycling Team,",, 11:53",,1,2016
24,,156,117.0,+12:08,,Keough Luke,117,UnitedHealthcare Pro Cycling Team,",, 11:53",,1,2016
38,,157,118.0,+12:08,,Menzies Karl,118,UnitedHealthcare Pro Cycling Team,",, 11:53",,1,2016
23,,163,119.0,+12:08,,Kirsch Alex,119,St\xf6lting Service Group,",, 11:53",,1,2016
33,,116,120.0,+12:08,,Minard S\xe9bastien,120,AG2R La Mondiale,",, 11:53",,1,2016
29,,113,121.0,+12:08,,Gaudin Damien,121,AG2R La Mondiale,",, 11:53",,1,2016
24,,4,122.0,+12:08,,Haller Marco,122,Team Katusha,",, 11:53",,1,2016
20,,166,123.0,+12:08,,Pedersen Mads,123,St\xf6lting Service Group,",, 11:53",,1,2016
22,,162,124.0,+12:08,,Kamp Alexander,124,St\xf6lting Service Group,",, 11:53",,1,2016
25,,104,125.0,+12:08,,Koning Peter,125,Drapac Professional Cycling,",, 11:53",,1,2016
31,,93,126.0,+12:08,,Dehaes Kenny,126,Wanty - Groupe Gobert,",, 11:53",,1,2016
23,,165,127.0,+12:49,,Mager Christian,127,St\xf6lting Service Group,12:34 12:34,,1,2016
32,,54,128.0,+19:30,,Hutarovich Yauheni,128,Fortuneo - Vital Concept,19:15 19:15,,1,2016
30,,112,129.0,+19:30,,Bagdonas Gediminas,129,AG2R La Mondiale,",, 19:15",,1,2016
24,,56,130.0,+19:30,,McLay Daniel,130,Fortuneo - Vital Concept,",, 19:15",,1,2016
27,,117,131.0,+19:30,,Sergent Jesse,131,AG2R La Mondiale,",, 19:15",,1,2016
21,,138,132.0,+19:30,,Zurlo Federico,132,Lampre - Merida,",, 19:15",,1,2016
23,,103,133.0,+19:30,,Kerby Jordan,133,Drapac Professional Cycling,",, 19:15",,1,2016
23,,107,134.0,+19:30,,Spokes Samuel,134,Drapac Professional Cycling,",, 19:15",,1,2016
22,,172,135.0,+19:30,,Alhammadi Sultan Hassan,135,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 19:15",,1,2016
20,,175,136.0,+19:33,,Ibrahim Khalid,136,Skydive Dubai Pro Cycling Team - Al Ahli Club,19:18 19:18,,1,2016
21,,136,,+ -3:28:31,,Mohoric Matej,DNF,Lampre - Merida,",, 19:18",,1,2016
35,,106,,+ -3:28:31,,Mouris Jens,DNF,Drapac Professional Cycling,",, 19:18",,1,2016
23,,64,,+ -3:28:31,,Omirzakov Dias,DNF,Astana Pro Team,",, 19:18",,1,2016
22,,32,,+ -3:28:31,,Bohli Tom,DNF,BMC Racing Team,",, 19:18",,1,2016
28,,1,2.0,+0:05,30.0,Kristoff Alexander,1,Team Katusha,3:11:26 3:11:26,20.0,2,2016
30,,11,1.0,+0:00,18.0,Cavendish Mark,2,Team Dimension Data,",, ,,",10.0,2,2016
25,,94,54.0,+8:09,12.0,Jans Roy,3,Wanty - Groupe Gobert,",, ,,",5.0,2,2016
30,,31,7.0,+0:20,7.0,Van Avermaet Greg,4,BMC Racing Team,",, ,,",,2,2016
28,,12,5.0,+0:18,4.0,Boasson Hagen Edvald,5,Team Dimension Data,",, ,,",,2,2016
26,,178,18.0,+2:04,3.0,Palini Andrea,6,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, ,,",,2,2016
28,,131,3.0,+0:14,2.0,Modolo Sacha,7,Lampre - Merida,",, ,,",,2,2016
20,,124,70.0,+12:14,1.0,Looij Andre,8,Roompot - Oranje Peloton,",, ,,",,2,2016
38,,143,56.0,+8:13,,Kiendys Tomasz,9,CCC Sprandi Polkowice,",, ,,",,2,2016
26,,8,6.0,+0:18,,Kuznetsov Viacheslav,10,Team Katusha,",, ,,",,2,2016
28,,145,57.0,+8:13,,Marycz Jaroslaw,11,CCC Sprandi Polkowice,",, ,,",,2,2016
28,,66,19.0,+2:04,,Tleubayev Ruslan,12,Astana Pro Team,",, ,,",,2,2016
31,,53,8.0,+0:21,,Gerard Arnaud,13,Fortuneo - Vital Concept,",, ,,",,2,2016
24,,2,9.0,+0:21,,Bystr\xf8m Sven Erik,14,Team Katusha,",, ,,",,2,2016
23,,163,75.0,+12:14,,Kirsch Alex,15,St\xf6lting Service Group,",, ,,",,2,2016
27,,144,20.0,+2:04,,Kurek Adrian,16,CCC Sprandi Polkowice,",, ,,",,2,2016
29,,51,30.0,+2:04,,Tronet Steven,17,Fortuneo - Vital Concept,",, ,,",,2,2016
22,,77,69.0,+10:49,,Van Rooy Kenneth,18,Topsport Vlaanderen - Baloise,",, ,,",,2,2016
24,,92,26.0,+2:04,,Antonini Simone,19,Wanty - Groupe Gobert,",, ,,",,2,2016
22,,137,72.0,+12:14,,Pibernik Luka,20,Lampre - Merida,",, ,,",,2,2016
27,,117,121.0,+19:36,,Sergent Jesse,21,AG2R La Mondiale,",, ,,",,2,2016
36,,35,10.0,+0:21,,Quinziato Manuel,22,BMC Racing Team,",, ,,",,2,2016
25,,173,21.0,+2:04,,Haddi Soufiane,23,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, ,,",,2,2016
28,,114,58.0,+8:13,,Gretsch Patrick,24,AG2R La Mondiale,",, ,,",,2,2016
28,,3,29.0,+2:04,,Guarnieri Jacopo,25,Team Katusha,",, ,,",,2,2016
24,,76,59.0,+8:13,,Van Meirhaeghe Jef,26,Topsport Vlaanderen - Baloise,",, ,,",,2,2016
28,,78,23.0,+2:04,,Vanspeybrouck Pieter,27,Topsport Vlaanderen - Baloise,",, ,,",,2,2016
28,,65,55.0,+8:11,,Smukulis Gatis,28,Astana Pro Team,",, ,,",,2,2016
24,,14,22.0,+2:04,,Debesay Mekseb,29,Team Dimension Data,",, ,,",,2,2016
21,,138,122.0,+19:36,,Zurlo Federico,30,Lampre - Merida,",, ,,",,2,2016
36,,167,27.0,+2:04,,Reihs Michael,31,St\xf6lting Service Group,",, ,,",,2,2016
21,,177,31.0,+2:04,,Kamberaj Giuliano,32,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, ,,",,2,2016
21,,168,71.0,+12:14,,Carbel Michael,33,St\xf6lting Service Group,",, ,,",,2,2016
29,,18,32.0,+2:04,,Thomson Jay Robert,34,Team Dimension Data,",, ,,",,2,2016
29,,63,28.0,+2:04,,Gruzdev Dmitriy,35,Astana Pro Team,",, ,,",,2,2016
35,,161,62.0,+8:13,,Wegmann Fabian,36,St\xf6lting Service Group,",, ,,",,2,2016
27,,142,61.0,+8:13,,Honkisz Adrian,37,CCC Sprandi Polkowice,",, ,,",,2,2016
26,,74,60.0,+8:13,,Declercq Tim,38,Topsport Vlaanderen - Baloise,",, ,,",,2,2016
24,,81,24.0,+2:04,,Hofland Moreno,39,Team LottoNL-Jumbo,",, ,,",,2,2016
27,,135,25.0,+2:04,,Kump Marko,40,Lampre - Merida,",, ,,",,2,2016
33,,116,87.0,+12:14,,Minard S\xe9bastien,41,AG2R La Mondiale,",, ,,",,2,2016
31,,118,34.0,+2:04,,Turgot S\xe9bastien,42,AG2R La Mondiale,",, ,,",,2,2016
25,,121,80.0,+12:14,,Asselman Jesper,43,Roompot - Oranje Peloton,",, ,,",,2,2016
23,,83,63.0,+8:13,,Roosen Timo,44,Team LottoNL-Jumbo,",, ,,",,2,2016
30,,13,37.0,+2:04,,Brammeier Matthew,45,Team Dimension Data,",, ,,",,2,2016
30,,6,16.0,+0:39,,M\xf8rk\xf8v Michael,46,Team Katusha,",, ,,",,2,2016
25,,48,35.0,+2:04,,Thwaites Scott,47,Bora - Argon 18,",, ,,",,2,2016
25,,85,76.0,+12:14,,Van Asbroeck Tom,48,Team LottoNL-Jumbo,",, ,,",,2,2016
33,,71,17.0,+2:01,,Van Hecke Preben,49,Topsport Vlaanderen - Baloise,",, ,,",,2,2016
26,,75,33.0,+2:04,,Steels Stijn,50,Topsport Vlaanderen - Baloise,",, ,,",,2,2016
26,,16,90.0,+12:14,,Reguigui Youcef,51,Team Dimension Data,",, ,,",,2,2016
33,,88,36.0,+2:04,,Wynants Maarten,52,Team LottoNL-Jumbo,",, ,,",,2,2016
26,,36,81.0,+12:14,,Rosskopf Joey,53,BMC Racing Team,",, ,,",,2,2016
27,,42,84.0,+12:14,,Archbold Shane,54,Bora - Argon 18,",, ,,",,2,2016
24,,68,74.0,+12:14,,Zakharov Artyom,55,Astana Pro Team,",, ,,",,2,2016
33,,176,73.0,+12:14,,Jelloul Adil,56,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, ,,",,2,2016
26,,47,15.0,+0:26,,Selig R\xfcdiger,57,Bora - Argon 18,",, ,,",,2,2016
25,,128,82.0,+12:14,,Kreder Wesley,58,Roompot - Oranje Peloton,",, ,,",,2,2016
30,,24,40.0,+2:04,,Stamsnijder Tom,59,Team Giant - Alpecin,",, ,,",,2,2016
24,,127,78.0,+12:14,,van Goethem Brian,60,Roompot - Oranje Peloton,",, ,,",,2,2016
29,,34,39.0,+2:04,,Oss Daniel,61,BMC Racing Team,",, ,,",,2,2016
26,,147,88.0,+12:14,,Stepniak Grzegorz,62,CCC Sprandi Polkowice,",, ,,",,2,2016
29,,37,11.0,+0:21,,Schar Michael,63,BMC Racing Team,",, ,,",,2,2016
22,,38,79.0,+12:14,,Zabel Rick,64,BMC Racing Team,",, ,,",,2,2016
22,,123,77.0,+12:14,,Kerkhof Tim,65,Roompot - Oranje Peloton,",, ,,",,2,2016
26,,95,38.0,+2:04,,Mcnally Mark,66,Wanty - Groupe Gobert,",, ,,",,2,2016
29,,57,42.0,+2:04,,Perichon Pierre-Luc,67,Fortuneo - Vital Concept,",, ,,",,2,2016
29,,113,99.0,+12:14,,Gaudin Damien,68,AG2R La Mondiale,",, ,,",,2,2016
26,,174,89.0,+12:14,,Hasnaoui Maher,69,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, ,,",,2,2016
22,,126,86.0,+12:14,,Slik Ivar,70,Roompot - Oranje Peloton,",, ,,",,2,2016
26,,122,83.0,+12:14,,de Vries Berden,71,Roompot - Oranje Peloton,",, ,,",,2,2016
30,,62,64.0,+8:13,,Boom Lars,72,Astana Pro Team,",, ,,",,2,2016
21,,7,44.0,+2:04,,Politt Nils,73,Team Katusha,",, ,,",,2,2016
31,,5,46.0,+2:04,,Kozonchuk Dmitry,74,Team Katusha,",, ,,",,2,2016
24,,73,85.0,+12:14,,De Tier Floris,75,Topsport Vlaanderen - Baloise,",, ,,",,2,2016
27,,55,96.0,+12:14,,Jarrier Benoit,76,Fortuneo - Vital Concept,",, ,,",,2,2016
20,,166,105.0,+12:14,,Pedersen Mads,77,St\xf6lting Service Group,",, ,,",,2,2016
22,,154,45.0,+2:04,,Eaton Daniel,78,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2016
36,,155,41.0,+2:04,,Jones Chris,79,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2016
35,,111,47.0,+2:04,,Vansummeren Johan,80,AG2R La Mondiale,",, ,,",,2,2016
25,,164,95.0,+12:14,,Koep Thomas,81,St\xf6lting Service Group,",, ,,",,2,2016
27,,151,101.0,+12:14,,Canola Marco,82,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2016
28,,43,12.0,+0:21,,Dempster Zakkari,83,Bora - Argon 18,",, ,,",,2,2016
29,,146,103.0,+12:14,,Ponzi Simone,84,CCC Sprandi Polkowice,",, ,,",,2,2016
31,,171,97.0,+12:14,,Santaromita Ivan,85,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, ,,",,2,2016
44,,141,104.0,+12:14,,Rebellin Davide,86,CCC Sprandi Polkowice,",, ,,",,2,2016
27,,82,100.0,+12:14,,Castelijns Twan,87,Team LottoNL-Jumbo,",, ,,",,2,2016
33,,17,48.0,+2:04,,Renshaw Mark,88,Team Dimension Data,",, ,,",,2,2016
25,,115,102.0,+12:14,,Houle Hugo,89,AG2R La Mondiale,",, ,,",,2,2016
35,,96,91.0,+12:14,,Napolitano Danilo,90,Wanty - Groupe Gobert,",, ,,",,2,2016
26,,52,93.0,+12:14,,Breen Vegard,91,Fortuneo - Vital Concept,",, ,,",,2,2016
30,,86,43.0,+2:04,,van Emden Jos,92,Team LottoNL-Jumbo,",, ,,",,2,2016
23,,84,65.0,+8:13,,Teunissen Mike,93,Team LottoNL-Jumbo,",, ,,",,2,2016
32,,87,98.0,+12:14,,Wagner Robert,94,Team LottoNL-Jumbo,",, ,,",,2,2016
30,,22,94.0,+12:14,,Fr\xf6hlinger Johannes,95,Team Giant - Alpecin,",, ,,",,2,2016
28,,23,92.0,+12:14,,Ji Cheng,96,Team Giant - Alpecin,",, ,,",,2,2016
33,,67,66.0,+9:20,,Westra Lieuwe,97,Astana Pro Team,1:07 1:07,,2,2016
29,,33,49.0,+3:16,,Drucker Jean-Pierre,98,BMC Racing Team,1:12 1:12,,2,2016
30,,153,113.0,+13:28,,Busche Matthew,99,UnitedHealthcare Pro Cycling Team,1:14 1:14,,2,2016
21,,105,110.0,+12:14,,Lowndes Jason,100,Drapac Professional Cycling,0:00 0:00,,2,2016
24,,4,112.0,+12:14,,Haller Marco,101,Team Katusha,",, 0:00",,2,2016
27,,98,114.0,+13:33,,Thurau Bjorn,102,Wanty - Groupe Gobert,1:19 1:19,,2,2016
30,,134,115.0,+13:40,,Costa M\xe1rio,103,Lampre - Merida,1:26 1:26,,2,2016
31,,132,108.0,+12:14,,Arashiro Yukiya,104,Lampre - Merida,0:00 0:00,,2,2016
26,,133,109.0,+12:14,,Cimolai Davide,105,Lampre - Merida,",, 0:00",,2,2016
22,,72,116.0,+13:42,,Capiot Amaury,106,Topsport Vlaanderen - Baloise,1:28 1:28,,2,2016
23,,103,131.0,+21:10,,Kerby Jordan,107,Drapac Professional Cycling,1:34 1:34,,2,2016
32,,108,117.0,+13:50,,Sulzberger Bernard,108,Drapac Professional Cycling,1:36 1:36,,2,2016
23,,107,132.0,+21:12,,Spokes Samuel,109,Drapac Professional Cycling,",, 1:36",,2,2016
31,,91,50.0,+3:40,,Marcato Marco,110,Wanty - Groupe Gobert,",, 1:36",,2,2016
22,,58,68.0,+9:49,,Vall\xe9e Boris,111,Fortuneo - Vital Concept,",, 1:36",,2,2016
31,,15,51.0,+4:03,,Farrar Tyler,112,Team Dimension Data,1:59 1:59,,2,2016
26,,61,4.0,+0:17,,Guardini Andrea,113,Astana Pro Team,0:00 0:00,,2,2016
25,,41,13.0,+0:21,,Bennett Sam,114,Bora - Argon 18,",, 0:00",,2,2016
32,,46,118.0,+14:34,,Schillinger Andreas,115,Bora - Argon 18,2:20 2:20,,2,2016
28,,44,119.0,+14:34,,Pfingsten Christoph,116,Bora - Argon 18,",, 2:20",,2,2016
21,,21,14.0,+0:21,,Andersen S\xf8ren Kragh,117,Team Giant - Alpecin,",, 2:20",,2,2016
24,,25,67.0,+9:39,,Waeytens Zico,118,Team Giant - Alpecin,0:00 0:00,,2,2016
24,,56,123.0,+19:36,,McLay Daniel,119,Fortuneo - Vital Concept,",, 0:00",,2,2016
32,,152,52.0,+4:41,,Alzate Carlos Eduardo,120,UnitedHealthcare Pro Cycling Team,2:37 2:37,,2,2016
32,,54,124.0,+19:36,,Hutarovich Yauheni,121,Fortuneo - Vital Concept,0:00 0:00,,2,2016
24,,102,106.0,+12:14,,Jones Brenton,122,Drapac Professional Cycling,",, 0:00",,2,2016
36,,101,107.0,+12:14,,Brown Graeme,123,Drapac Professional Cycling,",, 0:00",,2,2016
