Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
32,46.153999999999996,,+ -8:46,,Knaven Servais,30,Quickstep - Davitamon,",, 0:20",0,2003
24,46.153999999999996,,+ -8:46,,Casar Sandy,31,Fdjeux.com,",, 0:20",0,2003
32,46.153999999999996,,+ -8:46,,Brozyna Tomasz,32,,",, 0:20",0,2003
27,46.068999999999996,,+ -8:46,,Montgomery Sven,33,Fassa Bortolo,0:21 0:21,0,2003
28,46.068999999999996,,+ -8:46,,Commesso Salvatore,34,Saeco,",, 0:21",0,2003
28,46.068999999999996,,+ -8:46,,Dean Julian,35,CSC ProTeam,",, 0:21",0,2003
35,46.068999999999996,,+ -8:46,,Garmendia Aitor,36,Team Bianchi,",, 0:21",0,2003
28,45.985,,+ -8:46,,Zberg Markus,37,Gerolsteiner,0:22 0:22,0,2003
29,45.985,,+ -8:46,,Christensen Bekim leif,38,Team Bianchi,",, 0:22",0,2003
28,45.985,,+ -8:46,,Ivanov Serguei,39,Fassa Bortolo,",, 0:22",0,2003
28,45.985,,+ -8:46,,Urban Malte,40,Team Bianchi,",, 0:22",0,2003
31,45.985,,+ -8:46,,van Bon L\xe9on,41,Lotto - Domo,",, 0:22",0,2003
32,45.985,,+ -8:46,,Plaza David,42,Team Bianchi,",, 0:22",0,2003
29,45.902,,+ -8:46,,Schnider Daniel,43,Phonak Hearing Systems,0:23 0:23,0,2003
30,45.902,,+ -8:46,,Moos Alexandre,44,Phonak Hearing Systems,",, 0:23",0,2003
32,45.902,,+ -8:46,,Wesemann Steffen,45,Team Telekom,",, 0:23",0,2003
33,45.735,,+ -8:46,,Hoffman Tristan,46,CSC ProTeam,0:25 0:25,0,2003
23,45.735,,+ -8:46,,Nuyens Nick,47,Quickstep - Davitamon,",, 0:25",0,2003
24,45.652,,+ -8:46,,Trampusch Gerhard,48,Gerolsteiner,0:26 0:26,0,2003
32,45.652,,+ -8:46,,Belli Wladimir,49,Lampre,",, 0:26",0,2003
32,45.57,,+ -8:46,,Casagrande Francesco,50,Lampre,0:27 0:27,0,2003
24,45.486999999999995,,+ -8:46,,Schreck Stephan,51,Team Telekom,0:28 0:28,0,2003
25,45.486999999999995,,+ -8:46,,Hulsmans Kevin,52,Quickstep - Davitamon,",, 0:28",0,2003
27,45.405,,+ -8:46,,Astarloa Ascasibar Igor,53,Saeco,0:29 0:29,0,2003
32,45.405,,+ -8:46,,Missaglia Gabriele,54,Lampre,",, 0:29",0,2003
24,45.324,,+ -8:46,,Sabaliauskas Marius,55,Saeco,0:30 0:30,0,2003
26,45.324,,+ -8:46,,Derganc Martin,56,Domina Vacanze - Elitron,",, 0:30",0,2003
22,45.324,,+ -8:46,,Kolobnev Alexandr,57,Domina Vacanze - Elitron,",, 0:30",0,2003
27,45.324,,+ -8:46,,Pospyeyev Kyrylo,58,Domina Vacanze - Elitron,",, 0:30",0,2003
28,45.242,,+ -8:46,,Giunti Massimo,59,Domina Vacanze - Elitron,0:31 0:31,0,2003
36,45.242,,+ -8:46,,Romanik Radoslaw,60,,",, 0:31",0,2003
24,45.161,,+ -8:46,,Charpenteau Yohann,61,Cr\xe9dit Agricole,0:32 0:32,0,2003
27,45.161,,+ -8:46,,Yakovlev Serguei,62,Team Telekom,",, 0:32",0,2003
28,45.161,,+ -8:46,,Jenner Christopher,63,Cr\xe9dit Agricole,",, 0:32",0,2003
27,45.161,,+ -8:46,,Ludewig Jorg,64,Saeco,",, 0:32",0,2003
30,45.161,,+ -8:46,,Baranowski Dariusz,65,,",, 0:32",0,2003
27,45.081,,+ -8:46,,Kohut Seweryn Zenon,66,,0:33 0:33,0,2003
23,45.081,,+ -8:46,,Schleck Fr\xe4nk,67,CSC ProTeam,",, 0:33",0,2003
30,45.0,,+ -8:46,,Roesems Bert,68,Palmans - Collstrop,0:34 0:34,0,2003
22,45.0,,+ -8:46,,Larsson Gustav,69,Fassa Bortolo,",, 0:34",0,2003
30,44.92,,+ -8:46,,Aebersold Niki,70,Team Bianchi,0:35 0:35,0,2003
26,44.92,,+ -8:46,,Fertonani Marco,71,Phonak Hearing Systems,",, 0:35",0,2003
28,44.92,,+ -8:46,,Verbrugghe Rik,72,Lotto - Domo,",, 0:35",0,2003
30,44.92,,+ -8:46,,Serpellini Marco,73,Lampre,",, 0:35",0,2003
32,44.92,,+ -8:46,,Chmielewski Piotr,74,,",, 0:35",0,2003
21,44.84,,+ -8:46,,Facci Mauro,75,Fassa Bortolo,0:36 0:36,0,2003
29,44.84,,+ -8:46,,Hammond Roger,76,Palmans - Collstrop,",, 0:36",0,2003
34,44.84,,+ -8:46,,Barbero Sergio,77,Lampre,",, 0:36",0,2003
28,44.84,,+ -8:46,,De Groote Thierry,78,Palmans - Collstrop,",, 0:36",0,2003
25,44.84,,+ -8:46,,Casper Jimmy,79,Fdjeux.com,",, 0:36",0,2003
28,44.84,,+ -8:46,,Bertoletti Simone,80,Lampre,",, 0:36",0,2003
23,44.84,,+ -8:46,,Laidoun Julien,81,AG2R Pr\xe9voyance,",, 0:36",0,2003
33,44.76,,+ -8:46,,Baguet Serge,82,Lotto - Domo,0:37 0:37,0,2003
28,44.76,,+ -8:46,,De Waele Fabian,83,Palmans - Collstrop,",, 0:37",0,2003
33,44.76,,+ -8:46,,Vierhouten Aart,84,Lotto - Domo,",, 0:37",0,2003
26,44.76,,+ -8:46,,Sweet Corey,85,Cr\xe9dit Agricole,",, 0:37",0,2003
28,44.681000000000004,,+ -8:46,,Berges Stephane,86,AG2R Pr\xe9voyance,0:38 0:38,0,2003
25,44.602,,+ -8:46,,Leblacher Eric,87,Cr\xe9dit Agricole,0:39 0:39,0,2003
31,44.602,,+ -8:46,,Van Hyfte Paul,88,CSC ProTeam,",, 0:39",0,2003
29,44.602,,+ -8:46,,Przydzial Piotr,89,,",, 0:39",0,2003
30,44.602,,+ -8:46,,Vainsteins Romans,90,Vini Calderola - So.di,",, 0:39",0,2003
30,44.523,,+ -8:46,,Celestino Mirko,91,Saeco,0:40 0:40,0,2003
31,44.523,,+ -8:46,,Simeoni Filippo,92,Domina Vacanze - Elitron,",, 0:40",0,2003
25,44.523,,+ -8:46,,Cortinovis Alessandro,93,Lampre,",, 0:40",0,2003
34,44.443999999999996,,+ -8:46,,Bramati Davide,94,Quickstep - Davitamon,0:41 0:41,0,2003
22,44.443999999999996,,+ -8:46,,Lembo Eddy,95,Palmans - Collstrop,",, 0:41",0,2003
32,44.443999999999996,,+ -8:46,,Valoti Paolo,96,Domina Vacanze - Elitron,",, 0:41",0,2003
25,44.443999999999996,,+ -8:46,,F\xf6rster Robert,97,Gerolsteiner,",, 0:41",0,2003
33,44.36600000000001,,+ -8:46,,Agnolutto Christophe,98,AG2R Pr\xe9voyance,0:42 0:42,0,2003
31,44.36600000000001,,+ -8:46,,Gates Nick,99,Lotto - Domo,",, 0:42",0,2003
30,44.36600000000001,,+ -8:46,,McEwen Robbie,100,Lotto - Domo,",, 0:42",0,2003
28,44.36600000000001,,+ -8:46,,Quaranta Ivan,101,Saeco,",, 0:42",0,2003
23,44.36600000000001,,+ -8:46,,Lhuillier Regis,102,Fdjeux.com,",, 0:42",0,2003
27,44.288000000000004,,+ -8:46,,Rund Thorsten,103,Team Bianchi,0:43 0:43,0,2003
34,44.288000000000004,,+ -8:46,,Zanini Stefano,104,Saeco,",, 0:43",0,2003
22,44.288000000000004,,+ -8:46,,Scanlon Mark,105,AG2R Pr\xe9voyance,",, 0:43",0,2003
27,44.211000000000006,,+ -8:46,,Putsep Erki,106,AG2R Pr\xe9voyance,0:44 0:44,0,2003
25,44.211000000000006,,+ -8:46,,Wilson Matthew,107,Fdjeux.com,",, 0:44",0,2003
28,44.133,,+ -8:46,,Ljungqvist Marcus,108,Cr\xe9dit Agricole,0:45 0:45,0,2003
27,44.133,,+ -8:46,,Loder Thierry,109,AG2R Pr\xe9voyance,",, 0:45",0,2003
34,44.056000000000004,,+ -8:46,,Michaelsen Lars,110,CSC ProTeam,0:46 0:46,0,2003
33,44.056000000000004,,+ -8:46,,Milesi Marco,111,Vini Calderola - So.di,",, 0:46",0,2003
26,43.979,,+ -8:46,,Strauss Marcel,112,Gerolsteiner,0:47 0:47,0,2003
31,43.902,,+ -8:46,,Gentili Massimiliano,113,Domina Vacanze - Elitron,0:48 0:48,0,2003
33,43.902,,+ -8:46,,Piziks Arvis,114,CSC ProTeam,",, 0:48",0,2003
33,43.826,,+ -8:46,,Robin Jean-Cyril,115,Fdjeux.com,0:49 0:49,0,2003
25,43.826,,+ -8:46,,Passuello Domenico,116,Quickstep - Davitamon,",, 0:49",0,2003
26,43.75,,+ -8:46,,Fuentes Juan,117,Saeco,0:50 0:50,0,2003
31,43.674,,+ -8:46,,Trastour Olivier,118,AG2R Pr\xe9voyance,0:51 0:51,0,2003
34,43.674,,+ -8:46,,Tonkov Pavel,119,,",, 0:51",0,2003
25,43.674,,+ -8:46,,Adamsson Stefan,120,Team Bianchi,",, 0:51",0,2003
27,43.674,,+ -8:46,,De Wolf Steve,121,Palmans - Collstrop,",, 0:51",0,2003
32,43.674,,+ -8:46,,Thijs Erwin,122,Palmans - Collstrop,",, 0:51",0,2003
30,43.674,,+ -8:46,,Martin Perdiguero Miguel Angel,123,Domina Vacanze - Elitron,",, 0:51",0,2003
34,43.599,,+ -8:46,,De Clercq Hans,124,Lotto - Domo,0:52 0:52,0,2003
30,43.599,,+ -8:46,,Wuyts Peter,125,Palmans - Collstrop,",, 0:52",0,2003
28,43.225,,+ -8:46,,Sironi Gianluca,126,Vini Calderola - So.di,0:57 0:57,0,2003
32,43.151,,+ -8:46,,Van Bondt Geert,127,CSC ProTeam,0:58 0:58,0,2003
27,43.077,,+ -8:46,,Jegou Lilian,128,Cr\xe9dit Agricole,0:59 0:59,0,2003
24,43.003,,+ -8:46,,Weigold Steffen,129,Gerolsteiner,1:00 1:00,0,2003
25,43.003,,+ -8:46,,Calcagni Patrick,130,Vini Calderola - So.di,",, 1:00",0,2003
23,42.93,,+ -8:46,,Herve C\xe9dric,131,Cr\xe9dit Agricole,1:01 1:01,0,2003
23,42.857,,+ -8:46,,Masciarelli Simone,132,Vini Calderola - So.di,1:02 1:02,0,2003
30,42.784,,+ -8:46,,Teutenberg Sven,133,Team Bianchi,1:03 1:03,0,2003
28,42.64,,+ -8:46,,Zucconi Pietro,134,Vini Calderola - So.di,1:05 1:05,0,2003
35,42.14,,+ -8:46,,Radaelli Mauro,135,Vini Calderola - So.di,1:12 1:12,0,2003
29,,1.0,+0:00,50.0,Vinokourov Alexandre,1,Team Telekom,4:13:43 4:13:43,1,2003
28,,5.0,+0:16,30.0,Ivanov Serguei,2,Fassa Bortolo,",, ,,",1,2003
30,,,+ -4:22:29,18.0,Martin Perdiguero Miguel Angel,3,Domina Vacanze - Elitron,0:02 0:02,1,2003
29,,6.0,+0:18,13.0,Frigo Dario,4,Fassa Bortolo,",, 0:02",1,2003
28,,11.0,+0:23,10.0,Commesso Salvatore,5,Saeco,",, 0:02",1,2003
32,,,+ -4:22:29,7.0,Casagrande Francesco,6,Lampre,",, 0:02",1,2003
32,,,+ -4:22:29,4.0,Belli Wladimir,7,Lampre,",, 0:02",1,2003
27,,2.0,+0:04,3.0,McGee Bradley,8,Fdjeux.com,",, 0:02",1,2003
30,,,+ -4:22:29,2.0,Moos Alexandre,9,Phonak Hearing Systems,",, 0:02",1,2003
27,,,+ -4:22:29,1.0,Loder Thierry,10,AG2R Pr\xe9voyance,",, 0:02",1,2003
29,,9.0,+0:20,,O'Grady Stuart,11,Cr\xe9dit Agricole,0:06 0:06,1,2003
25,,3.0,+0:10,,Pereiro Oscar,12,Phonak Hearing Systems,0:08 0:08,1,2003
28,,,+ -4:22:29,,De Waele Fabian,13,Palmans - Collstrop,",, 0:08",1,2003
22,,10.0,+0:20,,Sinkewitz Patrik,14,Quickstep - Davitamon,",, 0:08",1,2003
29,,8.0,+0:20,,Ullrich Jan,15,Team Bianchi,",, 0:08",1,2003
33,,,+ -4:22:29,,Guerini Giuseppe,16,Team Telekom,0:12 0:12,1,2003
26,,,+ -4:22:29,,Valjavec Tadej,17,Fassa Bortolo,",, 0:12",1,2003
24,,,+ -4:22:29,,Kirchen Kim,18,Fassa Bortolo,0:15 0:15,1,2003
34,,7.0,+0:19,,Z\xfclle Alex,19,Team Bianchi,",, 0:15",1,2003
22,,4.0,+0:12,,Cancellara Fabian,20,Fassa Bortolo,",, 0:15",1,2003
24,,,+ -4:22:29,,Sabaliauskas Marius,21,Saeco,",, 0:15",1,2003
32,,,+ -4:22:29,,Brozyna Tomasz,22,,",, 0:15",1,2003
27,,,+ -4:22:29,,Sosenka Ond\u0159ej,23,,",, 0:15",1,2003
24,,,+ -4:22:29,,Trampusch Gerhard,24,Gerolsteiner,",, 0:15",1,2003
23,,,+ -4:22:29,,Schleck Fr\xe4nk,25,CSC ProTeam,",, 0:15",1,2003
24,,,+ -4:22:29,,Fritsch Nicolas,26,Fdjeux.com,",, 0:15",1,2003
32,,,+ -4:22:29,,Chmielewski Piotr,27,,",, 0:15",1,2003
27,,,+ -4:22:29,,Pospyeyev Kyrylo,28,Domina Vacanze - Elitron,",, 0:15",1,2003
31,,,+ -4:22:29,,Julich Bobby,29,Team Telekom,",, 0:15",1,2003
24,,,+ -4:22:29,,Casar Sandy,30,Fdjeux.com,",, 0:15",1,2003
28,,,+ -4:22:29,,Zberg Markus,31,Gerolsteiner,",, 0:15",1,2003
30,,,+ -4:22:29,,Baranowski Dariusz,32,,",, 0:15",1,2003
36,,,+ -4:22:29,,Romanik Radoslaw,33,,",, 0:15",1,2003
22,,,+ -4:22:29,,van Goolen Jurgen,34,Quickstep - Davitamon,",, 0:15",1,2003
30,,,+ -4:22:29,,Aebersold Niki,35,Team Bianchi,0:21 0:21,1,2003
29,,,+ -4:22:29,,Christensen Bekim leif,36,Team Bianchi,0:28 0:28,1,2003
23,,,+ -4:22:29,,Hiekmann Torsten,37,Team Telekom,",, 0:28",1,2003
29,,,+ -4:22:29,,Schnider Daniel,38,Phonak Hearing Systems,",, 0:28",1,2003
31,,,+ -4:22:29,,Gentili Massimiliano,39,Domina Vacanze - Elitron,",, 0:28",1,2003
31,,,+ -4:22:29,,Gates Nick,40,Lotto - Domo,0:32 0:32,1,2003
27,,,+ -4:22:29,,Ludewig Jorg,41,Saeco,",, 0:32",1,2003
27,,,+ -4:22:29,,Montgomery Sven,42,Fassa Bortolo,",, 0:32",1,2003
28,,,+ -4:22:29,,Jenner Christopher,43,Cr\xe9dit Agricole,",, 0:32",1,2003
28,,,+ -4:22:29,,De Groote Thierry,44,Palmans - Collstrop,0:38 0:38,1,2003
27,,,+ -4:22:29,,De Wolf Steve,45,Palmans - Collstrop,",, 0:38",1,2003
35,,,+ -4:22:29,,Garmendia Aitor,46,Team Bianchi,",, 0:38",1,2003
27,,,+ -4:22:29,,Kohut Seweryn Zenon,47,,",, 0:38",1,2003
32,,,+ -4:22:29,,Valoti Paolo,48,Domina Vacanze - Elitron,",, 0:38",1,2003
29,,,+ -4:22:29,,Przydzial Piotr,49,,",, 0:38",1,2003
27,,,+ -4:22:29,,Yakovlev Serguei,50,Team Telekom,",, 0:38",1,2003
21,,,+ -4:22:29,,Facci Mauro,51,Fassa Bortolo,",, 0:38",1,2003
22,,,+ -4:22:29,,Larsson Gustav,52,Fassa Bortolo,0:42 0:42,1,2003
26,,,+ -4:22:29,,Strauss Marcel,53,Gerolsteiner,",, 0:42",1,2003
31,,,+ -4:22:29,,Camenzind Oscar,54,Phonak Hearing Systems,",, 0:42",1,2003
22,,,+ -4:22:29,,Kolobnev Alexandr,55,Domina Vacanze - Elitron,",, 0:42",1,2003
33,,,+ -4:22:29,,Robin Jean-Cyril,56,Fdjeux.com,",, 0:42",1,2003
33,,,+ -4:22:29,,Milesi Marco,57,Vini Calderola - So.di,",, 0:42",1,2003
22,,,+ -4:22:29,,Scanlon Mark,58,AG2R Pr\xe9voyance,",, 0:42",1,2003
32,,,+ -4:22:29,,Plaza David,59,Team Bianchi,",, 0:42",1,2003
32,,,+ -4:22:29,,Dominguez Juan Carlos,60,Phonak Hearing Systems,",, 0:42",1,2003
32,,,+ -4:22:29,,Knaven Servais,61,Quickstep - Davitamon,",, 0:42",1,2003
23,,,+ -4:22:29,,Herve C\xe9dric,62,Cr\xe9dit Agricole,",, 0:42",1,2003
33,,,+ -4:22:29,,Baguet Serge,63,Lotto - Domo,",, 0:42",1,2003
27,,,+ -4:22:29,,Jegou Lilian,64,Cr\xe9dit Agricole,",, 0:42",1,2003
32,,,+ -4:22:29,,Steinhauser Tobias,65,Team Bianchi,",, 0:42",1,2003
34,,,+ -4:22:29,,Peschel Uwe,66,Gerolsteiner,",, 0:42",1,2003
32,,,+ -4:22:29,,Van Bondt Geert,67,CSC ProTeam,",, 0:42",1,2003
28,,,+ -4:22:29,,Dean Julian,68,CSC ProTeam,0:48 0:48,1,2003
26,,,+ -4:22:29,,Fuentes Juan,69,Saeco,0:52 0:52,1,2003
28,,,+ -4:22:29,,Giunti Massimo,70,Domina Vacanze - Elitron,1:06 1:06,1,2003
24,,,+ -4:22:29,,Charpenteau Yohann,71,Cr\xe9dit Agricole,1:10 1:10,1,2003
24,,,+ -4:22:29,,Schreck Stephan,72,Team Telekom,",, 1:10",1,2003
32,,,+ -4:22:29,,Missaglia Gabriele,73,Lampre,",, 1:10",1,2003
24,,,+ -4:22:29,,Cooke Baden,74,Fdjeux.com,1:17 1:17,1,2003
30,,,+ -4:22:29,,McEwen Robbie,75,Lotto - Domo,",, 1:17",1,2003
28,,,+ -4:22:29,,Sironi Gianluca,76,Vini Calderola - So.di,1:19 1:19,1,2003
23,,,+ -4:22:29,,Lhuillier Regis,77,Fdjeux.com,",, 1:19",1,2003
25,,,+ -4:22:29,,Leblacher Eric,78,Cr\xe9dit Agricole,",, 1:19",1,2003
31,,,+ -4:22:29,,Van Hyfte Paul,79,CSC ProTeam,",, 1:19",1,2003
25,,,+ -4:22:29,,Wilson Matthew,80,Fdjeux.com,",, 1:19",1,2003
34,,,+ -4:22:29,,Barbero Sergio,81,Lampre,1:26 1:26,1,2003
31,,,+ -4:22:29,,Simeoni Filippo,82,Domina Vacanze - Elitron,",, 1:26",1,2003
28,,,+ -4:22:29,,Zucconi Pietro,83,Vini Calderola - So.di,",, 1:26",1,2003
32,,,+ -4:22:29,,Wesemann Steffen,84,Team Telekom,",, 1:26",1,2003
34,,,+ -4:22:29,,De Clercq Hans,85,Lotto - Domo,",, 1:26",1,2003
26,,,+ -4:22:29,,Fertonani Marco,86,Phonak Hearing Systems,",, 1:26",1,2003
28,,,+ -4:22:29,,Verbrugghe Rik,87,Lotto - Domo,",, 1:26",1,2003
32,,,+ -4:22:29,,Thijs Erwin,88,Palmans - Collstrop,",, 1:26",1,2003
22,,,+ -4:22:29,,Lembo Eddy,89,Palmans - Collstrop,",, 1:26",1,2003
23,,,+ -4:22:29,,Nuyens Nick,90,Quickstep - Davitamon,",, 1:26",1,2003
34,,,+ -4:22:29,,Bramati Davide,91,Quickstep - Davitamon,",, 1:26",1,2003
29,,,+ -4:22:29,,Bettini Paolo,92,Quickstep - Davitamon,",, 1:26",1,2003
30,,,+ -4:22:29,,Nardello Daniele,93,Team Telekom,",, 1:26",1,2003
25,,,+ -4:22:29,,Hoste Leif,94,Lotto - Domo,1:48 1:48,1,2003
28,,,+ -4:22:29,,Berges Stephane,95,AG2R Pr\xe9voyance,1:59 1:59,1,2003
33,,,+ -4:22:29,,Agnolutto Christophe,96,AG2R Pr\xe9voyance,",, 1:59",1,2003
34,,,+ -4:22:29,,Zanini Stefano,97,Saeco,2:01 2:01,1,2003
27,,,+ -4:22:29,,Astarloa Ascasibar Igor,98,Saeco,",, 2:01",1,2003
26,,,+ -4:22:29,,Derganc Martin,99,Domina Vacanze - Elitron,",, 2:01",1,2003
24,,,+ -4:22:29,,Bertogliati Rubens,100,Lampre,",, 2:01",1,2003
28,,,+ -4:22:29,,Bertoletti Simone,101,Lampre,2:10 2:10,1,2003
30,,,+ -4:22:29,,Vainsteins Romans,102,Vini Calderola - So.di,2:35 2:35,1,2003
31,,,+ -4:22:29,,van Bon L\xe9on,103,Lotto - Domo,3:06 3:06,1,2003
25,,,+ -4:22:29,,Hulsmans Kevin,104,Quickstep - Davitamon,8:22 8:22,1,2003
33,,,+ -4:22:29,,Vierhouten Aart,105,Lotto - Domo,",, 8:22",1,2003
28,,,+ -4:22:29,,Urban Malte,106,Team Bianchi,",, 8:22",1,2003
25,,,+ -4:22:29,,Cortinovis Alessandro,107,Lampre,",, 8:22",1,2003
35,,,+ -4:22:29,,Radaelli Mauro,108,Vini Calderola - So.di,",, 8:22",1,2003
25,,,+ -4:22:29,,Passuello Domenico,109,Quickstep - Davitamon,",, 8:22",1,2003
34,,,+ -4:22:29,,Michaelsen Lars,110,CSC ProTeam,",, 8:22",1,2003
33,,,+ -4:22:29,,Rich Michael,111,Gerolsteiner,",, 8:22",1,2003
30,,,+ -4:22:29,,Wuyts Peter,112,Palmans - Collstrop,",, 8:22",1,2003
23,,,+ -4:22:29,,Lang Sebastian,113,Gerolsteiner,",, 8:22",1,2003
32,,,+ -4:22:29,,Aus Lauri,114,AG2R Pr\xe9voyance,",, 8:22",1,2003
26,,,+ -4:22:29,,Sweet Corey,115,Cr\xe9dit Agricole,",, 8:22",1,2003
27,,,+ -4:22:29,,Putsep Erki,116,AG2R Pr\xe9voyance,",, 8:22",1,2003
27,,,+ -4:22:29,,Rund Thorsten,117,Team Bianchi,",, 8:22",1,2003
29,,,+ -4:22:29,,Hammond Roger,118,Palmans - Collstrop,",, 8:22",1,2003
33,,,+ -4:22:29,,Hoffman Tristan,119,CSC ProTeam,",, 8:22",1,2003
30,,,+ -4:22:29,,Roesems Bert,120,Palmans - Collstrop,",, 8:22",1,2003
30,,,+ -4:22:29,,Serpellini Marco,121,Lampre,",, 8:22",1,2003
33,,,+ -4:22:29,,Piziks Arvis,122,CSC ProTeam,",, 8:22",1,2003
34,,,+ -4:22:29,,Tonkov Pavel,123,,",, 8:22",1,2003
25,,,+ -4:22:29,,Casper Jimmy,124,Fdjeux.com,8:54 8:54,1,2003
25,,,+ -4:22:29,,Calcagni Patrick,125,Vini Calderola - So.di,12:12 12:12,1,2003
30,,,+ -4:22:29,,Celestino Mirko,126,Saeco,",, 12:12",1,2003
23,,,+ -4:22:29,,Masciarelli Simone,127,Vini Calderola - So.di,",, 12:12",1,2003
31,,,+ -4:22:29,,Trastour Olivier,128,AG2R Pr\xe9voyance,",, 12:12",1,2003
25,,,+ -4:22:29,,F\xf6rster Robert,129,Gerolsteiner,",, 12:12",1,2003
24,,,+ -4:22:29,,Weigold Steffen,130,Gerolsteiner,",, 12:12",1,2003
28,,,+ -4:22:29,,Ljungqvist Marcus,131,Cr\xe9dit Agricole,",, 12:12",1,2003
25,,,+ -4:22:29,,Adamsson Stefan,132,Team Bianchi,",, 12:12",1,2003
23,,,+ -4:22:29,,Laidoun Julien,133,AG2R Pr\xe9voyance,",, 12:12",1,2003
30,,,+ -4:22:29,,Teutenberg Sven,134,Team Bianchi,",, 12:12",1,2003
28,,,+ -4:22:29,,Quaranta Ivan,135,Saeco,",, 12:12",1,2003
30,,,+ -8:25:39,50.0,McEwen Robbie,1,Lotto - Domo,4:03:10 4:03:10,2,2003
28,,,+ -8:25:39,30.0,Dean Julian,2,CSC ProTeam,",, ,,",2,2003
29,,5.0,+0:16,18.0,O'Grady Stuart,3,Cr\xe9dit Agricole,",, ,,",2,2003
25,,,+ -8:25:39,13.0,F\xf6rster Robert,4,Gerolsteiner,",, ,,",2,2003
24,,,+ -8:25:39,10.0,Cooke Baden,5,Fdjeux.com,",, ,,",2,2003
29,,,+ -8:25:39,7.0,Hammond Roger,6,Palmans - Collstrop,",, ,,",2,2003
32,,,+ -8:25:39,4.0,Aus Lauri,7,AG2R Pr\xe9voyance,",, ,,",2,2003
28,,,+ -8:25:39,3.0,Commesso Salvatore,8,Saeco,",, ,,",2,2003
30,,,+ -8:25:39,2.0,Teutenberg Sven,9,Team Bianchi,",, ,,",2,2003
22,,,+ -8:25:39,1.0,Kolobnev Alexandr,10,Domina Vacanze - Elitron,",, ,,",2,2003
30,,,+ -8:25:39,,Vainsteins Romans,11,Vini Calderola - So.di,",, ,,",2,2003
33,,,+ -8:25:39,,Milesi Marco,12,Vini Calderola - So.di,",, ,,",2,2003
27,,,+ -8:25:39,,Putsep Erki,13,AG2R Pr\xe9voyance,",, ,,",2,2003
28,,6.0,+0:16,,Ivanov Serguei,14,Fassa Bortolo,",, ,,",2,2003
27,,,+ -8:25:39,,Jegou Lilian,15,Cr\xe9dit Agricole,",, ,,",2,2003
