Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
21.0,,22.0,+0:10,,Kelderman Wilco,19,Rabobank Cycling Team,",, ,,",,1,2012
30.0,,23.0,+0:10,,Sutherland Rory,20,UnitedHealthcare Presented by Maxxis,",, ,,",,1,2012
27.0,,24.0,+0:10,,Velits Peter,21,Omega Pharma - Quick-Step,",, ,,",,1,2012
28.0,,25.0,+0:10,,de Maar Marc,22,UnitedHealthcare Presented by Maxxis,",, ,,",,1,2012
40.0,,26.0,+0:10,,Horner Chris,23,RadioShack - Nissan,",, ,,",,1,2012
31.0,,27.0,+0:10,,Weening Pieter,24,Orica GreenEDGE,",, ,,",,1,2012
23.0,,28.0,+0:10,,Talansky Andrew,25,Team Garmin - Barracuda,",, ,,",,1,2012
32.0,,29.0,+0:10,,Jones Chris,26,UnitedHealthcare Presented by Maxxis,",, ,,",,1,2012
31.0,,30.0,+0:10,,Cummings Stephen,27,BMC Racing Team,",, ,,",,1,2012
25.0,,31.0,+0:10,,Oss Daniel,28,Liquigas - Cannondale,",, ,,",,1,2012
29.0,,32.0,+0:10,,Morabito Steve,29,BMC Racing Team,",, ,,",,1,2012
24.0,,33.0,+0:10,,Atapuma John Darwin,30,Colombia - Coldeportes,",, ,,",,1,2012
27.0,,34.0,+0:10,,Busche Matthew,31,RadioShack - Nissan,",, ,,",,1,2012
21.0,,35.0,+0:10,,Durbridge Luke,32,Orica GreenEDGE,",, ,,",,1,2012
31.0,,36.0,+0:10,,ten Dam Laurens,33,Rabobank Cycling Team,",, ,,",,1,2012
34.0,,37.0,+0:10,,Danielson Thomas,34,Team Garmin - Barracuda,",, ,,",,1,2012
28.0,,38.0,+0:10,,Bookwalter Brent,35,BMC Racing Team,",, ,,",,1,2012
30.0,,39.0,+0:10,,Vandborg Brian,36,Spidertech Powered by C10,",, ,,",,1,2012
27.0,,40.0,+0:10,,K\xfcnzli Raimond,37,Spidertech Powered by C10,",, ,,",,1,2012
29.0,,41.0,+0:10,,Duggan Timothy,38,Liquigas - Cannondale,",, ,,",,1,2012
33.0,,42.0,+0:10,,Zabriskie David,39,Team Garmin - Barracuda,",, ,,",,1,2012
25.0,,43.0,+0:10,,Gesink Robert,40,Rabobank Cycling Team,",, ,,",,1,2012
28.0,,44.0,+0:10,,Diaz Andr\xe8s Miguel,41,Team Exergy,",, ,,",,1,2012
27.0,,45.0,+0:10,,Nibali Vincenzo,42,Liquigas - Cannondale,",, ,,",,1,2012
38.0,,46.0,+0:10,,Leipheimer Levi,43,Omega Pharma - Quick-Step,",, ,,",,1,2012
34.0,,47.0,+0:10,,Nocentini Rinaldo,44,AG2R La Mondiale,",, ,,",,1,2012
33.0,,5.0,+0:06,,Jacques-Maynes Benjamin,45,Bissell Pro Cycling,",, ,,",,1,2012
23.0,,48.0,+0:10,,van Garderen Tejay,46,BMC Racing Team,",, ,,",,1,2012
22.0,,49.0,+0:10,,Roe Timothy,47,BMC Racing Team,",, ,,",,1,2012
28.0,,50.0,+0:10,,Deignan Philip,48,UnitedHealthcare Presented by Maxxis,",, ,,",,1,2012
32.0,,51.0,+0:10,,Cooke Matt,49,Team Exergy,",, ,,",,1,2012
19.0,,6.0,+0:09,,Atkins Joshua,50,Bontrager Livestrong Team,",, ,,",,1,2012
20.0,,52.0,+0:10,,Brown Nathan,51,Bontrager Livestrong Team,",, ,,",,1,2012
25.0,,53.0,+0:10,,Sulzberger Wesley,52,Orica GreenEDGE,",, ,,",,1,2012
21.0,,54.0,+0:10,,Boswell Ian,53,Bontrager Livestrong Team,",, ,,",,1,2012
34.0,,3.0,+0:04,,Louder Jeff,54,UnitedHealthcare Presented by Maxxis,",, ,,",,1,2012
31.0,,55.0,+0:10,,Vanotti Alessandro,55,Liquigas - Cannondale,",, ,,",,1,2012
32.0,,56.0,+0:10,,Irizar Markel,56,RadioShack - Nissan,",, ,,",,1,2012
36.0,,66.0,+0:32,,Baldwin Christopher,57,Bissell Pro Cycling,0:22 0:22,,1,2012
31.0,,57.0,+0:10,,Boonen Tom,58,Omega Pharma - Quick-Step,",, 0:22",,1,2012
24.0,,68.0,+0:34,,Geniez Alexandre,59,Argos - Shimano,0:24 0:24,,1,2012
22.0,,69.0,+0:34,,Bennett George,60,RadioShack - Nissan,",, 0:24",,1,2012
39.0,,70.0,+0:34,,Bajadali Andrew,61,Optum p/b Kelly Benefit Strategies,",, 0:24",,1,2012
21.0,,71.0,+0:34,,Dombrowski Joe,62,Bontrager Livestrong Team,",, 0:24",,1,2012
33.0,,72.0,+0:34,,Tankink Bram,63,Rabobank Cycling Team,",, 0:24",,1,2012
25.0,,67.0,+0:33,,Bouet Maxime,64,AG2R La Mondiale,",, 0:24",,1,2012
34.0,,73.0,+0:43,,Pipp Frank Kevin,65,Bissell Pro Cycling,0:33 0:33,,1,2012
22.0,,58.0,+0:10,,Eijssen Yannick,66,BMC Racing Team,",, 0:33",,1,2012
24.0,,59.0,+0:10,,Howes Alex,67,Team Garmin - Barracuda,",, 0:33",,1,2012
31.0,,60.0,+0:10,,Vennell Jeremy,68,Bissell Pro Cycling,",, 0:33",,1,2012
26.0,,61.0,+0:10,,Ch\xe9rel Micka\xebl,69,AG2R La Mondiale,",, 0:33",,1,2012
27.0,,62.0,+0:10,,Roche Nicolas,70,AG2R La Mondiale,",, 0:33",,1,2012
28.0,,63.0,+0:10,,Georges Sylvain,71,AG2R La Mondiale,",, 0:33",,1,2012
29.0,,64.0,+0:10,,King Edward,72,Liquigas - Cannondale,",, 0:33",,1,2012
28.0,,74.0,+4:53,,Johnson Sam,73,Team Exergy,4:43 4:43,,1,2012
21.0,,65.0,+0:10,,Matthews Michael,74,Rabobank Cycling Team,",, 4:43",,1,2012
24.0,,75.0,+6:25,,Salas Sebastian,75,Optum p/b Kelly Benefit Strategies,6:15 6:15,,1,2012
34.0,,76.0,+7:06,,Wilson Matthew,76,Orica GreenEDGE,6:56 6:56,,1,2012
27.0,,77.0,+7:06,,Clarke Jonathan,77,UnitedHealthcare Presented by Maxxis,",, 6:56",,1,2012
33.0,,78.0,+7:06,,Zirbel Tom,78,Optum p/b Kelly Benefit Strategies,",, 6:56",,1,2012
21.0,,79.0,+7:06,,Bevin Patrick,79,Bissell Pro Cycling,",, 6:56",,1,2012
32.0,,80.0,+7:06,,Rast Gregory,80,RadioShack - Nissan,",, 6:56",,1,2012
39.0,,81.0,+7:06,,McEwen Robbie,81,Orica GreenEDGE,",, 6:56",,1,2012
37.0,,82.0,+7:06,,Pe\xf1a Victor Hugo,82,Colombia - Coldeportes,",, 6:56",,1,2012
26.0,,83.0,+7:06,,Suarez Juan Pablo,83,Colombia - Coldeportes,",, 6:56",,1,2012
31.0,,84.0,+7:06,,Da Dalto Mauro,84,Liquigas - Cannondale,",, 6:56",,1,2012
22.0,,85.0,+7:06,,Loader Logan,85,Team Exergy,",, 6:56",,1,2012
25.0,,86.0,+7:06,,Koren Kristijan,86,Liquigas - Cannondale,",, 6:56",,1,2012
23.0,,87.0,+7:06,,King Benjamin,87,RadioShack - Nissan,",, 6:56",,1,2012
23.0,,88.0,+7:06,,Jones Carter,88,Bissell Pro Cycling,",, 6:56",,1,2012
30.0,,89.0,+7:06,,White Bradley,89,UnitedHealthcare Presented by Maxxis,",, 6:56",,1,2012
21.0,,90.0,+7:06,,Houle Hugo,90,Spidertech Powered by C10,",, 6:56",,1,2012
22.0,,91.0,+7:06,,Boily David,91,Spidertech Powered by C10,",, 6:56",,1,2012
32.0,,92.0,+7:06,,Gonzalez Javier,92,Colombia - Coldeportes,",, 6:56",,1,2012
22.0,,93.0,+7:06,,Boivin Guillaume,93,Spidertech Powered by C10,",, 6:56",,1,2012
30.0,,94.0,+7:06,,Mondory Lloyd,94,AG2R La Mondiale,",, 6:56",,1,2012
31.0,,95.0,+7:06,,Riblon Christophe,95,AG2R La Mondiale,",, 6:56",,1,2012
23.0,,96.0,+7:06,,Damuseau Thomas,96,Argos - Shimano,",, 6:56",,1,2012
25.0,,97.0,+7:06,,Ciolek Gerald,97,Omega Pharma - Quick-Step,",, 6:56",,1,2012
24.0,,98.0,+7:06,,Kittel Marcel,98,Argos - Shimano,",, 6:56",,1,2012
30.0,,99.0,+7:06,,Hanson Ken,99,Optum p/b Kelly Benefit Strategies,",, 6:56",,1,2012
28.0,,100.0,+7:06,,Doi Yukihiro,100,Argos - Shimano,",, 6:56",,1,2012
37.0,,101.0,+7:06,,Candelario Alex,101,Optum p/b Kelly Benefit Strategies,",, 6:56",,1,2012
25.0,,102.0,+7:06,,Peterson Tom,102,Team Garmin - Barracuda,",, 6:56",,1,2012
34.0,,103.0,+7:06,,Zwizanski Scott,103,Optum p/b Kelly Benefit Strategies,",, 6:56",,1,2012
36.0,,104.0,+7:06,,Grabsch Bert,104,Omega Pharma - Quick-Step,",, 6:56",,1,2012
40.0,,105.0,+7:06,,Voigt Jens,105,RadioShack - Nissan,",, 6:56",,1,2012
26.0,,106.0,+7:06,,Kluge Roger,106,Argos - Shimano,",, 6:56",,1,2012
26.0,,107.0,+7:06,,Stamsnijder Tom,107,Argos - Shimano,",, 6:56",,1,2012
34.0,,108.0,+7:06,,Tjallingii Maarten,108,Rabobank Cycling Team,",, 6:56",,1,2012
27.0,,109.0,+7:06,,Schmitt Morgan,109,Team Exergy,",, 6:56",,1,2012
29.0,,110.0,+7:06,,de Kort Koen,110,Argos - Shimano,",, 6:56",,1,2012
23.0,,111.0,+7:06,,Haas Nathan,111,Team Garmin - Barracuda,",, 6:56",,1,2012
28.0,,112.0,+7:06,,Rabon Frantisek,112,Omega Pharma - Quick-Step,",, 6:56",,1,2012
30.0,,113.0,+7:06,,Mccarty Jonathan Patrick,113,Spidertech Powered by C10,",, 6:56",,1,2012
31.0,,114.0,+7:06,,Creed Michael,114,Optum p/b Kelly Benefit Strategies,",, 6:56",,1,2012
20.0,,115.0,+7:06,,Stuyven Jasper,115,Bontrager Livestrong Team,",, 6:56",,1,2012
19.0,,116.0,+7:06,,Eastman Ryan,116,Bontrager Livestrong Team,",, 6:56",,1,2012
28.0,,117.0,+7:06,,Euser Lucas,117,,",, 6:56",,1,2012
22.0,,118.0,+10:45,,Rodriguez Michael,118,Colombia - Coldeportes,10:35 10:35,,1,2012
23.0,,119.0,+11:58,,Tvetcov Serghei,119,Team Exergy,11:48 11:48,,1,2012
26.0,,120.0,+11:58,,Marentes Wilson Alexander,120,Colombia - Coldeportes,",, 11:48",,1,2012
21.0,,121.0,+11:58,,Rathe Jacob,121,Team Garmin - Barracuda,",, 11:48",,1,2012
26.0,,122.0,+11:58,,Quintero Carlos,122,Colombia - Coldeportes,",, 11:48",,1,2012
38.0,,123.0,+11:58,,McCartney Jason,123,UnitedHealthcare Presented by Maxxis,",, 11:48",,1,2012
29.0,,124.0,+11:58,,Alzate Carlos Eduardo,124,Team Exergy,",, 11:48",,1,2012
29.0,,125.0,+11:58,,Friedman Michael,125,Optum p/b Kelly Benefit Strategies,",, 11:48",,1,2012
23.0,,126.0,+11:58,,Young Eric,126,Bissell Pro Cycling,",, 11:48",,1,2012
22.0,,127.0,+11:58,,Meyer Travis,127,Orica GreenEDGE,",, 11:48",,1,2012
23.0,,128.0,+16:33,,Dahlheim Andrew,128,Bissell Pro Cycling,16:23 16:23,,1,2012
22.0,,1.0,+0:00,30.0,Sagan Peter,1,Liquigas - Cannondale,5:02:00 5:02:00,20.0,2,2012
28.0,,2.0,+0:08,18.0,Haussler Heinrich,2,Team Garmin - Barracuda,",, ,,",14.0,2,2012
22.0,,3.0,+0:13,12.0,Howard Leigh,3,Orica GreenEDGE,",, ,,",8.0,2,2012
29.0,,65.0,+7:16,7.0,de Kort Koen,4,Argos - Shimano,",, ,,",7.0,2,2012
38.0,,5.0,+0:16,4.0,Rodriguez Fred,5,Team Exergy,",, ,,",6.0,2,2012
26.0,,10.0,+0:20,3.0,Van Avermaet Greg,6,BMC Racing Team,",, ,,",5.0,2,2012
20.0,,11.0,+0:20,2.0,Craddock Lawson,7,Bontrager Livestrong Team,",, ,,",4.0,2,2012
28.0,,7.0,+0:17,1.0,de Maar Marc,8,UnitedHealthcare Presented by Maxxis,",, ,,",2.0,2,2012
21.0,,13.0,+0:20,,Dumoulin Tom,9,Argos - Shimano,",, ,,",,2,2012
27.0,,15.0,+0:20,,Velits Peter,10,Omega Pharma - Quick-Step,",, ,,",,2,2012
20.0,,67.0,+7:16,,Stuyven Jasper,11,Bontrager Livestrong Team,",, ,,",,2,2012
28.0,,21.0,+0:20,,Bookwalter Brent,12,BMC Racing Team,",, ,,",,2,2012
37.0,,66.0,+7:16,,Candelario Alex,13,Optum p/b Kelly Benefit Strategies,",, ,,",,2,2012
23.0,,63.0,+7:16,,Damuseau Thomas,14,Argos - Shimano,",, ,,",,2,2012
23.0,,24.0,+0:20,,van Garderen Tejay,15,BMC Racing Team,",, ,,",,2,2012
40.0,,17.0,+0:20,,Horner Chris,16,RadioShack - Nissan,",, ,,",,2,2012
38.0,,12.0,+0:20,,Hincapie George,17,BMC Racing Team,",, ,,",,2,2012
28.0,,14.0,+0:20,,Sanchez Luis Leon,18,Rabobank Cycling Team,",, ,,",,2,2012
27.0,,36.0,+0:20,,Roche Nicolas,19,AG2R La Mondiale,",, ,,",,2,2012
32.0,,8.0,+0:19,,Irizar Markel,20,RadioShack - Nissan,",, ,,",,2,2012
25.0,,25.0,+0:20,,Gesink Robert,21,Rabobank Cycling Team,",, ,,",,2,2012
21.0,,19.0,+0:20,,Kelderman Wilco,22,Rabobank Cycling Team,",, ,,",,2,2012
21.0,,64.0,+7:16,,Houle Hugo,23,Spidertech Powered by C10,",, ,,",,2,2012
21.0,,16.0,+0:20,,Bardet Romain,24,AG2R La Mondiale,",, ,,",,2,2012
25.0,,18.0,+0:20,,Duarte Fabio,25,Colombia - Coldeportes,",, ,,",,2,2012
36.0,,50.0,+0:42,,Baldwin Christopher,26,Bissell Pro Cycling,",, ,,",,2,2012
34.0,,26.0,+0:20,,Danielson Thomas,27,Team Garmin - Barracuda,",, ,,",,2,2012
28.0,,68.0,+7:16,,Doi Yukihiro,28,Argos - Shimano,",, ,,",,2,2012
24.0,,20.0,+0:20,,Meyer Cameron,29,Orica GreenEDGE,",, ,,",,2,2012
22.0,,53.0,+0:44,,Bennett George,30,RadioShack - Nissan,",, ,,",,2,2012
33.0,,51.0,+0:42,,Tankink Bram,31,Rabobank Cycling Team,",, ,,",,2,2012
24.0,,27.0,+0:20,,Atapuma John Darwin,32,Colombia - Coldeportes,",, ,,",,2,2012
27.0,,30.0,+0:20,,K\xfcnzli Raimond,33,Spidertech Powered by C10,",, ,,",,2,2012
,,,+ -9:44:15,,Jacques Hubert,34,,",, ,,",,2,2012
30.0,,31.0,+0:20,,Vandborg Brian,35,Spidertech Powered by C10,",, ,,",,2,2012
26.0,,22.0,+0:20,,Machado Tiago,36,RadioShack - Nissan,",, ,,",,2,2012
38.0,,34.0,+0:20,,Leipheimer Levi,37,Omega Pharma - Quick-Step,",, ,,",,2,2012
31.0,,32.0,+0:20,,ten Dam Laurens,38,Rabobank Cycling Team,",, ,,",,2,2012
19.0,,9.0,+0:19,,Atkins Joshua,39,Bontrager Livestrong Team,",, ,,",,2,2012
23.0,,28.0,+0:20,,Talansky Andrew,40,Team Garmin - Barracuda,",, ,,",,2,2012
31.0,,29.0,+0:20,,Weening Pieter,41,Orica GreenEDGE,",, ,,",,2,2012
28.0,,44.0,+0:20,,Georges Sylvain,42,AG2R La Mondiale,",, ,,",,2,2012
28.0,,23.0,+0:20,,Martens Paul,43,Rabobank Cycling Team,",, ,,",,2,2012
32.0,,38.0,+0:20,,Cooke Matt,44,Team Exergy,",, ,,",,2,2012
26.0,,45.0,+0:20,,Ch\xe9rel Micka\xebl,45,AG2R La Mondiale,",, ,,",,2,2012
28.0,,71.0,+7:16,,Euser Lucas,46,,",, ,,",,2,2012
21.0,,54.0,+0:44,,Dombrowski Joe,47,Bontrager Livestrong Team,",, ,,",,2,2012
21.0,,35.0,+0:20,,Durbridge Luke,48,Orica GreenEDGE,",, ,,",,2,2012
34.0,,4.0,+0:14,,Louder Jeff,49,UnitedHealthcare Presented by Maxxis,",, ,,",,2,2012
28.0,,41.0,+0:20,,Deignan Philip,50,UnitedHealthcare Presented by Maxxis,",, ,,",,2,2012
24.0,,48.0,+0:20,,Howes Alex,51,Team Garmin - Barracuda,",, ,,",,2,2012
33.0,,37.0,+0:20,,Zabriskie David,52,Team Garmin - Barracuda,",, ,,",,2,2012
27.0,,39.0,+0:20,,Nibali Vincenzo,53,Liquigas - Cannondale,",, ,,",,2,2012
40.0,,70.0,+7:16,,Voigt Jens,54,RadioShack - Nissan,",, ,,",,2,2012
28.0,,40.0,+0:20,,Diaz Andr\xe8s Miguel,55,Team Exergy,",, ,,",,2,2012
22.0,,49.0,+0:20,,Eijssen Yannick,56,BMC Racing Team,",, ,,",,2,2012
30.0,,33.0,+0:20,,Sutherland Rory,57,UnitedHealthcare Presented by Maxxis,",, ,,",,2,2012
37.0,,69.0,+7:16,,Pe\xf1a Victor Hugo,58,Colombia - Coldeportes,",, ,,",,2,2012
20.0,,43.0,+0:20,,Brown Nathan,59,Bontrager Livestrong Team,",, ,,",,2,2012
25.0,,52.0,+0:43,,Bouet Maxime,60,AG2R La Mondiale,",, ,,",,2,2012
21.0,,46.0,+0:20,,Boswell Ian,61,Bontrager Livestrong Team,",, ,,",,2,2012
22.0,,42.0,+0:20,,Roe Timothy,62,BMC Racing Team,",, ,,",,2,2012
25.0,,47.0,+0:20,,Sulzberger Wesley,63,Orica GreenEDGE,",, ,,",,2,2012
39.0,,57.0,+1:28,,Bajadali Andrew,64,Optum p/b Kelly Benefit Strategies,0:44 0:44,,2,2012
29.0,,55.0,+1:04,,Duggan Timothy,65,Liquigas - Cannondale,",, 0:44",,2,2012
31.0,,56.0,+1:04,,Vanotti Alessandro,66,Liquigas - Cannondale,",, 0:44",,2,2012
27.0,,58.0,+1:56,,Busche Matthew,67,RadioShack - Nissan,1:36 1:36,,2,2012
25.0,,59.0,+3:22,,Oss Daniel,68,Liquigas - Cannondale,3:02 3:02,,2,2012
31.0,,60.0,+7:04,,Cummings Stephen,69,BMC Racing Team,6:44 6:44,,2,2012
29.0,,62.0,+7:04,,Morabito Steve,70,BMC Racing Team,",, 6:44",,2,2012
32.0,,61.0,+7:04,,Jones Chris,71,UnitedHealthcare Presented by Maxxis,",, 6:44",,2,2012
23.0,,85.0,+15:32,,King Benjamin,72,RadioShack - Nissan,8:16 8:16,,2,2012
30.0,,83.0,+15:31,,Mondory Lloyd,73,AG2R La Mondiale,",, 8:16",,2,2012
22.0,,95.0,+19:11,,Rodriguez Michael,74,Colombia - Coldeportes,",, 8:16",,2,2012
29.0,,73.0,+8:36,,King Edward,75,Liquigas - Cannondale,",, 8:16",,2,2012
20.0,,72.0,+8:36,,Mannion Gavin,76,Bontrager Livestrong Team,",, 8:16",,2,2012
19.0,,89.0,+15:32,,Eastman Ryan,77,Bontrager Livestrong Team,",, 8:16",,2,2012
34.0,,75.0,+9:09,,Pipp Frank Kevin,78,Bissell Pro Cycling,",, 8:16",,2,2012
25.0,,87.0,+15:32,,Peterson Tom,79,Team Garmin - Barracuda,",, 8:16",,2,2012
27.0,,84.0,+15:32,,Clarke Jonathan,80,UnitedHealthcare Presented by Maxxis,",, 8:16",,2,2012
36.0,,88.0,+15:32,,Grabsch Bert,81,Omega Pharma - Quick-Step,",, 8:16",,2,2012
25.0,,86.0,+15:32,,Koren Kristijan,82,Liquigas - Cannondale,",, 8:16",,2,2012
24.0,,74.0,+9:00,,Geniez Alexandre,83,Argos - Shimano,",, 8:16",,2,2012
28.0,,76.0,+11:53,,Vandenbergh Stijn,84,Omega Pharma - Quick-Step,11:33 11:33,,2,2012
31.0,,77.0,+11:53,,Boonen Tom,85,Omega Pharma - Quick-Step,",, 11:33",,2,2012
31.0,,93.0,+18:49,,Riblon Christophe,86,AG2R La Mondiale,",, 11:33",,2,2012
22.0,,92.0,+18:49,,Boily David,87,Spidertech Powered by C10,",, 11:33",,2,2012
24.0,,90.0,+18:08,,Salas Sebastian,88,Optum p/b Kelly Benefit Strategies,",, 11:33",,2,2012
26.0,,118.0,+23:41,,Quintero Carlos,89,Colombia - Coldeportes,",, 11:33",,2,2012
33.0,,91.0,+18:49,,Zirbel Tom,90,Optum p/b Kelly Benefit Strategies,",, 11:33",,2,2012
30.0,,94.0,+18:49,,Mccarty Jonathan Patrick,91,Spidertech Powered by C10,",, 11:33",,2,2012
34.0,,102.0,+21:17,,Zwizanski Scott,92,Optum p/b Kelly Benefit Strategies,14:01 14:01,,2,2012
31.0,,104.0,+21:17,,Creed Michael,93,Optum p/b Kelly Benefit Strategies,",, 14:01",,2,2012
32.0,,99.0,+21:17,,Rast Gregory,94,RadioShack - Nissan,",, 14:01",,2,2012
30.0,,97.0,+21:13,,White Bradley,95,UnitedHealthcare Presented by Maxxis,",, 14:01",,2,2012
34.0,,98.0,+21:15,,Tjallingii Maarten,96,Rabobank Cycling Team,",, 14:01",,2,2012
26.0,,103.0,+21:17,,Stamsnijder Tom,97,Argos - Shimano,",, 14:01",,2,2012
39.0,,101.0,+21:17,,McEwen Robbie,98,Orica GreenEDGE,",, 14:01",,2,2012
22.0,,120.0,+26:09,,Meyer Travis,99,Orica GreenEDGE,",, 14:01",,2,2012
34.0,,100.0,+21:17,,Wilson Matthew,100,Orica GreenEDGE,",, 14:01",,2,2012
38.0,,119.0,+26:09,,McCartney Jason,101,UnitedHealthcare Presented by Maxxis,",, 14:01",,2,2012
23.0,,105.0,+21:17,,Haas Nathan,102,Team Garmin - Barracuda,",, 14:01",,2,2012
31.0,,78.0,+14:19,,Vennell Jeremy,103,Bissell Pro Cycling,",, 14:01",,2,2012
28.0,,80.0,+14:21,,Devenyns Dries,104,Omega Pharma - Quick-Step,",, 14:01",,2,2012
24.0,,79.0,+14:21,,Anderson Ryan,105,Spidertech Powered by C10,",, 14:01",,2,2012
26.0,,121.0,+26:53,,Marentes Wilson Alexander,106,Colombia - Coldeportes,14:45 14:45,,2,2012
26.0,,113.0,+22:01,,Kluge Roger,107,Argos - Shimano,",, 14:45",,2,2012
29.0,,123.0,+26:53,,Friedman Michael,108,Optum p/b Kelly Benefit Strategies,",, 14:45",,2,2012
23.0,,122.0,+26:53,,Tvetcov Serghei,109,Team Exergy,",, 14:45",,2,2012
23.0,,106.0,+22:01,,Jones Carter,110,Bissell Pro Cycling,",, 14:45",,2,2012
32.0,,109.0,+22:01,,Gonzalez Javier,111,Colombia - Coldeportes,",, 14:45",,2,2012
25.0,,112.0,+22:01,,Ciolek Gerald,112,Omega Pharma - Quick-Step,",, 14:45",,2,2012
22.0,,110.0,+22:01,,Boivin Guillaume,113,Spidertech Powered by C10,",, 14:45",,2,2012
21.0,,124.0,+26:53,,Rathe Jacob,114,Team Garmin - Barracuda,",, 14:45",,2,2012
27.0,,116.0,+22:01,,Schmitt Morgan,115,Team Exergy,",, 14:45",,2,2012
31.0,,107.0,+22:01,,Da Dalto Mauro,116,Liquigas - Cannondale,",, 14:45",,2,2012
22.0,,108.0,+22:01,,Loader Logan,117,Team Exergy,",, 14:45",,2,2012
28.0,,96.0,+19:48,,Johnson Sam,118,Team Exergy,",, 14:45",,2,2012
30.0,,114.0,+22:01,,Hanson Ken,119,Optum p/b Kelly Benefit Strategies,",, 14:45",,2,2012
23.0,,126.0,+31:28,,Dahlheim Andrew,120,Bissell Pro Cycling,",, 14:45",,2,2012
24.0,,115.0,+22:01,,Kittel Marcel,121,Argos - Shimano,",, 14:45",,2,2012
21.0,,82.0,+15:05,,Matthews Michael,122,Rabobank Cycling Team,",, 14:45",,2,2012
28.0,,117.0,+22:01,,Rabon Frantisek,123,Omega Pharma - Quick-Step,",, 14:45",,2,2012
26.0,,111.0,+22:01,,Suarez Juan Pablo,124,Colombia - Coldeportes,",, 14:45",,2,2012
34.0,,81.0,+15:05,,Nocentini Rinaldo,125,AG2R La Mondiale,",, 14:45",,2,2012
29.0,,125.0,+26:53,,Alzate Carlos Eduardo,126,Team Exergy,",, 14:45",,2,2012
21.0,,,+ -9:44:15,,Bevin Patrick,HD,Bissell Pro Cycling,",, 14:45",,2,2012
23.0,,,+ -9:44:15,,Young Eric,HD,Bissell Pro Cycling,",, 14:45",,2,2012
22.0,,1.0,+0:00,30.0,Sagan Peter,1,Liquigas - Cannondale,4:50:49 4:50:49,20.0,3,2012
28.0,,2.0,+0:12,18.0,Haussler Heinrich,2,Team Garmin - Barracuda,",, ,,",14.0,3,2012
31.0,,72.0,+11:59,12.0,Boonen Tom,3,Omega Pharma - Quick-Step,",, ,,",8.0,3,2012
37.0,,59.0,+7:26,7.0,Candelario Alex,4,Optum p/b Kelly Benefit Strategies,",, ,,",7.0,3,2012
30.0,,77.0,+15:41,4.0,Mondory Lloyd,5,AG2R La Mondiale,",, ,,",6.0,3,2012
38.0,,4.0,+0:26,3.0,Rodriguez Fred,6,Team Exergy,",, ,,",5.0,3,2012
21.0,,60.0,+7:26,2.0,Houle Hugo,7,Spidertech Powered by C10,",, ,,",4.0,3,2012
29.0,,61.0,+7:26,1.0,de Kort Koen,8,Argos - Shimano,",, ,,",2.0,3,2012
21.0,,76.0,+15:15,,Matthews Michael,9,Rabobank Cycling Team,",, ,,",,3,2012
25.0,,32.0,+0:30,,Sulzberger Wesley,10,Orica GreenEDGE,",, ,,",,3,2012
26.0,,88.0,+22:11,,Kluge Roger,11,Argos - Shimano,",, ,,",,3,2012
34.0,,70.0,+9:19,,Pipp Frank Kevin,12,Bissell Pro Cycling,",, ,,",,3,2012
20.0,,62.0,+7:26,,Stuyven Jasper,13,Bontrager Livestrong Team,",, ,,",,3,2012
