Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
24,,13,49.0,+0:10,,Lampaert Yves,48,Etixx - Quick Step,",, ,,",,1,2015
30,,63,50.0,+0:10,,van Emden Jos,49,Team LottoNL-Jumbo,",, ,,",,1,2015
34,,42,51.0,+0:10,,Bennati Daniele,50,Tinkoff - Saxo,",, ,,",,1,2015
27,,74,52.0,+0:10,,Howes Alex,51,Team Cannondale - Garmin,",, ,,",,1,2015
22,,65,53.0,+0:10,,Teunissen Mike,52,Team LottoNL-Jumbo,",, ,,",,1,2015
30,,43,54.0,+0:10,,Bodnar Maciej,53,Tinkoff - Saxo,",, ,,",,1,2015
26,,36,55.0,+0:10,,Jones Carter,54,Team Giant - Alpecin,",, ,,",,1,2015
34,,64,56.0,+0:10,,ten Dam Laurens,55,Team LottoNL-Jumbo,",, ,,",,1,2015
25,,96,57.0,+0:10,,Meyer Travis,56,Drapac Professional Cycling,",, ,,",,1,2015
25,,66,58.0,+0:10,,Van Asbroeck Tom,57,Team LottoNL-Jumbo,",, ,,",,1,2015
28,,126,59.0,+0:10,,Woods Michael,58,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2015
27,,5,60.0,+0:10,,Henao Sergio Luis,59,Team Sky,",, ,,",,1,2015
35,,33,61.0,+0:10,,Curvers Roy,60,Team Giant - Alpecin,",, ,,",,1,2015
31,,3,62.0,+0:10,,Deignan Philip,61,Team Sky,",, ,,",,1,2015
36,,127,63.0,+0:10,,Zirbel Tom,62,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2015
23,,156,64.0,+0:10,,Skuji\u0146\u0161 Toms,63,Hincapie Racing Team,",, ,,",,1,2015
27,,143,65.0,+0:10,,Brenes Gregory,64,Jamis - Hagens Berman,",, ,,",,1,2015
35,,52,66.0,+0:10,,Devolder Stijn,65,Trek Factory Racing,",, ,,",,1,2015
26,,87,67.0,+0:10,,Teklehaimanot Daniel,66,MTN - Qhubeka,",, ,,",,1,2015
36,,141,68.0,+0:10,,Jacques-Maynes Benjamin,67,Jamis - Hagens Berman,",, ,,",,1,2015
31,,111,69.0,+0:10,,Megias Javier,68,Team Novo Nordisk,",, ,,",,1,2015
26,,154,70.0,+0:10,,Lewis Joe,69,Hincapie Racing Team,",, ,,",,1,2015
26,,108,71.0,+0:10,,Summerhill Daniel,70,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2015
20,,164,72.0,+0:10,,Geoghegan Hart Tao,71,Axeon Cycling Team,",, ,,",,1,2015
20,,166,73.0,+0:10,,Oien Justin,72,Axeon Cycling Team,",, ,,",,1,2015
23,,72,74.0,+0:10,,Dombrowski Joe,73,Team Cannondale - Garmin,",, ,,",,1,2015
22,,77,75.0,+0:10,,Skjerping Kristoffer,74,Team Cannondale - Garmin,",, ,,",,1,2015
29,,124,76.0,+0:10,,Gaimon Phillip,75,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2015
25,,16,77.0,+0:10,,Trentin Matteo,76,Etixx - Quick Step,",, ,,",,1,2015
23,,27,78.0,+0:10,,Senni Manuel,77,BMC Racing Team,",, ,,",,1,2015
38,,58,79.0,+0:10,,Zubeldia Haimar,78,Trek Factory Racing,",, ,,",,1,2015
21,,163,80.0,+0:10,,Eaton Daniel,79,Axeon Cycling Team,",, ,,",,1,2015
21,,167,81.0,+0:10,,Oram James,80,Axeon Cycling Team,",, ,,",,1,2015
23,,73,82.0,+0:10,,Hansen Lasse Norman,81,Team Cannondale - Garmin,",, ,,",,1,2015
32,,76,83.0,+0:10,,King Edward,82,Team Cannondale - Garmin,",, ,,",,1,2015
29,,28,84.0,+0:10,,Wyss Danilo,83,BMC Racing Team,",, ,,",,1,2015
30,,53,85.0,+0:10,,Didier Laurent,84,Trek Factory Racing,",, ,,",,1,2015
27,,57,86.0,+0:10,,Zoidl Riccardo,85,Trek Factory Racing,",, ,,",,1,2015
36,,7,87.0,+0:10,,Pate Danny,86,Team Sky,",, ,,",,1,2015
29,,122,88.0,+0:10,,Anthony Jesse,87,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2015
24,,2,89.0,+0:10,,Boswell Ian,88,Team Sky,",, ,,",,1,2015
26,,75,90.0,+0:10,,King Benjamin,89,Team Cannondale - Garmin,",, ,,",,1,2015
20,,165,91.0,+0:10,,Guerreiro Ruben,90,Axeon Cycling Team,",, ,,",,1,2015
25,,106,92.0,+0:10,,Ratto Daniele,91,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2015
26,,8,93.0,+0:10,,Earle Nathan,92,Team Sky,",, ,,",,1,2015
27,,133,94.0,+0:10,,Braico Alexandr,93,Jelly Belly p/b Maxxis,",, ,,",,1,2015
23,,55,95.0,+0:10,,Stuyven Jasper,94,Trek Factory Racing,",, ,,",,1,2015
20,,162,96.0,+0:10,,Daniel Gregory,95,Axeon Cycling Team,",, ,,",,1,2015
27,,172,97.0,+0:10,,Butler Chris,96,Team SmartStop,",, ,,",,1,2015
21,,117,98.0,+0:10,,Planet Charles,97,Team Novo Nordisk,",, ,,",,1,2015
27,,176,99.0,+0:10,,Livermon Travis,98,Team SmartStop,",, ,,",,1,2015
26,,67,100.0,+0:10,,Vanmarcke Sep,99,Team LottoNL-Jumbo,",, ,,",,1,2015
24,,88,101.0,+0:10,,Van Zyl Johann,100,MTN - Qhubeka,",, ,,",,1,2015
23,,114,102.0,+0:10,,Henttala Joonas,101,Team Novo Nordisk,",, ,,",,1,2015
30,,103,103.0,+0:10,,Clarke Jonathan,102,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2015
30,,51,104.0,+0:10,,Busche Matthew,103,Trek Factory Racing,",, ,,",,1,2015
30,,35,105.0,+0:10,,Hupond Thierry,104,Team Giant - Alpecin,",, ,,",,1,2015
28,,97,106.0,+0:10,,Norris Lachlan,105,Drapac Professional Cycling,",, ,,",,1,2015
24,,145,107.0,+0:10,,Jaramillo Daniel Alexander,106,Jamis - Hagens Berman,",, ,,",,1,2015
23,,146,108.0,+0:10,,Leece Stephen,107,Jamis - Hagens Berman,",, ,,",,1,2015
25,,174,109.0,+0:10,,Huffman Evan,108,Team SmartStop,",, ,,",,1,2015
24,,153,110.0,+0:10,,Flaksis Andzs,109,Hincapie Racing Team,",, ,,",,1,2015
33,,45,111.0,+0:10,,Hern\xe1ndez Jes\xfas,110,Tinkoff - Saxo,",, ,,",,1,2015
26,,152,112.0,+0:10,,Clark Oscar,111,Hincapie Racing Team,",, ,,",,1,2015
30,,18,113.0,+0:10,,Velits Martin,112,Etixx - Quick Step,",, ,,",,1,2015
29,,94,114.0,+0:10,,Kohler Martin,113,Drapac Professional Cycling,",, ,,",,1,2015
26,,115,115.0,+0:10,,Lozano David,114,Team Novo Nordisk,",, ,,",,1,2015
30,,92,2.0,+0:01,,Clarke William,115,Drapac Professional Cycling,",, ,,",,1,2015
23,,131,116.0,+0:10,,Morton Lachlan,116,Jelly Belly p/b Maxxis,",, ,,",,1,2015
28,,85,117.0,+0:10,,Goss Matthew,117,MTN - Qhubeka,",, ,,",,1,2015
22,,23,118.0,+0:10,,Flakemore Campbell,118,BMC Racing Team,",, ,,",,1,2015
38,,4,119.0,+0:10,,Zandio Xabier,119,Team Sky,",, ,,",,1,2015
19,,161,120.0,+0:10,,Curran Geoffrey,120,Axeon Cycling Team,",, ,,",,1,2015
32,,68,121.0,+0:10,,Wynants Maarten,121,Team LottoNL-Jumbo,",, ,,",,1,2015
27,,178,122.0,+0:28,,Sweeting Robert,122,Team SmartStop,0:21 0:21,,1,2015
21,,136,123.0,+0:31,,Tanovitchii Nicolae,123,Jelly Belly p/b Maxxis,",, 0:21",,1,2015
24,,137,124.0,+0:31,,Rathe Jacob,124,Jelly Belly p/b Maxxis,",, 0:21",,1,2015
30,,48,125.0,+0:31,,M\xf8rk\xf8v Michael,125,Tinkoff - Saxo,",, 0:21",,1,2015
26,,147,126.0,+0:34,,Miller Carson,126,Jamis - Hagens Berman,0:24 0:24,,1,2015
26,,148,127.0,+0:37,,Williams David,127,Jamis - Hagens Berman,0:27 0:27,,1,2015
26,,121,128.0,+0:39,,Young Eric,128,Optum p/b Kelly Benefit Strategies,0:29 0:29,,1,2015
22,,46,129.0,+0:39,,Kol\xe1\u0159 Michael,129,Tinkoff - Saxo,",, 0:29",,1,2015
20,,112,130.0,+0:39,,Ambrose Scott,130,Team Novo Nordisk,",, 0:29",,1,2015
31,,125,131.0,+0:43,,Routley Will,131,Optum p/b Kelly Benefit Strategies,0:33 0:33,,1,2015
29,,83,132.0,+0:43,,Brammeier Matthew,132,MTN - Qhubeka,",, 0:33",,1,2015
28,,24,133.0,+0:47,,Oss Daniel,133,BMC Racing Team,0:37 0:37,,1,2015
23,,132,134.0,+0:56,,Freter Johnathan,134,Jelly Belly p/b Maxxis,0:46 0:46,,1,2015
31,,17,135.0,+1:02,,Vandenbergh Stijn,135,Etixx - Quick Step,0:52 0:52,,1,2015
23,,113,136.0,+1:02,,De Mesmaeker Kevin,136,Team Novo Nordisk,",, 0:52",,1,2015
28,,84,139.0,+1:48,,Ciolek Gerald,137,MTN - Qhubeka,1:38 1:38,,1,2015
24,,134,140.0,+3:39,,Fisher Steve,138,Jelly Belly p/b Maxxis,3:31 3:31,,1,2015
30,,44,141.0,+4:57,,Breschel Matti,139,Tinkoff - Saxo,4:47 4:47,,1,2015
36,,91,137.0,+1:33,,Brown Graeme,140,Drapac Professional Cycling,1:23 1:23,,1,2015
24,,14,142.0,+4:57,,van Keirsbulck Guillaume,141,Etixx - Quick Step,4:47 4:47,,1,2015
32,,95,138.0,+1:33,,Lapthorne Darren,142,Drapac Professional Cycling,1:23 1:23,,1,2015
26,,71,,+ -4:43:17,,Talansky Andrew,DNF,Team Cannondale - Garmin,",, 1:23",,1,2015
29,,11,1.0,+0:00,30.0,Cavendish Mark,1,Etixx - Quick Step,4:47:02 4:47:02,20.0,2,2015
25,,41,2.0,+0:08,18.0,Sagan Peter,2,Tinkoff - Saxo,",, ,,",14.0,2,2015
24,,98,7.0,+0:16,12.0,Wippert Wouter,3,Drapac Professional Cycling,",, ,,",8.0,2,2015
30,,104,9.0,+0:20,7.0,Murphy John,4,UnitedHealthcare Pro Cycling Team,",, ,,",7.0,2,2015
21,,56,10.0,+0:20,4.0,van Poppel Danny,5,Trek Factory Racing,",, ,,",6.0,2,2015
28,,22,6.0,+0:16,3.0,Drucker Jean-Pierre,6,BMC Racing Team,",, ,,",5.0,2,2015
32,,144,16.0,+0:20,2.0,Haedo Lucas Sebastian,7,Jamis - Hagens Berman,",, ,,",4.0,2,2015
30,,81,11.0,+0:20,1.0,Farrar Tyler,8,MTN - Qhubeka,",, ,,",2.0,2,2015
30,,175,14.0,+0:20,,Kocjan Jure,9,Team SmartStop,",, ,,",,2,2015
23,,37,12.0,+0:20,,Waeytens Zico,10,Team Giant - Alpecin,",, ,,",,2,2015
30,,118,15.0,+0:20,,Verschoor Martijn,11,Team Novo Nordisk,",, ,,",,2,2015
26,,67,48.0,+0:20,,Vanmarcke Sep,12,Team LottoNL-Jumbo,",, ,,",,2,2015
25,,123,13.0,+0:20,,Boivin Guillaume,13,Optum p/b Kelly Benefit Strategies,",, ,,",,2,2015
22,,157,17.0,+0:20,,Smith Dion,14,Hincapie Racing Team,",, ,,",,2,2015
35,,171,24.0,+0:20,,Marcotte Eric,15,Team SmartStop,",, ,,",,2,2015
26,,121,100.0,+0:49,,Young Eric,16,Optum p/b Kelly Benefit Strategies,",, ,,",,2,2015
28,,61,19.0,+0:20,,Gesink Robert,17,Team LottoNL-Jumbo,",, ,,",,2,2015
23,,32,25.0,+0:20,,Craddock Lawson,18,Team Giant - Alpecin,",, ,,",,2,2015
22,,47,18.0,+0:20,,McCarthy Jay,19,Tinkoff - Saxo,",, ,,",,2,2015
27,,62,21.0,+0:20,,van Winden Dennis,20,Team LottoNL-Jumbo,",, ,,",,2,2015
27,,74,32.0,+0:20,,Howes Alex,21,Team Cannondale - Garmin,",, ,,",,2,2015
22,,65,33.0,+0:20,,Teunissen Mike,22,Team LottoNL-Jumbo,",, ,,",,2,2015
26,,102,20.0,+0:20,,Canola Marco,23,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2015
22,,151,3.0,+0:11,,Carpenter Robin,24,Hincapie Racing Team,",, ,,",,2,2015
22,,12,28.0,+0:20,,Alaphilippe Julian,25,Etixx - Quick Step,",, ,,",,2,2015
34,,42,34.0,+0:20,,Bennati Daniele,26,Tinkoff - Saxo,",, ,,",,2,2015
34,,6,26.0,+0:20,,Knees Christian,27,Team Sky,",, ,,",,2,2015
25,,1,29.0,+0:20,,Kennaugh Peter,28,Team Sky,",, ,,",,2,2015
28,,25,22.0,+0:20,,Hermans Ben,29,BMC Racing Team,",, ,,",,2,2015
27,,143,39.0,+0:20,,Brenes Gregory,30,Jamis - Hagens Berman,",, ,,",,2,2015
26,,154,43.0,+0:20,,Lewis Joe,31,Hincapie Racing Team,",, ,,",,2,2015
29,,122,51.0,+0:20,,Anthony Jesse,32,Optum p/b Kelly Benefit Strategies,",, ,,",,2,2015
25,,177,23.0,+0:20,,McCabe Travis,33,Team SmartStop,",, ,,",,2,2015
26,,116,30.0,+0:20,,Peron Andrea,34,Team Novo Nordisk,",, ,,",,2,2015
31,,101,36.0,+0:20,,Brajkovi\u010d Janez,35,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2015
35,,52,44.0,+0:20,,Devolder Stijn,36,Trek Factory Racing,",, ,,",,2,2015
23,,55,60.0,+0:20,,Stuyven Jasper,37,Trek Factory Racing,",, ,,",,2,2015
28,,126,40.0,+0:20,,Woods Michael,38,Optum p/b Kelly Benefit Strategies,",, ,,",,2,2015
27,,133,62.0,+0:20,,Braico Alexandr,39,Jelly Belly p/b Maxxis,",, ,,",,2,2015
31,,111,47.0,+0:20,,Megias Javier,40,Team Novo Nordisk,",, ,,",,2,2015
28,,21,37.0,+0:20,,Schar Michael,41,BMC Racing Team,",, ,,",,2,2015
30,,53,56.0,+0:20,,Didier Laurent,42,Trek Factory Racing,",, ,,",,2,2015
23,,132,103.0,+1:06,,Freter Johnathan,43,Jelly Belly p/b Maxxis,",, ,,",,2,2015
27,,5,45.0,+0:20,,Henao Sergio Luis,44,Team Sky,",, ,,",,2,2015
32,,34,27.0,+0:20,,de Kort Koen,45,Team Giant - Alpecin,",, ,,",,2,2015
29,,124,54.0,+0:20,,Gaimon Phillip,46,Optum p/b Kelly Benefit Strategies,",, ,,",,2,2015
30,,173,8.0,+0:16,,Britton Rob,47,Team SmartStop,",, ,,",,2,2015
34,,64,46.0,+0:20,,ten Dam Laurens,48,Team LottoNL-Jumbo,",, ,,",,2,2015
29,,28,63.0,+0:20,,Wyss Danilo,49,BMC Racing Team,",, ,,",,2,2015
32,,15,31.0,+0:20,,Renshaw Mark,50,Etixx - Quick Step,",, ,,",,2,2015
26,,108,55.0,+0:20,,Summerhill Daniel,51,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2015
23,,27,58.0,+0:20,,Senni Manuel,52,BMC Racing Team,",, ,,",,2,2015
38,,58,61.0,+0:20,,Zubeldia Haimar,53,Trek Factory Racing,",, ,,",,2,2015
35,,33,50.0,+0:20,,Curvers Roy,54,Team Giant - Alpecin,",, ,,",,2,2015
23,,72,57.0,+0:20,,Dombrowski Joe,55,Team Cannondale - Garmin,",, ,,",,2,2015
35,,54,5.0,+0:14,,Irizar Markel,56,Trek Factory Racing,",, ,,",,2,2015
24,,145,75.0,+0:20,,Jaramillo Daniel Alexander,57,Jamis - Hagens Berman,",, ,,",,2,2015
21,,117,74.0,+0:20,,Planet Charles,58,Team Novo Nordisk,",, ,,",,2,2015
31,,3,52.0,+0:20,,Deignan Philip,59,Team Sky,",, ,,",,2,2015
27,,178,92.0,+0:38,,Sweeting Robert,60,Team SmartStop,",, ,,",,2,2015
20,,168,35.0,+0:20,,Owen Logan,61,Axeon Cycling Team,",, ,,",,2,2015
28,,107,42.0,+0:20,,Reijnen Kiel,62,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2015
20,,164,66.0,+0:20,,Geoghegan Hart Tao,63,Axeon Cycling Team,",, ,,",,2,2015
25,,96,53.0,+0:20,,Meyer Travis,64,Drapac Professional Cycling,",, ,,",,2,2015
36,,7,72.0,+0:20,,Pate Danny,65,Team Sky,",, ,,",,2,2015
25,,26,38.0,+0:20,,Rosskopf Joey,66,BMC Racing Team,",, ,,",,2,2015
29,,94,82.0,+0:20,,Kohler Martin,67,Drapac Professional Cycling,",, ,,",,2,2015
26,,87,67.0,+0:20,,Teklehaimanot Daniel,68,MTN - Qhubeka,",, ,,",,2,2015
25,,16,69.0,+0:20,,Trentin Matteo,69,Etixx - Quick Step,",, ,,",,2,2015
23,,135,41.0,+0:20,,Mannion Gavin,70,Jelly Belly p/b Maxxis,",, ,,",,2,2015
21,,163,71.0,+0:20,,Eaton Daniel,71,Axeon Cycling Team,",, ,,",,2,2015
32,,76,73.0,+0:20,,King Edward,72,Team Cannondale - Garmin,",, ,,",,2,2015
26,,152,84.0,+0:20,,Clark Oscar,73,Hincapie Racing Team,",, ,,",,2,2015
20,,166,70.0,+0:20,,Oien Justin,74,Axeon Cycling Team,",, ,,",,2,2015
30,,51,81.0,+0:20,,Busche Matthew,75,Trek Factory Racing,",, ,,",,2,2015
20,,165,77.0,+0:20,,Guerreiro Ruben,76,Axeon Cycling Team,",, ,,",,2,2015
24,,2,76.0,+0:20,,Boswell Ian,77,Team Sky,",, ,,",,2,2015
26,,36,64.0,+0:20,,Jones Carter,78,Team Giant - Alpecin,",, ,,",,2,2015
23,,114,83.0,+0:20,,Henttala Joonas,79,Team Novo Nordisk,",, ,,",,2,2015
30,,43,65.0,+0:20,,Bodnar Maciej,80,Tinkoff - Saxo,",, ,,",,2,2015
26,,115,87.0,+0:20,,Lozano David,81,Team Novo Nordisk,",, ,,",,2,2015
26,,75,80.0,+0:20,,King Benjamin,82,Team Cannondale - Garmin,",, ,,",,2,2015
27,,57,78.0,+0:20,,Zoidl Riccardo,83,Trek Factory Racing,",, ,,",,2,2015
24,,134,116.0,+3:49,,Fisher Steve,84,Jelly Belly p/b Maxxis,",, ,,",,2,2015
30,,35,85.0,+0:20,,Hupond Thierry,85,Team Giant - Alpecin,",, ,,",,2,2015
28,,97,86.0,+0:20,,Norris Lachlan,86,Drapac Professional Cycling,",, ,,",,2,2015
23,,73,79.0,+0:20,,Hansen Lasse Norman,87,Team Cannondale - Garmin,",, ,,",,2,2015
22,,93,49.0,+0:20,,Kerby Jordan,88,Drapac Professional Cycling,",, ,,",,2,2015
24,,153,88.0,+0:20,,Flaksis Andzs,89,Hincapie Racing Team,",, ,,",,2,2015
30,,92,4.0,+0:11,,Clarke William,90,Drapac Professional Cycling,",, ,,",,2,2015
23,,131,89.0,+0:20,,Morton Lachlan,91,Jelly Belly p/b Maxxis,",, ,,",,2,2015
19,,161,90.0,+0:20,,Curran Geoffrey,92,Axeon Cycling Team,",, ,,",,2,2015
31,,82,59.0,+0:20,,Bos Theo,93,MTN - Qhubeka,",, ,,",,2,2015
32,,95,123.0,+5:43,,Lapthorne Darren,94,Drapac Professional Cycling,",, ,,",,2,2015
28,,85,91.0,+0:20,,Goss Matthew,95,MTN - Qhubeka,",, ,,",,2,2015
22,,46,101.0,+0:49,,Kol\xe1\u0159 Michael,96,Tinkoff - Saxo,",, ,,",,2,2015
23,,105,68.0,+0:20,,Putt Tanner,97,UnitedHealthcare Pro Cycling Team,",, ,,",,2,2015
22,,77,96.0,+0:42,,Skjerping Kristoffer,98,Team Cannondale - Garmin,0:22 0:22,,2,2015
20,,162,97.0,+0:42,,Daniel Gregory,99,Axeon Cycling Team,",, 0:22",,2,2015
27,,86,93.0,+0:42,,Janse van Rensburg Jacques,100,MTN - Qhubeka,",, 0:22",,2,2015
22,,78,94.0,+0:42,,Zepuntke Ruben,101,Team Cannondale - Garmin,",, 0:22",,2,2015
30,,103,99.0,+0:42,,Clarke Jonathan,102,UnitedHealthcare Pro Cycling Team,",, 0:22",,2,2015
23,,156,95.0,+0:42,,Skuji\u0146\u0161 Toms,103,Hincapie Racing Team,",, 0:22",,2,2015
27,,176,98.0,+0:42,,Livermon Travis,104,Team SmartStop,",, 0:22",,2,2015
21,,167,102.0,+1:02,,Oram James,105,Axeon Cycling Team,0:42 0:42,,2,2015
36,,91,125.0,+6:25,,Brown Graeme,106,Drapac Professional Cycling,",, 0:42",,2,2015
30,,48,106.0,+1:28,,M\xf8rk\xf8v Michael,107,Tinkoff - Saxo,0:47 0:47,,2,2015
36,,142,104.0,+1:09,,Romero Amaran Luis,108,Jamis - Hagens Berman,0:50 0:50,,2,2015
25,,158,105.0,+1:16,,Schmalz Joseph,109,Hincapie Racing Team,0:56 0:56,,2,2015
28,,24,107.0,+1:59,,Oss Daniel,110,BMC Racing Team,1:04 1:04,,2,2015
21,,136,108.0,+2:11,,Tanovitchii Nicolae,111,Jelly Belly p/b Maxxis,1:30 1:30,,2,2015
31,,128,109.0,+2:29,,Soladay Thomas,112,Optum p/b Kelly Benefit Strategies,2:09 2:09,,2,2015
24,,14,136.0,+7:38,,van Keirsbulck Guillaume,113,Etixx - Quick Step,2:31 2:31,,2,2015
24,,13,110.0,+2:51,,Lampaert Yves,114,Etixx - Quick Step,",, 2:31",,2,2015
29,,83,114.0,+3:24,,Brammeier Matthew,115,MTN - Qhubeka,",, 2:31",,2,2015
24,,88,111.0,+2:51,,Van Zyl Johann,116,MTN - Qhubeka,",, 2:31",,2,2015
30,,44,137.0,+7:38,,Breschel Matti,117,Tinkoff - Saxo,",, 2:31",,2,2015
25,,174,112.0,+2:51,,Huffman Evan,118,Team SmartStop,",, 2:31",,2,2015
31,,125,115.0,+3:24,,Routley Will,119,Optum p/b Kelly Benefit Strategies,",, 2:31",,2,2015
32,,68,113.0,+2:51,,Wynants Maarten,120,Team LottoNL-Jumbo,",, 2:31",,2,2015
24,,137,120.0,+4:37,,Rathe Jacob,121,Jelly Belly p/b Maxxis,3:56 3:56,,2,2015
20,,112,121.0,+4:50,,Ambrose Scott,122,Team Novo Nordisk,4:01 4:01,,2,2015
22,,23,118.0,+4:31,,Flakemore Campbell,123,BMC Racing Team,4:11 4:11,,2,2015
26,,8,117.0,+4:31,,Earle Nathan,124,Team Sky,",, 4:11",,2,2015
38,,4,119.0,+4:31,,Zandio Xabier,125,Team Sky,",, 4:11",,2,2015
27,,172,122.0,+5:14,,Butler Chris,126,Team SmartStop,4:54 4:54,,2,2015
25,,66,124.0,+6:04,,Van Asbroeck Tom,127,Team LottoNL-Jumbo,5:44 5:44,,2,2015
25,,106,129.0,+6:44,,Ratto Daniele,128,UnitedHealthcare Pro Cycling Team,6:24 6:24,,2,2015
24,,155,126.0,+6:44,,Magner Ty,129,Hincapie Racing Team,",, 6:24",,2,2015
