Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
26,,176,46.0,+0:10,,Oronte Emerson,44,Rally Cycling,",, ,,",,1,2016
23,,151,47.0,+0:10,,Carpenter Robin,45,Holowesko-Citadel Racing Team,",, ,,",,1,2016
34,,23,48.0,+0:10,,Kiryienka Vasil,46,Team Sky,",, ,,",,1,2016
35,,108,49.0,+0:10,,ten Dam Laurens,47,Team Giant - Alpecin,",, ,,",,1,2016
27,,7,50.0,+0:10,,Sagan Juraj,48,Tinkoff,",, ,,",,1,2016
31,,172,51.0,+0:10,,Britton Rob,49,Rally Cycling,",, ,,",,1,2016
38,,55,52.0,+0:10,,S\xe1nchez Samuel,50,BMC Racing Team,",, ,,",,1,2016
33,,48,53.0,+0:10,,Van den Broeck Jurgen,51,Team Katusha,",, ,,",,1,2016
33,,15,54.0,+0:10,,Richeze Ariel Maximiliano,52,Etixx - Quick Step,",, ,,",,1,2016
26,,3,55.0,+0:10,,Blythe Adam,53,Tinkoff,",, ,,",,1,2016
24,,73,56.0,+0:10,,Craddock Lawson,54,Cannondale Pro Cycling Team,",, ,,",,1,2016
30,,45,57.0,+0:10,,Machado Tiago,55,Team Katusha,",, ,,",,1,2016
27,,75,58.0,+0:00,,King Benjamin,56,Cannondale Pro Cycling Team,",, ,,",,1,2016
24,,87,59.0,+0:00,,Stuyven Jasper,57,Trek - Segafredo,",, ,,",,1,2016
27,,71,60.0,+0:00,,Talansky Andrew,58,Cannondale Pro Cycling Team,",, ,,",,1,2016
26,,21,61.0,+0:00,,Kennaugh Peter,59,Team Sky,",, ,,",,1,2016
30,,57,62.0,+0:00,,Van Avermaet Greg,60,BMC Racing Team,",, ,,",,1,2016
28,,42,63.0,+0:00,,Guarnieri Jacopo,61,Team Katusha,",, ,,",,1,2016
21,,134,64.0,+0:00,,Daniel Gregory,62,Axeon Hagens Berman,",, ,,",,1,2016
23,,17,65.0,+0:00,,Vakoc Petr,63,Etixx - Quick Step,",, ,,",,1,2016
31,,123,66.0,+0:00,,Clarke Jonathan,64,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2016
28,,97,67.0,+0:00,,Sicard Romain,65,Direct Energie,",, ,,",,1,2016
24,,77,68.0,+0:00,,Skuji\u0146\u0161 Toms,66,Cannondale Pro Cycling Team,",, ,,",,1,2016
26,,174,69.0,+0:00,,Huffman Evan,67,Rally Cycling,",, ,,",,1,2016
27,,38,70.0,+0:00,,Teklehaimanot Daniel,68,Team Dimension Data,",, ,,",,1,2016
23,,114,71.0,+0:00,,Teunissen Mike,69,Team LottoNL-Jumbo,",, ,,",,1,2016
24,,83,72.0,+0:00,,Bernard Julien,70,Trek - Segafredo,",, ,,",,1,2016
31,,34,73.0,+0:00,,Farrar Tyler,71,Team Dimension Data,",, ,,",,1,2016
22,,26,74.0,+0:00,,Peters Alex,72,Team Sky,",, ,,",,1,2016
31,,18,75.0,+0:00,,Velits Martin,73,Etixx - Quick Step,",, ,,",,1,2016
28,,36,76.0,+0:00,,Janse van Rensburg Jacques,74,Team Dimension Data,",, ,,",,1,2016
22,,5,77.0,+0:00,,Gogl Michael,75,Tinkoff,",, ,,",,1,2016
23,,107,78.0,+0:00,,Lunke Sindre Skj\xf8stad,76,Team Giant - Alpecin,",, ,,",,1,2016
30,,74,79.0,+0:00,,Gaimon Phillip,77,Cannondale Pro Cycling Team,",, ,,",,1,2016
26,,143,80.0,+0:00,,Morton Angus,78,Jelly Belly p/b Maxxis,",, ,,",,1,2016
22,,173,81.0,+0:00,,De Vos Adam,79,Rally Cycling,",, ,,",,1,2016
26,,158,82.0,+0:00,,Squire Rob,80,Holowesko-Citadel Racing Team,",, ,,",,1,2016
27,,101,83.0,+0:00,,Degenkolb John,81,Team Giant - Alpecin,",, ,,",,1,2016
33,,104,84.0,+0:00,,de Kort Koen,82,Team Giant - Alpecin,",, ,,",,1,2016
20,,132,85.0,+0:00,,Barta William,83,Axeon Hagens Berman,",, ,,",,1,2016
22,,166,86.0,+0:00,,Planet Charles,84,Team Novo Nordisk,",, ,,",,1,2016
25,,125,87.0,+0:00,,Jaramillo Daniel Alexander,85,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2016
30,,14,88.0,+0:00,,Maes Nikolas,86,Etixx - Quick Step,",, ,,",,1,2016
25,,62,89.0,+0:00,,Christian Mark,87,Team Wiggins,",, ,,",,1,2016
29,,147,90.0,+0:00,,Shelden Taylor,88,Jelly Belly p/b Maxxis,",, ,,",,1,2016
29,,105,91.0,+0:00,,Fairly Caleb,89,Team Giant - Alpecin,",, ,,",,1,2016
27,,156,92.0,+0:00,,Lewis Joe,90,Holowesko-Citadel Racing Team,",, ,,",,1,2016
23,,113,93.0,+0:00,,Roosen Timo,91,Team LottoNL-Jumbo,",, ,,",,1,2016
29,,56,94.0,+0:00,,Schar Michael,92,BMC Racing Team,",, ,,",,1,2016
32,,25,95.0,+0:00,,Nordhaug Lars Petter,93,Team Sky,",, ,,",,1,2016
24,,141,96.0,+0:00,,Morton Lachlan,94,Jelly Belly p/b Maxxis,",, ,,",,1,2016
21,,116,97.0,+0:00,,Vermeulen Alexey,95,Team LottoNL-Jumbo,",, ,,",,1,2016
23,,11,98.0,+0:00,,Alaphilippe Julian,96,Etixx - Quick Step,",, ,,",,1,2016
28,,92,99.0,+0:00,,Anderson Ryan,97,Direct Energie,",, ,,",,1,2016
31,,94,100.0,+0:00,,Jeandesboz Fabrice,98,Direct Energie,",, ,,",,1,2016
29,,13,101.0,+0:00,,Bouet Maxime,99,Etixx - Quick Step,",, ,,",,1,2016
23,,161,102.0,+0:00,,Clancy Stephen,100,Team Novo Nordisk,",, ,,",,1,2016
37,,177,103.0,+0:00,,Pate Danny,101,Rally Cycling,",, ,,",,1,2016
27,,163,104.0,+0:00,,Lozano David,102,Team Novo Nordisk,",, ,,",,1,2016
21,,68,105.0,+0:00,,Thompson Michael,103,Team Wiggins,",, ,,",,1,2016
34,,168,106.0,+0:00,,Williams Christopher,104,Team Novo Nordisk,",, ,,",,1,2016
24,,162,6.0,+0:08,,Henttala Joonas,105,Team Novo Nordisk,",, ,,",,1,2016
22,,144,107.0,+0:00,,Putt Christopher,106,Jelly Belly p/b Maxxis,",, ,,",,1,2016
24,,142,108.0,+0:00,,Cheyne Jordan,107,Jelly Belly p/b Maxxis,",, ,,",,1,2016
22,,148,109.0,+0:00,,Wolfe Ben,108,Jelly Belly p/b Maxxis,",, ,,",,1,2016
26,,154,110.0,+0:00,,Hornbeck Jonathan,109,Holowesko-Citadel Racing Team,",, ,,",,1,2016
36,,61,111.0,+0:00,,Wiggins Bradley,110,Team Wiggins,",, ,,",,1,2016
22,,65,112.0,+0:00,,Latham Christopher,111,Team Wiggins,",, ,,",,1,2016
25,,96,113.0,+0:00,,Petit Adrien,112,Direct Energie,",, ,,",,1,2016
27,,155,114.0,+0:00,,Krasilnikau Andrei,113,Holowesko-Citadel Racing Team,",, ,,",,1,2016
27,,82,115.0,+0:00,,Arredondo Juli\xe1n David,114,Trek - Segafredo,",, ,,",,1,2016
39,,28,116.0,+0:00,,Zandio Xabier,115,Team Sky,",, ,,",,1,2016
24,,146,3.0,+0:04,,Sheehan Michael,116,Jelly Belly p/b Maxxis,",, ,,",,1,2016
20,,133,117.0,+0:00,,Curran Geoffrey,117,Axeon Hagens Berman,",, ,,",,1,2016
31,,46,118.0,+0:00,,M\xf8rk\xf8v Michael,118,Team Katusha,",, ,,",,1,2016
22,,2,119.0,+0:25,,Ba\u0161ka Erik,119,Tinkoff,0:15 0:15,,1,2016
23,,6,120.0,+0:26,,Kol\xe1\u0159 Michael,120,Tinkoff,0:16 0:16,,1,2016
25,,98,121.0,+0:26,,Tulik Angelo,121,Direct Energie,",, 0:16",,1,2016
27,,106,122.0,+0:30,,Sinkeldam Ramon,122,Team Giant - Alpecin,0:20 0:20,,1,2016
33,,117,123.0,+0:33,,Wagner Robert,123,Team LottoNL-Jumbo,0:23 0:23,,1,2016
29,,66,124.0,+0:40,,Patten Daniel,124,Team Wiggins,0:30 0:30,,1,2016
25,,153,125.0,+0:40,,Flaksis Andzs,125,Holowesko-Citadel Racing Team,",, 0:30",,1,2016
27,,35,126.0,+0:44,,Haas Nathan,126,Team Dimension Data,0:34 0:34,,1,2016
36,,103,127.0,+0:49,,Curvers Roy,127,Team Giant - Alpecin,0:39 0:39,,1,2016
30,,44,128.0,+0:49,,Isaychev Vladimir,128,Team Katusha,",, 0:39",,1,2016
30,,8,129.0,+0:49,,Trusov Nikolay,129,Tinkoff,",, 0:39",,1,2016
32,,178,130.0,+0:49,,Routley Will,130,Rally Cycling,",, 0:39",,1,2016
21,,47,131.0,+0:49,,Restrepo Jhonatan,131,Team Katusha,",, 0:39",,1,2016
34,,118,132.0,+0:49,,Wynants Maarten,132,Team LottoNL-Jumbo,",, 0:39",,1,2016
30,,16,133.0,+0:49,,Stybar Zdenek,133,Etixx - Quick Step,",, 0:39",,1,2016
30,,32,134.0,+1:03,,Brammeier Matthew,134,Team Dimension Data,0:53 0:53,,1,2016
27,,152,135.0,+1:06,,Clark Oscar,135,Holowesko-Citadel Racing Team,0:56 0:56,,1,2016
28,,95,136.0,+1:22,,Nauleau Bryan,136,Direct Energie,1:12 1:12,,1,2016
35,,33,137.0,+1:24,,Eisel Bernhard,137,Team Dimension Data,1:14 1:14,,1,2016
31,,76,138.0,+1:32,,Marangoni Alan,138,Cannondale Pro Cycling Team,1:22 1:22,,1,2016
25,,43,139.0,+1:51,,Haller Marco,139,Team Katusha,1:41 1:41,,1,2016
31,,4,140.0,+2:01,,Gatto Oscar,140,Tinkoff,1:51 1:51,,1,2016
25,,145,141.0,+2:05,,Rathe Jacob,141,Jelly Belly p/b Maxxis,1:56 1:56,,1,2016
24,,93,142.0,+2:06,,Duchesne Antoine,142,Direct Energie,",, 1:56",,1,2016
28,,115,143.0,+2:22,,van Winden Dennis,143,Team LottoNL-Jumbo,2:12 2:12,,1,2016
21,,102,144.0,+4:07,,Andersen S\xf8ren Kragh,144,Team Giant - Alpecin,3:57 3:57,,1,2016
27,,75,1.0,+0:00,30.0,King Benjamin,1,Cannondale Pro Cycling Team,3:52:09 3:52:09,20.0,2,2016
26,,174,2.0,+0:08,18.0,Huffman Evan,2,Rally Cycling,",, ,,",10.0,2,2016
28,,41,4.0,+0:20,12.0,Kristoff Alexander,3,Team Katusha,0:08 0:08,5.0,2,2016
26,,1,3.0,+0:14,7.0,Sagan Peter,4,Tinkoff,",, 0:08",,2,2016
22,,84,8.0,+0:24,4.0,Bonifazio Niccolo,5,Trek - Segafredo,",, 0:08",,2,2016
22,,27,10.0,+0:24,3.0,van Poppel Danny,6,Team Sky,",, 0:08",,2,2016
25,,72,15.0,+0:24,2.0,Bevin Patrick,7,Cannondale Pro Cycling Team,",, 0:08",,2,2016
27,,35,83.0,+0:58,1.0,Haas Nathan,8,Team Dimension Data,",, 0:08",,2,2016
24,,91,9.0,+0:24,,Coquard Bryan,9,Direct Energie,",, 0:08",,2,2016
27,,122,13.0,+0:24,,Canola Marco,10,UnitedHealthcare Pro Cycling Team,",, 0:08",,2,2016
35,,12,11.0,+0:24,,Boonen Tom,11,Etixx - Quick Step,",, 0:08",,2,2016
27,,157,14.0,+0:24,,McCabe Travis,12,Holowesko-Citadel Racing Team,",, 0:08",,2,2016
23,,114,32.0,+0:24,,Teunissen Mike,13,Team LottoNL-Jumbo,",, 0:08",,2,2016
32,,51,16.0,+0:24,,Bookwalter Brent,14,BMC Racing Team,",, 0:08",,2,2016
21,,137,17.0,+0:24,,Owen Logan,15,Axeon Hagens Berman,",, 0:08",,2,2016
30,,57,27.0,+0:24,,Van Avermaet Greg,16,BMC Racing Team,",, 0:08",,2,2016
21,,135,12.0,+0:24,,Guerreiro Ruben,17,Axeon Hagens Berman,",, 0:08",,2,2016
33,,15,24.0,+0:24,,Richeze Ariel Maximiliano,18,Etixx - Quick Step,",, 0:08",,2,2016
27,,101,41.0,+0:24,,Degenkolb John,19,Team Giant - Alpecin,",, 0:08",,2,2016
31,,46,63.0,+0:24,,M\xf8rk\xf8v Michael,20,Team Katusha,",, 0:08",,2,2016
24,,87,30.0,+0:24,,Stuyven Jasper,21,Trek - Segafredo,",, 0:08",,2,2016
25,,54,18.0,+0:24,,Phinney Taylor,22,BMC Racing Team,",, 0:08",,2,2016
23,,11,53.0,+0:24,,Alaphilippe Julian,23,Etixx - Quick Step,",, 0:08",,2,2016
21,,131,19.0,+0:24,,Geoghegan Hart Tao,24,Axeon Hagens Berman,",, 0:08",,2,2016
22,,26,39.0,+0:24,,Peters Alex,25,Team Sky,",, 0:08",,2,2016
25,,145,89.0,+2:19,,Rathe Jacob,26,Jelly Belly p/b Maxxis,",, 0:08",,2,2016
23,,113,51.0,+0:24,,Roosen Timo,27,Team LottoNL-Jumbo,",, 0:08",,2,2016
36,,126,23.0,+0:24,,Jones Chris,28,UnitedHealthcare Pro Cycling Team,",, 0:08",,2,2016
23,,151,25.0,+0:24,,Carpenter Robin,29,Holowesko-Citadel Racing Team,",, 0:08",,2,2016
32,,121,21.0,+0:24,,Brajkovi\u010d Janez,30,UnitedHealthcare Pro Cycling Team,",, 0:08",,2,2016
24,,77,40.0,+0:24,,Skuji\u0146\u0161 Toms,31,Cannondale Pro Cycling Team,",, 0:08",,2,2016
21,,116,56.0,+0:24,,Vermeulen Alexey,32,Team LottoNL-Jumbo,",, 0:08",,2,2016
27,,7,31.0,+0:24,,Sagan Juraj,33,Tinkoff,",, 0:08",,2,2016
19,,138,20.0,+0:24,,Powless Neilson,34,Axeon Hagens Berman,",, 0:08",,2,2016
24,,83,45.0,+0:24,,Bernard Julien,35,Trek - Segafredo,",, 0:08",,2,2016
33,,48,36.0,+0:24,,Van den Broeck Jurgen,36,Team Katusha,",, 0:08",,2,2016
30,,45,37.0,+0:24,,Machado Tiago,37,Team Katusha,",, 0:08",,2,2016
32,,164,22.0,+0:24,,Megias Javier,38,Team Novo Nordisk,",, 0:08",,2,2016
32,,25,60.0,+0:24,,Nordhaug Lars Petter,39,Team Sky,",, 0:08",,2,2016
28,,81,33.0,+0:24,,Stetina Peter,40,Trek - Segafredo,",, 0:08",,2,2016
29,,86,26.0,+0:24,,Reijnen Kiel,41,Trek - Segafredo,",, 0:08",,2,2016
25,,52,28.0,+0:24,,Dennis Rohan,42,BMC Racing Team,",, 0:08",,2,2016
21,,136,29.0,+0:24,,Neilands Krists,43,Axeon Hagens Berman,",, 0:08",,2,2016
31,,172,38.0,+0:24,,Britton Rob,44,Rally Cycling,",, 0:08",,2,2016
26,,112,35.0,+0:24,,Bennett George,45,Team LottoNL-Jumbo,",, 0:08",,2,2016
39,,88,34.0,+0:24,,Zubeldia Haimar,46,Trek - Segafredo,",, 0:08",,2,2016
22,,5,54.0,+0:24,,Gogl Michael,47,Tinkoff,",, 0:08",,2,2016
27,,38,50.0,+0:24,,Teklehaimanot Daniel,48,Team Dimension Data,",, 0:08",,2,2016
22,,124,5.0,+0:21,,Eaton Daniel,49,UnitedHealthcare Pro Cycling Team,",, 0:08",,2,2016
24,,73,43.0,+0:24,,Craddock Lawson,50,Cannondale Pro Cycling Team,",, 0:08",,2,2016
25,,96,69.0,+0:24,,Petit Adrien,51,Direct Energie,",, 0:08",,2,2016
21,,134,49.0,+0:24,,Daniel Gregory,52,Axeon Hagens Berman,",, 0:08",,2,2016
26,,21,48.0,+0:24,,Kennaugh Peter,53,Team Sky,",, 0:08",,2,2016
30,,74,59.0,+0:24,,Gaimon Phillip,54,Cannondale Pro Cycling Team,",, 0:08",,2,2016
26,,143,61.0,+0:24,,Morton Angus,55,Jelly Belly p/b Maxxis,",, 0:08",,2,2016
38,,55,46.0,+0:24,,S\xe1nchez Samuel,56,BMC Racing Team,",, 0:08",,2,2016
35,,108,44.0,+0:24,,ten Dam Laurens,57,Team Giant - Alpecin,",, 0:08",,2,2016
26,,176,42.0,+0:24,,Oronte Emerson,58,Rally Cycling,",, 0:08",,2,2016
34,,118,84.0,+1:03,,Wynants Maarten,59,Team LottoNL-Jumbo,",, 0:08",,2,2016
27,,71,52.0,+0:24,,Talansky Andrew,60,Cannondale Pro Cycling Team,",, 0:08",,2,2016
25,,62,65.0,+0:24,,Christian Mark,61,Team Wiggins,",, 0:08",,2,2016
30,,14,66.0,+0:24,,Maes Nikolas,62,Etixx - Quick Step,",, 0:08",,2,2016
28,,97,58.0,+0:24,,Sicard Romain,63,Direct Energie,",, 0:08",,2,2016
23,,17,57.0,+0:24,,Vakoc Petr,64,Etixx - Quick Step,",, 0:08",,2,2016
33,,104,64.0,+0:24,,de Kort Koen,65,Team Giant - Alpecin,",, 0:08",,2,2016
37,,177,71.0,+0:24,,Pate Danny,66,Rally Cycling,",, 0:08",,2,2016
25,,125,68.0,+0:24,,Jaramillo Daniel Alexander,67,UnitedHealthcare Pro Cycling Team,",, 0:08",,2,2016
22,,24,47.0,+0:24,,Moscon Gianni,68,Team Sky,",, 0:08",,2,2016
24,,141,70.0,+0:24,,Morton Lachlan,69,Jelly Belly p/b Maxxis,",, 0:08",,2,2016
31,,123,62.0,+0:24,,Clarke Jonathan,70,UnitedHealthcare Pro Cycling Team,",, 0:08",,2,2016
29,,13,72.0,+0:24,,Bouet Maxime,71,Etixx - Quick Step,",, 0:08",,2,2016
24,,142,77.0,+0:24,,Cheyne Jordan,72,Jelly Belly p/b Maxxis,",, 0:08",,2,2016
25,,153,82.0,+0:54,,Flaksis Andzs,73,Holowesko-Citadel Racing Team,",, 0:08",,2,2016
26,,154,78.0,+0:24,,Hornbeck Jonathan,74,Holowesko-Citadel Racing Team,",, 0:08",,2,2016
20,,132,6.0,+0:21,,Barta William,75,Axeon Hagens Berman,",, 0:08",,2,2016
28,,36,67.0,+0:24,,Janse van Rensburg Jacques,76,Team Dimension Data,",, 0:08",,2,2016
39,,28,79.0,+0:24,,Zandio Xabier,77,Team Sky,",, 0:08",,2,2016
30,,16,85.0,+1:03,,Stybar Zdenek,78,Etixx - Quick Step,",, 0:08",,2,2016
31,,94,76.0,+0:24,,Jeandesboz Fabrice,79,Direct Energie,",, 0:08",,2,2016
30,,58,55.0,+0:24,,Wyss Danilo,80,BMC Racing Team,",, 0:08",,2,2016
21,,47,86.0,+1:03,,Restrepo Jhonatan,81,Team Katusha,",, 0:08",,2,2016
23,,107,7.0,+0:23,,Lunke Sindre Skj\xf8stad,82,Team Giant - Alpecin,",, 0:08",,2,2016
29,,56,75.0,+0:24,,Schar Michael,83,BMC Racing Team,",, 0:08",,2,2016
25,,98,81.0,+0:40,,Tulik Angelo,84,Direct Energie,",, 0:08",,2,2016
29,,147,74.0,+0:24,,Shelden Taylor,85,Jelly Belly p/b Maxxis,",, 0:08",,2,2016
24,,93,90.0,+2:20,,Duchesne Antoine,86,Direct Energie,",, 0:08",,2,2016
20,,133,80.0,+0:35,,Curran Geoffrey,87,Axeon Hagens Berman,0:19 0:19,,2,2016
21,,102,92.0,+4:50,,Andersen S\xf8ren Kragh,88,Team Giant - Alpecin,0:37 0:37,,2,2016
25,,43,91.0,+2:44,,Haller Marco,89,Team Katusha,0:47 0:47,,2,2016
27,,152,87.0,+2:06,,Clark Oscar,90,Holowesko-Citadel Racing Team,0:54 0:54,,2,2016
27,,155,88.0,+2:11,,Krasilnikau Andrei,91,Holowesko-Citadel Racing Team,1:55 1:55,,2,2016
26,,158,73.0,+0:24,,Squire Rob,92,Holowesko-Citadel Racing Team,0:08 0:08,,2,2016
22,,173,94.0,+6:25,,De Vos Adam,93,Rally Cycling,6:09 6:09,,2,2016
36,,85,93.0,+6:25,,Irizar Markel,94,Trek - Segafredo,",, 6:09",,2,2016
24,,128,95.0,+7:35,,Putt Tanner,95,UnitedHealthcare Pro Cycling Team,7:19 7:19,,2,2016
27,,163,96.0,+7:35,,Lozano David,96,Team Novo Nordisk,",, 7:19",,2,2016
23,,63,101.0,+10:32,,Doull Owain,97,Team Wiggins,10:16 10:16,,2,2016
25,,175,104.0,+10:32,,Naud Pierrick,98,Rally Cycling,",, 10:16",,2,2016
27,,106,113.0,+10:52,,Sinkeldam Ramon,99,Team Giant - Alpecin,",, 10:16",,2,2016
32,,178,115.0,+11:11,,Routley Will,100,Rally Cycling,",, 10:16",,2,2016
28,,92,108.0,+10:32,,Anderson Ryan,101,Direct Energie,",, 10:16",,2,2016
24,,162,100.0,+10:30,,Henttala Joonas,102,Team Novo Nordisk,",, 10:16",,2,2016
30,,171,102.0,+10:32,,Anthony Jesse,103,Rally Cycling,",, 10:16",,2,2016
21,,68,109.0,+10:32,,Thompson Michael,104,Team Wiggins,",, 10:16",,2,2016
28,,95,118.0,+11:44,,Nauleau Bryan,105,Direct Energie,",, 10:16",,2,2016
22,,144,110.0,+10:32,,Putt Christopher,106,Jelly Belly p/b Maxxis,",, 10:16",,2,2016
22,,148,111.0,+10:32,,Wolfe Ben,107,Jelly Belly p/b Maxxis,",, 10:16",,2,2016
24,,146,98.0,+10:26,,Sheehan Michael,108,Jelly Belly p/b Maxxis,",, 10:16",,2,2016
22,,166,107.0,+10:32,,Planet Charles,109,Team Novo Nordisk,",, 10:16",,2,2016
36,,103,116.0,+11:11,,Curvers Roy,110,Team Giant - Alpecin,",, 10:16",,2,2016
33,,117,114.0,+10:55,,Wagner Robert,111,Team LottoNL-Jumbo,",, 10:16",,2,2016
27,,82,112.0,+10:32,,Arredondo Juli\xe1n David,112,Trek - Segafredo,",, 10:16",,2,2016
25,,78,97.0,+10:26,,Wippert Wouter,113,Cannondale Pro Cycling Team,",, 10:16",,2,2016
28,,115,120.0,+12:44,,van Winden Dennis,114,Team LottoNL-Jumbo,",, 10:16",,2,2016
22,,111,99.0,+10:28,,Groenewegen Dylan,115,Team LottoNL-Jumbo,",, 10:16",,2,2016
31,,76,119.0,+11:54,,Marangoni Alan,116,Cannondale Pro Cycling Team,",, 10:16",,2,2016
31,,18,106.0,+10:32,,Velits Martin,117,Etixx - Quick Step,",, 10:16",,2,2016
28,,42,105.0,+10:32,,Guarnieri Jacopo,118,Team Katusha,",, 10:16",,2,2016
30,,44,117.0,+11:11,,Isaychev Vladimir,119,Team Katusha,",, 10:16",,2,2016
29,,67,103.0,+10:32,,Tennant Andrew,120,Team Wiggins,",, 10:16",,2,2016
34,,23,122.0,+14:40,,Kiryienka Vasil,121,Team Sky,14:24 14:24,,2,2016
25,,22,121.0,+14:40,,Fenn Andrew,122,Team Sky,",, 14:24",,2,2016
27,,165,125.0,+15:46,,Peron Andrea,123,Team Novo Nordisk,15:30 15:30,,2,2016
31,,167,123.0,+15:46,,Verschoor Martijn,124,Team Novo Nordisk,",, 15:30",,2,2016
34,,168,134.0,+15:46,,Williams Christopher,125,Team Novo Nordisk,",, 15:30",,2,2016
23,,161,132.0,+15:46,,Clancy Stephen,126,Team Novo Nordisk,",, 15:30",,2,2016
29,,53,124.0,+15:46,,Drucker Jean-Pierre,127,BMC Racing Team,",, 15:30",,2,2016
29,,105,131.0,+15:46,,Fairly Caleb,128,Team Giant - Alpecin,",, 15:30",,2,2016
29,,66,136.0,+16:16,,Patten Daniel,129,Team Wiggins,",, 15:30",,2,2016
36,,61,135.0,+15:46,,Wiggins Bradley,130,Team Wiggins,",, 15:30",,2,2016
33,,37,127.0,+15:46,,Renshaw Mark,131,Team Dimension Data,",, 15:30",,2,2016
