Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
30,,21,31.0,+0:00,,,Van den Broeck Jurgen,31,Lotto Belisol Team,",, ,,",,,,1,2013
31,,141,32.0,+0:00,,,Cunego Damiano,32,Lampre - Merida,",, ,,",,,,1,2013
26,,107,33.0,+0:00,,,Smukulis Gatis,33,Team Katusha,",, ,,",,,,1,2013
33,,152,34.0,+0:00,,,Chavanel Sylvain,34,Omega Pharma - Quick-Step,",, ,,",,,,1,2013
33,,121,35.0,+0:00,,,Valverde Alejandro,35,Movistar Team,",, ,,",,,,1,2013
26,,183,36.0,+0:00,,,Clarke Simon,36,Orica GreenEDGE,",, ,,",,,,1,2013
28,,159,37.0,+0:00,,,Velits Peter,37,Omega Pharma - Quick-Step,",, ,,",,,,1,2013
37,,179,38.0,+0:00,,,Vande Velde Christian,38,Garmin Sharp,",, ,,",,,,1,2013
28,,6,39.0,+0:00,,,Porte Richie,39,Sky Procycling,",, ,,",,,,1,2013
31,,102,40.0,+0:00,,,Brutt Pavel,40,Team Katusha,",, ,,",,,,1,2013
28,,1,41.0,+0:00,,,Froome Christopher,41,Sky Procycling,",, ,,",,,,1,2013
28,,63,42.0,+0:00,,,Fuglsang Jakob,42,Astana Pro Team,",, ,,",,,,1,2013
31,,28,43.0,+0:00,,,Sieberg Marcel,43,Lotto Belisol Team,",, ,,",,,,1,2013
34,,101,44.0,+0:00,,,Rodr\xedguez Joaquim,44,Team Katusha,",, ,,",,,,1,2013
31,,105,45.0,+0:00,,,Losada Alberto,45,Team Katusha,",, ,,",,,,1,2013
29,,157,46.0,+0:00,,,Terpstra Niki,46,Omega Pharma - Quick-Step,",, ,,",,,,1,2013
23,,128,47.0,+0:00,,,Quintana Nairo,47,Movistar Team,",, ,,",,,,1,2013
27,,42,48.0,+0:00,,,Bakelants Jan,48,RadioShack - Leopard,",, ,,",,,,1,2013
28,,199,49.0,+0:00,,,Veelers Tom,49,Team Argos - Shimano,",, ,,",,,,1,2013
27,,196,50.0,+0:00,,,Geschke Simon,50,Team Argos - Shimano,",, ,,",,,,1,2013
29,,216,51.0,+0:00,,,Marino Jean-Marc,51,Sojasun,",, ,,",,,,1,2013
25,,207,52.0,+0:00,,,van Poppel Boy,52,Vacansoleil - DCM,",, ,,",,,,1,2013
30,,193,53.0,+0:00,,,de Kort Koen,53,Team Argos - Shimano,",, ,,",,,,1,2013
22,,194,54.0,+0:00,,,Dumoulin Tom,54,Team Argos - Shimano,",, ,,",,,,1,2013
34,,74,55.0,+0:00,,,Fedrigo Pierrick,55,FDJ.fr,",, ,,",,,,1,2013
25,,119,56.0,+0:00,,,Sicard Romain,56,Euskaltel - Euskadi,",, ,,",,,,1,2013
23,,71,57.0,+0:00,,,Pinot Thibaut,57,FDJ.fr,",, ,,",,,,1,2013
28,,151,58.0,+0:00,,,Cavendish Mark,58,Omega Pharma - Quick-Step,",, ,,",,,,1,2013
33,,112,59.0,+0:00,,,Astarloza Mikel,59,Euskaltel - Euskadi,",, ,,",,,,1,2013
31,,64,60.0,+0:00,,,Gasparotto Enrico,60,Astana Pro Team,",, ,,",,,,1,2013
32,,5,61.0,+0:00,,,Lopez David,61,Sky Procycling,",, ,,",,,,1,2013
24,,3,62.0,+0:00,,,Kennaugh Peter,62,Sky Procycling,",, ,,",,,,1,2013
32,,4,63.0,+0:00,,,Kiryienka Vasil,63,Sky Procycling,",, ,,",,,,1,2013
29,,33,64.0,+0:00,,,Burghardt Marcus,64,BMC Racing Team,",, ,,",,,,1,2013
25,,113,65.0,+0:00,,,Izagirre Gorka,65,Euskaltel - Euskadi,",, ,,",,,,1,2013
33,,186,66.0,+0:00,,,Lancaster Brett,66,Orica GreenEDGE,",, ,,",,,,1,2013
36,,49,67.0,+0:00,,,Zubeldia Haimar,67,RadioShack - Leopard,",, ,,",,,,1,2013
30,,7,68.0,+0:00,,,Siutsou Kanstantsin,68,Sky Procycling,",, ,,",,,,1,2013
27,,77,69.0,+0:00,,,Jeannesson Arnold,69,FDJ.fr,",, ,,",,,,1,2013
33,,148,70.0,+0:00,,,Niemiec Przemyslaw,70,Lampre - Merida,",, ,,",,,,1,2013
30,,109,71.0,+0:00,,,Vorganov Eduard,71,Team Katusha,",, ,,",,,,1,2013
32,,117,72.0,+0:00,,,Oroz Juan Jos\xe9,72,Euskaltel - Euskadi,",, ,,",,,,1,2013
30,,111,73.0,+0:00,,,Anton Igor,73,Euskaltel - Euskadi,",, ,,",,,,1,2013
23,,138,74.0,+0:00,,,Molard Rudy,74,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
32,,25,75.0,+0:00,,,Hansen Adam,75,Lotto Belisol Team,",, ,,",,,,1,2013
30,,47,76.0,+0:00,,,Monfort Maxime,76,RadioShack - Leopard,",, ,,",,,,1,2013
26,,131,77.0,+0:00,,,Taaram\xe4e Rein,77,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
28,,43,78.0,+0:00,,,Didier Laurent,78,RadioShack - Leopard,",, ,,",,,,1,2013
28,,41,79.0,+0:00,,,Schleck Andy,79,RadioShack - Leopard,",, ,,",,,,1,2013
25,,54,80.0,+0:00,,,Gautier Cyril,80,Team Europcar,",, ,,",,,,1,2013
24,,114,81.0,+0:00,,,Izagirre Ion,81,Euskaltel - Euskadi,",, ,,",,,,1,2013
26,,51,82.0,+0:00,,,Rolland Pierre,82,Team Europcar,",, ,,",,,,1,2013
25,,219,83.0,+0:00,,,Vuillermoz Alexis,83,Sojasun,",, ,,",,,,1,2013
25,,58,84.0,+0:00,,,Veilleux David,84,Team Europcar,",, ,,",,,,1,2013
25,,201,85.0,+0:00,,,Poels Wout,85,Vacansoleil - DCM,",, ,,",,,,1,2013
23,,212,86.0,+0:00,,,Delaplace Anthony,86,Sojasun,",, ,,",,,,1,2013
34,,149,87.0,+0:00,,,Serpa Jose Rodolfo,87,Lampre - Merida,",, ,,",,,,1,2013
22,,73,88.0,+0:00,,,Bouhanni Nacer,88,FDJ.fr,",, ,,",,,,1,2013
29,,116,89.0,+0:00,,,Nieve Mikel,89,Euskaltel - Euskadi,",, ,,",,,,1,2013
33,,37,90.0,+0:00,,,Quinziato Manuel,90,BMC Racing Team,",, ,,",,,,1,2013
32,,171,91.0,+0:00,,,Hesjedal Ryder,91,Garmin Sharp,",, ,,",,,,1,2013
25,,76,92.0,+0:00,,,Geniez Alexandre,92,FDJ.fr,",, ,,",,,,1,2013
26,,175,93.0,+0:00,,,Martin Daniel,93,Garmin Sharp,",, ,,",,,,1,2013
29,,165,94.0,+0:00,,,Nordhaug Lars Petter,94,Belkin-Pro Cycling Team,",, ,,",,,,1,2013
34,,95,95.0,+0:00,,,Noval Benjamin,95,Team Saxo - Tinkoff,",, ,,",,,,1,2013
32,,167,96.0,+0:00,,,ten Dam Laurens,96,Belkin-Pro Cycling Team,",, ,,",,,,1,2013
30,,209,97.0,+0:00,,,Westra Lieuwe,97,Vacansoleil - DCM,",, ,,",,,,1,2013
28,,52,98.0,+0:00,,,Arashiro Yukiya,98,Team Europcar,",, ,,",,,,1,2013
33,,104,99.0,+0:00,,,Kuchynski Aliaksandr,99,Team Katusha,",, ,,",,,,1,2013
34,,59,100.0,+0:00,,,Voeckler Thomas,100,Team Europcar,",, ,,",,,,1,2013
27,,162,101.0,+0:00,,,Gesink Robert,101,Belkin-Pro Cycling Team,",, ,,",,,,1,2013
32,,55,102.0,+0:00,,,Gene Yohann,102,Team Europcar,",, ,,",,,,1,2013
26,,203,103.0,+0:00,,,De Gendt Thomas,103,Vacansoleil - DCM,",, ,,",,,,1,2013
24,,79,104.0,+0:00,,,Vichot Arthur,104,FDJ.fr,",, ,,",,,,1,2013
25,,57,105.0,+0:00,,,R\xe9za K\xe9vin,105,Team Europcar,",, ,,",,,,1,2013
26,,87,106.0,+0:00,,,Kadri Blel,106,AG2R La Mondiale,",, ,,",,,,1,2013
34,,86,107.0,+0:00,,,Gadret John,107,AG2R La Mondiale,",, ,,",,,,1,2013
24,,191,108.0,+0:00,,,Degenkolb John,108,Team Argos - Shimano,",, ,,",,,,1,2013
31,,72,109.0,+0:00,,,Bonnet William,109,FDJ.fr,",, ,,",,,,1,2013
24,,178,110.0,+0:00,,,Talansky Andrew,110,Garmin Sharp,",, ,,",,,,1,2013
35,,173,111.0,+0:00,,,Danielson Thomas,111,Garmin Sharp,",, ,,",,,,1,2013
27,,161,112.0,+0:00,,,Boom Lars,112,Belkin-Pro Cycling Team,",, ,,",,,,1,2013
26,,83,113.0,+0:00,,,Bouet Maxime,113,AG2R La Mondiale,",, ,,",,,,1,2013
33,,98,114.0,+0:00,,,Rogers Michael,114,Team Saxo - Tinkoff,",, ,,",,,,1,2013
30,,215,115.0,+0:00,,,Lemoine Cyril,115,Sojasun,",, ,,",,,,1,2013
32,,217,116.0,+0:00,,,Mederel Maxime,116,Sojasun,",, ,,",,,,1,2013
33,,192,117.0,+0:00,,,Curvers Roy,117,Team Argos - Shimano,",, ,,",,,,1,2013
26,,122,118.0,+0:00,,,Amador Andrey,118,Movistar Team,",, ,,",,,,1,2013
29,,108,119.0,+0:00,,,Trofimov Yuri,119,Team Katusha,",, ,,",,,,1,2013
41,,48,120.0,+0:00,,,Voigt Jens,120,RadioShack - Leopard,",, ,,",,,,1,2013
25,,132,121.0,+0:00,,,Bagot Yoann,121,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
35,,204,122.0,+0:00,,,Flecha Juan Antonio,122,Vacansoleil - DCM,",, ,,",,,,1,2013
27,,163,123.0,+0:00,,,Leezer Tom,123,Belkin-Pro Cycling Team,",, ,,",,,,1,2013
39,,188,124.0,+0:00,,,O'Grady Stuart,124,Orica GreenEDGE,",, ,,",,,,1,2013
25,,177,125.0,+0:00,,,Navardauskas Ramunas,125,Garmin Sharp,",, ,,",,,,1,2013
32,,92,126.0,+0:00,,,Bennati Daniele,126,Team Saxo - Tinkoff,",, ,,",,,,1,2013
33,,96,127.0,+0:00,,,Paulinho S\xe9rgio,127,Team Saxo - Tinkoff,",, ,,",,,,1,2013
39,,99,128.0,+0:00,,,Tosatto Matteo,128,Team Saxo - Tinkoff,",, ,,",,,,1,2013
31,,93,129.0,+0:00,,,Hern\xe1ndez Jes\xfas,129,Team Saxo - Tinkoff,",, ,,",,,,1,2013
33,,127,130.0,+0:00,,,Plaza Rub\xe9n,130,Movistar Team,",, ,,",,,,1,2013
26,,124,131.0,+0:00,,,Costa Rui,131,Movistar Team,",, ,,",,,,1,2013
30,,78,132.0,+0:00,,,Roy J\xe9r\xe9my,132,FDJ.fr,",, ,,",,,,1,2013
31,,106,133.0,+0:00,,,Moreno Daniel,133,Team Katusha,",, ,,",,,,1,2013
24,,115,134.0,+0:00,,,Lobato Juan Jos\xe9,134,Euskaltel - Euskadi,",, ,,",,,,1,2013
33,,67,135.0,+0:00,,,Kessiakoff Fredrik,135,Astana Pro Team,",, ,,",,,,1,2013
28,,65,136.0,+0:00,,,Gavazzi Francesco,136,Astana Pro Team,",, ,,",,,,1,2013
27,,136,137.0,+0:00,,,Levarlet Guillaume,137,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
30,,34,138.0,+0:00,,,Gilbert Philippe,138,BMC Racing Team,",, ,,",,,,1,2013
24,,39,139.0,+0:00,,,van Garderen Tejay,139,BMC Racing Team,",, ,,",,,,1,2013
30,,36,140.0,+0:00,,,Morabito Steve,140,BMC Racing Team,",, ,,",,,,1,2013
28,,172,141.0,+0:00,,,Bauer Jack,141,Garmin Sharp,",, ,,",,,,1,2013
22,,17,142.0,+0:00,,,Moser Moreno,142,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
28,,195,143.0,+0:00,,,Fr\xf6hlinger Johannes,143,Team Argos - Shimano,",, ,,",,,,1,2013
28,,198,144.0,+0:00,,,Timmer Albert,144,Team Argos - Shimano,",, ,,",,,,1,2013
26,,123,145.0,+0:00,,,Castroviejo Jonathan,145,Movistar Team,",, ,,",,,,1,2013
32,,62,146.0,+0:00,,,Bazayev Assan,146,Astana Pro Team,",, ,,",,,,1,2013
27,,211,147.0,+0:00,,,Feillu Brice,147,Sojasun,",, ,,",,,,1,2013
32,,85,148.0,+0:00,,,Dupont Hubert,148,AG2R La Mondiale,",, ,,",,,,1,2013
25,,146,149.0,+0:00,,,Malori Adriano,149,Lampre - Merida,",, ,,",,,,1,2013
25,,187,150.0,+0:00,,,Meyer Cameron,150,Orica GreenEDGE,",, ,,",,,,1,2013
25,,56,151.0,+0:00,,,Malacarne Davide,151,Team Europcar,",, ,,",,,,1,2013
28,,16,152.0,+0:00,,,Marangoni Alan,152,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
28,,12,153.0,+0:00,,,Bodnar Maciej,153,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
23,,11,154.0,+0:00,,,Sagan Peter,154,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
31,,19,155.0,+0:00,,,Vandborg Brian,155,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
28,,18,156.0,+0:00,,,Sabatini Fabio,156,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
27,,13,157.0,+0:00,,,De Marchi Alessandro,157,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
26,,23,158.0,+0:00,,,De Clercq Bart,158,Lotto Belisol Team,",, ,,",,,,1,2013
31,,88,159.0,+0:00,,,Minard S\xe9bastien,159,AG2R La Mondiale,",, ,,",,,,1,2013
33,,45,160.0,+0:00,,,Irizar Markel,160,RadioShack - Leopard,",, ,,",,,,1,2013
33,,22,161.0,+0:00,,,Bak Lars Ytting,161,Lotto Belisol Team,",, ,,",,,,1,2013
30,,91,162.0,+0:00,,,Contador Alberto,162,Team Saxo - Tinkoff,",, ,,",,,,1,2013
33,,29,163.0,+0:00,,,Willems Frederik,163,Lotto Belisol Team,",, ,,",,,,1,2013
26,,8,164.0,+0:00,,,Stannard Ian,164,Sky Procycling,",, ,,",,,,1,2013
23,,174,165.0,+0:00,,,Dennis Rohan,165,Garmin Sharp,",, ,,",,,,1,2013
26,,184,166.0,+0:00,,,Goss Matthew,166,Orica GreenEDGE,",, ,,",,,,1,2013
36,,189,167.0,+0:00,,,Tuft Svein,167,Orica GreenEDGE,",, ,,",,,,1,2013
23,,143,168.0,+0:00,,,Cimolai Davide,168,Lampre - Merida,",, ,,",,,,1,2013
30,,145,169.0,+0:00,,,Ferrari Roberto,169,Lampre - Merida,",, ,,",,,,1,2013
24,,144,170.0,+0:00,,,Favilli Elia,170,Lampre - Merida,",, ,,",,,,1,2013
33,,69,171.0,+0:00,,,Muravyev Dmitriy,171,Astana Pro Team,",, ,,",,,,1,2013
33,,155,172.0,+0:00,,,Pineau J\xe9rome,172,Omega Pharma - Quick-Step,",, ,,",,,,1,2013
26,,133,173.0,+0:00,,,Coppel J\xe9rome,173,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
38,,46,174.0,+0:00,,,Kl\xf6den Andr\xe9as,174,RadioShack - Leopard,",, ,,",,,,1,2013
29,,32,175.0,+0:00,,,Bookwalter Brent,175,BMC Racing Team,",, ,,",,,,1,2013
34,,166,176.0,+0:00,,,Tankink Bram,176,Belkin-Pro Cycling Team,",, ,,",,,,1,2013
32,,147,177.0,+0:00,,,Mori Manuele,177,Lampre - Merida,",, ,,",,,,1,2013
31,,35,178.0,+0:00,,,Moinard Ama\xebl,178,BMC Racing Team,",, ,,",,,,1,2013
29,,139,179.0,+0:00,,,Navarro Daniel,179,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
29,,125,180.0,+0:00,,,Erviti Imanol,180,Movistar Team,",, ,,",,,,1,2013
30,,24,181.0,+0:00,,,Greipel Andr\xe9,181,Lotto Belisol Team,",, ,,",,,,1,2013
24,,53,182.0,+0:00,,,Cousin J\xe9r\xf4me,182,Team Europcar,",, ,,",,,,1,2013
34,,75,183.0,+0:00,,,Fischer Murilo Antonio,183,FDJ.fr,",, ,,",,,,1,2013
29,,142,184.0,+0:00,,,Bono Matteo,184,Lampre - Merida,",, ,,",,,,1,2013
29,,61,185.0,+0:00,,,Brajkovi\u010d Janez,185,Astana Pro Team,",, ,,",,,,1,2013
20,,68,186.0,+0:00,,,Lutsenko Alexey,186,Astana Pro Team,",, ,,",,,,1,2013
25,,44,187.0,+0:00,,,Gallopin Tony,187,RadioShack - Leopard,",, ,,",,,,1,2013
28,,213,188.0,+0:00,,,El Fares Julien,188,Sojasun,",, ,,",,,,1,2013
27,,134,189.0,+0:00,,,Garc\xeda Egoitz,189,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
28,,154,190.0,+0:00,,,Martin Tony,190,Omega Pharma - Quick-Step,",, ,,",,,,1,2013
32,,156,191.0,+0:00,,,Steegmans Gert,191,Omega Pharma - Quick-Step,",, ,,",,,,1,2013
30,,205,192.0,+0:00,,,Hoogerland Johnny,192,Vacansoleil - DCM,",, ,,",,,,1,2013
27,,9,193.0,+0:00,,,Thomas Geraint,193,Sky Procycling,",, ,,",,,,1,2013
26,,15,194.0,+0:00,,,Koren Kristijan,194,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
26,,164,195.0,+0:00,,,Mollema Bauke,195,Belkin-Pro Cycling Team,",, ,,",,,,1,2013
29,,137,196.0,+0:00,,,Mat\xe9 Luis \xc1ngel,196,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
32,,135,197.0,+0:00,,,Le M\xe9vel Christophe,197,"Cofidis, Solutions Cr\xe9dits",",, ,,",,,,1,2013
30,,14,198.0,+0:00,,,King Edward,198,Cannondale Pro Cycling Team,",, ,,",,,,1,2013
27,,42,1.0,+0:00,100.0,,Bakelants Jan,1,RadioShack - Leopard,3:43:11 3:43:11,,20.0,,2,2013
23,,11,57.0,+0:01,70.0,,Sagan Peter,2,Cannondale Pro Cycling Team,0:01 0:01,,10.0,,2,2013
23,,153,7.0,+0:01,50.0,,Kwiatkowski Michal,3,Omega Pharma - Quick-Step,",, 0:01",,6.0,,2,2013
23,,143,63.0,+0:01,40.0,,Cimolai Davide,4,Lampre - Merida,",, 0:01",,4.0,,2,2013
26,,2,5.0,+0:01,32.0,,Boasson Hagen Edvald,5,Sky Procycling,",, 0:01",,2.0,,2,2013
27,,218,3.0,+0:01,26.0,,Simon Julien,6,Sojasun,",, 0:01",,,,2,2013
28,,65,49.0,+0:01,22.0,,Gavazzi Francesco,7,Astana Pro Team,",, 0:01",,,,2,2013
28,,185,4.0,+0:01,18.0,,Impey Daryl,8,Orica GreenEDGE,",, 0:01",,,,2,2013
32,,92,46.0,+0:01,14.0,,Bennati Daniele,9,Team Saxo - Tinkoff,",, 0:01",,,,2,2013
32,,206,8.0,+0:01,10.0,,Lagutin Sergey,10,Vacansoleil - DCM,",, 0:01",,,,2,2013
24,,144,70.0,+0:01,8.0,,Favilli Elia,11,Lampre - Merida,",, 0:01",,,,2,2013
28,,52,33.0,+0:01,6.0,,Arashiro Yukiya,12,Team Europcar,",, 0:01",,,,2,2013
36,,176,2.0,+0:01,4.0,,Millar David,13,Garmin Sharp,",, 0:01",,,,2,2013
34,,166,75.0,+0:01,2.0,,Tankink Bram,14,Belkin-Pro Cycling Team,",, 0:01",,,,2,2013
32,,89,9.0,+0:01,1.0,,Riblon Christophe,15,AG2R La Mondiale,",, 0:01",,,,2,2013
33,,181,6.0,+0:01,,,Gerrans Simon,16,Orica GreenEDGE,",, 0:01",,,,2,2013
24,,114,26.0,+0:01,,,Izagirre Ion,17,Euskaltel - Euskadi,",, 0:01",,,,2,2013
30,,34,58.0,+0:01,,,Gilbert Philippe,18,BMC Racing Team,",, 0:01",,,,2,2013
24,,79,43.0,+0:01,,,Vichot Arthur,19,FDJ.fr,",, 0:01",,,,2,2013
30,,109,21.0,+0:01,,,Vorganov Eduard,20,Team Katusha,",, 0:01",,,,2,2013
25,,44,87.0,+0:01,,,Gallopin Tony,21,RadioShack - Leopard,",, 0:01",,,,2,2013
36,,31,10.0,+0:01,,,Evans Cadel,22,BMC Racing Team,",, 0:01",,,,2,2013
25,,201,32.0,+0:01,,,Poels Wout,23,Vacansoleil - DCM,",, 0:01",,,,2,2013
32,,25,27.0,+0:01,,,Hansen Adam,24,Lotto Belisol Team,",, 0:01",,,,2,2013
25,,54,30.0,+0:01,,,Gautier Cyril,25,Team Europcar,",, 0:01",,,,2,2013
22,,82,12.0,+0:01,,,Bardet Romain,26,AG2R La Mondiale,",, 0:01",,,,2,2013
24,,39,61.0,+0:01,,,van Garderen Tejay,27,BMC Racing Team,",, 0:01",,,,2,2013
30,,21,13.0,+0:01,,,Van den Broeck Jurgen,28,Lotto Belisol Team,",, 0:01",,,,2,2013
32,,171,40.0,+0:01,,,Hesjedal Ryder,29,Garmin Sharp,",, 0:01",,,,2,2013
32,,135,88.0,+0:01,,,Le M\xe9vel Christophe,30,"Cofidis, Solutions Cr\xe9dits",",, 0:01",,,,2,2013
33,,121,14.0,+0:01,,,Valverde Alejandro,31,Movistar Team,",, 0:01",,,,2,2013
33,,112,22.0,+0:01,,,Astarloza Mikel,32,Euskaltel - Euskadi,",, 0:01",,,,2,2013
25,,56,71.0,+0:01,,,Malacarne Davide,33,Team Europcar,",, 0:01",,,,2,2013
34,,152,16.0,+0:01,,,Chavanel Sylvain,34,Omega Pharma - Quick-Step,",, 0:01",,,,2,2013
28,,1,18.0,+0:01,,,Froome Christopher,35,Sky Procycling,",, 0:01",,,,2,2013
28,,97,11.0,+0:01,,,Roche Nicolas,36,Team Saxo - Tinkoff,",, 0:01",,,,2,2013
26,,122,56.0,+0:01,,,Amador Andrey,37,Movistar Team,",, 0:01",,,,2,2013
30,,91,81.0,+0:01,,,Contador Alberto,38,Team Saxo - Tinkoff,",, 0:01",,,,2,2013
31,,106,64.0,+0:01,,,Moreno Daniel,39,Team Katusha,",, 0:01",,,,2,2013
29,,216,23.0,+0:01,,,Marino Jean-Marc,40,Sojasun,",, 0:01",,,,2,2013
23,,138,35.0,+0:01,,,Molard Rudy,41,"Cofidis, Solutions Cr\xe9dits",",, 0:01",,,,2,2013
28,,63,20.0,+0:01,,,Fuglsang Jakob,42,Astana Pro Team,",, 0:01",,,,2,2013
31,,141,17.0,+0:01,,,Cunego Damiano,43,Lampre - Merida,",, 0:01",,,,2,2013
27,,211,77.0,+0:01,,,Feillu Brice,44,Sojasun,",, 0:01",,,,2,2013
36,,81,15.0,+0:01,,,Peraud Jean-Christophe,45,AG2R La Mondiale,",, 0:01",,,,2,2013
30,,111,38.0,+0:01,,,Anton Igor,46,Euskaltel - Euskadi,",, 0:01",,,,2,2013
29,,61,89.0,+0:01,,,Brajkovi\u010d Janez,47,Astana Pro Team,",, 0:01",,,,2,2013
26,,124,66.0,+0:01,,,Costa Rui,48,Movistar Team,",, 0:01",,,,2,2013
23,,128,25.0,+0:01,,,Quintana Nairo,49,Movistar Team,",, 0:01",,,,2,2013
26,,164,50.0,+0:01,,,Mollema Bauke,50,Belkin-Pro Cycling Team,",, 0:01",,,,2,2013
27,,94,19.0,+0:01,,,Kreuziger Roman,51,Team Saxo - Tinkoff,",, 0:01",,,,2,2013
27,,77,42.0,+0:01,,,Jeannesson Arnold,52,FDJ.fr,",, 0:01",,,,2,2013
30,,47,45.0,+0:01,,,Monfort Maxime,53,RadioShack - Leopard,",, 0:01",,,,2,2013
28,,6,24.0,+0:01,,,Porte Richie,54,Sky Procycling,",, 0:01",,,,2,2013
25,,113,41.0,+0:01,,,Izagirre Gorka,55,Euskaltel - Euskadi,",, 0:01",,,,2,2013
26,,83,62.0,+0:01,,,Bouet Maxime,56,AG2R La Mondiale,",, 0:01",,,,2,2013
29,,116,52.0,+0:01,,,Nieve Mikel,57,Euskaltel - Euskadi,",, 0:01",,,,2,2013
34,,101,29.0,+0:01,,,Rodr\xedguez Joaquim,58,Team Katusha,",, 0:01",,,,2,2013
33,,67,79.0,+0:01,,,Kessiakoff Fredrik,59,Astana Pro Team,",, 0:01",,,,2,2013
32,,147,90.0,+0:01,,,Mori Manuele,60,Lampre - Merida,",, 0:01",,,,2,2013
31,,35,91.0,+0:01,,,Moinard Ama\xebl,61,BMC Racing Team,",, 0:01",,,,2,2013
