Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
29,43.373000000000005,79,27,+1:13,,,Rogers Michael,25,Team Columbia - HTC,1:13 1:13,,,1,2009
31,43.373000000000005,179,28,+1:13,,,Vogondy Nicolas,26,Agritubel,",, 1:13",,,1,2009
28,43.339,88,29,+1:14,,,Riblon Christophe,27,AG2R La Mondiale,1:14 1:14,,,1,2009
28,43.339,65,30,+1:14,,,Oroz Juan Jos\xe9,28,Euskaltel - Euskadi,",, 1:14",,,1,2009
23,43.303999999999995,46,31,+1:15,,,Gesink Robert,29,Rabobank ProTeam,1:15 1:15,,,1,2009
30,43.303999999999995,69,32,+1:15,,,Verdugo Gorka,30,Euskaltel - Euskadi,",, 1:15",,,1,2009
29,43.303999999999995,26,33,+1:15,,,Paulinho S\xe9rgio,31,Astana,",, 1:15",,,1,2009
36,43.235,74,34,+1:17,,,Hincapie George,32,Team Columbia - HTC,1:17 1:17,,,1,2009
35,43.235,133,35,+1:17,,,Bruseghin Marzio,33,Lampre - NGC,",, 1:17",,,1,2009
27,43.165,143,36,+1:19,,,Bonnet William,34,Bbox Bouygues Telekom,1:19 1:19,,,1,2009
30,43.131,57,37,+1:20,,,Pate Danny,35,Team Garmin - Slipstream,1:20 1:20,,,1,2009
37,43.062,39,38,+1:22,,,Voigt Jens,36,Saxo Bank,1:22 1:22,,,1,2009
34,42.994,32,39,+1:24,,,Arvesen Kurt-Asle,37,Saxo Bank,1:24 1:24,,,1,2009
31,42.994,87,40,+1:24,,,Nocentini Rinaldo,38,AG2R La Mondiale,",, 1:24",,,1,2009
27,42.925,97,41,+1:26,,,Vandborg Brian,39,Liquigas,1:26 1:26,,,1,2009
29,42.925,116,42,+1:26,,,Pasamontes Luis,40,Caisse d'Epargne,",, 1:26",,,1,2009
25,42.891000000000005,89,43,+1:27,,,Roche Nicolas,41,AG2R La Mondiale,1:27 1:27,,,1,2009
28,42.891000000000005,54,44,+1:27,,,Hesjedal Ryder,42,Team Garmin - Slipstream,",, 1:27",,,1,2009
29,42.857,177,45,+1:28,,,Lelay David,43,Agritubel,1:28 1:28,,,1,2009
26,42.857,42,46,+1:28,,,Clement Stef,44,Rabobank ProTeam,",, 1:28",,,1,2009
28,42.857,152,47,+1:28,,,Barredo Carlos,47*,Quickstep - Innergetic,",, 1:28",,,1,2009
25,42.823,5,48,+1:29,,,Haussler Heinrich,45,Cervelo Test Team,1:29 1:29,,,1,2009
30,42.823,101,49,+1:29,,,Casar Sandy,46,Fran\xe7aise des Jeux,",, 1:29",,,1,2009
34,42.788999999999994,121,50,+1:30,,,Moncouti\xe9 David,47,"Cofidis, Solutions Cr\xe9dits",1:30 1:30,,,1,2009
28,42.788999999999994,109,51,+1:30,,,Veikkanen Jussi,48,Fran\xe7aise des Jeux,",, 1:30",,,1,2009
29,42.755,156,52,+1:31,,,Pineau J\xe9rome,49,Quickstep - Innergetic,1:31 1:31,,,1,2009
31,42.755,41,53*,+1:31,,,Menchov Denis,53*,Rabobank ProTeam,",, 1:31",,,1,2009
32,42.755,29,53,+1:31,,,Zubeldia Haimar,51,Astana,",, 1:31",,,1,2009
32,42.755,4,54,+1:31,,,Gustov Volodymyr,52,Cervelo Test Team,",, 1:31",,,1,2009
34,42.722,38,55,+1:32,,,S\xf8rensen Nicki,53,Saxo Bank,1:32 1:32,,,1,2009
27,42.722,86,56,+1:32,,,Mondory Lloyd,54,AG2R La Mondiale,",, 1:32",,,1,2009
31,42.688,111,57,+1:33,,,Pereiro Oscar,55,Caisse d'Epargne,1:33 1:33,,,1,2009
25,42.688,186,58,+1:33,,,Terpstra Niki,56,Milram,",, 1:33",,,1,2009
28,42.688,98,59,+1:33,,,Vanotti Alessandro,57,Liquigas,",, 1:33",,,1,2009
31,42.688,91,60,+1:33,,,Pellizotti Franco,58,Liquigas,",, 1:33",,,1,2009
34,42.62,165,61,+1:35,,,Ivanov Serguei,59,Team Katusha,1:35 1:35,,,1,2009
28,42.586999999999996,49,62,+1:36,,,ten Dam Laurens,60,Rabobank ProTeam,1:36 1:36,,,1,2009
22,42.586999999999996,113,63,+1:36,,,Costa Rui,61,Caisse d'Epargne,",, 1:36",,,1,2009
27,42.586999999999996,157,64,+1:36,,,Rosseler Sebastien,62,Quickstep - Innergetic,",, 1:36",,,1,2009
30,42.586999999999996,144,65,+1:36,,,Fedrigo Pierrick,63,Bbox Bouygues Telekom,",, 1:36",,,1,2009
29,42.586999999999996,36,66,+1:36,,,Schleck Fr\xe4nk,64,Saxo Bank,",, 1:36",,,1,2009
26,42.586999999999996,107,67,+1:36,,,Roy J\xe9r\xe9my,65,Fran\xe7aise des Jeux,",, 1:36",,,1,2009
26,42.52,62,68,+1:38,,,Anton Igor,66,Euskaltel - Euskadi,1:38 1:38,,,1,2009
24,42.52,187,69,+1:38,,,Velits Peter,67,Milram,",, 1:38",,,1,2009
24,42.52,164,70,+1:38,,,Ignatyev Mikhail,68,Team Katusha,",, 1:38",,,1,2009
24,42.486000000000004,184,71,+1:39,,,Fr\xf6hlinger Johannes,69,Milram,1:39 1:39,,,1,2009
27,42.486000000000004,183,72,+1:39,,,Fothen Markus,70,Milram,",, 1:39",,,1,2009
22,42.486000000000004,172,73,+1:39,,,Bouet Maxime,71,Agritubel,",, 1:39",,,1,2009
23,42.453,139,74,+1:40,,,Spilak Simon,72,Lampre - NGC,1:40 1:40,,,1,2009
22,42.386,119,75,+1:42,,,Uran Rigoberto,73,Caisse d'Epargne,1:42 1:42,,,1,2009
25,42.386,53,76,+1:42,,,Farrar Tyler,74,Team Garmin - Slipstream,",, 1:42",,,1,2009
28,42.353,185,77,+1:43,,,Knees Christian,75,Milram,1:43 1:43,,,1,2009
32,42.353,159,78,+1:43,,,van de Walle Jurgen,76,Quickstep - Innergetic,",, 1:43",,,1,2009
24,42.32,96,79,+1:44,,,Sabatini Fabio,77,Liquigas,1:44 1:44,,,1,2009
28,42.32,92,80,+1:44,,,Bennati Daniele,78,Liquigas,",, 1:44",,,1,2009
26,42.287,68,81,+1:45,,,Txurruka Amets,79,Euskaltel - Euskadi,1:45 1:45,,,1,2009
39,42.287,85,82,+1:45,,,Goubert Stephane,80,AG2R La Mondiale,",, 1:45",,,1,2009
26,42.287,145,83,+1:45,,,Haddou Sa\xefd,81,Bbox Bouygues Telekom,",, 1:45",,,1,2009
30,42.22,115,84,+1:47,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,82,Caisse d'Epargne,1:47 1:47,,,1,2009
24,42.22,117,85,+1:47,,,Rojas Jos\xe9 Joaqu\xedn,83,Caisse d'Epargne,",, 1:47",,,1,2009
40,42.188,2,86,+1:48,,,Cuesta \xcd\xf1igo,84,Cervelo Test Team,1:48 1:48,,,1,2009
33,42.188,45,87,+1:48,,,Garate Juan Manuel,85,Rabobank ProTeam,",, 1:48",,,1,2009
25,42.188,118,88,+1:48,,,Sanchez Luis Leon,86,Caisse d'Epargne,",, 1:48",,,1,2009
35,42.188,35,89,+1:48,,,O'Grady Stuart,87,Saxo Bank,",, 1:48",,,1,2009
34,42.155,83,90,+1:49,,,Dessel Cyril,88,AG2R La Mondiale,1:49 1:49,,,1,2009
31,42.155,19,91,+1:49,,,Wegelius Charles,89,Silence - Lotto,",, 1:49",,,1,2009
27,42.155,127,92,+1:49,,,Minard S\xe9bastien,90,"Cofidis, Solutions Cr\xe9dits",",, 1:49",,,1,2009
29,42.122,8,93,+1:50,,,Lancaster Brett,91,Cervelo Test Team,1:50 1:50,,,1,2009
27,42.122,128,94,+1:50,,,Moinard Ama\xebl,92,"Cofidis, Solutions Cr\xe9dits",",, 1:50",,,1,2009
24,42.122,196,95,+1:50,,,Hupond Thierry,93,Skil - Shimano,",, 1:50",,,1,2009
28,42.122,48,96,+1:50,,,Posthuma Joost,94,Rabobank ProTeam,",, 1:50",,,1,2009
34,42.089,73,97,+1:51,,,Grabsch Bert,95,Team Columbia - HTC,1:51 1:51,,,1,2009
28,42.023,178,98,+1:53,,,Lequatre Geoffroy,96,Agritubel,1:53 1:53,,,1,2009
28,41.99100000000001,126,99,+1:54,,,Kern Christophe,97,"Cofidis, Solutions Cr\xe9dits",1:54 1:54,,,1,2009
27,41.99100000000001,167,100,+1:54,,,Pozzato Filippo,98,Team Katusha,",, 1:54",,,1,2009
35,41.99100000000001,158,101,+1:54,,,Tosatto Matteo,99,Quickstep - Innergetic,",, 1:54",,,1,2009
28,41.99100000000001,72,102,+1:54,,,Eisel Bernhard,100,Team Columbia - HTC,",, 1:54",,,1,2009
23,41.958,12,103,+1:55,,,Delage Micka\xebl,101,Silence - Lotto,1:55 1:55,,,1,2009
33,41.958,47,104,+1:55,,,Niermann Grischa,102,Rabobank ProTeam,",, 1:55",,,1,2009
25,41.958,55,105,+1:55,,,Maaskant Martijn,103,Team Garmin - Slipstream,",, 1:55",,,1,2009
27,41.958,81,106,+1:55,,,Efimkin Vladimir,104,AG2R La Mondiale,",, 1:55",,,1,2009
29,41.925,112,107,+1:56,,,Arroyo David,105,Caisse d'Epargne,1:56 1:56,,,1,2009
31,41.893,75,108,+1:57,,,Kirchen Kim,106,Team Columbia - HTC,1:57 1:57,,,1,2009
22,41.893,148,109,+1:57,,,Rolland Pierre,107,Bbox Bouygues Telekom,",, 1:57",,,1,2009
28,41.893,9,110,+1:57,,,Roulston Hayden,108,Cervelo Test Team,",, 1:57",,,1,2009
38,41.893,171,111,+1:57,,,Moreau Christophe,109,Agritubel,",, 1:57",,,1,2009
28,41.893,84,112,+1:57,,,Dupont Hubert,110,AG2R La Mondiale,",, 1:57",,,1,2009
28,41.86,153,113,+1:58,,,Boonen Tom,111,Quickstep - Innergetic,1:58 1:58,,,1,2009
31,41.828,64,114,+1:59,,,Martinez Egoi,112,Euskaltel - Euskadi,1:59 1:59,,,1,2009
29,41.828,27,115,+1:59,,,Popovych Yaroslav,113,Astana,",, 1:59",,,1,2009
29,41.79600000000001,124,116,+2:00,,,Duque Leonardo,114,"Cofidis, Solutions Cr\xe9dits",2:00 2:00,,,1,2009
28,41.763000000000005,197,117,+2:01,,,Rooijakkers Piet,115,Skil - Shimano,2:01 2:01,,,1,2009
29,41.731,13,118,+2:02,,,Lang Sebastian,116,Silence - Lotto,2:02 2:02,,,1,2009
31,41.731,6,119,+2:02,,,Hushovd Thor,117,Cervelo Test Team,",, 2:02",,,1,2009
27,41.699,108,120,+2:03,,,Vaugrenard Benoit,118,Fran\xe7aise des Jeux,2:03 2:03,,,1,2009
29,41.699,25,121,+2:03,,,Muravyev Dmitriy,119,Astana,",, 2:03",,,1,2009
38,41.699,82,122,+2:03,,,Arrieta Jose Luis,120,AG2R La Mondiale,",, 2:03",,,1,2009
29,41.699,155,123,+2:03,,,Devolder Stijn,121,Quickstep - Innergetic,",, 2:03",,,1,2009
26,41.667,191,124,+2:04,,,Lemoine Cyril,122,Skil - Shimano,2:04 2:04,,,1,2009
25,41.635,149,125,+2:05,,,Trofimov Yuri,123,Bbox Bouygues Telekom,2:05 2:05,,,1,2009
24,41.57,142,126,+2:07,,,Arashiro Yukiya,124,Bbox Bouygues Telekom,2:07 2:07,,,1,2009
28,41.57,106,127,+2:07,,,Le M\xe9vel Christophe,125,Fran\xe7aise des Jeux,",, 2:07",,,1,2009
30,41.507,105,128,+2:09,,,Joly S\xe9bastien,126,Fran\xe7aise des Jeux,2:09 2:09,,,1,2009
24,41.475,37,129,+2:10,,,S\xf8rensen Chris Anker,127,Saxo Bank,2:10 2:10,,,1,2009
34,41.443000000000005,52,130,+2:11,,,Dean Julian,128,Team Garmin - Slipstream,2:11 2:11,,,1,2009
31,41.443000000000005,43,131,+2:11,,,Flecha Juan Antonio,129,Rabobank ProTeam,",, 2:11",,,1,2009
29,41.411,188,132,+2:12,,,Wegmann Fabian,130,Milram,2:12 2:12,,,1,2009
29,41.379,3,133,+2:13,,,G\xf3mez Marchante Jose Angel,131,Cervelo Test Team,2:13 2:13,,,1,2009
30,41.379,141,134,+2:13,,,Voeckler Thomas,132,Bbox Bouygues Telekom,",, 2:13",,,1,2009
24,41.379,137,135,+2:13,,,Santambrogio Mauro,133,Lampre - NGC,",, 2:13",,,1,2009
33,41.348,136,136,+2:14,,,Righi Daniele,134,Lampre - NGC,2:14 2:14,,,1,2009
25,41.316,169,137,+2:15,,,Vandenbergh Stijn,135,Team Katusha,2:15 2:15,,,1,2009
24,41.316,16,138,+2:15,,,Van Avermaet Greg,136,Silence - Lotto,",, 2:15",,,1,2009
26,41.316,78,139,+2:15,,,Renshaw Mark,137,Team Columbia - HTC,",, 2:15",,,1,2009
26,41.316,147,140,+2:15,,,Pichot Alexandre,138,Bbox Bouygues Telekom,",, 2:15",,,1,2009
28,41.253,18,141,+2:17,,,Vansummeren Johan,139,Silence - Lotto,2:17 2:17,,,1,2009
25,41.253,176,142,+2:17,,,Gonzalo Eduardo,140,Agritubel,",, 2:17",,,1,2009
23,41.221000000000004,174,143,+2:18,,,Feillu Brice,141,Agritubel,2:18 2:18,,,1,2009
27,41.19,67,144,+2:19,,,Perez Ruben,142,Euskaltel - Euskadi,2:19 2:19,,,1,2009
30,41.159,15,145,+2:20,,,Scheirlinckx Staf,143,Silence - Lotto,2:20 2:20,,,1,2009
29,41.096000000000004,135,146,+2:22,,,Loosli David,144,Lampre - NGC,2:22 2:22,,,1,2009
34,41.096000000000004,122,147,+2:22,,,Auge St\xe9phane,145,"Cofidis, Solutions Cr\xe9dits",",, 2:22",,,1,2009
29,41.096000000000004,103,148,+2:22,,,Geslin Anthony,146,Fran\xe7aise des Jeux,",, 2:22",,,1,2009
22,41.096000000000004,182,149,+2:22,,,Ciolek Gerald,147,Milram,",, 2:22",,,1,2009
27,41.065,114,150,+2:23,,,Coyot Arnaud,148,Caisse d'Epargne,2:23 2:23,,,1,2009
24,41.065,168,151,+2:23,,,Trusov Nikolay,149,Team Katusha,",, 2:23",,,1,2009
26,41.033,193,152,+2:24,,,de Kort Koen,150,Skil - Shimano,2:24 2:24,,,1,2009
36,41.001999999999995,125,153,+2:25,,,Fernandez Bingen,151,"Cofidis, Solutions Cr\xe9dits",2:25 2:25,,,1,2009
35,40.971000000000004,189,154,+2:26,,,Wrolich Peter,152,Milram,2:26 2:26,,,1,2009
30,40.94,173,155,+2:27,,,Calzati Sylvain,153,Agritubel,2:27 2:27,,,1,2009
34,40.94,162,156,+2:27,,,Botcharov Alexandre,154,Team Katusha,",, 2:27",,,1,2009
33,40.94,44,157,+2:27,,,Freire Oscar,155,Rabobank ProTeam,",, 2:27",,,1,2009
25,40.785,132,158,+2:32,,,Bandiera Marco,156,Lampre - NGC,2:32 2:32,,,1,2009
29,40.755,99,159,+2:33,,,Willems Frederik,157,Liquigas,2:33 2:33,,,1,2009
26,40.724000000000004,14,160,+2:34,,,Lloyd Matthew,158,Silence - Lotto,2:34 2:34,,,1,2009
26,40.693000000000005,66,161,+2:35,,,Perez Alan,159,Euskaltel - Euskadi,2:35 2:35,,,1,2009
24,40.693000000000005,195,162,+2:35,,,Hivert Jonathan,160,Skil - Shimano,",, 2:35",,,1,2009
33,40.663000000000004,138,163,+2:36,,,Sapa Marcin,161,Lampre - NGC,2:36 2:36,,,1,2009
29,40.632,94,164,+2:37,,,Kuchynski Aliaksandr,162,Liquigas,2:37 2:37,,,1,2009
24,40.602,198,165,+2:38,,,Timmer Albert,163,Skil - Shimano,2:38 2:38,,,1,2009
29,40.571,28,166,+2:39,,,Rast Gregory,164,Astana,2:39 2:39,,,1,2009
27,40.541,63,167,+2:40,,,Fern\xe1ndez Koldo,165,Euskaltel - Euskadi,2:40 2:40,,,1,2009
28,40.48,123,168,+2:42,,,Dumoulin Samuel,166,"Cofidis, Solutions Cr\xe9dits",2:42 2:42,,,1,2009
23,40.449,194,169,+2:43,,,Geschke Simon,167,Skil - Shimano,2:43 2:43,,,1,2009
25,40.419000000000004,175,170,+2:44,,,Feillu Romain,168,Agritubel,2:44 2:44,,,1,2009
33,40.389,7,171,+2:45,,,Klier Andreas,169,Cervelo Test Team,2:45 2:45,,,1,2009
35,40.179,163,172,+2:52,,,Horrach Joan,170,Team Katusha,2:52 2:52,,,1,2009
26,40.179,192,173,+2:52,,,Beppu Fumiyuki,171,Skil - Shimano,",, 2:52",,,1,2009
28,40.179,166,174,+2:52,,,Napolitano Danilo,172,Team Katusha,",, 2:52",,,1,2009
35,40.059,154,175,+2:56,,,de Jongh Steven,173,Quickstep - Innergetic,2:56 2:56,,,1,2009
24,39.531,71,176,+3:14,,,Cavendish Mark,174,Team Columbia - HTC,3:14 3:14,,,1,2009
31,39.387,134,177,+3:19,,,Furlan Angelo,175,Lampre - NGC,3:19 3:19,,,1,2009
26,39.244,199,178,+3:24,,,van Hummel Kenny,176,Skil - Shimano,3:24 3:24,,,1,2009
25,38.516,104,179,+3:50,,,Hutarovich Yauheni,177,Fran\xe7aise des Jeux,3:50 3:50,,,1,2009
24,,71,,+ -4:49:34,100.0,,Cavendish Mark,1,Team Columbia - HTC,4:30:02 4:30:02,,,2,2009
25,,53,,+ -4:49:34,70.0,,Farrar Tyler,2,Team Garmin - Slipstream,",, ,,",,,2,2009
25,,175,,+ -4:49:34,50.0,,Feillu Romain,3,Agritubel,",, ,,",,,2,2009
31,,6,,+ -4:49:34,40.0,,Hushovd Thor,4,Cervelo Test Team,",, ,,",,,2,2009
24,,142,,+ -4:49:34,32.0,,Arashiro Yukiya,5,Bbox Bouygues Telekom,",, ,,",,,2,2009
22,,182,,+ -4:49:34,26.0,,Ciolek Gerald,6,Milram,",, ,,",,,2,2009
27,,143,,+ -4:49:34,22.0,,Bonnet William,7,Bbox Bouygues Telekom,",, ,,",,,2,2009
25,,89,,+ -4:49:34,18.0,,Roche Nicolas,8,AG2R La Mondiale,",, ,,",,,2,2009
26,,193,,+ -4:49:34,14.0,,de Kort Koen,9,Skil - Shimano,",, ,,",,,2,2009
27,,86,,+ -4:49:34,10.0,,Mondory Lloyd,10,AG2R La Mondiale,",, ,,",,,2,2009
24,,168,,+ -4:49:34,8.0,,Trusov Nikolay,11,Team Katusha,",, ,,",,,2,2009
31,,134,,+ -4:49:34,6.0,,Furlan Angelo,12,Lampre - NGC,",, ,,",,,2,2009
26,,145,,+ -4:49:34,4.0,,Haddou Sa\xefd,13,Bbox Bouygues Telekom,",, ,,",,,2,2009
26,,78,,+ -4:49:34,2.0,,Renshaw Mark,14,Team Columbia - HTC,",, ,,",,,2,2009
25,,5,,+ -4:49:34,1.0,,Haussler Heinrich,15,Cervelo Test Team,",, ,,",,,2,2009
24,,76,8.0,+0:33,,,Martin Tony,16,Team Columbia - HTC,",, ,,",,,2,2009
26,,147,,+ -4:49:34,,,Pichot Alexandre,17,Bbox Bouygues Telekom,",, ,,",,,2,2009
24,,117,,+ -4:49:34,,,Rojas Jos\xe9 Joaqu\xedn,18,Caisse d'Epargne,",, ,,",,,2,2009
36,,74,,+ -4:49:34,,,Hincapie George,19,Team Columbia - HTC,",, ,,",,,2,2009
26,,199,,+ -4:49:34,,,van Hummel Kenny,20,Skil - Shimano,",, ,,",,,2,2009
26,,66,,+ -4:49:34,,,Perez Alan,21,Euskaltel - Euskadi,",, ,,",,,2,2009
30,,151,,+ -4:49:34,,,Chavanel Sylvain,22,Quickstep - Innergetic,",, ,,",,,2,2009
35,,154,,+ -4:49:34,,,de Jongh Steven,23,Quickstep - Innergetic,",, ,,",,,2,2009
34,,23,4.0,+0:22,,,Kl\xf6den Andr\xe9as,24,Astana,",, ,,",,,2,2009
34,,165,,+ -4:49:34,,,Ivanov Serguei,25,Team Katusha,",, ,,",,,2,2009
28,,34,,+ -4:49:34,,,Larsson Gustav,26,Saxo Bank,",, ,,",,,2,2009
29,,8,,+ -4:49:34,,,Lancaster Brett,27,Cervelo Test Team,",, ,,",,,2,2009
28,,185,,+ -4:49:34,,,Knees Christian,28,Milram,",, ,,",,,2,2009
26,,107,,+ -4:49:34,,,Roy J\xe9r\xe9my,29,Fran\xe7aise des Jeux,",, ,,",,,2,2009
23,,174,,+ -4:49:34,,,Feillu Brice,30,Agritubel,",, ,,",,,2,2009
27,,183,,+ -4:49:34,,,Fothen Markus,31,Milram,",, ,,",,,2,2009
29,,188,,+ -4:49:34,,,Wegmann Fabian,32,Milram,",, ,,",,,2,2009
31,,64,,+ -4:49:34,,,Martinez Egoi,33,Euskaltel - Euskadi,",, ,,",,,2,2009
28,,18,,+ -4:49:34,,,Vansummeren Johan,34,Silence - Lotto,",, ,,",,,2,2009
26,,192,,+ -4:49:34,,,Beppu Fumiyuki,35,Skil - Shimano,",, ,,",,,2,2009
28,,54,,+ -4:49:34,,,Hesjedal Ryder,36,Team Garmin - Slipstream,",, ,,",,,2,2009
26,,17,,+ -4:49:34,,,Van den Broeck Jurgen,37,Silence - Lotto,",, ,,",,,2,2009
28,,33,1.0,+0:00,,,Cancellara Fabian,38,Saxo Bank,",, ,,",,,2,2009
29,,61,,+ -4:49:34,,,Astarloza Mikel,39*,Euskaltel - Euskadi,",, ,,",,,2,2009
24,,95,9.0,+0:37,,,Nibali Vincenzo,39,Liquigas,",, ,,",,,2,2009
31,,75,,+ -4:49:34,,,Kirchen Kim,40,Team Columbia - HTC,",, ,,",,,2,2009
29,,131,,+ -4:49:34,,,Ballan Alessandro,41,Lampre - NGC,",, ,,",,,2,2009
29,,79,,+ -4:49:34,,,Rogers Michael,42,Team Columbia - HTC,",, ,,",,,2,2009
33,,51,,+ -4:49:34,,,Vande Velde Christian,43,Team Garmin - Slipstream,",, ,,",,,2,2009
26,,181,,+ -4:49:34,,,Gerdemann Linus,44,Milram,",, ,,",,,2,2009
25,,169,,+ -4:49:34,,,Vandenbergh Stijn,45,Team Katusha,",, ,,",,,2,2009
24,,187,,+ -4:49:34,,,Velits Peter,46,Milram,",, ,,",,,2,2009
29,,28,,+ -4:49:34,,,Rast Gregory,47,Astana,",, ,,",,,2,2009
24,,16,,+ -4:49:34,,,Van Avermaet Greg,48,Silence - Lotto,",, ,,",,,2,2009
29,,99,,+ -4:49:34,,,Willems Frederik,49,Liquigas,",, ,,",,,2,2009
29,,177,,+ -4:49:34,,,Lelay David,50,Agritubel,",, ,,",,,2,2009
28,,9,,+ -4:49:34,,,Roulston Hayden,51,Cervelo Test Team,",, ,,",,,2,2009
33,,44,,+ -4:49:34,,,Freire Oscar,52,Rabobank ProTeam,",, ,,",,,2,2009
29,,13,,+ -4:49:34,,,Lang Sebastian,53,Silence - Lotto,",, ,,",,,2,2009
29,,27,,+ -4:49:34,,,Popovych Yaroslav,54,Astana,",, ,,",,,2,2009
32,,11,5.0,+0:23,,,Evans Cadel,55,Silence - Lotto,",, ,,",,,2,2009
28,,152,,+ -4:49:34,,,Barredo Carlos,57*,Quickstep - Innergetic,",, ,,",,,2,2009
26,,21,2.0,+0:18,,,Contador Alberto,56,Astana,",, ,,",,,2,2009
27,,167,,+ -4:49:34,,,Pozzato Filippo,57,Team Katusha,",, ,,",,,2,2009
28,,98,,+ -4:49:34,,,Vanotti Alessandro,58,Liquigas,",, ,,",,,2,2009
28,,197,,+ -4:49:34,,,Rooijakkers Piet,59,Skil - Shimano,",, ,,",,,2,2009
30,,115,,+ -4:49:34,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,60,Caisse d'Epargne,",, ,,",,,2,2009
29,,156,,+ -4:49:34,,,Pineau J\xe9rome,61,Quickstep - Innergetic,",, ,,",,,2,2009
31,,43,,+ -4:49:34,,,Flecha Juan Antonio,62,Rabobank ProTeam,",, ,,",,,2,2009
28,,65,,+ -4:49:34,,,Oroz Juan Jos\xe9,63,Euskaltel - Euskadi,",, ,,",,,2,2009
29,,94,,+ -4:49:34,,,Kuchynski Aliaksandr,64,Liquigas,",, ,,",,,2,2009
23,,93,7.0,+0:32,,,Kreuziger Roman,65,Liquigas,",, ,,",,,2,2009
26,,62,,+ -4:49:34,,,Anton Igor,66,Euskaltel - Euskadi,",, ,,",,,2,2009
26,,77,,+ -4:49:34,,,Monfort Maxime,67,Team Columbia - HTC,",, ,,",,,2,2009
35,,133,,+ -4:49:34,,,Bruseghin Marzio,68,Lampre - NGC,",, ,,",,,2,2009
29,,116,,+ -4:49:34,,,Pasamontes Luis,69,Caisse d'Epargne,",, ,,",,,2,2009
27,,67,,+ -4:49:34,,,Perez Ruben,70,Euskaltel - Euskadi,",, ,,",,,2,2009
25,,55,,+ -4:49:34,,,Maaskant Martijn,71,Team Garmin - Slipstream,",, ,,",,,2,2009
28,,178,,+ -4:49:34,,,Lequatre Geoffroy,72,Agritubel,",, ,,",,,2,2009
22,,113,,+ -4:49:34,,,Costa Rui,73,Caisse d'Epargne,",, ,,",,,2,2009
