Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
32,,128,43.0,+3:19,,Zaugg Oliver,42,Team Saxo - Tinkoff,",, 2:41",,2,2013
22,,3,41.0,+3:08,,Herrada Jes\xfas,43,Movistar Team,2:57 2:57,,2,2013
31,,207,49.0,+3:41,,Pauriol R\xe9mi,44,Sojasun,3:16 3:16,,2,2013
28,,48,40.0,+3:08,,Velits Peter,45,Omega Pharma - Quick-Step,",, 3:16",,2,2013
22,,182,44.0,+3:19,,Dumoulin Tom,46,Team Argos - Shimano,",, 3:16",,2,2013
22,,187,46.0,+3:32,,Preidler Georg,47,Team Argos - Shimano,3:28 3:28,,2,2013
25,,192,52.0,+3:59,,Denifl Stefan,48,IAM Cycling,",, 3:28",,2,2013
24,,101,53.0,+4:05,,Agostini Stefano,49,Cannondale Pro Cycling Team,",, 3:28",,2,2013
33,,57,55.0,+4:11,,Kashechkin Andrey,50,Astana Pro Team,",, 3:28",,2,2013
28,,176,59.0,+4:20,,Selvaggi Mirko,51,Vacansoleil - DCM,",, 3:28",,2,2013
30,,152,60.0,+4:24,,Azanza Jorge,52,Euskaltel - Euskadi,",, 3:28",,2,2013
28,,143,54.0,+4:10,,de Greef Francis,53,Lotto Belisol Team,",, 3:28",,2,2013
27,,37,56.0,+4:11,,Schleck Andy,54,RadioShack - Leopard,3:32 3:32,,2,2013
41,,38,48.0,+3:36,,Voigt Jens,55,RadioShack - Leopard,",, 3:32",,2,2013
27,,83,51.0,+3:58,,Ch\xe9rel Micka\xebl,56,AG2R La Mondiale,",, 3:32",,2,2013
32,,206,57.0,+4:12,,Mederel Maxime,57,Sojasun,",, 3:32",,2,2013
29,,167,50.0,+3:51,,Roy J\xe9r\xe9my,58,FDJ.fr,",, 3:32",,2,2013
30,,71,47.0,+3:33,,Gilbert Philippe,59,BMC Racing Team,3:38 3:38,,2,2013
32,,131,58.0,+4:12,,Albasini Michael,60,Orica GreenEDGE,4:05 4:05,,2,2013
32,,158,62.0,+4:59,,Vrecer Robert,61,Euskaltel - Euskadi,4:25 4:25,,2,2013
31,,42,68.0,+5:15,,De Weert Kevin,62,Omega Pharma - Quick-Step,4:30 4:30,,2,2013
26,,28,67.0,+5:14,,Smukulis Gatis,63,Team Katusha,4:49 4:49,,2,2013
28,,122,66.0,+5:11,,Breschel Matti,64,Team Saxo - Tinkoff,4:50 4:50,,2,2013
21,,105,61.0,+4:41,,Koch Michel,65,Cannondale Pro Cycling Team,",, 4:50",,2,2013
26,,185,64.0,+5:05,,Gretsch Patrick,66,Team Argos - Shimano,",, 4:50",,2,2013
34,,4,63.0,+5:03,,Guti\xe9rrez Jos\xe9 Iv\xe1n,67,Movistar Team,5:02 5:02,,2,2013
33,,32,69.0,+5:17,,Devolder Stijn,68,RadioShack - Leopard,5:08 5:08,,2,2013
35,,125,70.0,+5:32,,Petrov Evgeni,69,Team Saxo - Tinkoff,5:24 5:24,,2,2013
29,,194,65.0,+5:11,,Haussler Heinrich,70,IAM Cycling,",, 5:24",,2,2013
28,,6,71.0,+6:31,,Rojas Jos\xe9 Joaqu\xedn,71,Movistar Team,6:02 6:02,,2,2013
28,,183,73.0,+6:46,,Fr\xf6hlinger Johannes,72,Team Argos - Shimano,6:22 6:22,,2,2013
32,,155,76.0,+6:59,,Oroz Juan Jos\xe9,73,Euskaltel - Euskadi,",, 6:22",,2,2013
34,,178,72.0,+6:33,,Veuchelen Frederik,74,Vacansoleil - DCM,",, 6:22",,2,2013
27,,171,78.0,+7:12,,Bole Grega,75,Vacansoleil - DCM,",, 6:22",,2,2013
27,,201,77.0,+7:09,,Simon Julien,76,Sojasun,",, 6:22",,2,2013
32,,68,75.0,+6:52,,Vansummeren Johan,77,Garmin Sharp,",, 6:22",,2,2013
39,,127,74.0,+6:48,,Tosatto Matteo,78,Team Saxo - Tinkoff,6:56 6:56,,2,2013
27,,95,79.0,+8:23,,Stortoni Simone,79,Lampre - Merida,7:39 7:39,,2,2013
29,,44,82.0,+9:32,,Pauwels Serge,80,Omega Pharma - Quick-Step,9:27 9:27,,2,2013
22,,47,90.0,+9:55,,van Keirsbulck Guillaume,81,Omega Pharma - Quick-Step,",, 9:27",,2,2013
31,,85,91.0,+10:06,,Mondory Lloyd,82,AG2R La Mondiale,",, 9:27",,2,2013
32,,24,92.0,+10:22,,Kolobnev Alexandr,83,Team Katusha,",, 9:27",,2,2013
28,,124,81.0,+9:28,,M\xf8rk\xf8v Michael,84,Team Saxo - Tinkoff,",, 9:27",,2,2013
32,,94,93.0,+10:24,,Mori Manuele,85,Lampre - Merida,",, 9:27",,2,2013
30,,84,80.0,+9:28,,Minard S\xe9bastien,86,AG2R La Mondiale,",, 9:27",,2,2013
23,,202,83.0,+9:34,,Delaplace Anthony,87,Sojasun,",, 9:27",,2,2013
32,,5,87.0,+9:49,,Karpets Vladimir,88,Movistar Team,",, 9:27",,2,2013
37,,33,86.0,+9:43,,Kl\xf6den Andr\xe9as,89,RadioShack - Leopard,",, 9:27",,2,2013
28,,135,84.0,+9:35,,Impey Daryl,90,Orica GreenEDGE,",, 9:27",,2,2013
27,,184,89.0,+9:53,,Geschke Simon,91,Team Argos - Shimano,",, 9:27",,2,2013
29,,173,88.0,+9:50,,Marczynski Tomasz,92,Vacansoleil - DCM,",, 9:27",,2,2013
24,,153,85.0,+9:43,,Izagirre Ion,93,Euskaltel - Euskadi,",, 9:27",,2,2013
33,,26,105.0,+11:17,,Kuchynski Aliaksandr,94,Team Katusha,10:52 10:52,,2,2013
29,,72,122.0,+11:48,,Burghardt Marcus,95,BMC Racing Team,",, 10:52",,2,2013
28,,46,104.0,+11:17,,Vandewalle Kristof,96,Omega Pharma - Quick-Step,",, 10:52",,2,2013
29,,45,94.0,+10:35,,Terpstra Niki,97,Omega Pharma - Quick-Step,",, 10:52",,2,2013
22,,148,124.0,+11:59,,Van der Sande Tosh,98,Lotto Belisol Team,",, 10:52",,2,2013
25,,141,101.0,+11:09,,Bulgac Brian,99,Lotto Belisol Team,",, 10:52",,2,2013
26,,76,107.0,+11:19,,Schar Michael,100,BMC Racing Team,",, 10:52",,2,2013
26,,58,120.0,+11:46,,Ponzi Simone,101,Astana Pro Team,",, 10:52",,2,2013
28,,146,115.0,+11:33,,Neyens Maarten,102,Lotto Belisol Team,",, 10:52",,2,2013
23,,108,97.0,+11:00,,Sagan Peter,103,Cannondale Pro Cycling Team,",, 10:52",,2,2013
25,,177,118.0,+11:36,,van Poppel Boy,104,Vacansoleil - DCM,",, 10:52",,2,2013
30,,104,112.0,+11:28,,King Edward,105,Cannondale Pro Cycling Team,",, 10:52",,2,2013
26,,164,110.0,+11:23,,Offredo Yoann,106,FDJ.fr,",, 10:52",,2,2013
37,,43,121.0,+11:47,,Grabsch Bert,107,Omega Pharma - Quick-Step,",, 10:52",,2,2013
28,,97,108.0,+11:21,,Vigano Davide,108,Lampre - Merida,",, 10:52",,2,2013
32,,106,99.0,+11:05,,Longo Borghini Paolo,109,Cannondale Pro Cycling Team,",, 10:52",,2,2013
37,,16,98.0,+11:04,,Rasch Gabriel,110,Sky Procycling,",, 10:52",,2,2013
27,,195,95.0,+10:41,,Hollenstein Reto,111,IAM Cycling,",, 10:52",,2,2013
24,,181,103.0,+11:15,,Degenkolb John,112,Team Argos - Shimano,",, 10:52",,2,2013
30,,162,96.0,+10:53,,Bonnet William,113,FDJ.fr,",, 10:52",,2,2013
27,,163,113.0,+11:28,,Jeannesson Arnold,114,FDJ.fr,",, 10:52",,2,2013
29,,154,102.0,+11:11,,Mestre Ricardo,115,Euskaltel - Euskadi,",, 10:52",,2,2013
27,,156,100.0,+11:06,,Saez De Arregi Adrian,116,Euskaltel - Euskadi,",, 10:52",,2,2013
31,,208,106.0,+11:18,,Talabardon Yannick,117,Sojasun,",, 10:52",,2,2013
31,,53,109.0,+11:21,,Gasparotto Enrico,118,Astana Pro Team,",, 10:52",,2,2013
28,,11,116.0,+11:34,,Tiernan-Locke Jonathan,119,Sky Procycling,",, 10:52",,2,2013
26,,186,117.0,+11:36,,Peterson Tom,120,Team Argos - Shimano,",, 10:52",,2,2013
29,,205,114.0,+11:33,,Marino Jean-Marc,121,Sojasun,",, 10:52",,2,2013
36,,65,119.0,+11:41,,Millar David,122,Garmin Sharp,11:12 11:12,,2,2013
35,,15,123.0,+11:50,,Hayman Mathew,123,Sky Procycling,",, 11:12",,2,2013
21,,66,111.0,+11:27,,Morton Lachlan,124,Garmin Sharp,",, 11:12",,2,2013
31,,168,125.0,+12:15,,Vaugrenard Benoit,125,FDJ.fr,11:49 11:49,,2,2013
28,,77,160.0,+15:06,,Van Avermaet Greg,126,BMC Racing Team,14:23 14:23,,2,2013
32,,41,147.0,+14:45,,Boonen Tom,127,Omega Pharma - Quick-Step,",, 14:23",,2,2013
27,,74,154.0,+14:53,,Kohler Martin,128,BMC Racing Team,",, 14:23",,2,2013
29,,174,156.0,+14:55,,Feillu Romain,129,Vacansoleil - DCM,",, 14:23",,2,2013
33,,35,130.0,+14:23,,Rast Gregory,130,RadioShack - Leopard,",, 14:23",,2,2013
34,,193,137.0,+14:35,,Elmiger Martin,131,IAM Cycling,",, 14:23",,2,2013
32,,14,158.0,+15:01,,Eisel Bernhard,132,Sky Procycling,",, 14:23",,2,2013
32,,31,128.0,+14:18,,Cancellara Fabian,133,RadioShack - Leopard,",, 14:23",,2,2013
22,,55,153.0,+14:51,,Kamyshev Arman,134,Astana Pro Team,",, 14:23",,2,2013
32,,36,146.0,+14:43,,Roulston Hayden,135,RadioShack - Leopard,",, 14:23",,2,2013
22,,172,161.0,+15:08,,Kreder Wesley,136,Vacansoleil - DCM,",, 14:23",,2,2013
29,,63,142.0,+14:40,,Farrar Tyler,137,Garmin Sharp,",, 14:23",,2,2013
29,,67,126.0,+14:11,,Rasmussen Alex,138,Garmin Sharp,",, 14:23",,2,2013
32,,88,163.0,+15:17,,Riblon Christophe,139,AG2R La Mondiale,",, 14:23",,2,2013
26,,136,145.0,+14:41,,Kruopis Aidis,140,Orica GreenEDGE,",, 14:23",,2,2013
25,,132,149.0,+14:48,,Bewley Sam,141,Orica GreenEDGE,",, 14:23",,2,2013
24,,118,132.0,+14:27,,Vanmarcke Sep,142,Blanco Pro Cycling Team,",, 14:23",,2,2013
26,,134,162.0,+15:09,,Goss Matthew,143,Orica GreenEDGE,",, 14:23",,2,2013
30,,145,166.0,+15:26,,Kaisen Olivier,144,Lotto Belisol Team,",, 14:23",,2,2013
30,,103,135.0,+14:34,,Haedo Lucas Sebastian,145,Cannondale Pro Cycling Team,",, 14:23",,2,2013
25,,54,133.0,+14:29,,Guarnieri Jacopo,146,Astana Pro Team,",, 14:23",,2,2013
30,,116,159.0,+15:01,,Renshaw Mark,147,Blanco Pro Cycling Team,",, 14:23",,2,2013
23,,7,143.0,+14:40,,Sanz Enrique,148,Movistar Team,",, 14:23",,2,2013
27,,113,151.0,+14:49,,Leezer Tom,149,Blanco Pro Cycling Team,",, 14:23",,2,2013
25,,25,131.0,+14:24,,Kristoff Alexander,150,Team Katusha,",, 14:23",,2,2013
25,,18,164.0,+15:19,,Swift Ben,151,Sky Procycling,",, 14:23",,2,2013
27,,23,141.0,+14:39,,Isaychev Vladimir,152,Team Katusha,",, 14:23",,2,2013
28,,165,155.0,+14:53,,Pineau C\xe9dric,153,FDJ.fr,",, 14:23",,2,2013
34,,133,139.0,+14:38,,Cooke Baden,154,Orica GreenEDGE,",, 14:23",,2,2013
23,,142,138.0,+14:37,,Debusschere Jens,155,Lotto Belisol Team,",, 14:23",,2,2013
23,,188,136.0,+14:34,,Ahlstrand Jonas,156,Team Argos - Shimano,",, 14:23",,2,2013
23,,17,157.0,+14:58,,Rowe Luke,157,Sky Procycling,",, 14:23",,2,2013
32,,123,144.0,+14:41,,Bennati Daniele,158,Team Saxo - Tinkoff,",, 14:23",,2,2013
32,,69,165.0,+15:24,,Wegmann Fabian,159,Garmin Sharp,",, 14:23",,2,2013
23,,92,152.0,+14:51,,Cimolai Davide,160,Lampre - Merida,",, 14:23",,2,2013
21,,161,129.0,+14:21,,D\xe9mare Arnaud,161,FDJ.fr,",, 14:23",,2,2013
30,,93,140.0,+14:38,,Ferrari Roberto,162,Lampre - Merida,",, 14:23",,2,2013
28,,144,150.0,+14:48,,Dehaes Kenny,163,Lotto Belisol Team,",, 14:23",,2,2013
39,,138,134.0,+14:29,,O'Grady Stuart,164,Orica GreenEDGE,",, 14:23",,2,2013
30,,204,127.0,+14:18,,Lemoine Cyril,165,Sojasun,",, 14:23",,2,2013
21,,98,148.0,+14:47,,Wackermann Luca,166,Lampre - Merida,",, 14:23",,2,2013
24,,147,167.0,+17:00,,Robert Fr\xe9derique,167,Lotto Belisol Team,15:48 15:48,,2,2013
23,,108,44.0,+10:55,50.0,Sagan Peter,1,Cannondale Pro Cycling Team,4:46:27 4:46:27,6.0,3,2013
26,,1,3.0,+0:35,30.0,Costa Rui,2,Movistar Team,",, ,,",4.0,3,2013
27,,121,2.0,+0:23,18.0,Kreuziger Roman,3,Team Saxo - Tinkoff,",, ,,",2.0,3,2013
26,,73,1.0,+0:00,13.0,Frank Mathias,4,BMC Racing Team,",, ,,",1.0,3,2013
26,,114,6.0,+1:08,10.0,Mollema Bauke,5,Blanco Pro Cycling Team,0:39 0:39,1.0,3,2013
30,,8,4.0,+0:53,7.0,Visconti Giovanni,6,Movistar Team,0:46 0:46,,3,2013
26,,64,7.0,+1:23,4.0,Martin Daniel,7,Garmin Sharp,",, 0:46",,3,2013
23,,166,5.0,+0:57,3.0,Pinot Thibaut,8,FDJ.fr,",, 0:46",,3,2013
26,,56,8.0,+1:26,2.0,Kangert Tanel,9,Astana Pro Team,",, 0:46",,3,2013
36,,81,9.0,+1:28,1.0,Peraud Jean-Christophe,10,AG2R La Mondiale,",, 0:46",,3,2013
24,,78,10.0,+1:39,,van Garderen Tejay,11,BMC Racing Team,",, 0:46",,3,2013
26,,21,12.0,+1:50,,Spilak Simon,12,Team Katusha,",, 0:46",,3,2013
29,,52,13.0,+1:59,,Dyachenko Alexandr,13,Astana Pro Team,1:29 1:29,,3,2013
27,,184,50.0,+11:35,,Geschke Simon,14,Team Argos - Shimano,1:47 1:47,,3,2013
30,,34,21.0,+3:00,,Monfort Maxime,15,RadioShack - Leopard,",, 1:47",,3,2013
28,,126,20.0,+2:44,,Roche Nicolas,16,Team Saxo - Tinkoff,",, 1:47",,3,2013
24,,153,49.0,+11:25,,Izagirre Ion,17,Euskaltel - Euskadi,",, 1:47",,3,2013
25,,137,11.0,+1:42,,Meyer Cameron,18,Orica GreenEDGE,",, 1:47",,3,2013
30,,151,22.0,+3:04,,Anton Igor,19,Euskaltel - Euskadi,",, 1:47",,3,2013
23,,91,15.0,+2:25,,Ulissi Diego,20,Lampre - Merida,",, 1:47",,3,2013
30,,191,17.0,+2:38,,Tschopp Johann,21,IAM Cycling,",, 1:47",,3,2013
29,,51,14.0,+2:24,,Brajkovi\u010d Janez,22,Astana Pro Team,",, 1:47",,3,2013
26,,82,18.0,+2:40,,Bouet Maxime,23,AG2R La Mondiale,",, 1:47",,3,2013
28,,48,24.0,+4:50,,Velits Peter,24,Omega Pharma - Quick-Step,",, 1:47",,3,2013
30,,87,16.0,+2:29,,Pozzovivo Domenico,25,AG2R La Mondiale,1:58 1:58,,3,2013
32,,88,63.0,+17:10,,Riblon Christophe,26,AG2R La Mondiale,",, 1:58",,3,2013
24,,197,19.0,+2:41,,Reichenbach Sebastien,27,IAM Cycling,",, 1:58",,3,2013
32,,131,33.0,+6:32,,Albasini Michael,28,Orica GreenEDGE,2:25 2:25,,3,2013
29,,115,29.0,+5:38,,Nordhaug Lars Petter,29,Blanco Pro Cycling Team,3:57 3:57,,3,2013
29,,196,27.0,+4:58,,L\xf6fkvist Thomas,30,IAM Cycling,",, 3:57",,3,2013
30,,22,30.0,+5:40,,Gusev Vladimir,31,Team Katusha,",, 3:57",,3,2013
27,,171,47.0,+11:04,,Bole Grega,32,Vacansoleil - DCM,",, 3:57",,3,2013
22,,112,23.0,+4:45,,Kelderman Wilco,33,Blanco Pro Cycling Team,",, 3:57",,3,2013
27,,83,36.0,+7:50,,Ch\xe9rel Micka\xebl,34,AG2R La Mondiale,",, 3:57",,3,2013
26,,2,25.0,+4:54,,Amador Andrey,35,Movistar Team,",, 3:57",,3,2013
34,,157,26.0,+4:56,,Verdugo Gorka,36,Euskaltel - Euskadi,",, 3:57",,3,2013
27,,201,46.0,+11:01,,Simon Julien,37,Sojasun,",, 3:57",,3,2013
29,,117,32.0,+6:29,,Sanchez Luis Leon,38,Blanco Pro Cycling Team,",, 3:57",,3,2013
31,,75,31.0,+6:08,,Moinard Ama\xebl,39,BMC Racing Team,",, 3:57",,3,2013
28,,143,38.0,+8:31,,de Greef Francis,40,Lotto Belisol Team,4:26 4:26,,3,2013
22,,12,28.0,+5:17,,Dombrowski Joe,41,Sky Procycling,",, 4:26",,3,2013
30,,27,41.0,+9:06,,Vorganov Eduard,42,Team Katusha,5:47 5:47,,3,2013
27,,163,64.0,+18:04,,Jeannesson Arnold,43,FDJ.fr,6:41 6:41,,3,2013
22,,107,34.0,+7:10,,Moser Moreno,44,Cannondale Pro Cycling Team,",, 6:41",,3,2013
34,,193,77.0,+21:11,,Elmiger Martin,45,IAM Cycling,",, 6:41",,3,2013
26,,198,37.0,+7:54,,Wyss Marcel,46,IAM Cycling,",, 6:41",,3,2013
28,,122,51.0,+11:47,,Breschel Matti,47,Team Saxo - Tinkoff,",, 6:41",,3,2013
31,,42,52.0,+11:51,,De Weert Kevin,48,Omega Pharma - Quick-Step,",, 6:41",,3,2013
32,,206,43.0,+10:48,,Mederel Maxime,49,Sojasun,",, 6:41",,3,2013
33,,96,35.0,+7:24,,Scarponi Michele,50,Lampre - Merida,6:45 6:45,,3,2013
22,,187,45.0,+10:59,,Preidler Georg,51,Team Argos - Shimano,7:32 7:32,,3,2013
28,,183,56.0,+14:13,,Fr\xf6hlinger Johannes,52,Team Argos - Shimano,",, 7:32",,3,2013
28,,135,62.0,+17:02,,Impey Daryl,53,Orica GreenEDGE,",, 7:32",,3,2013
28,,46,65.0,+18:44,,Vandewalle Kristof,54,Omega Pharma - Quick-Step,",, 7:32",,3,2013
32,,128,42.0,+10:46,,Zaugg Oliver,55,Team Saxo - Tinkoff,",, 7:32",,3,2013
27,,203,40.0,+8:57,,Feillu Brice,56,Sojasun,",, 7:32",,3,2013
26,,186,66.0,+19:03,,Peterson Tom,57,Team Argos - Shimano,",, 7:32",,3,2013
20,,13,39.0,+8:55,,Edmondson Joshua,58,Sky Procycling,",, 7:32",,3,2013
30,,71,48.0,+11:19,,Gilbert Philippe,59,BMC Racing Team,7:51 7:51,,3,2013
29,,72,69.0,+19:34,,Burghardt Marcus,60,BMC Racing Team,",, 7:51",,3,2013
27,,74,85.0,+22:39,,Kohler Martin,61,BMC Racing Team,",, 7:51",,3,2013
33,,57,53.0,+11:57,,Kashechkin Andrey,62,Astana Pro Team,",, 7:51",,3,2013
32,,36,84.0,+22:29,,Roulston Hayden,63,RadioShack - Leopard,",, 7:51",,3,2013
32,,68,58.0,+14:50,,Vansummeren Johan,64,Garmin Sharp,8:03 8:03,,3,2013
25,,141,75.0,+20:56,,Bulgac Brian,65,Lotto Belisol Team,9:52 9:52,,3,2013
24,,101,55.0,+13:52,,Agostini Stefano,66,Cannondale Pro Cycling Team,",, 9:52",,3,2013
29,,167,54.0,+13:38,,Roy J\xe9r\xe9my,67,FDJ.fr,",, 9:52",,3,2013
32,,155,61.0,+16:46,,Oroz Juan Jos\xe9,68,Euskaltel - Euskadi,",, 9:52",,3,2013
33,,35,92.0,+25:32,,Rast Gregory,69,RadioShack - Leopard,11:14 11:14,,3,2013
21,,105,59.0,+15:50,,Koch Michel,70,Cannondale Pro Cycling Team,",, 11:14",,3,2013
32,,41,94.0,+25:54,,Boonen Tom,71,Omega Pharma - Quick-Step,",, 11:14",,3,2013
37,,16,82.0,+22:13,,Rasch Gabriel,72,Sky Procycling,",, 11:14",,3,2013
26,,111,57.0,+14:21,,Kruijswijk Steven,73,Blanco Pro Cycling Team,",, 11:14",,3,2013
29,,173,76.0,+20:59,,Marczynski Tomasz,74,Vacansoleil - DCM,",, 11:14",,3,2013
27,,95,68.0,+19:32,,Stortoni Simone,75,Lampre - Merida,",, 11:14",,3,2013
30,,84,72.0,+20:37,,Minard S\xe9bastien,76,AG2R La Mondiale,",, 11:14",,3,2013
29,,194,60.0,+16:20,,Haussler Heinrich,77,IAM Cycling,",, 11:14",,3,2013
39,,127,67.0,+19:21,,Tosatto Matteo,78,Team Saxo - Tinkoff,12:38 12:38,,3,2013
32,,94,86.0,+22:57,,Mori Manuele,79,Lampre - Merida,",, 12:38",,3,2013
29,,45,98.0,+27:08,,Terpstra Niki,80,Omega Pharma - Quick-Step,16:38 16:38,,3,2013
26,,164,108.0,+28:26,,Offredo Yoann,81,FDJ.fr,17:08 17:08,,3,2013
26,,185,81.0,+22:08,,Gretsch Patrick,82,Team Argos - Shimano,",, 17:08",,3,2013
28,,6,87.0,+23:34,,Rojas Jos\xe9 Joaqu\xedn,83,Movistar Team,",, 17:08",,3,2013
22,,182,71.0,+20:22,,Dumoulin Tom,84,Team Argos - Shimano,",, 17:08",,3,2013
32,,106,103.0,+28:08,,Longo Borghini Paolo,85,Cannondale Pro Cycling Team,",, 17:08",,3,2013
30,,104,109.0,+28:31,,King Edward,86,Cannondale Pro Cycling Team,",, 17:08",,3,2013
27,,23,130.0,+31:42,,Isaychev Vladimir,87,Team Katusha,",, 17:08",,3,2013
28,,165,131.0,+31:56,,Pineau C\xe9dric,88,FDJ.fr,",, 17:08",,3,2013
32,,24,99.0,+27:25,,Kolobnev Alexandr,89,Team Katusha,",, 17:08",,3,2013
29,,86,70.0,+19:53,,Montaguti Matteo,90,AG2R La Mondiale,",, 17:08",,3,2013
28,,176,79.0,+21:23,,Selvaggi Mirko,91,Vacansoleil - DCM,",, 17:08",,3,2013
28,,77,133.0,+32:09,,Van Avermaet Greg,92,BMC Racing Team,",, 17:08",,3,2013
37,,43,111.0,+28:50,,Grabsch Bert,93,Omega Pharma - Quick-Step,",, 17:08",,3,2013
26,,76,106.0,+28:22,,Schar Michael,94,BMC Racing Team,",, 17:08",,3,2013
41,,38,73.0,+20:39,,Voigt Jens,95,RadioShack - Leopard,",, 17:08",,3,2013
30,,103,128.0,+31:37,,Haedo Lucas Sebastian,96,Cannondale Pro Cycling Team,",, 17:08",,3,2013
32,,31,126.0,+31:21,,Cancellara Fabian,97,RadioShack - Leopard,",, 17:08",,3,2013
29,,44,95.0,+26:35,,Pauwels Serge,98,Omega Pharma - Quick-Step,",, 17:08",,3,2013
33,,26,105.0,+28:20,,Kuchynski Aliaksandr,99,Team Katusha,",, 17:08",,3,2013
27,,195,101.0,+27:44,,Hollenstein Reto,100,IAM Cycling,",, 17:08",,3,2013
23,,142,129.0,+31:40,,Debusschere Jens,101,Lotto Belisol Team,",, 17:08",,3,2013
31,,53,107.0,+28:24,,Gasparotto Enrico,102,Astana Pro Team,",, 17:08",,3,2013
37,,33,97.0,+26:46,,Kl\xf6den Andr\xe9as,103,RadioShack - Leopard,",, 17:08",,3,2013
28,,37,78.0,+21:14,,Schleck Andy,104,RadioShack - Leopard,",, 17:08",,3,2013
35,,15,113.0,+28:53,,Hayman Mathew,105,Sky Procycling,",, 17:08",,3,2013
