Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
30,41.31100000000001,,+ -9:44,,Vasseur C\xe9dric,43,US Postal Service,0:26 0:26,,0,2001
25,41.31100000000001,,+ -9:44,,Vande Velde Christian,44,US Postal Service,",, 0:26",,0,2001
23,41.31100000000001,,+ -9:44,,Tessier Jean-Michel,45,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 0:26",,0,2001
28,41.31100000000001,,+ -9:44,,Moos Alexandre,46,Phonak Hearing Systems,",, 0:26",,0,2001
31,41.31100000000001,,+ -9:44,,Meier Armin,47,Saeco,",, 0:26",,0,2001
29,41.244,,+ -9:44,,Guesdon Fr\xe9d\xe9ric,48,La Fran\xe7aise des Jeux,0:27 0:27,,0,2001
26,41.244,,+ -9:44,,Ivanov Serguei,49,Fassa Bortolo,",, 0:27",,0,2001
30,41.244,,+ -9:44,,Wesemann Steffen,50,Team Telekom,",, 0:27",,0,2001
28,41.244,,+ -9:44,,Stangelj Gorazd,51,Liquigas - Pata,",, 0:27",,0,2001
23,41.176,,+ -9:44,,Scholz Ronny,52,Gerolsteiner,0:28 0:28,,0,2001
26,41.176,,+ -9:44,,Contrini Daniele,53,Liquigas - Pata,",, 0:28",,0,2001
24,41.176,,+ -9:44,,Tombak Janek,54,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 0:28",,0,2001
24,41.176,,+ -9:44,,Nazon Jean-Patrick,55,La Fran\xe7aise des Jeux,",, 0:28",,0,2001
29,41.176,,+ -9:44,,Simoni Gilberto,56,Lampre - Daikin,",, 0:28",,0,2001
28,41.176,,+ -9:44,,Celestino Mirko,57,Saeco,",, 0:28",,0,2001
28,41.176,,+ -9:44,,McEwen Robbie,58,Domo - Farm Frites,",, 0:28",,0,2001
28,41.176,,+ -9:44,,Hendrix Sascha,59,Team Coast,",, 0:28",,0,2001
29,41.108999999999995,,+ -9:44,,Boven Jan,60,Rabobank ProTeam,0:29 0:29,,0,2001
28,41.108999999999995,,+ -9:44,,Aebersold Niki,61,Team Coast,",, 0:29",,0,2001
27,41.108999999999995,,+ -9:44,,Stadelmann Ren\xe9,62,Phonak Hearing Systems,",, 0:29",,0,2001
24,41.108999999999995,,+ -9:44,,Strauss Marcel,63,Gerolsteiner,",, 0:29",,0,2001
36,41.108999999999995,,+ -9:44,,S\xf8rensen Rolf,64,CSC ProTeam - Tiscali,",, 0:29",,0,2001
28,41.108999999999995,,+ -9:44,,Verheyen Geert,65,Rabobank ProTeam,",, 0:29",,0,2001
31,41.042,,+ -9:44,,Piziks Arvis,66,CSC ProTeam - Tiscali,0:30 0:30,,0,2001
29,41.042,,+ -9:44,,Rebellin Davide,67,Liquigas - Pata,",, 0:30",,0,2001
23,41.042,,+ -9:44,,Poos Christian,68,,",, 0:30",,0,2001
25,41.042,,+ -9:44,,Bergmann Reto,69,,",, 0:30",,0,2001
30,41.042,,+ -9:44,,Fagnini Gian-matteo,70,Team Telekom,",, 0:30",,0,2001
30,41.042,,+ -9:44,,Padrnos Pavel,71,Saeco,",, 0:30",,0,2001
28,40.976000000000006,,+ -9:44,,Wadecki Piotr,72,Domo - Farm Frites,0:31 0:31,,0,2001
34,40.976000000000006,,+ -9:44,,Bolts Udo,73,Team Telekom,",, 0:31",,0,2001
33,40.976000000000006,,+ -9:44,,Cattai Stefano,74,Liquigas - Pata,",, 0:31",,0,2001
28,40.909,,+ -9:44,,Codol Massimo,75,Lampre - Daikin,0:32 0:32,,0,2001
27,40.843,,+ -9:44,,Sacchi Fabio,76,Saeco,0:33 0:33,,0,2001
37,40.843,,+ -9:44,,Gianetti Mauro,77,Team Coast,",, 0:33",,0,2001
32,40.843,,+ -9:44,,Bortolami Gianluca,78,Tacconi Sport - Vini Caldirola,",, 0:33",,0,2001
26,40.777,,+ -9:44,,Heule Christian,79,,0:34 0:34,,0,2001
27,40.777,,+ -9:44,,Konecny Tomas,80,Domo - Farm Frites,",, 0:34",,0,2001
23,40.777,,+ -9:44,,Calcagni Patrick,81,Tacconi Sport - Vini Caldirola,",, 0:34",,0,2001
27,40.777,,+ -9:44,,Wrolich Peter,82,Gerolsteiner,",, 0:34",,0,2001
35,40.777,,+ -9:44,,Museeuw Johan,83,Domo - Farm Frites,",, 0:34",,0,2001
27,40.777,,+ -9:44,,Chantyr Anton,84,Team Coast,",, 0:34",,0,2001
24,40.711,,+ -9:44,,Mutschler Klaus,85,Team Coast,0:35 0:35,,0,2001
32,40.711,,+ -9:44,,Dufaux Laurent,86,Saeco,",, 0:35",,0,2001
34,40.711,,+ -9:44,,Donati Massimo,87,Tacconi Sport - Vini Caldirola,",, 0:35",,0,2001
27,40.711,,+ -9:44,,Lotz Marc,88,Rabobank ProTeam,",, 0:35",,0,2001
28,40.645,,+ -9:44,,Secchiari Francesco,89,Saeco,0:36 0:36,,0,2001
33,40.58,,+ -9:44,,Radaelli Mauro,90,Tacconi Sport - Vini Caldirola,0:37 0:37,,0,2001
26,40.58,,+ -9:44,,Bertoletti Simone,91,Lampre - Daikin,",, 0:37",,0,2001
24,40.58,,+ -9:44,,Valjavec Tadej,92,Fassa Bortolo,",, 0:37",,0,2001
26,40.514,,+ -9:44,,Grabsch Bert,93,Phonak Hearing Systems,0:38 0:38,,0,2001
32,40.514,,+ -9:44,,den Bakker Maarten,94,Rabobank ProTeam,",, 0:38",,0,2001
27,40.514,,+ -9:44,,Ordowski Volker,95,Gerolsteiner,",, 0:38",,0,2001
30,40.514,,+ -9:44,,Fincato Marco,96,Fassa Bortolo,",, 0:38",,0,2001
32,40.449,,+ -9:44,,Mengin Christophe,97,La Fran\xe7aise des Jeux,0:39 0:39,,0,2001
23,40.449,,+ -9:44,,Nocentini Rinaldo,98,Mapei - Quickstep,",, 0:39",,0,2001
28,40.385,,+ -9:44,,Sidler Christian,99,,0:40 0:40,,0,2001
27,40.385,,+ -9:44,,Ruskys Saulius,100,Gerolsteiner,",, 0:40",,0,2001
27,40.32,,+ -9:44,,Mori Massimiliano,101,Saeco,0:41 0:41,,0,2001
26,40.256,,+ -9:44,,Atienza Daniel,102,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",0:42 0:42,,0,2001
30,40.256,,+ -9:44,,Beltran Manuel,103,Mapei - Quickstep,",, 0:42",,0,2001
20,40.191,,+ -9:44,,Rutkiewicz Marek,104,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",0:43 0:43,,0,2001
31,40.126999999999995,,+ -9:44,,McGrory Scott,105,Mapei - Quickstep,0:44 0:44,,0,2001
31,40.126999999999995,,+ -9:44,,Bourquenoud Pierre,106,Phonak Hearing Systems,",, 0:44",,0,2001
24,40.064,,+ -9:44,,Cretskens Wilfried,107,Domo - Farm Frites,0:45 0:45,,0,2001
26,40.064,,+ -9:44,,Glomser Gerrit,108,,",, 0:45",,0,2001
30,40.0,,+ -9:44,,Garcia Marcelino,109,CSC ProTeam - Tiscali,0:46 0:46,,0,2001
24,40.0,,+ -9:44,,Zampieri Steve,110,,",, 0:46",,0,2001
22,40.0,,+ -9:44,,Sassone Robert,111,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, 0:46",,0,2001
29,39.937,,+ -9:44,,Schaffrath Jan,112,Team Telekom,0:47 0:47,,0,2001
30,39.937,,+ -9:44,,Cerezo Francisco,113,,",, 0:47",,0,2001
29,39.937,,+ -9:44,,Pozzi Oscar,114,Fassa Bortolo,",, 0:47",,0,2001
28,39.873000000000005,,+ -9:44,,Zumsteg Lukas,115,Phonak Hearing Systems,0:48 0:48,,0,2001
36,39.873000000000005,,+ -9:44,,Peeters Wilfried,116,Domo - Farm Frites,",, 0:48",,0,2001
35,39.81,,+ -9:44,,Konishev Dimitri,117,Fassa Bortolo,0:49 0:49,,0,2001
25,39.748000000000005,,+ -9:44,,Fragniere C\xe9dric,118,Phonak Hearing Systems,0:50 0:50,,0,2001
23,39.685,,+ -9:44,,Tiralongo Paolo,119,Fassa Bortolo,0:51 0:51,,0,2001
31,39.623000000000005,,+ -9:44,,Phillips Jason,120,Team Coast,0:52 0:52,,0,2001
22,39.498000000000005,,+ -9:44,,Fritsch Nicolas,121,La Fran\xe7aise des Jeux,0:54 0:54,,0,2001
29,39.498000000000005,,+ -9:44,,Beuchat Roger,122,Phonak Hearing Systems,",, 0:54",,0,2001
26,39.498000000000005,,+ -9:44,,Perque Franck,123,La Fran\xe7aise des Jeux,",, 0:54",,0,2001
31,39.437,,+ -9:44,,Lamour Claude,124,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",0:55 0:55,,0,2001
24,39.437,,+ -9:44,,Malberti Fabio,125,Liquigas - Pata,",, 0:55",,0,2001
23,39.375,,+ -9:44,,Szmyd Sylwester,126,Tacconi Sport - Vini Caldirola,0:56 0:56,,0,2001
30,39.375,,+ -9:44,,Zabel Erik,127,Team Telekom,",, 0:56",,0,2001
24,39.314,,+ -9:44,,Giordani Leonardo,128,Fassa Bortolo,0:57 0:57,,0,2001
28,39.251999999999995,,+ -9:44,,Frattini Cristiano,129,Liquigas - Pata,0:58 0:58,,0,2001
26,39.191,,+ -9:44,,Zucconi Pietro,130,Tacconi Sport - Vini Caldirola,0:59 0:59,,0,2001
32,39.07,,+ -9:44,,Farazijn Peter,131,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",1:01 1:01,,0,2001
33,39.07,,+ -9:44,,Dotti Fausto,132,Liquigas - Pata,",, 1:01",,0,2001
31,39.07,,+ -9:44,,Ledanois Yvon,133,La Fran\xe7aise des Jeux,",, 1:01",,0,2001
30,38.829,,+ -9:44,,Huser Rolf,134,Team Coast,1:05 1:05,,0,2001
28,38.769,,+ -9:44,,Raimondi Giancarlo,135,Liquigas - Pata,1:06 1:06,,0,2001
31,36.788000000000004,,+ -9:44,,Minali Nicola,136,Tacconi Sport - Vini Caldirola,1:41 1:41,,0,2001
30,,,+ -4:36:33,50.0,Zabel Erik,1,Team Telekom,4:26:49 4:26:49,,1,2001
27,,,+ -4:36:33,30.0,Bettini Paolo,2,Mapei - Quickstep,",, ,,",,1,2001
27,,,+ -4:36:33,18.0,Ruskys Saulius,3,Gerolsteiner,",, ,,",,1,2001
24,,,+ -4:36:33,13.0,Hunter Robert,4,Lampre - Daikin,",, ,,",,1,2001
24,,,+ -4:36:33,10.0,Tombak Janek,5,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
22,,,+ -4:36:33,7.0,Sassone Robert,6,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
27,,,+ -4:36:33,4.0,Wrolich Peter,7,Gerolsteiner,",, ,,",,1,2001
24,,,+ -4:36:33,3.0,Nazon Jean-Patrick,8,La Fran\xe7aise des Jeux,",, ,,",,1,2001
31,,,+ -4:36:33,2.0,Piziks Arvis,9,CSC ProTeam - Tiscali,",, ,,",,1,2001
23,,,+ -4:36:33,1.0,Haselbacher Rene,10,Gerolsteiner,",, ,,",,1,2001
28,,,+ -4:36:33,,Raimondi Giancarlo,11,Liquigas - Pata,",, ,,",,1,2001
26,,,+ -4:36:33,,Glomser Gerrit,12,,",, ,,",,1,2001
28,,10.0,+0:10,,Jalabert Nicolas,13,CSC ProTeam - Tiscali,",, ,,",,1,2001
27,,,+ -4:36:33,,Mori Massimiliano,14,Saeco,",, ,,",,1,2001
31,,,+ -4:36:33,,Minali Nicola,15,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
28,,,+ -4:36:33,,McEwen Robbie,16,Domo - Farm Frites,",, ,,",,1,2001
27,,7.0,+0:09,,Hincapie George,17,US Postal Service,",, ,,",,1,2001
30,,,+ -4:36:33,,Cerezo Francisco,18,,",, ,,",,1,2001
30,,,+ -4:36:33,,Fagnini Gian-matteo,19,Team Telekom,",, ,,",,1,2001
35,,,+ -4:36:33,,Konishev Dimitri,20,Fassa Bortolo,",, ,,",,1,2001
27,,,+ -4:36:33,,Sacchi Fabio,21,Saeco,",, ,,",,1,2001
28,,,+ -4:36:33,,Wadecki Piotr,22,Domo - Farm Frites,",, ,,",,1,2001
28,,,+ -4:36:33,,Moos Alexandre,23,Phonak Hearing Systems,",, ,,",,1,2001
29,,,+ -4:36:33,,Beuchat Roger,24,Phonak Hearing Systems,",, ,,",,1,2001
30,,2.0,+0:03,,Knaven Servais,25,Domo - Farm Frites,",, ,,",,1,2001
22,,,+ -4:36:33,,Bertogliati Rubens,26,Lampre - Daikin,",, ,,",,1,2001
32,,,+ -4:36:33,,Aldag Rolf,27,Team Telekom,",, ,,",,1,2001
27,,,+ -4:36:33,,Schnider Daniel,28,La Fran\xe7aise des Jeux,",, ,,",,1,2001
26,,,+ -4:36:33,,Heule Christian,29,,",, ,,",,1,2001
25,,,+ -4:36:33,,Klier Andreas,30,Team Telekom,",, ,,",,1,2001
27,,,+ -4:36:33,,Lotz Marc,31,Rabobank ProTeam,",, ,,",,1,2001
28,,,+ -4:36:33,,Celestino Mirko,32,Saeco,",, ,,",,1,2001
29,,,+ -4:36:33,,Pozzi Oscar,33,Fassa Bortolo,",, ,,",,1,2001
26,,,+ -4:36:33,,Ivanov Serguei,34,Fassa Bortolo,",, ,,",,1,2001
24,,,+ -4:36:33,,Malberti Fabio,35,Liquigas - Pata,",, ,,",,1,2001
20,,,+ -4:36:33,,Rutkiewicz Marek,36,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
26,,,+ -4:36:33,,Zberg Markus,37,Rabobank ProTeam,",, ,,",,1,2001
28,,,+ -4:36:33,,Aebersold Niki,38,Team Coast,",, ,,",,1,2001
26,,,+ -4:36:33,,Contrini Daniele,39,Liquigas - Pata,",, ,,",,1,2001
32,,,+ -4:36:33,,Noe Andrea,40,Mapei - Quickstep,",, ,,",,1,2001
27,,,+ -4:36:33,,Buxhofer Matthias,41,Phonak Hearing Systems,",, ,,",,1,2001
24,,,+ -4:36:33,,Giordani Leonardo,42,Fassa Bortolo,",, ,,",,1,2001
35,,5.0,+0:05,,Ekimov Viatcheslav,43,US Postal Service,",, ,,",,1,2001
30,,6.0,+0:06,,Zberg Beat,44,Rabobank ProTeam,",, ,,",,1,2001
27,,,+ -4:36:33,,Konecny Tomas,45,Domo - Farm Frites,",, ,,",,1,2001
27,,,+ -4:36:33,,Vinokourov Alexandre,46,Team Telekom,",, ,,",,1,2001
25,,8.0,+0:09,,Niermann Grischa,47,Rabobank ProTeam,",, ,,",,1,2001
29,,,+ -4:36:33,,Camenzind Oscar,48,Lampre - Daikin,",, ,,",,1,2001
28,,,+ -4:36:33,,Codol Massimo,49,Lampre - Daikin,",, ,,",,1,2001
26,,,+ -4:36:33,,Grabsch Bert,50,Phonak Hearing Systems,",, ,,",,1,2001
30,,,+ -4:36:33,,Belli Wladimir,51,Fassa Bortolo,",, ,,",,1,2001
25,,,+ -4:36:33,,Garate Juan Manuel,52,Lampre - Daikin,",, ,,",,1,2001
31,,,+ -4:36:33,,Bourquenoud Pierre,53,Phonak Hearing Systems,",, ,,",,1,2001
30,,,+ -4:36:33,,Magnien Emmanuel,54,La Fran\xe7aise des Jeux,",, ,,",,1,2001
25,,,+ -4:36:33,,Vande Velde Christian,55,US Postal Service,",, ,,",,1,2001
27,,,+ -4:36:33,,Garzelli Stefano,56,Mapei - Quickstep,",, ,,",,1,2001
29,,,+ -4:36:33,,Simoni Gilberto,57,Lampre - Daikin,",, ,,",,1,2001
32,,3.0,+0:05,,Jalabert Laurent,58,CSC ProTeam - Tiscali,",, ,,",,1,2001
26,,,+ -4:36:33,,Horrillo Pedro,59,Mapei - Quickstep,",, ,,",,1,2001
30,,,+ -4:36:33,,Totschnig Georg,60,Gerolsteiner,",, ,,",,1,2001
29,,1.0,+0:00,,Armstrong Lance,61,US Postal Service,",, ,,",,1,2001
31,,,+ -4:36:33,,Lamour Claude,62,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
28,,,+ -4:36:33,,Luttenberger Peter,63,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
26,,,+ -4:36:33,,S\xf8rensen Nicki,64,CSC ProTeam - Tiscali,",, ,,",,1,2001
33,,,+ -4:36:33,,Cattai Stefano,65,Liquigas - Pata,",, ,,",,1,2001
23,,,+ -4:36:33,,Poos Christian,66,,",, ,,",,1,2001
29,,,+ -4:36:33,,Guesdon Fr\xe9d\xe9ric,67,La Fran\xe7aise des Jeux,",, ,,",,1,2001
28,,,+ -4:36:33,,Verheyen Geert,68,Rabobank ProTeam,",, ,,",,1,2001
23,,,+ -4:36:33,,Nocentini Rinaldo,69,Mapei - Quickstep,",, ,,",,1,2001
24,,,+ -4:36:33,,Cretskens Wilfried,70,Domo - Farm Frites,",, ,,",,1,2001
28,,,+ -4:36:33,,Stangelj Gorazd,71,Liquigas - Pata,",, ,,",,1,2001
32,,,+ -4:36:33,,Bortolami Gianluca,72,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
30,,,+ -4:36:33,,Beltran Manuel,73,Mapei - Quickstep,",, ,,",,1,2001
30,,4.0,+0:05,,Hamilton Tyler,74,US Postal Service,",, ,,",,1,2001
27,,,+ -4:36:33,,White Matthew,75,US Postal Service,",, ,,",,1,2001
30,,,+ -4:36:33,,Huser Rolf,76,Team Coast,",, ,,",,1,2001
32,,,+ -4:36:33,,Z\xfclle Alex,77,Team Coast,",, ,,",,1,2001
32,,,+ -4:36:33,,Mengin Christophe,78,La Fran\xe7aise des Jeux,",, ,,",,1,2001
26,,,+ -4:36:33,,Zucconi Pietro,79,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
32,,,+ -4:36:33,,Dufaux Laurent,80,Saeco,",, ,,",,1,2001
25,,,+ -4:36:33,,Belohvosciks Raivis,81,Lampre - Daikin,",, ,,",,1,2001
24,,,+ -4:36:33,,Valjavec Tadej,82,Fassa Bortolo,",, ,,",,1,2001
23,,,+ -4:36:33,,Tiralongo Paolo,83,Fassa Bortolo,",, ,,",,1,2001
23,,,+ -4:36:33,,Cotar Martin,84,,",, ,,",,1,2001
31,,,+ -4:36:33,,Meier Armin,85,Saeco,",, ,,",,1,2001
23,,,+ -4:36:33,,Calcagni Patrick,86,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
26,,,+ -4:36:33,,Atienza Daniel,87,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
35,,,+ -4:36:33,,Museeuw Johan,88,Domo - Farm Frites,",, ,,",,1,2001
29,,,+ -4:36:33,,Schaffrath Jan,89,Team Telekom,",, ,,",,1,2001
25,,,+ -4:36:33,,Fragniere C\xe9dric,90,Phonak Hearing Systems,",, ,,",,1,2001
31,,,+ -4:36:33,,Bartoli Michele,91,Mapei - Quickstep,",, ,,",,1,2001
28,,,+ -4:36:33,,Savoldelli Paolo,92,Saeco,",, ,,",,1,2001
30,,,+ -4:36:33,,Padrnos Pavel,93,Saeco,",, ,,",,1,2001
30,,,+ -4:36:33,,Rittsel Martin,94,CSC ProTeam - Tiscali,",, ,,",,1,2001
25,,,+ -4:36:33,,Bergmann Reto,95,,",, ,,",,1,2001
34,,,+ -4:36:33,,Bolts Udo,96,Team Telekom,",, ,,",,1,2001
27,,,+ -4:36:33,,Stadelmann Ren\xe9,97,Phonak Hearing Systems,",, ,,",,1,2001
36,,,+ -4:36:33,,Peeters Wilfried,98,Domo - Farm Frites,",, ,,",,1,2001
30,,,+ -4:36:33,,Fincato Marco,99,Fassa Bortolo,",, ,,",,1,2001
29,,,+ -4:36:33,,Rebellin Davide,100,Liquigas - Pata,",, ,,",,1,2001
37,,,+ -4:36:33,,Gianetti Mauro,101,Team Coast,",, ,,",,1,2001
28,,,+ -4:36:33,,Hendrix Sascha,102,Team Coast,",, ,,",,1,2001
34,,,+ -4:36:33,,Donati Massimo,103,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
30,,,+ -4:36:33,,Garcia Marcelino,104,CSC ProTeam - Tiscali,",, ,,",,1,2001
27,,,+ -4:36:33,,Chantyr Anton,105,Team Coast,",, ,,",,1,2001
24,,,+ -4:36:33,,Zampieri Steve,106,,",, ,,",,1,2001
30,,,+ -4:36:33,,Vasseur C\xe9dric,107,US Postal Service,",, ,,",,1,2001
32,,,+ -4:36:33,,Cuesta \xcd\xf1igo,108,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
28,,,+ -4:36:33,,Frattini Cristiano,109,Liquigas - Pata,",, ,,",,1,2001
32,,,+ -4:36:33,,Farazijn Peter,110,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
23,,,+ -4:36:33,,Tessier Jean-Michel,111,"Cofidis, le Cr\xe9dit par T\xe9l\xe9phone",",, ,,",,1,2001
23,,,+ -4:36:33,,Szmyd Sylwester,112,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
28,,,+ -4:36:33,,Kjaergaard Steffen,113,US Postal Service,",, ,,",,1,2001
33,,,+ -4:36:33,,Dotti Fausto,114,Liquigas - Pata,",, ,,",,1,2001
24,,,+ -4:36:33,,Mutschler Klaus,115,Team Coast,",, ,,",,1,2001
26,,,+ -4:36:33,,Bertoletti Simone,116,Lampre - Daikin,",, ,,",,1,2001
30,,,+ -4:36:33,,Wesemann Steffen,117,Team Telekom,",, ,,",,1,2001
29,,,+ -4:36:33,,Boven Jan,118,Rabobank ProTeam,",, ,,",,1,2001
24,,,+ -4:36:33,,Strauss Marcel,119,Gerolsteiner,",, ,,",,1,2001
22,,,+ -4:36:33,,Elmiger Martin,120,,",, ,,",,1,2001
32,,,+ -4:36:33,,den Bakker Maarten,121,Rabobank ProTeam,",, ,,",,1,2001
32,,9.0,+0:09,,Wauters Marc,122,Rabobank ProTeam,",, ,,",,1,2001
22,,,+ -4:36:33,,Fritsch Nicolas,123,La Fran\xe7aise des Jeux,",, ,,",,1,2001
28,,,+ -4:36:33,,Secchiari Francesco,124,Saeco,",, ,,",,1,2001
32,,,+ -4:36:33,,Peschel Uwe,125,Gerolsteiner,",, ,,",,1,2001
36,,,+ -4:36:33,,S\xf8rensen Rolf,126,CSC ProTeam - Tiscali,",, ,,",,1,2001
23,,,+ -4:36:33,,Hoste Leif,127,Domo - Farm Frites,",, ,,",,1,2001
33,,,+ -4:36:33,,Radaelli Mauro,128,Tacconi Sport - Vini Caldirola,",, ,,",,1,2001
28,,,+ -4:36:33,,Sidler Christian,129,,1:37 1:37,,1,2001
28,,,+ -4:36:33,,Zumsteg Lukas,130,Phonak Hearing Systems,1:52 1:52,,1,2001
31,,,+ -4:36:33,,McGrory Scott,131,Mapei - Quickstep,3:10 3:10,,1,2001
23,,,+ -4:36:33,,Scholz Ronny,132,Gerolsteiner,4:02 4:02,,1,2001
27,,,+ -4:36:33,,Ordowski Volker,133,Gerolsteiner,",, 4:02",,1,2001
31,,,+ -4:36:33,,Phillips Jason,134,Team Coast,4:48 4:48,,1,2001
32,,1.0,+0:00,50.0,Bortolami Gianluca,1,Tacconi Sport - Vini Caldirola,3:46:29 3:46:29,,2,2001
27,,2.0,+0:06,30.0,Wrolich Peter,2,Gerolsteiner,",, ,,",,2,2001
28,,,+ -8:23:20,18.0,McEwen Robbie,3,Domo - Farm Frites,2:53 2:53,,2,2001
