Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
30,,64,+1:03,,Blaudzun Michael,28,CSC ProTeam,",, ,,",1,2003
29,,31,+0:43,,Salmon Benoit,29,Phonak Hearing Systems,",, ,,",1,2003
28,,40,+0:49,,Ca\xf1ada David,30,Quickstep - Davitamon,",, ,,",1,2003
32,,61,+1:02,,Beltran Manuel,31,Team Bianchi,",, ,,",1,2003
28,,16,+0:32,,Dessel Cyril,32,Phonak Hearing Systems,",, ,,",1,2003
28,,76,+1:16,,Botcharov Alexandre,33,AG2R Pr\xe9voyance,",, ,,",1,2003
32,,9,+0:19,,Moreau Christophe,34,Cr\xe9dit Agricole,",, ,,",1,2003
35,,24,+0:38,,Lelli Massimiliano,35,Cofidis,",, ,,",1,2003
28,,15,+0:29,,Sastre Carlos,36,CSC ProTeam,",, ,,",1,2003
29,,81,+1:22,,Mikhailov Guennady,37,US Postal Service,",, ,,",1,2003
23,,20,+0:37,,Astarloza Mikel,38,AG2R Pr\xe9voyance,",, ,,",1,2003
24,,77,+1:16,,Krivtsov Yuriy,39,Jean Delatour,",, ,,",1,2003
28,,12,+0:25,,Pe\xf1a Victor Hugo,40,US Postal Service,",, ,,",1,2003
26,,32,+0:44,,Calvente Corbas Manuel,41,CSC ProTeam,",, ,,",1,2003
22,,14,+0:28,,Karpets Vladimir,42,Ibanesto.com,",, ,,",1,2003
32,,35,+0:46,,Hamilton Tyler,43,CSC ProTeam,",, ,,",1,2003
30,,26,+0:40,,Rubiera Jos\xe9 Luis,44,US Postal Service,",, ,,",1,2003
27,,47,+0:55,,Fragniere C\xe9dric,45,Cr\xe9dit Agricole,",, ,,",1,2003
27,,8,+0:18,,Lastras Pablo,46,Ibanesto.com,",, ,,",1,2003
31,,80,+1:22,,Beuchat Roger,47,Phonak Hearing Systems,",, ,,",1,2003
25,,87,+1:29,,Lamouller Lo\xefc,48,,",, ,,",1,2003
32,,27,+0:40,,Padrnos Pavel,49,US Postal Service,",, ,,",1,2003
23,,70,+1:06,,Pineau J\xe9rome,50,Brioches La Boulang\xe8re,",, ,,",1,2003
30,,56,+0:59,,Oriol Christophe,51,AG2R Pr\xe9voyance,",, ,,",1,2003
24,,60,+1:02,,Flickinger Andy,52,AG2R Pr\xe9voyance,",, ,,",1,2003
30,,36,+0:47,,Luttenberger Peter,53,CSC ProTeam,",, ,,",1,2003
25,,54,+0:58,,Vogondy Nicolas,54,Fdjeux.com,",, ,,",1,2003
23,,48,+0:56,,Kashechkin Andrey,55,Quickstep - Davitamon,",, ,,",1,2003
25,,89,+1:30,,Engels Addy,56,Rabobank ProTeam,",, ,,",1,2003
30,,38,+0:47,,Garcia Jose Vicente,57,Ibanesto.com,",, ,,",1,2003
25,,59,+1:01,,Martinez Egoi,58,Euskaltel - Euskadi,",, ,,",1,2003
27,,51,+0:56,,Niermann Grischa,59,Rabobank ProTeam,",, ,,",1,2003
26,,42,+0:51,,Finot Fr\xe9d\xe9ric,60,Jean Delatour,",, ,,",1,2003
22,,34,+0:44,,Dumoulin Samuel,61,Jean Delatour,",, ,,",1,2003
28,,28,+0:40,,Turpin Ludovic,62,AG2R Pr\xe9voyance,",, ,,",1,2003
24,,52,+0:57,,Cama\xf1o Iker,63,Phonak Hearing Systems,",, ,,",1,2003
31,,62,+1:02,,Boven Jan,64,Rabobank ProTeam,",, ,,",1,2003
28,,73,+1:08,,Morin Anthony,65,Cr\xe9dit Agricole,",, ,,",1,2003
23,,94,+1:49,,Geslin Anthony,66,Brioches La Boulang\xe8re,",, ,,",1,2003
24,,84,+1:24,,Fedrigo Pierrick,67,Cr\xe9dit Agricole,",, ,,",1,2003
28,,41,+0:50,,Moncouti\xe9 David,68,Cofidis,",, ,,",1,2003
23,,92,+1:33,,Edaleine Christophe,69,Jean Delatour,",, ,,",1,2003
23,,88,+1:30,,Hary Maryan,70,Brioches La Boulang\xe8re,",, ,,",1,2003
28,,90,+1:33,,S\xf8rensen Nicki,71,CSC ProTeam,",, ,,",1,2003
31,,93,+1:36,,Gougot Fabrice,72,Phonak Hearing Systems,",, ,,",1,2003
26,,30,+0:41,,Lefevre Laurent,73,Jean Delatour,",, ,,",1,2003
31,,45,+0:52,,Boogerd Michael,74,Rabobank ProTeam,",, ,,",1,2003
22,,74,+1:09,,Le M\xe9vel Christophe,75,Cr\xe9dit Agricole,",, ,,",1,2003
21,,58,+0:59,,Talabardon Yannick,76,,",, ,,",1,2003
32,,95,+2:13,,Auger Ludovic,77,,",, ,,",1,2003
31,,5,+0:14,,Lopez De Munain Alberto,78,Euskaltel - Euskadi,",, ,,",1,2003
25,,13,+0:26,,Wielinga Remmert,79,Rabobank ProTeam,",, ,,",1,2003
26,,85,+1:25,,Tombak Janek,80,Cofidis,",, ,,",1,2003
22,,83,+1:23,,Boonen Tom,81,Quickstep - Davitamon,",, ,,",1,2003
26,,72,+1:07,,Clain M\xe9d\xe9ric,82,Cofidis,",, ,,",1,2003
32,,37,+0:47,,Zberg Beat,83,Rabobank ProTeam,",, ,,",1,2003
26,,68,+1:04,,Poilvet Benoit,84,Cr\xe9dit Agricole,",, ,,",1,2003
21,,17,+0:32,,Vaugrenard Benoit,85,Fdjeux.com,",, ,,",1,2003
30,,79,+1:19,,Jalabert Nicolas,86,CSC ProTeam,",, ,,",1,2003
35,,10,+0:24,,Brochard Laurent,87,AG2R Pr\xe9voyance,",, ,,",1,2003
29,,46,+0:53,,Ivanov Ruslan,88,Alessio,",, ,,",1,2003
31,,63,+1:03,,Bessy Fr\xe9d\xe9ric,89,Cofidis,",, ,,",1,2003
24,,69,+1:05,,Portal Nicolas,90,AG2R Pr\xe9voyance,",, ,,",1,2003
27,,96,+2:59,,Landis Floyd,91,US Postal Service,1:52 1:52,1,2003
26,,57,+0:59,,Fofonov Dimitri,92,Cofidis,",, 1:52",1,2003
24,,65,+1:03,,Cooke Baden,93,Fdjeux.com,",, 1:52",1,2003
25,,82,+1:22,,Usov Alexandre,94,Phonak Hearing Systems,",, 1:52",1,2003
23,,97,+3:55,,Chavanel Sylvain,95,Brioches La Boulang\xe8re,2:52 2:52,1,2003
29,,98,+4:16,,Renier Franck,96,Brioches La Boulang\xe8re,",, 2:52",1,2003
25,,66,+1:03,,Hushovd Thor,97,Cr\xe9dit Agricole,",, 2:52",1,2003
36,,109,+5:05,,Durand Jacky,98,Fdjeux.com,3:38 3:38,1,2003
26,,112,+5:19,,Cretskens Wilfried,99,Quickstep - Davitamon,",, 3:38",1,2003
34,,106,+4:50,,Mengin Christophe,100,Fdjeux.com,",, 3:38",1,2003
27,,110,+5:06,,Auger Guillaume,101,,",, 3:38",1,2003
26,,103,+4:44,,Kaggestad Mads,102,Cr\xe9dit Agricole,",, 3:38",1,2003
25,,113,+5:32,,Furlan Angelo,103,Alessio,",, 3:38",1,2003
34,,107,+4:50,,Seigneur Eddy,104,Jean Delatour,",, 3:38",1,2003
24,,104,+4:46,,Tankink Bram,105,Quickstep - Davitamon,",, 3:38",1,2003
31,,101,+4:35,,Peron Andrea,106,CSC ProTeam,",, 3:38",1,2003
27,,108,+4:51,,Diaz Ruben,107,,",, 3:38",1,2003
26,,102,+4:43,,Silloniz Aitor,108,Euskaltel - Euskadi,",, 3:38",1,2003
32,,105,+4:49,,Pascual Javier,109,Kelme - Costa Blanca,",, 3:38",1,2003
25,,100,+4:29,,Silloniz Josu,110,Euskaltel - Euskadi,",, 3:38",1,2003
24,,99,+4:22,,Zubeldia Joseba,111,Euskaltel - Euskadi,",, 3:38",1,2003
26,,111,+5:12,,Ferrara Raffaele,112,Alessio,",, 3:38",1,2003
24,,116,+25:29,,Charteau Anthony,113,Brioches La Boulang\xe8re,23:59 23:59,1,2003
26,,114,+25:05,,Bayarri Gonzalo,114,,",, 23:59",1,2003
27,,115,+25:15,,Marzoli Ruggero,115,Alessio,",, 23:59",1,2003
32,,117,+25:39,,Brognara Andrea,116,Alessio,",, 23:59",1,2003
27,,44,+0:52,,Lunghi Denis,117,Alessio,",, 23:59",1,2003
25,,46,+0:53,30.0,Hushovd Thor,1,Cr\xe9dit Agricole,4:23:42 4:23:42,2,2003
25,,77,+1:16,18.0,Usov Alexandre,2,Phonak Hearing Systems,",, ,,",2,2003
24,,56,+0:59,12.0,Cooke Baden,3,Fdjeux.com,",, ,,",2,2003
22,,82,+1:23,7.0,Boonen Tom,4,Quickstep - Davitamon,",, ,,",2,2003
31,,55,+0:58,4.0,Stoyanov Plamen,5,,",, ,,",2,2003
22,,34,+0:44,3.0,Dumoulin Samuel,6,Jean Delatour,",, ,,",2,2003
32,,85,+1:28,2.0,Vasseur C\xe9dric,7,Cofidis,",, ,,",2,2003
26,,84,+1:25,1.0,Tombak Janek,8,Cofidis,",, ,,",2,2003
25,,108,+5:32,,Furlan Angelo,9,Alessio,",, ,,",2,2003
24,,61,+1:02,,Flickinger Andy,10,AG2R Pr\xe9voyance,",, ,,",2,2003
37,,39,+0:48,,Ekimov Viatcheslav,11,US Postal Service,",, ,,",2,2003
30,,74,+1:15,,Beneteau Walter,12,Brioches La Boulang\xe8re,",, ,,",2,2003
24,,114,+25:29,,Charteau Anthony,13,Brioches La Boulang\xe8re,",, ,,",2,2003
26,,71,+1:07,,Clain M\xe9d\xe9ric,14,Cofidis,",, ,,",2,2003
29,,96,+4:16,,Renier Franck,15,Brioches La Boulang\xe8re,",, ,,",2,2003
27,,51,+0:56,,Niermann Grischa,16,Rabobank ProTeam,",, ,,",2,2003
23,,69,+1:06,,Pineau J\xe9rome,17,Brioches La Boulang\xe8re,",, ,,",2,2003
32,,9,+0:19,,Moreau Christophe,18,Cr\xe9dit Agricole,",, ,,",2,2003
32,,36,+0:47,,Zberg Beat,19,Rabobank ProTeam,",, ,,",2,2003
29,,19,+0:36,,Halgand Patrice,20,Jean Delatour,",, ,,",2,2003
27,,105,+5:06,,Auger Guillaume,21,,",, ,,",2,2003
28,,12,+0:25,,Pe\xf1a Victor Hugo,22,US Postal Service,",, ,,",2,2003
28,,40,+0:49,,Ca\xf1ada David,23,Quickstep - Davitamon,",, ,,",2,2003
26,,30,+0:41,,Lefevre Laurent,24,Jean Delatour,",, ,,",2,2003
31,,43,+0:51,,Sivakov Alexei,25,,",, ,,",2,2003
31,,4,+0:11,,Armstrong Lance,26,US Postal Service,",, ,,",2,2003
25,,1,+0:00,,Mayo Iban,27,Euskaltel - Euskadi,",, ,,",2,2003
27,,8,+0:18,,Lastras Pablo,28,Ibanesto.com,",, ,,",2,2003
29,,81,+1:22,,Mikhailov Guennady,29,US Postal Service,",, ,,",2,2003
32,,62,+1:02,,Beltran Manuel,30,Team Bianchi,",, ,,",2,2003
29,,7,+0:15,,Leipheimer Levi,31,Rabobank ProTeam,",, ,,",2,2003
27,,3,+0:10,,McGee Bradley,32,Fdjeux.com,",, ,,",2,2003
30,,57,+0:59,,Oriol Christophe,33,AG2R Pr\xe9voyance,",, ,,",2,2003
28,,16,+0:32,,Dessel Cyril,34,Phonak Hearing Systems,",, ,,",2,2003
27,,6,+0:15,,Mancebo Francisco,35,Ibanesto.com,",, ,,",2,2003
31,,80,+1:22,,Beuchat Roger,36,Phonak Hearing Systems,",, ,,",2,2003
32,,18,+0:36,,Rous Didier,37,Brioches La Boulang\xe8re,",, ,,",2,2003
24,,102,+4:46,,Tankink Bram,38,Quickstep - Davitamon,",, ,,",2,2003
23,,91,+1:49,,Geslin Anthony,39,Brioches La Boulang\xe8re,",, ,,",2,2003
28,,28,+0:40,,Turpin Ludovic,40,AG2R Pr\xe9voyance,",, ,,",2,2003
31,,44,+0:52,,Boogerd Michael,41,Rabobank ProTeam,",, ,,",2,2003
33,,25,+0:39,,Bouvard Gilles,42,Jean Delatour,",, ,,",2,2003
34,,20,+0:37,,Dufaux Laurent,43,Alessio,",, ,,",2,2003
30,,26,+0:40,,Rubiera Jos\xe9 Luis,44,US Postal Service,",, ,,",2,2003
27,,94,+2:59,,Landis Floyd,45,US Postal Service,",, ,,",2,2003
32,,27,+0:40,,Padrnos Pavel,46,US Postal Service,",, ,,",2,2003
26,,107,+5:19,,Cretskens Wilfried,47,Quickstep - Davitamon,",, ,,",2,2003
35,,10,+0:24,,Brochard Laurent,48,AG2R Pr\xe9voyance,",, ,,",2,2003
24,,68,+1:05,,Portal Nicolas,49,AG2R Pr\xe9voyance,",, ,,",2,2003
25,,70,+1:07,,Talabardon S\xe9bastien,50,,",, ,,",2,2003
20,,66,+1:04,,Gilbert Philippe,51,Fdjeux.com,",, ,,",2,2003
32,,35,+0:46,,Hamilton Tyler,52,CSC ProTeam,",, ,,",2,2003
26,,2,+0:05,,Millar David,53,Cofidis,",, ,,",2,2003
32,,115,+25:39,,Brognara Andrea,54,Alessio,",, ,,",2,2003
33,,53,+0:57,,Virenque Richard,55,Quickstep - Davitamon,",, ,,",2,2003
28,,75,+1:16,,Botcharov Alexandre,56,AG2R Pr\xe9voyance,",, ,,",2,2003
27,,47,+0:55,,Fragniere C\xe9dric,57,Cr\xe9dit Agricole,",, ,,",2,2003
34,,33,+0:44,,Garc\xeda Felix Manuel,58,,",, ,,",2,2003
25,,11,+0:25,,Menchov Denis,59,Ibanesto.com,",, ,,",2,2003
31,,50,+0:56,,van de Wouwer Kurt,60,Quickstep - Davitamon,",, ,,",2,2003
24,,29,+0:41,,Mercado Juan Miguel,61,Ibanesto.com,",, ,,",2,2003
28,,88,+1:33,,S\xf8rensen Nicki,62,CSC ProTeam,",, ,,",2,2003
21,,59,+0:59,,Talabardon Yannick,63,,",, ,,",2,2003
22,,14,+0:28,,Karpets Vladimir,64,Ibanesto.com,",, ,,",2,2003
23,,48,+0:56,,Kashechkin Andrey,65,Quickstep - Davitamon,",, ,,",2,2003
32,,93,+2:13,,Auger Ludovic,66,,",, ,,",2,2003
30,,49,+0:56,,Wadecki Piotr,67,Quickstep - Davitamon,",, ,,",2,2003
28,,15,+0:29,,Sastre Carlos,68,CSC ProTeam,",, ,,",2,2003
35,,24,+0:38,,Lelli Massimiliano,69,Cofidis,",, ,,",2,2003
30,,65,+1:03,,Blaudzun Michael,70,CSC ProTeam,",, ,,",2,2003
24,,76,+1:16,,Krivtsov Yuriy,71,Jean Delatour,",, ,,",2,2003
30,,23,+0:38,,Chaurreau I\xf1igo,72,AG2R Pr\xe9voyance,",, ,,",2,2003
31,,5,+0:14,,Lopez De Munain Alberto,73,Euskaltel - Euskadi,",, ,,",2,2003
23,,21,+0:37,,Astarloza Mikel,74,AG2R Pr\xe9voyance,",, ,,",2,2003
25,,60,+1:01,,Martinez Egoi,75,Euskaltel - Euskadi,",, ,,",2,2003
29,,45,+0:53,,Ivanov Ruslan,76,Alessio,",, ,,",2,2003
31,,63,+1:02,,Boven Jan,77,Rabobank ProTeam,",, ,,",2,2003
26,,22,+0:37,,Flores Iker,78,Euskaltel - Euskadi,",, ,,",2,2003
29,,31,+0:43,,Salmon Benoit,79,Phonak Hearing Systems,",, ,,",2,2003
26,,67,+1:04,,Poilvet Benoit,80,Cr\xe9dit Agricole,",, ,,",2,2003
25,,86,+1:29,,Lamouller Lo\xefc,81,,",, ,,",2,2003
25,,54,+0:58,,Vogondy Nicolas,82,Fdjeux.com,",, ,,",2,2003
23,,95,+3:55,,Chavanel Sylvain,83,Brioches La Boulang\xe8re,",, ,,",2,2003
31,,64,+1:03,,Bessy Fr\xe9d\xe9ric,84,Cofidis,",, ,,",2,2003
30,,37,+0:47,,Luttenberger Peter,85,CSC ProTeam,",, ,,",2,2003
34,,104,+4:50,,Mengin Christophe,86,Fdjeux.com,",, ,,",2,2003
28,,72,+1:08,,Morin Anthony,87,Cr\xe9dit Agricole,",, ,,",2,2003
26,,58,+0:59,,Fofonov Dimitri,88,Cofidis,",, ,,",2,2003
26,,42,+0:51,,Finot Fr\xe9d\xe9ric,89,Jean Delatour,",, ,,",2,2003
24,,52,+0:57,,Cama\xf1o Iker,90,Phonak Hearing Systems,",, ,,",2,2003
28,,41,+0:50,,Moncouti\xe9 David,91,Cofidis,",, ,,",2,2003
26,,32,+0:44,,Calvente Corbas Manuel,92,CSC ProTeam,",, ,,",2,2003
24,,83,+1:24,,Fedrigo Pierrick,93,Cr\xe9dit Agricole,",, ,,",2,2003
21,,17,+0:32,,Vaugrenard Benoit,94,Fdjeux.com,",, ,,",2,2003
25,,13,+0:26,,Wielinga Remmert,95,Rabobank ProTeam,",, ,,",2,2003
31,,99,+4:35,,Peron Andrea,96,CSC ProTeam,",, ,,",2,2003
30,,38,+0:47,,Garcia Jose Vicente,97,Ibanesto.com,",, ,,",2,2003
30,,79,+1:19,,Jalabert Nicolas,98,CSC ProTeam,",, ,,",2,2003
31,,90,+1:36,,Gougot Fabrice,99,Phonak Hearing Systems,",, ,,",2,2003
24,,97,+4:22,,Zubeldia Joseba,100,Euskaltel - Euskadi,",, ,,",2,2003
22,,73,+1:09,,Le M\xe9vel Christophe,101,Cr\xe9dit Agricole,",, ,,",2,2003
26,,101,+4:44,,Kaggestad Mads,102,Cr\xe9dit Agricole,",, ,,",2,2003
27,,78,+1:18,,Martinez Miguel,103,Phonak Hearing Systems,",, ,,",2,2003
23,,87,+1:29,,Edaleine Christophe,104,Jean Delatour,",, ,,",2,2003
26,,113,+25:05,,Bayarri Gonzalo,105,,",, ,,",2,2003
32,,103,+4:49,,Pascual Javier,106,Kelme - Costa Blanca,",, ,,",2,2003
26,,106,+5:12,,Ferrara Raffaele,107,Alessio,",, ,,",2,2003
24,,89,+1:33,,Frattini Davide,108,Alessio,",, ,,",2,2003
25,,98,+4:29,,Silloniz Josu,109,Euskaltel - Euskadi,",, ,,",2,2003
26,,100,+4:42,,Silloniz Aitor,110,Euskaltel - Euskadi,",, ,,",2,2003
23,,92,+2:09,,Hary Maryan,111,Brioches La Boulang\xe8re,0:45 0:45,2,2003
27,,109,+5:46,,Diaz Ruben,112,,0:55 0:55,2,2003
36,,110,+6:21,,Durand Jacky,113,Fdjeux.com,1:16 1:16,2,2003
25,,111,+16:16,,Engels Addy,114,Rabobank ProTeam,14:46 14:46,2,2003
34,,112,+24:42,,Seigneur Eddy,115,Jean Delatour,19:52 19:52,2,2003
31,0.674,1,+0:00,30.0,Armstrong Lance,1,US Postal Service,49:32:58 49:32:58,3,2003
26,0.659,2,+1:01,18.0,Millar David,2,Cofidis,1:06:51 1:06:51,3,2003
25,0.655,3,+1:15,12.0,Mayo Iban,3,Euskaltel - Euskadi,1:26:31 1:26:31,3,2003
30,0.648,4,+2:26,7.0,Chaurreau I\xf1igo,4,AG2R Pr\xe9voyance,1:59:18 1:59:18,3,2003
32,0.6459999999999999,5,+2:34,4.0,Rous Didier,5,Brioches La Boulang\xe8re,2:09:19 2:09:19,3,2003
27,0.6409999999999999,6,+2:36,3.0,Mancebo Francisco,6,Ibanesto.com,2:32:27 2:32:27,3,2003
29,0.639,7,+2:49,2.0,Leipheimer Levi,7,Rabobank ProTeam,2:45:16 2:45:16,3,2003
28,0.636,8,+3:15,1.0,Sastre Carlos,8,CSC ProTeam,2:57:33 2:57:33,3,2003
31,0.635,67,+7:26,,Peron Andrea,9,CSC ProTeam,3:02:28 3:02:28,3,2003
27,0.635,12,+3:47,,Niermann Grischa,10,Rabobank ProTeam,3:02:06 3:02:06,3,2003
22,0.633,9,+3:31,,Karpets Vladimir,11,Ibanesto.com,3:14:02 3:14:02,3,2003
23,0.63,13,+3:51,,Astarloza Mikel,12,AG2R Pr\xe9voyance,3:25:41 3:25:41,3,2003
23,0.63,60,+7:11,,Chavanel Sylvain,13,Brioches La Boulang\xe8re,3:26:59 3:26:59,3,2003
32,0.63,10,+3:35,,Moreau Christophe,14,Cr\xe9dit Agricole,3:27:29 3:27:29,3,2003
34,0.63,15,+3:56,,Dufaux Laurent,15,Alessio,3:30:08 3:30:08,3,2003
31,0.629,11,+3:35,,Lopez De Munain Alberto,16,Euskaltel - Euskadi,3:32:05 3:32:05,3,2003
35,0.628,18,+4:04,,Lelli Massimiliano,17,Cofidis,3:37:26 3:37:26,3,2003
25,0.628,14,+3:55,,Wielinga Remmert,18,Rabobank ProTeam,3:40:31 3:40:31,3,2003
29,0.627,19,+4:13,,Salmon Benoit,19,Phonak Hearing Systems,3:41:20 3:41:20,3,2003
28,0.627,17,+4:03,,Dessel Cyril,20,Phonak Hearing Systems,3:42:25 3:42:25,3,2003
28,0.627,16,+3:57,,Pe\xf1a Victor Hugo,21,US Postal Service,3:43:17 3:43:17,3,2003
33,0.625,22,+4:23,,Bouvard Gilles,22,Jean Delatour,3:55:05 3:55:05,3,2003
25,0.623,21,+4:19,,Menchov Denis,23,Ibanesto.com,4:05:11 4:05:11,3,2003
25,0.622,28,+4:56,,Vogondy Nicolas,24,Fdjeux.com,4:09:25 4:09:25,3,2003
24,0.622,24,+4:39,,Mercado Juan Miguel,25,Ibanesto.com,4:09:31 4:09:31,3,2003
35,0.621,23,+4:25,,Brochard Laurent,26,AG2R Pr\xe9voyance,4:11:56 4:11:56,3,2003
24,0.621,36,+5:18,,Krivtsov Yuriy,27,Jean Delatour,4:13:12 4:13:12,3,2003
28,0.621,27,+4:55,,Moncouti\xe9 David,28,Cofidis,4:16:28 4:16:28,3,2003
31,0.62,29,+4:58,,Boogerd Michael,29,Rabobank ProTeam,4:16:43 4:16:43,3,2003
27,0.62,20,+4:16,,McGee Bradley,30,Fdjeux.com,4:17:01 4:17:01,3,2003
31,0.62,31,+5:05,,van de Wouwer Kurt,31,Quickstep - Davitamon,4:20:30 4:20:30,3,2003
32,0.619,33,+5:14,,Beltran Manuel,32,Team Bianchi,4:23:28 4:23:28,3,2003
26,0.619,25,+4:51,,Flores Iker,33,Euskaltel - Euskadi,4:25:23 4:25:23,3,2003
30,0.619,35,+5:18,,Blaudzun Michael,34,CSC ProTeam,4:26:15 4:26:15,3,2003
26,0.618,30,+5:01,,Lefevre Laurent,35,Jean Delatour,4:31:39 4:31:39,3,2003
25,0.617,41,+5:31,,Talabardon S\xe9bastien,36,,4:35:01 4:35:01,3,2003
26,0.617,38,+5:23,,Fofonov Dimitri,37,Cofidis,4:35:33 4:35:33,3,2003
30,0.617,32,+5:06,,Rubiera Jos\xe9 Luis,38,US Postal Service,4:36:57 4:36:57,3,2003
23,0.616,37,+5:23,,Kashechkin Andrey,39,Quickstep - Davitamon,4:37:44 4:37:44,3,2003
24,0.616,44,+5:34,,Portal Nicolas,40,AG2R Pr\xe9voyance,4:39:53 4:39:53,3,2003
28,0.616,34,+5:18,,Ca\xf1ada David,41,Quickstep - Davitamon,4:40:29 4:40:29,3,2003
30,0.615,43,+5:33,,Oriol Christophe,42,AG2R Pr\xe9voyance,4:45:09 4:45:09,3,2003
27,0.615,26,+4:53,,Lastras Pablo,43,Ibanesto.com,4:45:53 4:45:53,3,2003
32,0.614,39,+5:26,,Hamilton Tyler,44,CSC ProTeam,4:51:39 4:51:39,3,2003
29,0.612,40,+5:27,,Halgand Patrice,45,Jean Delatour,5:02:01 5:02:01,3,2003
37,0.612,45,+5:39,,Ekimov Viatcheslav,46,US Postal Service,5:02:39 5:02:39,3,2003
28,0.612,42,+5:33,,Turpin Ludovic,47,AG2R Pr\xe9voyance,5:04:13 5:04:13,3,2003
24,0.607,92,+9:39,,Zubeldia Joseba,48,Euskaltel - Euskadi,5:28:21 5:28:21,3,2003
32,0.607,52,+6:47,,Vasseur C\xe9dric,49,Cofidis,5:30:38 5:30:38,3,2003
32,0.606,46,+6:10,,Zberg Beat,50,Rabobank ProTeam,5:34:15 5:34:15,3,2003
30,0.606,47,+6:12,,Luttenberger Peter,51,CSC ProTeam,5:36:20 5:36:20,3,2003
25,0.605,48,+6:28,,Martinez Egoi,52,Euskaltel - Euskadi,5:38:10 5:38:10,3,2003
28,0.605,50,+6:44,,Botcharov Alexandre,53,AG2R Pr\xe9voyance,5:38:54 5:38:54,3,2003
30,0.605,51,+6:47,,Jalabert Nicolas,54,CSC ProTeam,5:39:24 5:39:24,3,2003
23,0.603,72,+7:47,,Hary Maryan,55,Brioches La Boulang\xe8re,5:48:57 5:48:57,3,2003
20,0.602,53,+6:48,,Gilbert Philippe,56,Fdjeux.com,5:55:18 5:55:18,3,2003
23,0.602,63,+7:14,,Edaleine Christophe,57,Jean Delatour,5:56:07 5:56:07,3,2003
24,0.601,61,+7:13,,Fedrigo Pierrick,58,Cr\xe9dit Agricole,6:00:16 6:00:16,3,2003
32,0.601,49,+6:32,,Padrnos Pavel,59,US Postal Service,6:03:12 6:03:12,3,2003
33,0.601,54,+6:49,,Virenque Richard,60,Quickstep - Davitamon,6:03:14 6:03:14,3,2003
31,0.6,56,+6:57,,Boven Jan,61,Rabobank ProTeam,6:06:11 6:06:11,3,2003
30,0.6,59,+7:11,,Beneteau Walter,62,Brioches La Boulang\xe8re,6:06:53 6:06:53,3,2003
26,0.6,58,+7:01,,Poilvet Benoit,63,Cr\xe9dit Agricole,6:08:18 6:08:18,3,2003
29,0.599,95,+10:15,,Renier Franck,64,Brioches La Boulang\xe8re,6:10:04 6:10:04,3,2003
26,0.599,55,+6:50,,Finot Fr\xe9d\xe9ric,65,Jean Delatour,6:10:35 6:10:35,3,2003
27,0.599,57,+6:58,,Fragniere C\xe9dric,66,Cr\xe9dit Agricole,6:14:25 6:14:25,3,2003
32,0.597,97,+11:00,,Pascual Javier,67,Kelme - Costa Blanca,6:22:24 6:22:24,3,2003
