Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
33,45.826,161,34.0,+0:24,,Hesjedal Ryder,34,Garmin Sharp,",, 0:24",,1,2014
27,45.826,33,35.0,+0:24,,Coppel J\xe9rome,35,"Cofidis, Solutions Cr\xe9dits",",, 0:24",,1,2014
27,45.714,84,36.0,+0:26,,De Clercq Bart,36,Lotto Belisol,0:26 0:26,,1,2014
27,45.659,38,37.0,+0:27,,Taaram\xe4e Rein,37,"Cofidis, Solutions Cr\xe9dits",0:27 0:27,,1,2014
37,45.659,118,38.0,+0:27,,Zubeldia Haimar,38,Trek Factory Racing,",, 0:27",,1,2014
34,45.659,113,39.0,+0:27,,Irizar Markel,39,Trek Factory Racing,",, 0:27",,1,2014
34,45.603,71,40.0,+0:28,,Voeckler Thomas,40,Team Europcar,0:28 0:28,,1,2014
28,45.547,143,41.0,+0:29,,Bakelants Jan,41,Omega Pharma - Quick-Step,0:29 0:29,,1,2014
33,45.492,3,42.0,+0:30,,Lopez David,42,Team Sky,0:30 0:30,,1,2014
33,45.492,204,43.0,+0:30,,Huzarski Bartosz,43,Team NetApp \u2013 Endura,",, 0:30",,1,2014
34,45.492,41,44.0,+0:30,,Gerrans Simon,44,Orica GreenEDGE,",, 0:30",,1,2014
27,45.492,15,45.0,+0:30,,Kangert Tanel,45,Astana Pro Team,",, 0:30",,1,2014
25,45.437,114,46.0,+0:31,,Nizzolo Giacomo,46,Trek Factory Racing,0:31 0:31,,1,2014
21,45.437,178,47.0,+0:31,,Olivier Daan,47,Team Giant - Shimano,",, 0:31",,1,2014
25,45.437,175,48.0,+0:31,,Haga Chad,48,Team Giant - Shimano,",, 0:31",,1,2014
24,45.437,192,49.0,+0:31,,Bobridge Jack,49,Belkin-Pro Cycling Team,",, 0:31",,1,2014
32,45.382,28,50.0,+0:32,,Sutherland Rory,50,Tinkoff - Saxo,0:32 0:32,,1,2014
30,45.382,52,51.0,+0:32,,Erviti Imanol,51,Movistar Team,",, 0:32",,1,2014
31,45.382,152,52.0,+0:32,,Bonnet William,52,FDJ.fr,",, 0:32",,1,2014
42,45.327,117,53.0,+0:33,,Voigt Jens,53,Trek Factory Racing,0:33 0:33,,1,2014
26,45.272,134,54.0,+0:34,,Silin Egor,54,Team Katusha,0:34 0:34,,1,2014
28,45.163000000000004,87,55.0,+0:36,,Roelandts Jurgen,55,Lotto Belisol,0:36 0:36,,1,2014
29,45.163000000000004,46,56.0,+0:36,,Meier Christian,56,Orica GreenEDGE,",, 0:36",,1,2014
23,45.163000000000004,61,57.0,+0:36,,Bardet Romain,57,AG2R La Mondiale,",, 0:36",,1,2014
34,45.108000000000004,153,58.0,+0:37,,Boucher David,58,FDJ.fr,0:37 0:37,,1,2014
23,45.108000000000004,138,59.0,+0:37,,Vorobyev Anton,59,Team Katusha,",, 0:37",,1,2014
37,45.053999999999995,8,60.0,+0:38,,Zandio Xabier,60,Team Sky,0:38 0:38,,1,2014
26,45.053999999999995,32,61.0,+0:38,,Bagot Yoann,61,"Cofidis, Solutions Cr\xe9dits",",, 0:38",,1,2014
37,45.0,68,62.0,+0:39,,Peraud Jean-Christophe,62,AG2R La Mondiale,0:39 0:39,,1,2014
26,45.0,163,63.0,+0:39,,Howes Alex,63,Garmin Sharp,",, 0:39",,1,2014
21,45.0,48,64.0,+0:39,,Yates Adam,64,Orica GreenEDGE,",, 0:39",,1,2014
21,45.0,66,65.0,+0:39,,Gougeard Alexis,65,AG2R La Mondiale,",, 0:39",,1,2014
26,44.891999999999996,34,66.0,+0:41,,Edet Nicolas,66,"Cofidis, Solutions Cr\xe9dits",0:41 0:41,,1,2014
21,44.891999999999996,184,67.0,+0:41,,Conti Valerio,67,Lampre - Merida,",, 0:41",,1,2014
29,44.891999999999996,127,68.0,+0:41,,Van Avermaet Greg,68,BMC Racing Team,",, 0:41",,1,2014
32,44.891999999999996,131,69.0,+0:41,,Moreno Daniel,69,Team Katusha,",, 0:41",,1,2014
28,44.891999999999996,147,70.0,+0:41,,Stybar Zdenek,70,Omega Pharma - Quick-Step,",, 0:41",,1,2014
26,44.891999999999996,104,71.0,+0:41,,Caruso Damiano,71,Cannondale,",, 0:41",,1,2014
31,44.838,58,72.0,+0:42,,Visconti Giovanni,72,Movistar Team,0:42 0:42,,1,2014
25,44.838,45,73.0,+0:42,,Keukeleire Jens,73,Orica GreenEDGE,",, 0:42",,1,2014
37,44.838,165,74.0,+0:42,,Millar David,74,Garmin Sharp,",, 0:42",,1,2014
25,44.838,182,75.0,+0:42,,Anacona Winner,75,Lampre - Merida,",, 0:42",,1,2014
28,44.838,14,76.0,+0:42,,Gruzdev Dmitriy,76,Astana Pro Team,",, 0:42",,1,2014
26,44.838,85,77.0,+0:42,,Gallopin Tony,77,Lotto Belisol,",, 0:42",,1,2014
31,44.785,112,78.0,+0:43,,Beppu Fumiyuki,78,Trek Factory Racing,0:43 0:43,,1,2014
28,44.731,37,79.0,+0:44,,Simon Julien,79,"Cofidis, Solutions Cr\xe9dits",0:44 0:44,,1,2014
25,44.731,186,80.0,+0:44,,Favilli Elia,80,Lampre - Merida,",, 0:44",,1,2014
21,44.731,148,81.0,+0:44,,Verona Carlos,81,Omega Pharma - Quick-Step,",, 0:44",,1,2014
34,44.678000000000004,96,82.0,+0:45,,Pineau J\xe9rome,82,IAM Cycling,0:45 0:45,,1,2014
26,44.678000000000004,78,83.0,+0:45,,Sicard Romain,83,Team Europcar,",, 0:45",,1,2014
30,44.678000000000004,47,84.0,+0:45,,Santaromita Ivan,84,Orica GreenEDGE,",, 0:45",,1,2014
32,44.678000000000004,124,85.0,+0:45,,Moinard Ama\xebl,85,BMC Racing Team,",, 0:45",,1,2014
22,44.625,22,86.0,+0:46,,Valgren Michael,86,Tinkoff - Saxo,0:46 0:46,,1,2014
25,44.625,97,87.0,+0:46,,Reichenbach Sebastien,87,IAM Cycling,",, 0:46",,1,2014
30,44.571000000000005,4,88.0,+0:47,,Nieve Mikel,88,Team Sky,0:47 0:47,,1,2014
30,44.571000000000005,36,89.0,+0:47,,Mat\xe9 Luis \xc1ngel,89,"Cofidis, Solutions Cr\xe9dits",",, 0:47",,1,2014
35,44.518,5,90.0,+0:48,,Pate Danny,90,Team Sky,0:48 0:48,,1,2014
30,44.518,31,91.0,+0:48,,Navarro Daniel,91,"Cofidis, Solutions Cr\xe9dits",",, 0:48",,1,2014
27,44.466,18,92.0,+0:49,,Zeits Andrey,92,Astana Pro Team,0:49 0:49,,1,2014
26,44.466,133,93.0,+0:49,,Rybakov Alexander,93,Team Katusha,",, 0:49",,1,2014
28,44.413000000000004,146,94.0,+0:50,,Meersman Gianni,94,Omega Pharma - Quick-Step,0:50 0:50,,1,2014
39,44.36,26,95.0,+0:51,,S\xf8rensen Nicki,95,Tinkoff - Saxo,0:51 0:51,,1,2014
26,44.36,76,96.0,+0:51,,Martinez Yannick,96,Team Europcar,",, 0:51",,1,2014
30,44.36,106,97.0,+0:51,,Marcato Marco,97,Cannondale,",, 0:51",,1,2014
26,44.36,77,98.0,+0:51,,R\xe9za K\xe9vin,98,Team Europcar,",, 0:51",,1,2014
27,44.308,67,99.0,+0:52,,Kadri Blel,99,AG2R La Mondiale,0:52 0:52,,1,2014
35,44.255,156,100.0,+0:53,,Fedrigo Pierrick,100,FDJ.fr,0:53 0:53,,1,2014
24,44.255,42,101.0,+0:53,,Howard Leigh,101,Orica GreenEDGE,",, 0:53",,1,2014
26,44.203,203,102.0,+0:54,,Benedetti Cesare,102,Team NetApp \u2013 Endura,0:54 0:54,,1,2014
36,44.203,57,103.0,+0:54,,Szmyd Sylwester,103,Movistar Team,",, 0:54",,1,2014
26,44.203,65,104.0,+0:54,,Gastauer Ben,104,AG2R La Mondiale,",, 0:54",,1,2014
24,44.203,102,105.0,+0:54,,Bennett George,105,Cannondale,",, 0:54",,1,2014
26,44.203,167,106.0,+0:54,,Navardauskas Ramunas,106,Garmin Sharp,",, 0:54",,1,2014
25,44.151,73,107.0,+0:55,,Cousin J\xe9r\xf4me,107,Team Europcar,0:55 0:55,,1,2014
35,44.151,197,108.0,+0:55,,Tankink Bram,108,Belkin-Pro Cycling Team,",, 0:55",,1,2014
26,44.151,185,109.0,+0:55,,Durasek Kristijan,109,Lampre - Merida,",, 0:55",,1,2014
35,44.099,54,110.0,+0:56,,Guti\xe9rrez Jos\xe9 Iv\xe1n,110,Movistar Team,0:56 0:56,,1,2014
24,44.047,136,111.0,+0:57,,Tsatevich Alexey,111,Team Katusha,0:57 0:57,,1,2014
22,43.995,172,112.0,+0:58,,Arndt Nikias,112,Team Giant - Shimano,0:58 0:58,,1,2014
28,43.891999999999996,105,113.0,+1:00,,De Marchi Alessandro,113,Cannondale,1:00 1:00,,1,2014
29,43.891999999999996,194,114.0,+1:00,,Hivert Jonathan,114,Belkin-Pro Cycling Team,",, 1:00",,1,2014
22,43.891999999999996,155,115.0,+1:00,,D\xe9mare Arnaud,115,FDJ.fr,",, 1:00",,1,2014
22,43.891999999999996,151,116.0,+1:00,,Elissonde Kenny,116,FDJ.fr,",, 1:00",,1,2014
23,43.841,72,117.0,+1:01,,Berhane Natnael,117,Team Europcar,1:01 1:01,,1,2014
24,43.841,125,118.0,+1:01,,Nerz Dominik,118,BMC Racing Team,",, 1:01",,1,2014
27,43.788999999999994,157,119.0,+1:02,,Offredo Yoann,119,FDJ.fr,1:02 1:02,,1,2014
30,43.788999999999994,145,120.0,+1:02,,Go\u0142a\u015b Micha\u0142,120,Omega Pharma - Quick-Step,",, 1:02",,1,2014
24,43.738,183,121.0,+1:03,,Cimolai Davide,121,Lampre - Merida,1:03 1:03,,1,2014
25,43.738,177,122.0,+1:03,,Janse van Rensburg Reinardt,122,Team Giant - Shimano,",, 1:03",,1,2014
32,43.636,187,123.0,+1:05,,Pozzato Filippo,123,Lampre - Merida,1:05 1:05,,1,2014
30,43.636,137,124.0,+1:05,,Trofimov Yuri,124,Team Katusha,",, 1:05",,1,2014
24,43.586000000000006,208,125.0,+1:06,,Thwaites Scott,125,Team NetApp \u2013 Endura,1:06 1:06,,1,2014
27,43.586000000000006,82,126.0,+1:06,,Boeckmans Kris,126,Lotto Belisol,",, 1:06",,1,2014
30,43.535,132,127.0,+1:07,,Kozonchuk Dmitry,127,Team Katusha,1:07 1:07,,1,2014
26,43.535,74,128.0,+1:07,,Gautier Cyril,128,Team Europcar,",, 1:07",,1,2014
30,43.483999999999995,107,129.0,+1:08,,Marino Jean-Marc,129,Cannondale,1:08 1:08,,1,2014
29,43.483999999999995,128,130.0,+1:08,,Velits Peter,130,BMC Racing Team,",, 1:08",,1,2014
26,43.38399999999999,122,131.0,+1:10,,Atapuma John Darwin,131,BMC Racing Team,1:10 1:10,,1,2014
30,43.38399999999999,196,132.0,+1:10,,Nordhaug Lars Petter,132,Belkin-Pro Cycling Team,",, 1:10",,1,2014
25,43.38399999999999,171,133.0,+1:10,,Damuseau Thomas,133,Team Giant - Shimano,",, 1:10",,1,2014
33,43.333,35,134.0,+1:11,,Le M\xe9vel Christophe,134,"Cofidis, Solutions Cr\xe9dits",1:11 1:11,,1,2014
26,43.233000000000004,126,135.0,+1:13,,Stetina Peter,135,BMC Racing Team,1:13 1:13,,1,2014
29,43.233000000000004,176,136.0,+1:13,,Hupond Thierry,136,Team Giant - Shimano,",, 1:13",,1,2014
33,43.233000000000004,16,137.0,+1:13,,Vanotti Alessandro,137,Astana Pro Team,",, 1:13",,1,2014
35,43.233000000000004,53,138.0,+1:13,,Gadret John,138,Movistar Team,",, 1:13",,1,2014
24,43.183,83,139.0,+1:14,,Broeckx Stig,139,Lotto Belisol,1:14 1:14,,1,2014
24,43.13399999999999,205,140.0,+1:15,,Matzka Ralf,140,Team NetApp \u2013 Endura,1:15 1:15,,1,2014
33,43.13399999999999,25,141.0,+1:15,,Pires Bruno,141,Tinkoff - Saxo,",, 1:15",,1,2014
28,43.034,174,142.0,+1:17,,Fr\xf6hlinger Johannes,142,Team Giant - Shimano,1:17 1:17,,1,2014
34,43.034,88,143.0,+1:17,,Willems Frederik,143,Lotto Belisol,",, 1:17",,1,2014
34,42.985,24,144.0,+1:18,,Paulinho S\xe9rgio,144,Tinkoff - Saxo,1:18 1:18,,1,2014
25,42.985,207,145.0,+1:18,,Schorn Daniel,145,Team NetApp \u2013 Endura,",, 1:18",,1,2014
26,42.93600000000001,206,146.0,+1:19,,Padour Franti\u0161ek,146,Team NetApp \u2013 Endura,1:19 1:19,,1,2014
34,42.93600000000001,115,147.0,+1:19,,Popovych Yaroslav,147,Trek Factory Racing,",, 1:19",,1,2014
36,42.788999999999994,123,148.0,+1:22,,Hushovd Thor,148,BMC Racing Team,1:22 1:22,,1,2014
29,42.788999999999994,162,149.0,+1:22,,Bauer Jack,149,Garmin Sharp,",, 1:22",,1,2014
40,42.788999999999994,94,150.0,+1:22,,Hinault S\xe9bastien,150,IAM Cycling,",, 1:22",,1,2014
33,42.74,116,151.0,+1:23,,Roulston Hayden,151,Trek Factory Racing,1:23 1:23,,1,2014
32,42.74,23,152.0,+1:23,,Hern\xe1ndez Jes\xfas,152,Tinkoff - Saxo,",, 1:23",,1,2014
22,42.691,166,153.0,+1:24,,Morton Lachlan,153,Garmin Sharp,1:24 1:24,,1,2014
32,42.691,144,154.0,+1:24,,De Weert Kevin,154,Omega Pharma - Quick-Step,",, 1:24",,1,2014
25,42.593999999999994,158,155.0,+1:26,,Vichot Arthur,155,FDJ.fr,1:26 1:26,,1,2014
26,42.545,62,156.0,+1:27,,Bonnafond Guillaume,156,AG2R La Mondiale,1:27 1:27,,1,2014
22,42.353,198,157.0,+1:31,,van der Lijke Nick,157,Belkin-Pro Cycling Team,1:31 1:31,,1,2014
27,42.21,108,158.0,+1:34,,Sarmiento Jose Cayetano,158,Cannondale,1:34 1:34,,1,2014
32,42.162,181,159.0,+1:35,,Cunego Damiano,159,Lampre - Merida,1:35 1:35,,1,2014
29,42.067,75,160.0,+1:37,,Jerome Vincent,160,Team Europcar,1:37 1:37,,1,2014
28,42.067,154,161.0,+1:37,,Delage Micka\xebl,161,FDJ.fr,",, 1:37",,1,2014
24,42.02,27,162.0,+1:38,,Beltran Edward,162,Tinkoff - Saxo,1:38 1:38,,1,2014
31,41.739,51,163.0,+1:44,,Anton Igor,163,Movistar Team,1:44 1:44,,1,2014
25,41.6,86,164.0,+1:47,,Ligthart Pim,164,Lotto Belisol,1:47 1:47,,1,2014
29,41.461999999999996,164,165.0,+1:50,,Langeveld Sebastian,165,Garmin Sharp,1:50 1:50,,1,2014
24,41.188,56,166.0,+1:56,,Sanz Enrique,166,Movistar Team,1:56 1:56,,1,2014
28,40.74,64,167.0,+2:06,,Ch\xe9rel Micka\xebl,167,AG2R La Mondiale,2:06 2:06,,1,2014
22,40.607,188,168.0,+2:09,,Wackermann Luca,168,Lampre - Merida,2:09 2:09,,1,2014
29,,1,1.0,+0:00,50.0,Froome Christopher,1,Team Sky,4:24:41 4:24:41,6.0,2,2014
31,,21,2.0,+0:12,30.0,Contador Alberto,2,Tinkoff - Saxo,",, ,,",4.0,2,2014
23,,191,3.0,+0:21,18.0,Kelderman Wilco,3,Belkin-Pro Cycling Team,0:04 0:04,2.0,2,2014
31,,81,5.0,+0:35,13.0,Van den Broeck Jurgen,4,Lotto Belisol,0:10 0:10,1.0,2,2014
25,,168,4.0,+0:33,10.0,Talansky Andrew,5,Garmin Sharp,0:12 0:12,1.0,2,2014
29,,11,6.0,+0:50,7.0,Nibali Vincenzo,6,Astana Pro Team,0:27 0:27,,2,2014
31,,51,19.0,+2:34,4.0,Anton Igor,7,Movistar Team,0:40 0:40,,2,2014
21,,48,9.0,+1:31,3.0,Yates Adam,8,Orica GreenEDGE,0:42 0:42,,2,2014
25,,97,11.0,+1:40,2.0,Reichenbach Sebastien,9,IAM Cycling,0:44 0:44,,2,2014
30,,31,12.0,+1:43,1.0,Navarro Daniel,10,"Cofidis, Solutions Cr\xe9dits",0:45 0:45,,2,2014
37,,118,7.0,+1:22,,Zubeldia Haimar,11,Trek Factory Racing,",, 0:45",,2,2014
22,,151,15.0,+2:01,,Elissonde Kenny,12,FDJ.fr,0:51 0:51,,2,2014
29,,12,8.0,+1:22,,Fuglsang Jakob,13,Astana Pro Team,0:53 0:53,,2,2014
27,,15,10.0,+1:35,,Kangert Tanel,14,Astana Pro Team,0:55 0:55,,2,2014
26,,85,14.0,+1:56,,Gallopin Tony,15,Lotto Belisol,1:04 1:04,,2,2014
26,,201,13.0,+1:44,,K\xf6nig Leopold,16,Team NetApp \u2013 Endura,1:17 1:17,,2,2014
30,,4,17.0,+2:24,,Nieve Mikel,17,Team Sky,1:27 1:27,,2,2014
26,,185,18.0,+2:32,,Durasek Kristijan,18,Lampre - Merida,",, 1:27",,2,2014
23,,61,16.0,+2:19,,Bardet Romain,19,AG2R La Mondiale,1:33 1:33,,2,2014
32,,23,27.0,+3:06,,Hern\xe1ndez Jes\xfas,20,Tinkoff - Saxo,",, 1:33",,2,2014
24,,102,21.0,+2:37,,Bennett George,21,Cannondale,",, 1:33",,2,2014
32,,131,22.0,+2:42,,Moreno Daniel,22,Team Katusha,1:51 1:51,,2,2014
24,,141,20.0,+2:37,,Kwiatkowski Michal,23,Omega Pharma - Quick-Step,2:11 2:11,,2,2014
26,,122,31.0,+3:31,,Atapuma John Darwin,24,BMC Racing Team,",, 2:11",,2,2014
27,,63,23.0,+2:43,,Bouet Maxime,25,AG2R La Mondiale,",, 2:11",,2,2014
27,,84,24.0,+2:47,,De Clercq Bart,26,Lotto Belisol,",, 2:11",,2,2014
34,,71,25.0,+2:49,,Voeckler Thomas,27,Team Europcar,",, 2:11",,2,2014
26,,34,28.0,+3:24,,Edet Nicolas,28,"Cofidis, Solutions Cr\xe9dits",2:33 2:33,,2,2014
21,,184,29.0,+3:24,,Conti Valerio,29,Lampre - Merida,",, 2:33",,2,2014
30,,47,30.0,+3:28,,Santaromita Ivan,30,Orica GreenEDGE,",, 2:33",,2,2014
35,,53,38.0,+4:01,,Gadret John,31,Movistar Team,2:38 2:38,,2,2014
26,,126,37.0,+4:01,,Stetina Peter,32,BMC Racing Team,",, 2:38",,2,2014
25,,121,26.0,+3:01,,van Garderen Tejay,33,BMC Racing Team,",, 2:38",,2,2014
26,,32,35.0,+3:45,,Bagot Yoann,34,"Cofidis, Solutions Cr\xe9dits",2:57 2:57,,2,2014
33,,204,33.0,+3:37,,Huzarski Bartosz,35,Team NetApp \u2013 Endura,",, 2:57",,2,2014
33,,95,32.0,+3:35,,Larsson Gustav,36,IAM Cycling,3:05 3:05,,2,2014
26,,163,36.0,+3:54,,Howes Alex,37,Garmin Sharp,",, 3:05",,2,2014
27,,33,34.0,+3:39,,Coppel J\xe9rome,38,"Cofidis, Solutions Cr\xe9dits",",, 3:05",,2,2014
33,,161,39.0,+4:29,,Hesjedal Ryder,39,Garmin Sharp,3:55 3:55,,2,2014
25,,182,41.0,+5:07,,Anacona Winner,40,Lampre - Merida,4:15 4:15,,2,2014
26,,78,42.0,+5:15,,Sicard Romain,41,Team Europcar,4:20 4:20,,2,2014
26,,133,43.0,+5:19,,Rybakov Alexander,42,Team Katusha,",, 4:20",,2,2014
21,,142,40.0,+4:50,,Alaphilippe Julian,43,Omega Pharma - Quick-Step,4:26 4:26,,2,2014
25,,175,44.0,+5:28,,Haga Chad,44,Team Giant - Shimano,4:47 4:47,,2,2014
33,,35,50.0,+6:08,,Le M\xe9vel Christophe,45,"Cofidis, Solutions Cr\xe9dits",",, 4:47",,2,2014
30,,137,49.0,+6:02,,Trofimov Yuri,46,Team Katusha,",, 4:47",,2,2014
26,,134,45.0,+5:31,,Silin Egor,47,Team Katusha,",, 4:47",,2,2014
31,,17,48.0,+5:52,,Westra Lieuwe,48,Astana Pro Team,5:20 5:20,,2,2014
34,,24,54.0,+6:48,,Paulinho S\xe9rgio,49,Tinkoff - Saxo,",, 5:20",,2,2014
26,,74,53.0,+6:37,,Gautier Cyril,50,Team Europcar,",, 5:20",,2,2014
34,,91,46.0,+5:46,,Chavanel Sylvain,51,IAM Cycling,",, 5:20",,2,2014
27,,101,47.0,+5:52,,Koren Kristijan,52,Cannondale,",, 5:20",,2,2014
31,,58,51.0,+6:12,,Visconti Giovanni,53,Movistar Team,",, 5:20",,2,2014
30,,13,52.0,+6:28,,Grivko Andrei,54,Astana Pro Team,5:55 5:55,,2,2014
28,,64,62.0,+9:10,,Ch\xe9rel Micka\xebl,55,AG2R La Mondiale,6:54 6:54,,2,2014
37,,68,56.0,+7:43,,Peraud Jean-Christophe,56,AG2R La Mondiale,",, 6:54",,2,2014
30,,36,59.0,+7:51,,Mat\xe9 Luis \xc1ngel,57,"Cofidis, Solutions Cr\xe9dits",",, 6:54",,2,2014
21,,148,58.0,+7:48,,Verona Carlos,58,Omega Pharma - Quick-Step,",, 6:54",,2,2014
28,,143,55.0,+7:33,,Bakelants Jan,59,Omega Pharma - Quick-Step,",, 6:54",,2,2014
26,,104,57.0,+7:45,,Caruso Damiano,60,Cannondale,",, 6:54",,2,2014
21,,178,60.0,+8:09,,Olivier Daan,61,Team Giant - Shimano,7:28 7:28,,2,2014
32,,124,61.0,+9:01,,Moinard Ama\xebl,62,BMC Racing Team,8:06 8:06,,2,2014
29,,128,63.0,+9:24,,Velits Peter,63,BMC Racing Team,",, 8:06",,2,2014
24,,27,66.0,+9:54,,Beltran Edward,64,Tinkoff - Saxo,",, 8:06",,2,2014
30,,132,64.0,+9:37,,Kozonchuk Dmitry,65,Team Katusha,8:20 8:20,,2,2014
37,,165,65.0,+9:41,,Millar David,66,Garmin Sharp,8:49 8:49,,2,2014
30,,196,75.0,+11:47,,Nordhaug Lars Petter,67,Belkin-Pro Cycling Team,10:27 10:27,,2,2014
21,,43,69.0,+10:58,,Howson Damien,68,Orica GreenEDGE,",, 10:27",,2,2014
29,,6,68.0,+10:56,,Porte Richie,69,Team Sky,",, 10:27",,2,2014
26,,93,70.0,+11:01,,Denifl Stefan,70,IAM Cycling,",, 10:27",,2,2014
33,,3,71.0,+11:07,,Lopez David,71,Team Sky,",, 10:27",,2,2014
28,,7,67.0,+10:51,,Thomas Geraint,72,Team Sky,",, 10:27",,2,2014
25,,171,76.0,+11:47,,Damuseau Thomas,73,Team Giant - Shimano,",, 10:27",,2,2014
34,,113,73.0,+11:25,,Irizar Markel,74,Trek Factory Racing,10:48 10:48,,2,2014
26,,76,77.0,+11:49,,Martinez Yannick,75,Team Europcar,",, 10:48",,2,2014
21,,111,72.0,+11:07,,Jungels Bob,76,Trek Factory Racing,",, 10:48",,2,2014
26,,206,84.0,+12:17,,Padour Franti\u0161ek,77,Team NetApp \u2013 Endura,",, 10:48",,2,2014
26,,77,78.0,+11:49,,R\xe9za K\xe9vin,78,Team Europcar,",, 10:48",,2,2014
25,,158,89.0,+12:50,,Vichot Arthur,79,FDJ.fr,11:14 11:14,,2,2014
34,,96,83.0,+12:09,,Pineau J\xe9rome,80,IAM Cycling,",, 11:14",,2,2014
29,,202,74.0,+11:37,,B\xe1rta Jan,81,Team NetApp \u2013 Endura,",, 11:14",,2,2014
26,,65,86.0,+12:18,,Gastauer Ben,82,AG2R La Mondiale,",, 11:14",,2,2014
31,,112,82.0,+12:07,,Beppu Fumiyuki,83,Trek Factory Racing,",, 11:14",,2,2014
26,,62,91.0,+12:51,,Bonnafond Guillaume,84,AG2R La Mondiale,",, 11:14",,2,2014
30,,52,79.0,+11:56,,Erviti Imanol,85,Movistar Team,",, 11:14",,2,2014
36,,57,85.0,+12:18,,Szmyd Sylwester,86,Movistar Team,",, 11:14",,2,2014
25,,45,81.0,+12:06,,Keukeleire Jens,87,Orica GreenEDGE,",, 11:14",,2,2014
29,,127,80.0,+12:05,,Van Avermaet Greg,88,BMC Racing Team,",, 11:14",,2,2014
28,,193,87.0,+12:33,,Boom Lars,89,Belkin-Pro Cycling Team,12:11 12:11,,2,2014
