Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
32,,31,25.0,+1:09,,Porte Richie,25,BMC Racing Team,",, 0:59",,1,2017
32,,73,26.0,+1:09,,Fuglsang Jakob,26,Astana Pro Team,",, 0:59",,1,2017
21,,138,27.0,+1:09,,Oomen Sam,27,Team Sunweb,",, 0:59",,1,2017
31,,203,28.0,+1:09,,Degand Thomas,28,Wanty - Groupe Gobert,",, 0:59",,1,2017
26,,11,29.0,+1:09,,Bardet Romain,29,AG2R La Mondiale,",, 0:59",,1,2017
32,,37,30.0,+1:09,,Roche Nicolas,30,BMC Racing Team,",, 0:59",,1,2017
25,,153,31.0,+1:09,,Brown Nathan,31,Cannondale-Drapac Pro Cycling Team,",, 0:59",,1,2017
33,,76,32.0,+1:09,,Sanchez Luis Leon,32,Astana Pro Team,",, 0:59",,1,2017
26,,56,33.0,+1:09,,Herrada Jes\xfas,33,Movistar Team,",, 0:59",,1,2017
25,,181,34.0,+1:09,,Meintjes Louis,34,UAE Team Emirates,",, 0:59",,1,2017
26,,55,35.0,+1:09,,Fern\xe1ndez Rub\xe9n,35,Movistar Team,",, 0:59",,1,2017
29,,18,36.0,+1:09,,Vuillermoz Alexis,36,AG2R La Mondiale,",, 0:59",,1,2017
27,,62,37.0,+1:09,,Chaves Johan Esteban,37,ORICA-Scott,",, 0:59",,1,2017
25,,84,38.0,+1:09,,De Tier Floris,38,Team LottoNL-Jumbo,",, 0:59",,1,2017
34,,41,39.0,+1:09,,Contador Alberto,39,Trek - Segafredo,",, 0:59",,1,2017
31,,67,40.0,+1:09,,Kreuziger Roman,40,ORICA-Scott,",, 0:59",,1,2017
22,,24,41.0,+1:09,,Mas Enric,41,Quick-Step Floors,",, 0:59",,1,2017
39,,148,42.0,+1:09,,Pellizotti Franco,42,Bahrain Merida Pro Cycling Team,",, 0:59",,1,2017
20,,114,43.0,+1:09,,Gaudu David,43,FDJ,",, 0:59",,1,2017
24,,68,44.0,+1:09,,Yates Simon,44,ORICA-Scott,",, 0:59",,1,2017
27,,3,45.0,+1:09,,Kennaugh Peter,45,Team Sky,",, 0:59",,1,2017
32,,43,46.0,+1:09,,Cardoso Andr\xe9,46,Trek - Segafredo,",, 0:59",,1,2017
29,,106,47.0,+1:09,,Valls Rafael,47,Lotto Soudal,",, 0:59",,1,2017
27,,5,48.0,+1:09,,Kwiatkowski Michal,48,Team Sky,",, 0:59",,1,2017
28,,184,49.0,+1:09,,Laengen Vegard Stake,49,UAE Team Emirates,",, 0:59",,1,2017
37,,168,50.0,+1:09,,Voeckler Thomas,50,Direct Energie,",, 0:59",,1,2017
40,,48,51.0,+1:09,,Zubeldia Haimar,51,Trek - Segafredo,",, 0:59",,1,2017
33,,94,52.0,+1:09,,Navarro Daniel,52,"Cofidis, Solutions Cr\xe9dits",",, 0:59",,1,2017
26,,2,53.0,+1:09,,Boswell Ian,53,Team Sky,",, 0:59",,1,2017
25,,122,56.0,+2:19,,Bystr\xf8m Sven Erik,54,Team Katusha - Alpecin,2:09 2:09,,1,2017
24,,156,57.0,+2:19,,Formolo Davide,55,Cannondale-Drapac Pro Cycling Team,",, 2:09",,1,2017
25,,154,58.0,+2:19,,Canty Brendan,56,Cannondale-Drapac Pro Cycling Team,",, 2:09",,1,2017
31,,38,59.0,+2:19,,Wyss Danilo,57,BMC Racing Team,",, 2:09",,1,2017
31,,102,60.0,+2:19,,Arm\xe9e Sander,58,Lotto Soudal,",, 2:09",,1,2017
33,,175,61.0,+2:19,,Pauwels Serge,59,Team Dimension Data,",, 2:09",,1,2017
30,,35,62.0,+2:19,,Hermans Ben,60,BMC Racing Team,",, 2:09",,1,2017
33,,141,63.0,+2:19,,Brajkovi\u010d Janez,61,Bahrain Merida Pro Cycling Team,",, 2:09",,1,2017
29,,166,64.0,+2:19,,Sicard Romain,62,Direct Energie,",, 2:09",,1,2017
31,,124,65.0,+2:19,,Machado Tiago,63,Team Katusha - Alpecin,",, 2:09",,1,2017
32,,125,66.0,+2:19,,Martin Tony,64,Team Katusha - Alpecin,",, 2:09",,1,2017
24,,53,67.0,+2:19,,Carapaz Richard,65,Movistar Team,",, 2:09",,1,2017
24,,58,68.0,+2:19,,S\xfctterlin Jasha,66,Movistar Team,",, 2:09",,1,2017
24,,75,69.0,+2:19,,Lutsenko Alexey,67,Astana Pro Team,",, 2:09",,1,2017
30,,205,70.0,+2:19,,Offredo Yoann,68,Wanty - Groupe Gobert,",, 2:09",,1,2017
23,,97,71.0,+2:19,,Turgis Anthony,69,"Cofidis, Solutions Cr\xe9dits",",, 2:09",,1,2017
29,,195,72.0,+2:19,,Pfingsten Christoph,70,BORA - hansgrohe,",, 2:09",,1,2017
29,,15,73.0,+2:19,,Gautier Cyril,71,AG2R La Mondiale,",, 2:09",,1,2017
32,,108,74.0,+2:19,,Vanendert Jelle,72,Lotto Soudal,",, 2:09",,1,2017
28,,216,75.0,+2:19,,Madrazo \xc1ngel,73,Delko Marseille Provence KTM,",, 2:09",,1,2017
27,,72,76.0,+2:19,,Chernetski Sergei,74,Astana Pro Team,",, 2:09",,1,2017
24,,26,77.0,+2:19,,Vakoc Petr,75,Quick-Step Floors,",, 2:09",,1,2017
23,,118,78.0,+2:19,,Maison J\xe9r\xe9my,76,FDJ,",, 2:09",,1,2017
26,,123,79.0,+2:19,,Lammertink Maurits,77,Team Katusha - Alpecin,",, 2:09",,1,2017
35,,36,80.0,+2:19,,Moinard Ama\xebl,78,BMC Racing Team,",, 2:09",,1,2017
23,,194,81.0,+3:03,,Herklotz Silvio,79,BORA - hansgrohe,2:53 2:53,,1,2017
31,,211,82.0,+3:03,,Fernandez Delio,80,Delko Marseille Provence KTM,",, 2:53",,1,2017
30,,171,54.0,+1:09,,Boasson Hagen Edvald,81,Team Dimension Data,0:59 0:59,,1,2017
35,,57,55.0,+1:09,,Moreno Daniel,82,Movistar Team,",, 0:59",,1,2017
23,,44,83.0,+4:47,,Gogl Michael,83,Trek - Segafredo,4:37 4:37,,1,2017
37,,61,84.0,+5:34,,Gerrans Simon,84,ORICA-Scott,5:24 5:24,,1,2017
23,,63,85.0,+5:34,,Haig Jack,85,ORICA-Scott,",, 5:24",,1,2017
26,,17,86.0,+5:57,,Naesen Oliver,86,AG2R La Mondiale,5:47 5:47,,1,2017
25,,158,87.0,+5:57,,van Baarle Dylan,87,Cannondale-Drapac Pro Cycling Team,",, 5:47",,1,2017
25,,217,88.0,+5:57,,Pacher Quentin,88,Delko Marseille Provence KTM,",, 5:47",,1,2017
27,,178,89.0,+5:57,,Thwaites Scott,89,Team Dimension Data,",, 5:47",,1,2017
26,,172,90.0,+5:57,,Berhane Natnael,90,Team Dimension Data,",, 5:47",,1,2017
28,,135,91.0,+5:57,,Haga Chad,91,Team Sunweb,",, 5:47",,1,2017
24,,147,92.0,+5:57,,Nibali Antonio,92,Bahrain Merida Pro Cycling Team,",, 5:47",,1,2017
23,,127,93.0,+6:34,,Politt Nils,93,Team Katusha - Alpecin,6:24 6:24,,1,2017
28,,204,94.0,+6:55,,Minnaard Marco,94,Wanty - Groupe Gobert,6:45 6:45,,1,2017
30,,208,95.0,+6:55,,Vanspeybrouck Pieter,95,Wanty - Groupe Gobert,",, 6:45",,1,2017
22,,88,96.0,+6:55,,Vermeulen Alexey,96,Team LottoNL-Jumbo,",, 6:45",,1,2017
27,,28,97.0,+6:55,,Vermote Julien,97,Quick-Step Floors,",, 6:45",,1,2017
20,,105,98.0,+6:55,,Shaw James,98,Lotto Soudal,",, 6:45",,1,2017
29,,164,99.0,+6:55,,Nauleau Bryan,99,Direct Energie,",, 6:45",,1,2017
24,,64,100.0,+7:01,,Howson Damien,100,ORICA-Scott,6:51 6:51,,1,2017
32,,65,101.0,+8:17,,Impey Daryl,101,ORICA-Scott,8:07 8:07,,1,2017
25,,131,102.0,+8:17,,Barguil Warren,102,Team Sunweb,",, 8:07",,1,2017
21,,174,103.0,+8:17,,O'Connor Ben,103,Team Dimension Data,",, 8:07",,1,2017
37,,46,104.0,+8:17,,Irizar Markel,104,Trek - Segafredo,",, 8:07",,1,2017
27,,176,105.0,+8:17,,Reguigui Youcef,105,Team Dimension Data,",, 8:07",,1,2017
24,,52,106.0,+8:17,,Arcas Jorge,106,Movistar Team,",, 8:07",,1,2017
23,,128,107.0,+8:17,,Zabel Rick,107,Team Katusha - Alpecin,",, 8:07",,1,2017
32,,215,108.0,+8:17,,Hupond Thierry,108,Delko Marseille Provence KTM,",, 8:07",,1,2017
27,,202,109.0,+8:17,,Backaert Frederik,109,Wanty - Groupe Gobert,",, 8:07",,1,2017
24,,206,110.0,+8:17,,Smith Dion,110,Wanty - Groupe Gobert,",, 8:07",,1,2017
26,,212,111.0,+8:17,,Combaud Romain,111,Delko Marseille Provence KTM,",, 8:07",,1,2017
32,,213,112.0,+8:17,,El Fares Julien,112,Delko Marseille Provence KTM,",, 8:07",,1,2017
33,,54,113.0,+8:17,,Erviti Imanol,113,Movistar Team,",, 8:07",,1,2017
29,,183,114.0,+8:17,,Durasek Kristijan,114,UAE Team Emirates,",, 8:07",,1,2017
36,,185,115.0,+8:17,,Mori Manuele,115,UAE Team Emirates,",, 8:07",,1,2017
36,,13,116.0,+8:17,,Dumoulin Samuel,116,AG2R La Mondiale,",, 8:07",,1,2017
29,,92,117.0,+8:17,,Claeys Dimitri,117,"Cofidis, Solutions Cr\xe9dits",",, 8:07",,1,2017
32,,142,118.0,+8:17,,Arashiro Yukiya,118,Bahrain Merida Pro Cycling Team,",, 8:07",,1,2017
26,,167,119.0,+8:17,,Tulik Angelo,119,Direct Energie,",, 8:07",,1,2017
23,,34,120.0,+8:17,,Frankiny Kilian,120,BMC Racing Team,",, 8:07",,1,2017
27,,82,121.0,+8:17,,Battaglin Enrico,121,Team LottoNL-Jumbo,",, 8:07",,1,2017
36,,4,122.0,+8:17,,Knees Christian,122,Team Sky,",, 8:07",,1,2017
29,,191,123.0,+8:17,,K\xf6nig Leopold,123,BORA - hansgrohe,",, 8:07",,1,2017
22,,137,124.0,+8:17,,Hofstede Lennard,124,Team Sunweb,",, 8:07",,1,2017
23,,83,125.0,+8:17,,Bouwman Koen,125,Team LottoNL-Jumbo,",, 8:07",,1,2017
31,,33,126.0,+8:22,,De Marchi Alessandro,126,BMC Racing Team,8:12 8:12,,1,2017
27,,14,127.0,+11:21,,Duval Julien,127,AG2R La Mondiale,11:11 11:11,,1,2017
31,,177,128.0,+12:23,,Thomson Jay Robert,128,Team Dimension Data,12:13 12:13,,1,2017
34,,25,129.0,+12:40,,Richeze Ariel Maximiliano,129,Quick-Step Floors,12:30 12:30,,1,2017
25,,161,130.0,+13:18,,Coquard Bryan,130,Direct Energie,13:08 13:08,,1,2017
25,,87,131.0,+13:18,,Van Hoecke Gijs,131,Team LottoNL-Jumbo,",, 13:08",,1,2017
23,,86,132.0,+13:18,,Tolhoek Antwan,132,Team LottoNL-Jumbo,",, 13:08",,1,2017
29,,96,133.0,+13:18,,Soupe Geoffrey,133,"Cofidis, Solutions Cr\xe9dits",",, 13:08",,1,2017
31,,134,134.0,+13:18,,Fr\xf6hlinger Johannes,134,Team Sunweb,",, 13:08",,1,2017
30,,173,135.0,+13:18,,Niyonshuti Adrien,135,Team Dimension Data,",, 13:08",,1,2017
33,,182,136.0,+13:18,,Bono Matteo,136,UAE Team Emirates,",, 13:08",,1,2017
28,,23,137.0,+13:18,,Declercq Tim,137,Quick-Step Floors,",, 13:08",,1,2017
23,,117,138.0,+13:18,,Le Gac Olivier,138,FDJ,",, 13:08",,1,2017
32,,157,139.0,+13:18,,Langeveld Sebastian,139,Cannondale-Drapac Pro Cycling Team,",, 13:08",,1,2017
27,,7,140.0,+13:18,,Rowe Luke,140,Team Sky,",, 13:08",,1,2017
34,,42,141.0,+13:18,,Beppu Fumiyuki,141,Trek - Segafredo,",, 13:08",,1,2017
32,,126,142.0,+13:18,,M\xf8rk\xf8v Michael,142,Team Katusha - Alpecin,",, 13:08",,1,2017
25,,77,143.0,+13:18,,Stalnov Nikita,143,Astana Pro Team,",, 13:08",,1,2017
30,,8,144.0,+13:18,,Stannard Ian,144,Team Sky,",, 13:08",,1,2017
36,,6,145.0,+13:18,,Lopez David,145,Team Sky,",, 13:08",,1,2017
25,,74,146.0,+13:18,,Kozhatayev Bakhtiyar,146,Astana Pro Team,",, 13:08",,1,2017
26,,107,147.0,+13:18,,Van der Sande Tosh,147,Lotto Soudal,",, 13:08",,1,2017
28,,218,148.0,+13:18,,\u0160i\u0161kevi\u010dius Evaldas,148,Delko Marseille Provence KTM,",, 13:08",,1,2017
33,,197,149.0,+13:18,,Schillinger Andreas,149,BORA - hansgrohe,",, 13:08",,1,2017
23,,85,150.0,+13:18,,Jansen Amund Grondahl,150,Team LottoNL-Jumbo,",, 13:08",,1,2017
26,,165,151.0,+16:11,,Petit Adrien,151,Direct Energie,16:01 16:01,,1,2017
34,,93,152.0,+16:11,,Lemoine Cyril,152,"Cofidis, Solutions Cr\xe9dits",",, 16:01",,1,2017
25,,163,153.0,+16:11,,Morice Julien,153,Direct Energie,",, 16:01",,1,2017
31,,113,154.0,+16:11,,Delage Micka\xebl,154,FDJ,",, 16:01",,1,2017
26,,207,155.0,+16:11,,van Keirsbulck Guillaume,155,Wanty - Groupe Gobert,",, 16:01",,1,2017
33,,133,156.0,+16:11,,de Backer Bert,156,Team Sunweb,",, 16:01",,1,2017
26,,47,157.0,+16:11,,Theuns Edward,157,Trek - Segafredo,",, 16:01",,1,2017
25,,111,158.0,+16:11,,D\xe9mare Arnaud,158,FDJ,",, 16:01",,1,2017
26,,91,159.0,+16:11,,Bouhanni Nacer,159,"Cofidis, Solutions Cr\xe9dits",",, 16:01",,1,2017
22,,136,160.0,+16:11,,Hamilton Chris,160,Team Sunweb,",, 16:01",,1,2017
30,,98,161.0,+16:11,,van Genechten Jonas,161,"Cofidis, Solutions Cr\xe9dits",",, 16:01",,1,2017
29,,115,162.0,+16:11,,Guarnieri Jacopo,162,FDJ,",, 16:01",,1,2017
36,,144,163.0,+16:11,,Bozic Borut,163,Bahrain Merida Pro Cycling Team,",, 16:01",,1,2017
31,,116,164.0,+16:11,,Konovalovas Ignatas,164,FDJ,",, 16:01",,1,2017
29,,146,165.0,+16:11,,Navardauskas Ramunas,165,Bahrain Merida Pro Cycling Team,",, 16:01",,1,2017
27,,112,166.0,+16:11,,Cimolai Davide,166,FDJ,",, 16:01",,1,2017
23,,188,167.0,+16:11,,Zurlo Federico,167,UAE Team Emirates,",, 16:01",,1,2017
29,,121,168.0,+16:11,,Kristoff Alexander,168,Team Katusha - Alpecin,",, 16:01",,1,2017
22,,132,169.0,+16:11,,Bauhaus Phil,169,Team Sunweb,",, 16:01",,1,2017
35,,45,170.0,+16:11,,Hern\xe1ndez Jes\xfas,170,Trek - Segafredo,",, 16:01",,1,2017
30,,22,171.0,+16:11,,Capecchi Eros,171,Quick-Step Floors,",, 16:01",,1,2017
32,,27,172.0,+16:11,,Velits Martin,172,Quick-Step Floors,",, 16:01",,1,2017
23,,192,173.0,+16:11,,Ackermann Pascal,173,BORA - hansgrohe,",, 16:01",,1,2017
26,,198,174.0,+16:11,,Schwarzmann Michael,174,BORA - hansgrohe,",, 16:01",,1,2017
35,,196,175.0,+23:28,,Saramotins Aleksejs,175,BORA - hansgrohe,23:18 23:18,,1,2017
29,,162,,+ -4:16:54,,Hurel Tony,DNF,Direct Energie,-4:17:04 -4:17:04,,1,2017
25,,111,146.0,+16:01,50.0,D\xe9mare Arnaud,1,FDJ,4:13:53 4:13:53,60.0,2,2017
29,,121,147.0,+16:05,30.0,Kristoff Alexander,2,Team Katusha - Alpecin,",, ,,",25.0,2,2017
26,,91,148.0,+16:07,18.0,Bouhanni Nacer,3,"Cofidis, Solutions Cr\xe9dits",",, ,,",10.0,2,2017
27,,145,6.0,+1:09,13.0,Colbrelli Sonny,4,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
22,,132,149.0,+16:11,10.0,Bauhaus Phil,5,Team Sunweb,",, ,,",,2,2017
30,,171,30.0,+1:09,7.0,Boasson Hagen Edvald,6,Team Dimension Data,",, ,,",,2,2017
29,,186,7.0,+1:09,4.0,Swift Ben,7,UAE Team Emirates,",, ,,",,2,2017
23,,192,150.0,+16:11,3.0,Ackermann Pascal,8,BORA - hansgrohe,",, ,,",,2,2017
23,,152,8.0,+1:09,2.0,Bettiol Alberto,9,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
25,,161,125.0,+13:18,1.0,Coquard Bryan,10,Direct Energie,",, ,,",,2,2017
27,,82,100.0,+8:17,,Battaglin Enrico,11,Team LottoNL-Jumbo,",, ,,",,2,2017
30,,208,89.0,+6:55,,Vanspeybrouck Pieter,12,Wanty - Groupe Gobert,",, ,,",,2,2017
34,,25,124.0,+12:40,,Richeze Ariel Maximiliano,13,Quick-Step Floors,",, ,,",,2,2017
24,,206,97.0,+8:17,,Smith Dion,14,Wanty - Groupe Gobert,",, ,,",,2,2017
36,,13,99.0,+8:17,,Dumoulin Samuel,15,AG2R La Mondiale,",, ,,",,2,2017
29,,101,9.0,+1:09,,Gallopin Tony,16,Lotto Soudal,",, ,,",,2,2017
23,,128,98.0,+8:17,,Zabel Rick,17,Team Katusha - Alpecin,",, ,,",,2,2017
27,,187,3.0,+1:03,,Ulissi Diego,18,UAE Team Emirates,",, ,,",,2,2017
23,,103,11.0,+1:09,,Benoot Tiesj,19,Lotto Soudal,",, ,,",,2,2017
24,,58,54.0,+2:19,,S\xfctterlin Jasha,20,Movistar Team,",, ,,",,2,2017
23,,16,4.0,+1:07,,Latour Pierre,21,AG2R La Mondiale,",, ,,",,2,2017
26,,17,83.0,+5:57,,Naesen Oliver,22,AG2R La Mondiale,",, ,,",,2,2017
27,,202,101.0,+8:17,,Backaert Frederik,23,Wanty - Groupe Gobert,",, ,,",,2,2017
31,,95,10.0,+1:09,,Simon Julien,24,"Cofidis, Solutions Cr\xe9dits",",, ,,",,2,2017
27,,62,17.0,+1:09,,Chaves Johan Esteban,25,ORICA-Scott,",, ,,",,2,2017
27,,5,22.0,+1:09,,Kwiatkowski Michal,26,Team Sky,",, ,,",,2,2017
23,,201,14.0,+1:09,,Martin Guillaume,27,Wanty - Groupe Gobert,",, ,,",,2,2017
24,,193,5.0,+1:07,,Buchmann Emanuel,28,BORA - hansgrohe,",, ,,",,2,2017
28,,218,127.0,+13:18,,\u0160i\u0161kevi\u010dius Evaldas,29,Delko Marseille Provence KTM,",, ,,",,2,2017
32,,1,13.0,+1:09,,Froome Christopher,30,Team Sky,",, ,,",,2,2017
25,,158,84.0,+5:57,,van Baarle Dylan,31,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
37,,51,12.0,+1:09,,Valverde Alejandro,32,Movistar Team,",, ,,",,2,2017
34,,81,16.0,+1:09,,Clement Stef,33,Team LottoNL-Jumbo,",, ,,",,2,2017
28,,216,56.0,+2:19,,Madrazo \xc1ngel,34,Delko Marseille Provence KTM,",, ,,",,2,2017
30,,155,15.0,+1:09,,Clarke Simon,35,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
23,,86,126.0,+13:18,,Tolhoek Antwan,36,Team LottoNL-Jumbo,",, ,,",,2,2017
29,,195,57.0,+2:19,,Pfingsten Christoph,37,BORA - hansgrohe,",, ,,",,2,2017
32,,73,18.0,+1:09,,Fuglsang Jakob,38,Astana Pro Team,",, ,,",,2,2017
26,,56,21.0,+1:09,,Herrada Jes\xfas,39,Movistar Team,",, ,,",,2,2017
26,,55,23.0,+1:09,,Fern\xe1ndez Rub\xe9n,40,Movistar Team,",, ,,",,2,2017
23,,194,76.0,+3:03,,Herklotz Silvio,41,BORA - hansgrohe,",, ,,",,2,2017
28,,151,19.0,+1:09,,Talansky Andrew,42,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
35,,36,61.0,+2:19,,Moinard Ama\xebl,43,BMC Racing Team,",, ,,",,2,2017
26,,71,20.0,+1:09,,Aru Fabio,44,Astana Pro Team,",, ,,",,2,2017
28,,204,90.0,+6:55,,Minnaard Marco,45,Wanty - Groupe Gobert,",, ,,",,2,2017
25,,181,25.0,+1:09,,Meintjes Louis,46,UAE Team Emirates,",, ,,",,2,2017
24,,156,55.0,+2:19,,Formolo Davide,47,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
21,,138,24.0,+1:09,,Oomen Sam,48,Team Sunweb,",, ,,",,2,2017
30,,35,58.0,+2:19,,Hermans Ben,49,BMC Racing Team,",, ,,",,2,2017
36,,4,103.0,+8:17,,Knees Christian,50,Team Sky,",, ,,",,2,2017
25,,74,128.0,+13:18,,Kozhatayev Bakhtiyar,51,Astana Pro Team,",, ,,",,2,2017
26,,207,151.0,+16:11,,van Keirsbulck Guillaume,52,Wanty - Groupe Gobert,",, ,,",,2,2017
32,,37,28.0,+1:09,,Roche Nicolas,53,BMC Racing Team,",, ,,",,2,2017
24,,52,102.0,+8:17,,Arcas Jorge,54,Movistar Team,",, ,,",,2,2017
25,,84,33.0,+1:09,,De Tier Floris,55,Team LottoNL-Jumbo,",, ,,",,2,2017
33,,76,31.0,+1:09,,Sanchez Luis Leon,56,Astana Pro Team,",, ,,",,2,2017
32,,31,27.0,+1:09,,Porte Richie,57,BMC Racing Team,",, ,,",,2,2017
33,,141,60.0,+2:19,,Brajkovi\u010d Janez,58,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
23,,63,81.0,+5:34,,Haig Jack,59,ORICA-Scott,",, ,,",,2,2017
31,,38,59.0,+2:19,,Wyss Danilo,60,BMC Racing Team,",, ,,",,2,2017
33,,32,26.0,+1:09,,Bookwalter Brent,61,BMC Racing Team,",, ,,",,2,2017
24,,64,95.0,+7:01,,Howson Damien,62,ORICA-Scott,",, ,,",,2,2017
31,,67,36.0,+1:09,,Kreuziger Roman,63,ORICA-Scott,",, ,,",,2,2017
36,,185,105.0,+8:17,,Mori Manuele,64,UAE Team Emirates,",, ,,",,2,2017
32,,43,39.0,+1:09,,Cardoso Andr\xe9,65,Trek - Segafredo,",, ,,",,2,2017
28,,184,40.0,+1:09,,Laengen Vegard Stake,66,UAE Team Emirates,",, ,,",,2,2017
30,,21,32.0,+1:09,,Martin Daniel,67,Quick-Step Floors,",, ,,",,2,2017
31,,203,34.0,+1:09,,Degand Thomas,68,Wanty - Groupe Gobert,",, ,,",,2,2017
27,,176,104.0,+8:17,,Reguigui Youcef,69,Team Dimension Data,",, ,,",,2,2017
24,,53,63.0,+2:19,,Carapaz Richard,70,Movistar Team,",, ,,",,2,2017
25,,154,62.0,+2:19,,Canty Brendan,71,Cannondale-Drapac Pro Cycling Team,",, ,,",,2,2017
24,,68,41.0,+1:09,,Yates Simon,72,ORICA-Scott,",, ,,",,2,2017
26,,11,35.0,+1:09,,Bardet Romain,73,AG2R La Mondiale,",, ,,",,2,2017
29,,15,66.0,+2:19,,Gautier Cyril,74,AG2R La Mondiale,",, ,,",,2,2017
28,,66,29.0,+1:09,,Keukeleire Jens,75,ORICA-Scott,",, ,,",,2,2017
25,,217,85.0,+5:57,,Pacher Quentin,76,Delko Marseille Provence KTM,",, ,,",,2,2017
30,,205,67.0,+2:19,,Offredo Yoann,77,Wanty - Groupe Gobert,",, ,,",,2,2017
37,,46,106.0,+8:17,,Irizar Markel,78,Trek - Segafredo,",, ,,",,2,2017
37,,61,82.0,+5:34,,Gerrans Simon,79,ORICA-Scott,",, ,,",,2,2017
29,,106,42.0,+1:09,,Valls Rafael,80,Lotto Soudal,",, ,,",,2,2017
31,,124,65.0,+2:19,,Machado Tiago,81,Team Katusha - Alpecin,",, ,,",,2,2017
33,,175,64.0,+2:19,,Pauwels Serge,82,Team Dimension Data,",, ,,",,2,2017
27,,28,91.0,+6:55,,Vermote Julien,83,Quick-Step Floors,",, ,,",,2,2017
35,,57,51.0,+1:09,,Moreno Daniel,84,Movistar Team,",, ,,",,2,2017
26,,12,2.0,+0:48,,Domont Axel,85,AG2R La Mondiale,",, ,,",,2,2017
30,,104,1.0,+0:00,,De Gendt Thomas,86,Lotto Soudal,",, ,,",,2,2017
27,,3,43.0,+1:09,,Kennaugh Peter,87,Team Sky,",, ,,",,2,2017
23,,44,79.0,+4:47,,Gogl Michael,88,Trek - Segafredo,",, ,,",,2,2017
32,,214,38.0,+1:09,,Finetto Mauro,89,Delko Marseille Provence KTM,",, ,,",,2,2017
31,,143,37.0,+1:09,,Bole Grega,90,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
39,,148,44.0,+1:09,,Pellizotti Franco,91,Bahrain Merida Pro Cycling Team,",, ,,",,2,2017
20,,114,45.0,+1:09,,Gaudu David,92,FDJ,",, ,,",,2,2017
23,,118,70.0,+2:19,,Maison J\xe9r\xe9my,93,FDJ,",, ,,",,2,2017
22,,88,92.0,+6:55,,Vermeulen Alexey,94,Team LottoNL-Jumbo,",, ,,",,2,2017
22,,24,46.0,+1:09,,Mas Enric,95,Quick-Step Floors,",, ,,",,2,2017
40,,48,49.0,+1:09,,Zubeldia Haimar,96,Trek - Segafredo,",, ,,",,2,2017
