Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
27,,163,47.0,+1:57,,De Marchi Alessandro,47,Cannondale Pro Cycling Team,",, 1:57",,1,2013
32,,5,48.0,+1:57,,Lopez David,48,Sky Procycling,",, 1:57",,1,2013
35,,106,49.0,+1:57,,Martinez Egoi,49,Euskaltel - Euskadi,",, 1:57",,1,2013
31,,87,50.0,+1:57,,Losada Alberto,50,Team Katusha,",, 1:57",,1,2013
36,,61,51.0,+1:57,,Zubeldia Haimar,51,RadioShack - Leopard,",, 1:57",,1,2013
26,,91,52.0,+1:57,,Coppel J\xe9rome,52,"Cofidis, Solutions Cr\xe9dits",",, 1:57",,1,2013
28,,62,53.0,+1:57,,Busche Matthew,53,RadioShack - Leopard,",, 1:57",,1,2013
33,,151,54.0,+1:57,,Chavanel Sylvain,54,Omega Pharma - Quick-Step,",, 1:57",,1,2013
28,,33,55.0,+1:57,,Gavazzi Francesco,55,Astana Pro Team,",, 1:57",,1,2013
28,,205,56.0,+1:57,,Gerard Arnaud,56,Bretagne - S\xe9ch\xe9 Environnement,",, 1:57",,1,2013
21,,133,57.0,+1:57,,Elissonde Kenny,57,FDJ.fr,",, 1:57",,1,2013
25,,108,58.0,+1:57,,Sicard Romain,58,Euskaltel - Euskadi,",, 1:57",,1,2013
30,,184,59.0,+1:57,,Hoogerland Johnny,59,Vacansoleil - DCM,",, 1:57",,1,2013
24,,157,60.0,+1:57,,Serry Pieter,60,Omega Pharma - Quick-Step,",, 1:57",,1,2013
24,,213,61.0,+1:57,,de la Cruz David,61,Team NetApp \u2013 Endura,",, 1:57",,1,2013
27,,175,62.0,+1:57,,Herrada Jos\xe9,62,Movistar Team,",, 1:57",,1,2013
28,,215,63.0,+1:57,,Mendes Jos\xe9,63,Team NetApp \u2013 Endura,",, 1:57",,1,2013
25,,144,64.0,+1:57,,Gautier Cyril,64,Team Europcar,",, 1:57",,1,2013
24,,207,65.0,+1:57,,Laengen Vegard Stake,65,Bretagne - S\xe9ch\xe9 Environnement,",, 1:57",,1,2013
36,,25,66.0,+1:57,,van de Walle Jurgen,66,Lotto Belisol Team,",, 1:57",,1,2013
33,,15,67.0,+1:57,,Paulinho S\xe9rgio,67,Team Saxo - Tinkoff,",, 1:57",,1,2013
33,,141,68.0,+1:57,,Voeckler Thomas,68,Team Europcar,",, 1:57",,1,2013
26,,77,69.0,+1:57,,Sulzberger Wesley,69,Orica GreenEDGE,",, 1:57",,1,2013
28,,161,70.0,+1:57,,Bodnar Maciej,70,Cannondale Pro Cycling Team,",, 1:57",,1,2013
32,,185,71.0,+1:57,,Lagutin Sergey,71,Vacansoleil - DCM,",, 1:57",,1,2013
26,,2,72.0,+1:57,,Boasson Hagen Edvald,72,Sky Procycling,",, 1:57",,1,2013
31,,167,73.0,+1:57,,Vandborg Brian,73,Cannondale Pro Cycling Team,",, 1:57",,1,2013
35,,183,74.0,+1:57,,Flecha Juan Antonio,74,Vacansoleil - DCM,",, 1:57",,1,2013
22,,28,75.0,+2:24,,Wellens Tim,75,Lotto Belisol Team,2:24 2:24,,1,2013
29,,34,76.0,+2:24,,Grivko Andrei,76,Astana Pro Team,",, 2:24",,1,2013
27,,217,77.0,+2:24,,Voss Paul,77,Team NetApp \u2013 Endura,",, 2:24",,1,2013
22,,142,78.0,+2:24,,Berhane Natnael,78,Team Europcar,",, 2:24",,1,2013
32,,135,79.0,+2:24,,Geslin Anthony,79,FDJ.fr,",, 2:24",,1,2013
28,,154,80.0,+2:24,,Martin Tony,80,Omega Pharma - Quick-Step,",, 2:24",,1,2013
29,,94,81.0,+2:24,,Mat\xe9 Luis \xc1ngel,81,"Cofidis, Solutions Cr\xe9dits",",, 2:24",,1,2013
26,,166,82.0,+2:24,,Sarmiento Jose Cayetano,82,Cannondale Pro Cycling Team,",, 2:24",,1,2013
25,,84,83.0,+2:24,,Ignatenko Petr,83,Team Katusha,",, 2:24",,1,2013
28,,17,84.0,+2:24,,S\xf8rensen Chris Anker,84,Team Saxo - Tinkoff,",, 2:24",,1,2013
21,,208,85.0,+2:24,,Sep\xfalveda Eduardo,85,Bretagne - S\xe9ch\xe9 Environnement,",, 2:24",,1,2013
31,,121,86.0,+2:38,,Cunego Damiano,86,Lampre - Merida,2:38 2:38,,1,2013
37,,45,87.0,+2:42,,Pinotti Marco,87,BMC Racing Team,2:42 2:42,,1,2013
32,,203,88.0,+2:42,,Duret Sebastien,88,Bretagne - S\xe9ch\xe9 Environnement,",, 2:42",,1,2013
29,,42,89.0,+2:42,,Bookwalter Brent,89,BMC Racing Team,",, 2:42",,1,2013
24,,197,90.0,+2:42,,Janse van Rensburg Reinardt,90,Team Argos - Shimano,",, 2:42",,1,2013
29,,107,91.0,+2:55,,Nieve Mikel,91,Euskaltel - Euskadi,2:55 2:55,,1,2013
24,,194,92.0,+3:30,,Damuseau Thomas,92,Team Argos - Shimano,3:30 3:30,,1,2013
25,,104,93.0,+3:30,,Garcia Ricardo,93,Euskaltel - Euskadi,",, 3:30",,1,2013
32,,32,94.0,+3:30,,Bazayev Assan,94,Astana Pro Team,",, 3:30",,1,2013
23,,76,95.0,+3:30,,Meyer Travis,95,Orica GreenEDGE,",, 3:30",,1,2013
23,,186,96.0,+3:41,,Lindeman Bert-Jan,96,Vacansoleil - DCM,3:41 3:41,,1,2013
34,,56,97.0,+3:41,,Tankink Bram,97,Blanco Pro Cycling Team,",, 3:41",,1,2013
28,,136,98.0,+4:02,,Ladagnous Matthieu,98,FDJ.fr,4:02 4:02,,1,2013
34,,131,99.0,+4:02,,Fedrigo Pierrick,99,FDJ.fr,",, 4:02",,1,2013
24,,26,100.0,+5:43,,Vanendert Dennis,100,Lotto Belisol Team,5:43 5:43,,1,2013
23,,103,101.0,+5:51,,Bilbao Pello,101,Euskaltel - Euskadi,5:51 5:51,,1,2013
31,,4,102.0,+6:38,,Kiryienka Vasil,102,Sky Procycling,6:38 6:38,,1,2013
28,,63,103.0,+6:38,,Didier Laurent,103,RadioShack - Leopard,",, 6:38",,1,2013
29,,202,104.0,+6:56,,Bideau Jean Marc,104,Bretagne - S\xe9ch\xe9 Environnement,6:56 6:56,,1,2013
22,,118,105.0,+8:16,,Rathe Jacob,105,Garmin Sharp,8:16 8:16,,1,2013
24,,111,106.0,+8:16,,Talansky Andrew,106,Garmin Sharp,",, 8:16",,1,2013
23,,82,107.0,+8:21,,Chernetski Sergei,107,Team Katusha,8:21 8:21,,1,2013
24,,78,108.0,+10:40,,Teklehaimanot Daniel,108,Orica GreenEDGE,10:40 10:40,,1,2013
32,,214,109.0,+10:40,,Huzarski Bartosz,109,Team NetApp \u2013 Endura,",, 10:40",,1,2013
29,,174,110.0,+10:40,,Erviti Imanol,110,Movistar Team,",, 10:40",,1,2013
33,,71,111.0,+10:40,,Gerrans Simon,111,Orica GreenEDGE,",, 10:40",,1,2013
28,,57,112.0,+10:40,,Tanner David,112,Blanco Pro Cycling Team,",, 10:40",,1,2013
22,,54,113.0,+10:40,,Goos Marc,113,Blanco Pro Cycling Team,",, 10:40",,1,2013
26,,173,114.0,+10:40,,Castroviejo Jonathan,114,Movistar Team,",, 10:40",,1,2013
25,,123,115.0,+10:40,,Durasek Kristijan,115,Lampre - Merida,",, 10:40",,1,2013
29,,122,116.0,+10:40,,Bono Matteo,116,Lampre - Merida,",, 10:40",,1,2013
33,,36,117.0,+10:40,,Muravyev Dmitriy,117,Astana Pro Team,",, 10:40",,1,2013
31,,13,118.0,+10:40,,Hern\xe1ndez Jes\xfas,118,Team Saxo - Tinkoff,",, 10:40",,1,2013
27,,153,119.0,+10:40,,Maes Nikolas,119,Omega Pharma - Quick-Step,",, 10:40",,1,2013
28,,201,120.0,+10:40,,Vachon Florian,120,Bretagne - S\xe9ch\xe9 Environnement,",, 10:40",,1,2013
29,,145,121.0,+10:40,,Quemeneur Perrig,121,Team Europcar,",, 10:40",,1,2013
31,,98,122.0,+10:40,,Valentin Tristan,122,"Cofidis, Solutions Cr\xe9dits",",, 10:40",,1,2013
33,,46,123.0,+10:40,,Quinziato Manuel,123,BMC Racing Team,",, 10:40",,1,2013
26,,114,124.0,+10:40,,Fairly Caleb,124,Garmin Sharp,",, 10:40",,1,2013
28,,158,125.0,+14:00,,Velits Martin,125,Omega Pharma - Quick-Step,14:00 14:00,,1,2013
25,,117,126.0,+14:00,,Kreder Michel,126,Garmin Sharp,",, 14:00",,1,2013
29,,156,127.0,+14:00,,Rabon Frantisek,127,Omega Pharma - Quick-Step,",, 14:00",,1,2013
25,,137,128.0,+14:00,,Soupe Geoffrey,128,FDJ.fr,",, 14:00",,1,2013
34,,14,129.0,+14:00,,Noval Benjamin,129,Team Saxo - Tinkoff,",, 14:00",,1,2013
24,,204,130.0,+14:00,,Fonseca Armindo,130,Bretagne - S\xe9ch\xe9 Environnement,",, 14:00",,1,2013
28,,212,131.0,+14:00,,B\xe1rta Jan,131,Team NetApp \u2013 Endura,",, 14:00",,1,2013
37,,53,132.0,+14:00,,Garate Juan Manuel,132,Blanco Pro Cycling Team,",, 14:00",,1,2013
33,,83,133.0,+14:00,,Florencio Xavier,133,Team Katusha,",, 14:00",,1,2013
38,,18,134.0,+14:00,,S\xf8rensen Nicki,134,Team Saxo - Tinkoff,",, 14:00",,1,2013
29,,195,135.0,+14:00,,Huguet Yann,135,Team Argos - Shimano,",, 14:00",,1,2013
28,,193,136.0,+14:00,,Clarke William,136,Team Argos - Shimano,",, 14:00",,1,2013
26,,74,137.0,+14:00,,Docker Mitchell,137,Orica GreenEDGE,",, 14:00",,1,2013
26,,181,138.0,+14:00,,De Gendt Thomas,138,Vacansoleil - DCM,",, 14:00",,1,2013
28,,27,139.0,+14:00,,Vanendert Jelle,139,Lotto Belisol Team,",, 14:00",,1,2013
26,,73,140.0,+14:00,,Clarke Simon,140,Orica GreenEDGE,",, 14:00",,1,2013
26,,7,141.0,+14:00,,Stannard Ian,141,Sky Procycling,",, 14:00",,1,2013
25,,22,142.0,+14:00,,Bille Gaetan,142,Lotto Belisol Team,",, 14:00",,1,2013
29,,216,143.0,+14:00,,Schillinger Andreas,143,Team NetApp \u2013 Endura,",, 14:00",,1,2013
22,,75,144.0,+14:00,,Matthews Michael,144,Orica GreenEDGE,",, 14:00",,1,2013
27,,162,145.0,+14:00,,Canuti Federico,145,Cannondale Pro Cycling Team,",, 14:00",,1,2013
30,,178,146.0,+14:00,,Teruel Eloy,146,Movistar Team,",, 14:00",,1,2013
24,,124,147.0,+14:00,,Favilli Elia,147,Lampre - Merida,",, 14:00",,1,2013
24,,168,148.0,+14:00,,Viviani Elia,148,Cannondale Pro Cycling Team,",, 14:00",,1,2013
20,,35,,+ -3:17:35,,Lutsenko Alexey,149,Astana Pro Team,",, 14:00",,1,2013
34,,128,150.0,+14:00,,Serpa Jose Rodolfo,150,Lampre - Merida,",, 14:00",,1,2013
25,,146,151.0,+14:00,,R\xe9za K\xe9vin,151,Team Europcar,",, 14:00",,1,2013
31,,198,152.0,+14:00,,Parisien Francois,152,Team Argos - Shimano,",, 14:00",,1,2013
33,,143,153.0,+14:00,,Charteau Anthony,153,Team Europcar,",, 14:00",,1,2013
28,,85,154.0,+15:34,,Ignatyev Mikhail,154,Team Katusha,15:34 15:34,,1,2013
33,,66,155.0,+15:34,,Irizar Markel,155,RadioShack - Leopard,",, 15:34",,1,2013
24,,67,156.0,+15:34,,King Benjamin,156,RadioShack - Leopard,",, 15:34",,1,2013
27,,218,157.0,+15:34,,Wetterhall Alexander,157,Team NetApp \u2013 Endura,",, 15:34",,1,2013
31,,115,158.0,+15:34,,Fern\xe1ndez Koldo,158,Garmin Sharp,",, 15:34",,1,2013
22,,48,159.0,+15:34,,Warbasse Larry,159,BMC Racing Team,",, 15:34",,1,2013
30,,58,160.0,+15:34,,Wagner Robert,160,Blanco Pro Cycling Team,",, 15:34",,1,2013
26,,165,161.0,+15:34,,Paterski Maciej,161,Cannondale Pro Cycling Team,",, 15:34",,1,2013
30,,72,162.0,+15:34,,Beppu Fumiyuki,162,Orica GreenEDGE,",, 15:34",,1,2013
25,,23,163.0,+15:34,,Cordeel Sander,163,Lotto Belisol Team,",, 15:34",,1,2013
35,,41,164.0,+15:40,,Hushovd Thor,164,BMC Racing Team,15:40 15:40,,1,2013
30,,127,165.0,+15:40,,Richeze Ariel Maximiliano,165,Lampre - Merida,",, 15:40",,1,2013
22,,132,166.0,+15:40,,Bouhanni Nacer,166,FDJ.fr,",, 15:40",,1,2013
24,,125,167.0,+15:40,,Graziato Massimo,167,Lampre - Merida,",, 15:40",,1,2013
25,,116,168.0,+15:40,,Howes Alex,168,Garmin Sharp,",, 15:40",,1,2013
23,,126,169.0,+15:40,,Palini Andrea,169,Lampre - Merida,",, 15:40",,1,2013
28,,112,170.0,+15:40,,Bauer Jack,170,Garmin Sharp,",, 15:40",,1,2013
23,,43,171.0,+15:40,,Eijssen Yannick,171,BMC Racing Team,",, 15:40",,1,2013
30,,12,172.0,+15:40,,Duggan Timothy,172,Team Saxo - Tinkoff,",, 15:40",,1,2013
26,,86,173.0,+15:45,,Kritskiy Timofey,173,Team Katusha,15:45 15:45,,1,2013
26,,182,174.0,+15:47,,Boeckmans Kris,174,Vacansoleil - DCM,15:47 15:47,,1,2013
21,,192,175.0,+19:23,,Arndt Nikias,175,Team Argos - Shimano,19:02 19:02,,1,2013
28,,196,,+ -3:17:35,,Hupond Thierry,DNF,Team Argos - Shimano,-3:17:35 -3:17:35,,1,2013
24,,168,111.0,+14:00,50.0,Viviani Elia,1,Cannondale Pro Cycling Team,4:39:15 4:39:15,6.0,2,2013
27,,155,2.0,+1:56,30.0,Meersman Gianni,2,Omega Pharma - Quick-Step,",, ,,",4.0,2,2013
25,,64,3.0,+1:57,18.0,Gallopin Tony,3,RadioShack - Leopard,",, ,,",2.0,2,2013
24,,197,66.0,+2:42,13.0,Janse van Rensburg Reinardt,4,Team Argos - Shimano,",, ,,",1.0,2,2013
32,,135,59.0,+2:24,10.0,Geslin Anthony,5,FDJ.fr,",, ,,",1.0,2,2013
24,,204,110.0,+14:00,7.0,Fonseca Armindo,6,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,2,2013
34,,56,68.0,+3:41,4.0,Tankink Bram,7,Blanco Pro Cycling Team,",, ,,",,2,2013
21,,191,4.0,+1:57,3.0,Barguil Warren,8,Team Argos - Shimano,",, ,,",,2,2013
35,,183,32.0,+1:57,2.0,Flecha Juan Antonio,9,Vacansoleil - DCM,",, ,,",,2,2013
26,,77,29.0,+1:57,1.0,Sulzberger Wesley,10,Orica GreenEDGE,",, ,,",,2,2013
27,,8,10.0,+1:57,,Thomas Geraint,11,Sky Procycling,",, ,,",,2,2013
31,,88,20.0,+1:57,,Moreno Daniel,12,Team Katusha,",, ,,",,2,2013
33,,171,5.0,+1:57,,Valverde Alejandro,13,Movistar Team,",, ,,",,2,2013
27,,217,60.0,+2:24,,Voss Paul,14,Team NetApp \u2013 Endura,",, ,,",,2,2013
29,,94,61.0,+2:24,,Mat\xe9 Luis \xc1ngel,15,"Cofidis, Solutions Cr\xe9dits",",, ,,",,2,2013
30,,68,12.0,+1:57,,Rohregger Thomas,16,RadioShack - Leopard,",, ,,",,2,2013
23,,3,17.0,+1:57,,Kennaugh Peter,17,Sky Procycling,",, ,,",,2,2013
23,,44,13.0,+1:57,,Nerz Dominik,18,BMC Racing Team,",, ,,",,2,2013
28,,31,6.0,+1:57,,Fuglsang Jakob,19,Astana Pro Team,",, ,,",,2,2013
28,,161,40.0,+1:57,,Bodnar Maciej,20,Cannondale Pro Cycling Team,",, ,,",,2,2013
23,,82,83.0,+8:21,,Chernetski Sergei,21,Team Katusha,",, ,,",,2,2013
32,,93,15.0,+1:57,,Le M\xe9vel Christophe,22,"Cofidis, Solutions Cr\xe9dits",",, ,,",,2,2013
28,,1,7.0,+1:57,,Froome Christopher,23,Sky Procycling,",, ,,",,2,2013
24,,207,38.0,+1:57,,Laengen Vegard Stake,24,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,2,2013
30,,21,11.0,+1:57,,Van den Broeck Jurgen,25,Lotto Belisol Team,",, ,,",,2,2013
24,,176,9.0,+1:57,,Madrazo \xc1ngel,26,Movistar Team,",, ,,",,2,2013
28,,6,8.0,+1:57,,Porte Richie,27,Sky Procycling,",, ,,",,2,2013
33,,151,31.0,+1:57,,Chavanel Sylvain,28,Omega Pharma - Quick-Step,",, ,,",,2,2013
29,,122,96.0,+10:40,,Bono Matteo,29,Lampre - Merida,",, ,,",,2,2013
27,,175,42.0,+1:57,,Herrada Jos\xe9,30,Movistar Team,",, ,,",,2,2013
26,,2,48.0,+1:57,,Boasson Hagen Edvald,31,Sky Procycling,",, ,,",,2,2013
25,,92,16.0,+1:57,,Bagot Yoann,32,"Cofidis, Solutions Cr\xe9dits",",, ,,",,2,2013
30,,52,21.0,+1:57,,Clement Stef,33,Blanco Pro Cycling Team,",, ,,",,2,2013
30,,11,14.0,+1:57,,Contador Alberto,34,Team Saxo - Tinkoff,",, ,,",,2,2013
26,,73,112.0,+14:00,,Clarke Simon,35,Orica GreenEDGE,",, ,,",,2,2013
26,,65,30.0,+1:57,,Hermans Ben,36,RadioShack - Leopard,",, ,,",,2,2013
26,,37,26.0,+1:57,,Seeldraeyers Kevin,37,Astana Pro Team,",, ,,",,2,2013
35,,101,18.0,+1:57,,S\xe1nchez Samuel,38,Euskaltel - Euskadi,",, ,,",,2,2013
21,,133,44.0,+1:57,,Elissonde Kenny,39,FDJ.fr,",, ,,",,2,2013
35,,106,39.0,+1:57,,Martinez Egoi,40,Euskaltel - Euskadi,",, ,,",,2,2013
29,,34,62.0,+2:24,,Grivko Andrei,41,Astana Pro Team,",, ,,",,2,2013
36,,61,43.0,+1:57,,Zubeldia Haimar,42,RadioShack - Leopard,",, ,,",,2,2013
34,,81,27.0,+1:57,,Rodr\xedguez Joaquim,43,Team Katusha,",, ,,",,2,2013
29,,96,23.0,+1:57,,Navarro Daniel,44,"Cofidis, Solutions Cr\xe9dits",",, ,,",,2,2013
25,,211,19.0,+1:57,,K\xf6nig Leopold,45,Team NetApp \u2013 Endura,",, ,,",,2,2013
29,,47,37.0,+1:57,,Santaromita Ivan,46,BMC Racing Team,",, ,,",,2,2013
26,,97,24.0,+1:57,,Taaram\xe4e Rein,47,"Cofidis, Solutions Cr\xe9dits",",, ,,",,2,2013
26,,24,25.0,+1:57,,De Clercq Bart,48,Lotto Belisol Team,",, ,,",,2,2013
29,,107,67.0,+2:55,,Nieve Mikel,49,Euskaltel - Euskadi,",, ,,",,2,2013
33,,16,22.0,+1:57,,Rogers Michael,50,Team Saxo - Tinkoff,",, ,,",,2,2013
31,,87,47.0,+1:57,,Losada Alberto,51,Team Katusha,",, ,,",,2,2013
23,,152,36.0,+1:57,,Kwiatkowski Michal,52,Omega Pharma - Quick-Step,",, ,,",,2,2013
32,,51,33.0,+1:57,,ten Dam Laurens,53,Blanco Pro Cycling Team,",, ,,",,2,2013
26,,91,51.0,+1:57,,Coppel J\xe9rome,54,"Cofidis, Solutions Cr\xe9dits",",, ,,",,2,2013
31,,121,65.0,+2:38,,Cunego Damiano,55,Lampre - Merida,",, ,,",,2,2013
25,,134,34.0,+1:57,,Geniez Alexandre,56,FDJ.fr,",, ,,",,2,2013
28,,33,52.0,+1:57,,Gavazzi Francesco,57,Astana Pro Team,",, ,,",,2,2013
26,,172,46.0,+1:57,,Capecchi Eros,58,Movistar Team,",, ,,",,2,2013
25,,38,45.0,+1:57,,Silin Egor,59,Astana Pro Team,",, ,,",,2,2013
26,,164,28.0,+1:57,,Koren Kristijan,60,Cannondale Pro Cycling Team,",, ,,",,2,2013
25,,144,55.0,+1:57,,Gautier Cyril,61,Team Europcar,",, ,,",,2,2013
25,,148,1.0,+0:00,,Veilleux David,62,Team Europcar,",, ,,",,2,2013
23,,113,35.0,+1:57,,Dennis Rohan,63,Garmin Sharp,",, ,,",,2,2013
30,,206,49.0,+1:57,,Guillou Florian,64,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,2,2013
28,,62,54.0,+1:57,,Busche Matthew,65,RadioShack - Leopard,",, ,,",,2,2013
32,,5,53.0,+1:57,,Lopez David,66,Sky Procycling,",, ,,",,2,2013
26,,166,63.0,+2:24,,Sarmiento Jose Cayetano,67,Cannondale Pro Cycling Team,",, ,,",,2,2013
33,,15,57.0,+1:57,,Paulinho S\xe9rgio,68,Team Saxo - Tinkoff,",, ,,",,2,2013
30,,184,56.0,+1:57,,Hoogerland Johnny,69,Vacansoleil - DCM,",, ,,",,2,2013
28,,17,64.0,+2:24,,S\xf8rensen Chris Anker,70,Team Saxo - Tinkoff,",, ,,",,2,2013
25,,105,41.0,+1:57,,Izagirre Gorka,71,Euskaltel - Euskadi,",, ,,",,2,2013
26,,147,50.0,+1:57,,Rolland Pierre,72,Team Europcar,",, ,,",,2,2013
34,,131,69.0,+4:02,,Fedrigo Pierrick,73,FDJ.fr,",, ,,",,2,2013
31,,13,97.0,+10:40,,Hern\xe1ndez Jes\xfas,74,Team Saxo - Tinkoff,",, ,,",,2,2013
33,,141,58.0,+1:57,,Voeckler Thomas,75,Team Europcar,",, ,,",,2,2013
33,,66,131.0,+17:41,,Irizar Markel,76,RadioShack - Leopard,2:07 2:07,,2,2013
24,,213,74.0,+4:04,,de la Cruz David,77,Team NetApp \u2013 Endura,",, 2:07",,2,2013
23,,55,70.0,+4:04,,Slagter Tom-Jelte,78,Blanco Pro Cycling Team,",, 2:07",,2,2013
32,,214,100.0,+12:47,,Huzarski Bartosz,79,Team NetApp \u2013 Endura,",, 2:07",,2,2013
24,,78,101.0,+12:47,,Teklehaimanot Daniel,80,Orica GreenEDGE,",, 2:07",,2,2013
22,,75,121.0,+16:07,,Matthews Michael,81,Orica GreenEDGE,",, 2:07",,2,2013
33,,102,72.0,+4:04,,Astarloza Mikel,82,Euskaltel - Euskadi,",, 2:07",,2,2013
23,,95,73.0,+4:04,,Molard Rudy,83,"Cofidis, Solutions Cr\xe9dits",",, 2:07",,2,2013
28,,201,103.0,+12:47,,Vachon Florian,84,Bretagne - S\xe9ch\xe9 Environnement,",, 2:07",,2,2013
25,,187,71.0,+4:04,,Poels Wout,85,Vacansoleil - DCM,",, 2:07",,2,2013
22,,132,132.0,+17:47,,Bouhanni Nacer,86,FDJ.fr,",, 2:07",,2,2013
28,,63,88.0,+8:45,,Didier Laurent,87,RadioShack - Leopard,",, 2:07",,2,2013
38,,18,120.0,+16:07,,S\xf8rensen Nicki,88,Team Saxo - Tinkoff,",, 2:07",,2,2013
26,,173,102.0,+12:47,,Castroviejo Jonathan,89,Movistar Team,",, 2:07",,2,2013
21,,208,75.0,+4:31,,Sep\xfalveda Eduardo,90,Bretagne - S\xe9ch\xe9 Environnement,",, 2:07",,2,2013
